,Train_size,RP,Site,True,Pred,Bias,Sigma
194,892,100000000.0,4,7.722310942983323,7.977569408556498,0.2552584655731751,0.9304652326163083
195,892,1000000000.0,4,8.993180763905627,8.232507080639293,-0.7606736832663348,0.9304652326163083
196,892,1000.0,5,0.6755648752224959,0.8236288643729415,0.1480639891504456,0.10981822936073438
197,892,10000.0,5,3.060441298481421,3.2746445085147493,0.21420321003332843,0.5577962857098231
198,892,100000.0,5,4.940173073431346,5.44951516338447,0.5093420899531242,0.8004002001000501
199,892,1000000.0,5,6.714517771123502,8.4860914039589,1.7715736328353984,0.9904303120578426
200,892,10000000.0,5,8.618955803473286,9.315189918474516,0.6962341150012303,0.9904952476238122
201,892,100000000.0,5,10.08349153327847,10.688925086395418,0.6054335531169475,0.9904952476238105
202,892,1000000000.0,5,11.154261304175764,11.003892773485715,-0.15036853069004863,0.9904952476238122
203,892,1000.0,6,0.0,0.0,0.0,0.0
204,892,10000.0,6,0.0,0.0,0.0,0.0
205,892,100000.0,6,1.7785537275472387,1.8060053027969687,0.027451575249729965,0.7831496094613999
206,892,1000000.0,6,4.048510634085829,4.946529532888634,0.898018898802805,0.6903451725862926
207,892,10000000.0,6,6.1630088341310225,6.8202111678482975,0.657202333717275,0.9404702351175587
208,892,100000000.0,6,7.902834526671923,8.743498474513352,0.8406639478414286,1.3106553276638309
209,892,1000000000.0,6,8.21279056880808,9.003645164622593,0.7908545958145137,1.3106553276638326
210,892,1000.0,7,0.0,0.0,0.0,0.0
211,892,10000.0,7,0.6403835375201357,0.6923445465758774,0.05196100905574175,0.3805232478466102
212,892,100000.0,7,3.2107319253467477,3.4651692352586805,0.2544373099119328,0.7098786697462858
213,892,1000000.0,7,5.093057151770431,6.01754975219025,0.9244926004198195,0.7303651825912958
214,892,10000000.0,7,7.344897502240284,7.922016932473946,0.5771194302336626,1.1305652826413208
215,892,100000000.0,7,8.34303504691091,9.438568584415009,1.0955335375040995,1.1305652826413208
216,892,1000000000.0,7,9.623495921484418,9.560855987713744,-0.062639933770674,1.1205602801400705
217,892,1000.0,8,0.0,0.0,0.0,0.0
218,892,10000.0,8,0.0,0.0,0.0,0.0
219,892,100000.0,8,0.4148781471981973,0.6282074628053188,0.21332931560712148,0.2414417573899914
220,892,1000000.0,8,2.4659414871525014,2.495678187121369,0.02973669996886752,0.3701850925462735
221,892,10000000.0,8,4.925483006755997,4.949542441690956,0.024059434934958546,0.5302651325662824
222,892,100000000.0,8,6.10162515652854,6.199752763966569,0.09812760743802951,0.7603801900950478
223,892,1000000000.0,8,7.112240293670511,6.342868177517722,-0.7693721161527893,0.7603801900950478
224,892,1000.0,9,0.0,0.0,0.0,0.0
225,892,10000.0,9,1.1632400868571453,1.2106560018148198,0.0474159149576745,0.34786356666035245
226,892,100000.0,9,2.7466548370440473,2.758029697857346,0.01137486081329886,0.4301847980998059
227,892,1000000.0,9,3.939098634609512,4.140989917845676,0.20189128323616412,0.660359636314169
228,892,10000000.0,9,5.6217401578126225,6.059169986740685,0.4374298289280629,0.9204602301150571
229,892,100000000.0,9,6.833206429789875,6.684893019033172,-0.14831341075670323,0.9204602301150571
230,892,1000000000.0,9,7.869641525132395,7.007199972661993,-0.8624415524704023,0.920460230115058
231,892,1000.0,10,0.0,0.0,0.0,0.0
232,892,10000.0,10,0.0,0.0,0.0,0.0
