ID	Source_Region	Type	Mag	Long	Lat	SlipModel	Scaling	RuptureModel	Rigidity
E01517N3917E01678N3772-PS-Str_PYes_Var-M792_E01609N3825_S000	E01517N3917E01678N3772	PS	7.92	16.09	38.25	S000	Str	PYes	Var
E01517N3917E01678N3772-PS-Str_PNo_Var-M809_E01609N3825_S000	E01517N3917E01678N3772	PS	8.09	16.09	38.25	S000	Str	PNo	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02191N3680_S001	E02020N3739E02658N3366	PS	8.61	21.91	36.8	S001	Str	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PNo_Hom-M861_E02218N3646_S002	E02020N3739E02658N3366	PS	8.61	22.18	36.46	S002	Mur	PNo	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02182N3695_S000	E02020N3739E02658N3366	PS	8.5	21.82	36.95	S000	Str	PYes	Hom
E01517N3917E01678N3772-PS-Str_PYes_Hom-M774_E01575N3795_S000	E01517N3917E01678N3772	PS	7.74	15.75	37.95	S000	Str	PYes	Hom
E01517N3917E01678N3772-PS-Str_PYes_Var-M774_E01587N3805_S000	E01517N3917E01678N3772	PS	7.74	15.87	38.05	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02193N3666_S005	E02020N3739E02658N3366	PS	8.61	21.93	36.66	S005	Str	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01755N3814_S001	E01548N3896E01854N3659	PS	8.61	17.55	38.14	S001	Str	PYes	Var
E01517N3917E01678N3772-PS-Str_PNo_Var-M809_E01632N3846_S000	E01517N3917E01678N3772	PS	8.09	16.32	38.46	S000	Str	PNo	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02218N3646_S001	E02020N3739E02658N3366	PS	8.61	22.18	36.46	S001	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01755N3814_S002	E01548N3896E01854N3659	PS	8.61	17.55	38.14	S002	Str	PYes	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02287N3633_S004	E02113N3823E02873N3483	PS	8.61	22.87	36.33	S004	Str	PNo	Hom
E02020N3739E02658N3366-PS-Str_PNo_Var-M861_E02191N3680_S004	E02020N3739E02658N3366	PS	8.61	21.91	36.8	S004	Str	PNo	Var
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02306N3593_S003	E02113N3823E02873N3483	PS	8.61	23.06	35.93	S003	Str	PNo	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02348N3591_S001	E02113N3823E02873N3483	PS	8.71	23.48	35.91	S001	Mur	PNo	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02377N3548_S005	E02113N3823E02873N3483	PS	8.61	23.77	35.48	S005	Mur	PNo	Hom
E02020N3739E02658N3366-PS-Str_PNo_Hom-M861_E02207N3659_S002	E02020N3739E02658N3366	PS	8.61	22.07	36.59	S002	Str	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02335N3600_S001	E02113N3823E02873N3483	PS	8.71	23.35	36	S001	Str	PNo	Hom
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01755N3814_S001	E01548N3896E01854N3659	PS	8.61	17.55	38.14	S001	Str	PYes	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02226N3659_S005	E02113N3823E02873N3483	PS	8.61	22.26	36.59	S005	Mur	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02335N3600_S005	E02113N3823E02873N3483	PS	8.71	23.35	36	S005	Str	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02320N3583_S005	E02113N3823E02873N3483	PS	8.71	23.2	35.83	S005	Str	PNo	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02255N3645_S003	E02113N3823E02873N3483	PS	8.61	22.55	36.45	S003	Mur	PNo	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02321N3597_S004	E02113N3823E02873N3483	PS	8.71	23.21	35.97	S004	Mur	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02308N3607_S004	E02113N3823E02873N3483	PS	8.71	23.08	36.07	S004	Str	PNo	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M754_E01812N3865_S000	E01548N3896E01854N3659	PS	7.54	18.12	38.65	S000	Str	PYes	Var
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02276N3623_S001	E02113N3823E02873N3483	PS	8.61	22.76	36.23	S001	Mur	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02377N3548_S002	E02113N3823E02873N3483	PS	8.61	23.77	35.48	S002	Str	PNo	Hom
E01517N3917E01678N3772-PS-Str_PYes_Hom-M754_E01562N3822_S000	E01517N3917E01678N3772	PS	7.54	15.62	38.22	S000	Str	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01755N3814_S005	E01548N3896E01854N3659	PS	8.61	17.55	38.14	S005	Str	PYes	Hom
E01517N3917E01678N3772-PS-Str_PNo_Hom-M754_E01562N3822_S000	E01517N3917E01678N3772	PS	7.54	15.62	38.22	S000	Str	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02350N3576_S001	E02113N3823E02873N3483	PS	8.71	23.5	35.76	S001	Str	PNo	Hom
E02020N3739E02658N3366-PS-Str_PNo_Hom-M861_E02191N3680_S002	E02020N3739E02658N3366	PS	8.61	21.91	36.8	S002	Str	PNo	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M861_E01755N3814_S002	E01548N3896E01854N3659	PS	8.61	17.55	38.14	S002	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PNo_Var-M861_E02218N3646_S003	E02020N3739E02658N3366	PS	8.61	22.18	36.46	S003	Mur	PNo	Var
E01517N3917E01678N3772-PS-Mur_PNo_Hom-M754_E01563N3803_S000	E01517N3917E01678N3772	PS	7.54	15.63	38.03	S000	Mur	PNo	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01755N3814_S004	E01548N3896E01854N3659	PS	8.61	17.55	38.14	S004	Str	PYes	Var
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02348N3591_S002	E02113N3823E02873N3483	PS	8.71	23.48	35.91	S002	Mur	PNo	Hom
E01548N3896E01854N3659-PS-Str_PNo_Hom-M792_E01611N3806_S000	E01548N3896E01854N3659	PS	7.92	16.11	38.06	S000	Str	PNo	Hom
E01964N3926E02184N3685-PS-Str_PYes_Hom-M850_E02088N3719_S000	E01964N3926E02184N3685	PS	8.5	20.88	37.19	S000	Str	PYes	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02320N3583_S002	E02113N3823E02873N3483	PS	8.71	23.2	35.83	S002	Str	PNo	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02335N3587_S004	E02113N3823E02873N3483	PS	8.61	23.35	35.87	S004	Mur	PNo	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02335N3600_S002	E02113N3823E02873N3483	PS	8.71	23.35	36	S002	Mur	PNo	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02308N3607_S003	E02113N3823E02873N3483	PS	8.71	23.08	36.07	S003	Mur	PNo	Hom
E02113N3823E02873N3483-PS-Str_PYes_Hom-M850_E02226N3659_S000	E02113N3823E02873N3483	PS	8.5	22.26	36.59	S000	Str	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01755N3814_S004	E01548N3896E01854N3659	PS	8.61	17.55	38.14	S004	Str	PYes	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02335N3587_S003	E02113N3823E02873N3483	PS	8.71	23.35	35.87	S003	Str	PNo	Hom
E02113N3823E02873N3483-PS-Str_PYes_Hom-M850_E02259N3628_S000	E02113N3823E02873N3483	PS	8.5	22.59	36.28	S000	Str	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Var-M861_E01755N3814_S005	E01548N3896E01854N3659	PS	8.61	17.55	38.14	S005	Mur	PYes	Var
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02320N3583_S003	E02113N3823E02873N3483	PS	8.71	23.2	35.83	S003	Mur	PNo	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01755N3814_S002	E01548N3896E01854N3659	PS	8.61	17.55	38.14	S002	Str	PYes	Var
E01517N3917E01678N3772-PS-Mur_PNo_Hom-M754_E01562N3822_S000	E01517N3917E01678N3772	PS	7.54	15.62	38.22	S000	Mur	PNo	Hom
E01577N3897E01966N3571-PS-Str_PYes_Var-M824_E01694N3658_S000	E01577N3897E01966N3571	PS	8.24	16.94	36.58	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PNo_Hom-M861_E02191N3680_S005	E02020N3739E02658N3366	PS	8.61	21.91	36.8	S005	Str	PNo	Hom
E01517N3917E01678N3772-PS-Str_PNo_Hom-M774_E01585N3824_S000	E01517N3917E01678N3772	PS	7.74	15.85	38.24	S000	Str	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02335N3600_S004	E02113N3823E02873N3483	PS	8.61	23.35	36	S004	Str	PNo	Hom
E02113N3823E02873N3483-PS-Mur_PYes_Hom-M850_E02236N3646_S000	E02113N3823E02873N3483	PS	8.5	22.36	36.46	S000	Mur	PYes	Hom
E01517N3917E01678N3772-PS-Mur_PYes_Var-M792_E01620N3835_S000	E01517N3917E01678N3772	PS	7.92	16.2	38.35	S000	Mur	PYes	Var
E01517N3917E01678N3772-PS-Mur_PYes_Hom-M754_E01587N3805_S000	E01517N3917E01678N3772	PS	7.54	15.87	38.05	S000	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Str_PNo_Var-M861_E02191N3680_S003	E02020N3739E02658N3366	PS	8.61	21.91	36.8	S003	Str	PNo	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02188N3566_S003	E02020N3739E02658N3366	PS	9.02	21.88	35.66	S003	Str	PYes	Var
E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01812N3865_S000	E01548N3896E01854N3659	PS	7.54	18.12	38.65	S000	Mur	PYes	Var
E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02320N3583_S001	E02113N3823E02873N3483	PS	8.71	23.2	35.83	S001	Str	PNo	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01755N3814_S005	E01548N3896E01854N3659	PS	8.61	17.55	38.14	S005	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PNo_Hom-M850_E02182N3695_S000	E02020N3739E02658N3366	PS	8.5	21.82	36.95	S000	Str	PNo	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01755N3814_S003	E01548N3896E01854N3659	PS	8.61	17.55	38.14	S003	Str	PYes	Var
E01964N3926E02184N3685-PS-Mur_PYes_Hom-M850_E02071N3714_S000	E01964N3926E02184N3685	PS	8.5	20.71	37.14	S000	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Str_PNo_Hom-M861_E02191N3680_S001	E02020N3739E02658N3366	PS	8.61	21.91	36.8	S001	Str	PNo	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02188N3566_S003	E02020N3739E02658N3366	PS	9.02	21.88	35.66	S003	Str	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01633N3827_S000	E01548N3896E01854N3659	PS	8.09	16.33	38.27	S000	Mur	PYes	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02350N3576_S003	E02113N3823E02873N3483	PS	8.71	23.5	35.76	S003	Mur	PNo	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02335N3600_S002	E02113N3823E02873N3483	PS	8.61	23.35	36	S002	Mur	PNo	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02226N3659_S002	E02113N3823E02873N3483	PS	8.61	22.26	36.59	S002	Mur	PNo	Hom
E01517N3917E01678N3772-PS-Mur_PNo_Var-M792_E01620N3835_S000	E01517N3917E01678N3772	PS	7.92	16.2	38.35	S000	Mur	PNo	Var
E01517N3917E01678N3772-PS-Str_PYes_Hom-M754_E01587N3805_S000	E01517N3917E01678N3772	PS	7.54	15.87	38.05	S000	Str	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Var-M861_E01755N3814_S004	E01548N3896E01854N3659	PS	8.61	17.55	38.14	S004	Mur	PYes	Var
E01577N3897E01966N3571-PS-Mur_PYes_Var-M850_E01752N3690_S000	E01577N3897E01966N3571	PS	8.5	17.52	36.9	S000	Mur	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02191N3680_S002	E02020N3739E02658N3366	PS	8.61	21.91	36.8	S002	Str	PYes	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02308N3607_S005	E02113N3823E02873N3483	PS	8.71	23.08	36.07	S005	Mur	PNo	Hom
E01517N3917E01678N3772-PS-Str_PYes_Hom-M774_E01585N3824_S000	E01517N3917E01678N3772	PS	7.74	15.85	38.24	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PNo_Var-M861_E02193N3666_S002	E02020N3739E02658N3366	PS	8.61	21.93	36.66	S002	Str	PNo	Var
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02244N3659_S001	E02113N3823E02873N3483	PS	8.61	22.44	36.59	S001	Str	PNo	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02311N3485_S005	E02020N3739E02658N3366	PS	9.02	23.11	34.85	S005	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PNo_Hom-M850_E02204N3672_S000	E02020N3739E02658N3366	PS	8.5	22.04	36.72	S000	Str	PNo	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M861_E01755N3814_S001	E01548N3896E01854N3659	PS	8.61	17.55	38.14	S001	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Var-M861_E01755N3814_S002	E01548N3896E01854N3659	PS	8.61	17.55	38.14	S002	Mur	PYes	Var
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02243N3633_S004	E02113N3823E02873N3483	PS	8.61	22.43	36.33	S004	Str	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02320N3583_S004	E02113N3823E02873N3483	PS	8.71	23.2	35.83	S004	Str	PNo	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02293N3602_S002	E02113N3823E02873N3483	PS	8.61	22.93	36.02	S002	Mur	PNo	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02191N3680_S003	E02020N3739E02658N3366	PS	8.61	21.91	36.8	S003	Str	PYes	Hom
E01517N3917E01678N3772-PS-Str_PNo_Var-M792_E01609N3825_S000	E01517N3917E01678N3772	PS	7.92	16.09	38.25	S000	Str	PNo	Var
E01517N3917E01678N3772-PS-Mur_PNo_Hom-M774_E01573N3832_S000	E01517N3917E01678N3772	PS	7.74	15.73	38.32	S000	Mur	PNo	Hom
E01517N3917E01678N3772-PS-Str_PYes_Var-M809_E01632N3846_S000	E01517N3917E01678N3772	PS	8.09	16.32	38.46	S000	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01755N3814_S003	E01548N3896E01854N3659	PS	8.61	17.55	38.14	S003	Str	PYes	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02243N3633_S001	E02113N3823E02873N3483	PS	8.61	22.43	36.33	S001	Str	PNo	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02182N3695_S000	E02020N3739E02658N3366	PS	8.5	21.82	36.95	S000	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02401N3455_S004	E02020N3739E02658N3366	PS	9.02	24.01	34.55	S004	Str	PYes	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M850_E02218N3671_S000	E02113N3823E02873N3483	PS	8.5	22.18	36.71	S000	Mur	PNo	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02335N3600_S004	E02113N3823E02873N3483	PS	8.71	23.35	36	S004	Mur	PNo	Hom
E02020N3739E02658N3366-PS-Mur_PNo_Hom-M861_E02218N3646_S004	E02020N3739E02658N3366	PS	8.61	22.18	36.46	S004	Mur	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02373N3559_S003	E02113N3823E02873N3483	PS	8.71	23.73	35.59	S003	Str	PNo	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02328N3482_S005	E02020N3739E02658N3366	PS	9.02	23.28	34.82	S005	Mur	PYes	Hom
E01517N3917E01678N3772-PS-Mur_PYes_Hom-M754_E01563N3803_S000	E01517N3917E01678N3772	PS	7.54	15.63	38.03	S000	Mur	PYes	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02276N3623_S003	E02113N3823E02873N3483	PS	8.61	22.76	36.23	S003	Str	PNo	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M861_E01755N3814_S003	E01548N3896E01854N3659	PS	8.61	17.55	38.14	S003	Mur	PYes	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02383N3566_S003	E02113N3823E02873N3483	PS	8.71	23.83	35.66	S003	Mur	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02200N3695_S000	E02113N3823E02873N3483	PS	8.37	22	36.95	S000	Str	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02276N3623_S001	E02113N3823E02873N3483	PS	8.61	22.76	36.23	S001	Str	PNo	Hom
E01517N3917E01678N3772-PS-Str_PYes_Var-M774_E01575N3795_S000	E01517N3917E01678N3772	PS	7.74	15.75	37.95	S000	Str	PYes	Var
E01517N3917E01678N3772-PS-Mur_PYes_Hom-M774_E01573N3832_S000	E01517N3917E01678N3772	PS	7.74	15.73	38.32	S000	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Str_PNo_Var-M861_E02207N3659_S004	E02020N3739E02658N3366	PS	8.61	22.07	36.59	S004	Str	PNo	Var
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02308N3607_S001	E02113N3823E02873N3483	PS	8.71	23.08	36.07	S001	Mur	PNo	Hom
E01548N3896E01854N3659-PS-Str_PYes_Hom-M809_E01644N3837_S000	E01548N3896E01854N3659	PS	8.09	16.44	38.37	S000	Str	PYes	Hom
E01517N3917E01678N3772-PS-Str_PYes_Hom-M774_E01573N3832_S000	E01517N3917E01678N3772	PS	7.74	15.73	38.32	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PNo_Hom-M850_E02191N3680_S000	E02020N3739E02658N3366	PS	8.5	21.91	36.8	S000	Str	PNo	Hom
E02020N3739E02658N3366-PS-Str_PNo_Var-M861_E02204N3672_S001	E02020N3739E02658N3366	PS	8.61	22.04	36.72	S001	Str	PNo	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M809_E01633N3827_S000	E01548N3896E01854N3659	PS	8.09	16.33	38.27	S000	Str	PYes	Hom
E01577N3897E01966N3571-PS-Str_PYes_Var-M850_E01717N3678_S000	E01577N3897E01966N3571	PS	8.5	17.17	36.78	S000	Str	PYes	Var
E02113N3823E02873N3483-PS-Str_PNo_Hom-M850_E02173N3709_S000	E02113N3823E02873N3483	PS	8.5	21.73	37.09	S000	Str	PNo	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02344N3478_S005	E02020N3739E02658N3366	PS	9.02	23.44	34.78	S005	Mur	PYes	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02236N3646_S005	E02113N3823E02873N3483	PS	8.61	22.36	36.46	S005	Str	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02218N3671_S003	E02113N3823E02873N3483	PS	8.61	22.18	36.71	S003	Str	PNo	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02333N3573_S005	E02113N3823E02873N3483	PS	8.61	23.33	35.73	S005	Mur	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02350N3576_S004	E02113N3823E02873N3483	PS	8.71	23.5	35.76	S004	Str	PNo	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02276N3623_S004	E02113N3823E02873N3483	PS	8.61	22.76	36.23	S004	Mur	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02259N3628_S003	E02113N3823E02873N3483	PS	8.61	22.59	36.28	S003	Str	PNo	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02335N3587_S005	E02113N3823E02873N3483	PS	8.71	23.35	35.87	S005	Mur	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M824_E02138N3737_S000	E02113N3823E02873N3483	PS	8.24	21.38	37.37	S000	Str	PNo	Hom
E01577N3897E01966N3571-PS-Str_PYes_Var-M824_E01717N3678_S000	E01577N3897E01966N3571	PS	8.24	17.17	36.78	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02204N3672_S000	E02020N3739E02658N3366	PS	8.5	22.04	36.72	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02337N3493_S001	E02020N3739E02658N3366	PS	9.02	23.37	34.93	S001	Mur	PYes	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02377N3548_S003	E02113N3823E02873N3483	PS	8.61	23.77	35.48	S003	Mur	PNo	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Var-M861_E01755N3814_S001	E01548N3896E01854N3659	PS	8.61	17.55	38.14	S001	Mur	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02344N3478_S005	E02020N3739E02658N3366	PS	9.02	23.44	34.78	S005	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02218N3646_S002	E02020N3739E02658N3366	PS	8.61	22.18	36.46	S002	Str	PYes	Var
E02113N3823E02873N3483-PS-Str_PNo_Var-M850_E02236N3646_S000	E02113N3823E02873N3483	PS	8.5	22.36	36.46	S000	Str	PNo	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02191N3680_S005	E02020N3739E02658N3366	PS	8.61	21.91	36.8	S005	Str	PYes	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02226N3659_S003	E02113N3823E02873N3483	PS	8.61	22.26	36.59	S003	Mur	PNo	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02188N3566_S001	E02020N3739E02658N3366	PS	9.02	21.88	35.66	S001	Str	PYes	Var
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M850_E02226N3659_S000	E02113N3823E02873N3483	PS	8.5	22.26	36.59	S000	Mur	PNo	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02321N3597_S003	E02113N3823E02873N3483	PS	8.71	23.21	35.97	S003	Mur	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02335N3600_S003	E02113N3823E02873N3483	PS	8.61	23.35	36	S003	Str	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02287N3633_S005	E02113N3823E02873N3483	PS	8.61	22.87	36.33	S005	Str	PNo	Hom
E01517N3917E01678N3772-PS-Mur_PYes_Var-M774_E01575N3795_S000	E01517N3917E01678N3772	PS	7.74	15.75	37.95	S000	Mur	PYes	Var
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02287N3633_S002	E02113N3823E02873N3483	PS	8.61	22.87	36.33	S002	Mur	PNo	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02193N3666_S002	E02020N3739E02658N3366	PS	8.61	21.93	36.66	S002	Str	PYes	Var
E01517N3917E01678N3772-PS-Str_PYes_Hom-M774_E01598N3815_S000	E01517N3917E01678N3772	PS	7.74	15.98	38.15	S000	Str	PYes	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02358N3562_S005	E02113N3823E02873N3483	PS	8.61	23.58	35.62	S005	Str	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02244N3659_S004	E02113N3823E02873N3483	PS	8.61	22.44	36.59	S004	Str	PNo	Hom
E02113N3823E02873N3483-PS-Str_PYes_Var-M850_E02173N3709_S000	E02113N3823E02873N3483	PS	8.5	21.73	37.09	S000	Str	PYes	Var
E01849N3766E02950N3220-PS-Str_PYes_Hom-M871_E02067N3642_S003	E01849N3766E02950N3220	PS	8.71	20.67	36.42	S003	Str	PYes	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02320N3583_S002	E02113N3823E02873N3483	PS	8.61	23.2	35.83	S002	Mur	PNo	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02321N3496_S003	E02020N3739E02658N3366	PS	9.02	23.21	34.96	S003	Mur	PYes	Hom
E01577N3897E01966N3571-PS-Mur_PYes_Var-M732_E01823N3875_S000	E01577N3897E01966N3571	PS	7.32	18.23	38.75	S000	Mur	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M792_E01611N3806_S000	E01548N3896E01854N3659	PS	7.92	16.11	38.06	S000	Str	PYes	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02321N3597_S005	E02113N3823E02873N3483	PS	8.71	23.21	35.97	S005	Mur	PNo	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02164N3695_S000	E02020N3739E02658N3366	PS	8.5	21.64	36.95	S000	Str	PYes	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02321N3597_S001	E02113N3823E02873N3483	PS	8.61	23.21	35.97	S001	Str	PNo	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Var-M861_E01755N3814_S003	E01548N3896E01854N3659	PS	8.61	17.55	38.14	S003	Mur	PYes	Var
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02333N3573_S004	E02113N3823E02873N3483	PS	8.61	23.33	35.73	S004	Str	PNo	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02218N3646_S005	E02020N3739E02658N3366	PS	8.61	22.18	36.46	S005	Str	PYes	Var
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02280N3610_S001	E02113N3823E02873N3483	PS	8.61	22.8	36.1	S001	Str	PNo	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02296N3512_S002	E02020N3739E02658N3366	PS	9.02	22.96	35.12	S002	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02218N3646_S003	E02020N3739E02658N3366	PS	8.61	22.18	36.46	S003	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02401N3455_S004	E02020N3739E02658N3366	PS	9.02	24.01	34.55	S004	Str	PYes	Var
E01577N3897E01966N3571-PS-Str_PYes_Var-M792_E01817N3788_S000	E01577N3897E01966N3571	PS	7.92	18.17	37.88	S000	Str	PYes	Var
E02113N3823E02873N3483-PS-Str_PNo_Hom-M824_E02119N3739_S000	E02113N3823E02873N3483	PS	8.24	21.19	37.39	S000	Str	PNo	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02320N3583_S005	E02113N3823E02873N3483	PS	8.71	23.2	35.83	S005	Mur	PNo	Hom
