ID,P05,P16,P50,P84,P95,Pmean
E01446N4259E02038N3783-BS-M774_E01985N3872_D107_S112D50R090_A003139_S050,0.0,0.0,1.2742929815382e-09,2.1408391560346796e-08,3.9239839964863976e-08,9.22706332490676e-09
E01522N3585E03578N2685-BS-M774_E01825N3512_D010_S022D30R090_A003139_S050,6.954913719954623e-12,1.1807677841778254e-10,6.870990563493701e-10,2.112607485556624e-09,3.45889929768733e-09,1.0892418556733907e-09
E01470N3877E01631N3641-BS-M754_E01534N3760_D140_S067D10R090_A003524_S022,1.1429346080412102e-10,6.076215588539639e-10,4.4398960625899995e-09,1.9035199072622397e-08,4.462440615918999e-08,1.0997430728147751e-08
E01267N3753E01646N3535-BS-M792_E01568N3625_D010_S067D70R270_A004781_S062,0.0,0.0,1.25561084863578e-11,1.0050793134147528e-09,3.349570226991748e-09,7.160349860968206e-10
E01108N3882E01527N3690-BS-M809_E01484N3805_D010_S292D10R090_A012497_S042,0.0,0.0,4.5226249469279996e-13,1.347853296332928e-09,5.089873039009439e-09,8.376792838196079e-10
E01267N3753E01646N3535-BS-M792_E01616N3580_D010_S112D30R090_A004781_S062,0.0,0.0,1.18745061186778e-10,2.050768585047315e-09,7.74518130724694e-09,1.4295602912549831e-09
E01470N3877E01631N3641-BS-M732_E01555N3715_D010_S112D50R270_A002108_S017,4.052031800355e-09,8.82147686906808e-09,2.408496510258e-08,6.99371844805332e-08,1.289161046673449e-07,4.108530225141892e-08
E01267N3753E01646N3535-BS-M792_E01502N3737_D125_S247D10R270_A004781_S062,0.0,0.0,2.9791899336519e-13,5.6000913661668e-10,5.446083299564549e-09,1.3876961323491086e-09
E01267N3753E01646N3535-BS-M809_E01470N3715_D144_S247D10R090_A006995_S075,0.0,0.0,6.5393227792940004e-12,1.3174089206568255e-09,6.197504430671494e-09,1.1766188895214926e-09
E01470N3877E01631N3641-BS-M809_E01538N3782_D010_S067D90R270_A012497_S042,0.0,0.0,1.4032883481209999e-14,7.247885622543717e-10,4.951057410514699e-09,1.1625031668155064e-09
E01522N3585E03578N2685-BS-M774_E02545N3220_D010_S067D50R090_A003139_S050,1.2151575833132126e-11,2.2069161922606022e-10,1.14877973763825e-09,3.01243042505398e-09,4.4527595005531254e-09,1.578693381778808e-09
E01470N3877E01631N3641-BS-M792_E01488N3827_D010_S157D70R270_A008541_S034,0.0,0.0,1.43383985584275e-11,5.8871177014338e-09,2.6388121223575974e-08,5.97193217711358e-09
E01267N3753E01646N3535-BS-M809_E01575N3670_D010_S247D10R090_A006995_S075,0.0,0.0,2.339418989461e-12,6.102650652093826e-10,3.1512349037781834e-09,5.664580162391684e-10
E01522N3585E03578N2685-BS-M754_E01715N3512_D010_S067D30R090_A001972_S039,5.5000052003977306e-11,1.85015638973104e-10,7.228072882606499e-10,1.7789853869153759e-09,2.9862315500956142e-09,9.916176390418798e-10
E01267N3753E01646N3535-BS-M774_E01575N3670_D107_S067D50R270_A003139_S050,1.599922969440425e-10,5.0614642349376e-10,1.9729356195605003e-09,7.251050775825239e-09,1.6570856326772738e-08,4.298760794530409e-09
E01470N3877E01631N3641-BS-M707_E01579N3692_D010_S202D70R090_A001194_S013,1.2583970907390074e-10,6.246389510849629e-10,3.93041825085675e-09,1.507738265839416e-08,3.160075305255164e-08,8.567554194176334e-09
E01522N3585E03578N2685-BS-M732_E01867N3445_D010_S067D70R090_A001180_S030,9.640265094568902e-11,2.6619811217329684e-10,1.17144185909945e-09,3.203515915025032e-09,5.172583889401756e-09,1.7401168351974305e-09
E01267N3753E01646N3535-BS-M774_E01502N3737_D107_S022D10R270_A003139_S050,1.2619861002492001e-15,1.8946257557450403e-13,1.0134454029702e-10,2.29219709571738e-09,1.0542521864934674e-08,1.9298813400649185e-09
E01267N3753E01646N3535-BS-M792_E01551N3692_D125_S067D70R270_A004781_S062,0.0,0.0,4.02404950077e-11,1.7999108131366872e-09,7.857876786225994e-09,1.992863421273872e-09
E01522N3585E03578N2685-BS-M754_E01692N3535_D091_S247D30R090_A001972_S039,6.315646262784725e-11,1.785800289419444e-10,7.4202877873971e-10,2.08205950131578e-09,3.243852664480014e-09,1.0722487803547174e-09
E01267N3753E01646N3535-BS-M809_E01533N3580_D010_S247D30R090_A006995_S075,0.0,0.0,1.1568680433034e-11,1.1308764400891279e-09,4.687178190022422e-09,9.200080271241202e-10
E01267N3753E01646N3535-BS-M732_E01568N3625_D076_S292D50R090_A001180_S030,5.652894060683606e-10,1.103562550838e-09,2.9928730659920002e-09,8.755913688291238e-09,1.90139126545581e-08,5.376673310801551e-09
E01522N3585E03578N2685-BS-M774_E01770N3512_D010_S067D30R090_A003139_S050,5.612649490888616e-12,1.1073882716039809e-10,5.5118587445327e-10,1.642568339009752e-09,2.6643176958511005e-09,8.647036320780103e-10
E01267N3753E01646N3535-BS-M774_E01519N3670_D107_S112D50R270_A003139_S050,3.3269219449175027e-10,1.1596226868023761e-09,4.011226376360625e-09,1.5352231206524938e-08,4.214683900363498e-08,9.670639612199199e-09
E01267N3753E01646N3535-BS-M809_E01502N3737_D144_S202D70R090_A006995_S075,0.0,0.0,2.0060114093662502e-11,2.97334911126018e-09,1.3060280033951093e-08,2.5258624719735887e-09
E01267N3753E01646N3535-BS-M809_E01547N3670_D010_S292D70R090_A006995_S075,0.0,0.0,2.0280898667077495e-12,8.46502200275508e-10,4.074629706666585e-09,7.917186110275024e-10
E01267N3753E01646N3535-BS-M809_E01540N3625_D010_S202D30R090_A006995_S075,0.0,0.0,1.29423193152157e-11,1.3357425291918159e-09,5.726344519755509e-09,1.02804484635779e-09
E01522N3585E03578N2685-BS-M754_E01770N3512_D091_S247D30R090_A001972_S039,7.790288193637812e-11,2.3746898718146944e-10,8.145839563593376e-10,2.275927911388908e-09,3.553208182931854e-09,1.2157800705224642e-09
E01267N3753E01646N3535-BS-M792_E01516N3647_D010_S022D50R270_A004781_S062,0.0,0.0,5.46042716595117e-10,8.875998736464936e-09,3.093439848147526e-08,6.462340485985552e-09
E01446N4259E02038N3783-BS-M792_E01985N3872_D010_S292D70R270_A004781_S062,0.0,0.0,7.288027619657e-12,2.2092866610040797e-09,9.1159980938428e-09,1.412198114928984e-09
E01267N3753E01646N3535-BS-M792_E01495N3692_D125_S067D90R090_A004781_S062,0.0,0.0,2.0875903737254998e-13,5.615192876159999e-10,3.336466102306311e-09,7.416005750989661e-10
E01522N3585E03578N2685-BS-M754_E01878N3355_D010_S247D50R270_A001972_S039,6.8852207883277e-11,2.2039970723316e-10,8.520315774477499e-10,1.93878237773472e-09,2.869149109505174e-09,1.0728645579232384e-09
E01267N3753E01646N3535-BS-M754_E01572N3647_D091_S202D30R090_A001972_S039,3.837950402913906e-10,8.768280611789704e-10,2.8618118614446e-09,9.18898828064826e-09,1.9780386148902598e-08,5.448538203931778e-09
E01267N3753E01646N3535-BS-M680_E01530N3737_D010_S022D10R270_A000357_S016,4.332960312237688e-15,1.1942944458832052e-12,2.282501293587275e-10,3.826745894844598e-09,1.4619510501293005e-08,2.9665998687211053e-09
E01446N4259E02038N3783-BS-M754_E01946N3827_D010_S157D90R090_A001972_S039,0.0,0.0,5.764421335412775e-13,5.566507511600692e-10,3.382116002428064e-09,6.088882379077657e-10
E01267N3753E01646N3535-BS-M707_E01530N3737_D168_S292D30R270_A000668_S023,7.739784110488239e-10,1.877252928093165e-09,7.5132573707206e-09,2.255218167729932e-08,4.5076552212232274e-08,1.3442717131504887e-08
E01522N3585E03578N2685-BS-M754_E02353N3310_D091_S247D50R090_A001972_S039,7.778605380873001e-10,2.4320151736728e-09,9.11271484515e-09,2.2157337224528796e-08,3.0558068145744e-08,1.192296593047686e-08
E01267N3753E01646N3535-BS-M809_E01575N3670_D010_S112D30R270_A006995_S075,0.0,0.0,7.60350768617e-12,1.004449358953848e-09,4.481785940406574e-09,8.313071482341133e-10
E01889N4173E02097N3847-BS-M809_E02038N3850_D010_S337D50R270_A012497_S042,0.0,0.0,5.441390617284e-21,8.560250373356612e-12,2.945626377354175e-08,3.88134341795718e-09
E02020N3739E02658N3366-BS-M754_E02243N3535_D010_S022D50R090_A003524_S022,0.0,0.0,5.41229932903986e-11,2.2321005335072626e-09,6.859638655677089e-09,1.2324908575559601e-09
E01522N3585E03578N2685-BS-M774_E01636N3535_D010_S067D30R090_A003139_S050,4.205019241079566e-12,7.910277461598985e-11,4.73640171062365e-10,1.2798424447124158e-09,2.0985647110757446e-09,6.766390818916382e-10
E01108N3882E01527N3690-BS-M809_E01477N3760_D010_S112D30R270_A012497_S042,0.0,0.0,7.953148624839499e-13,1.2457949085170875e-09,4.04453362709624e-09,7.141855683161736e-10
E01267N3753E01646N3535-BS-M754_E01527N3715_D010_S247D10R270_A001972_S039,9.42605191733083e-16,5.232797808613282e-13,1.354738337530835e-10,2.5819256217054627e-09,9.535569133721489e-09,2.0099414210139695e-09
E01964N3926E02184N3685-BS-M754_E02027N3805_D010_S157D90R270_A003524_S022,0.0,0.0,3.4787999871354996e-11,6.691262750518815e-09,2.3597646731932962e-08,4.401900690391446e-09
E01446N4259E02038N3783-BS-M774_E01827N3940_D010_S292D30R090_A003139_S050,0.0,0.0,1.0918699869325e-10,1.9433442116043796e-09,3.7499303151209995e-09,8.445650873071171e-10
E01267N3753E01646N3535-BS-M792_E01495N3692_D010_S247D10R270_A004781_S062,0.0,0.0,3.5710990987612497e-14,3.0475028049794987e-10,2.9486449511599456e-09,6.176879092324573e-10
E01522N3585E03578N2685-BS-M732_E01715N3512_D010_S247D50R090_A001180_S030,2.8961406087765004e-10,5.902997977337413e-10,1.6450496384841e-09,3.6813198580816946e-09,6.056028389502305e-09,2.219427338542172e-09
E01470N3877E01631N3641-BS-M732_E01583N3715_D010_S202D30R270_A002108_S017,4.088978596272921e-10,1.3025026670973408e-09,5.6250643105083e-09,2.115585898771296e-08,4.73265510066426e-08,1.2366879566460967e-08
E01522N3585E03578N2685-BS-M732_E01813N3445_D010_S067D70R090_A001180_S030,5.7588292856726503e-11,1.5678333830570928e-10,6.8579686632655e-10,2.121745050398688e-09,3.5141412143436477e-09,1.097026662066552e-09
E01267N3753E01646N3535-BS-M774_E01540N3625_D010_S067D50R270_A003139_S050,9.586527626221602e-11,3.416555708889684e-10,1.27602377424675e-09,4.896134098238877e-09,1.0929098586048601e-08,2.8928917600529994e-09
E01522N3585E03578N2685-BS-M809_E02326N3310_D010_S067D50R090_A006995_S075,0.0,0.0,6.376571397171e-13,1.543037420116752e-09,4.0201579765001095e-09,7.275202607574637e-10
E01446N4259E02038N3783-BS-M754_E01946N3827_D091_S157D70R090_A001972_S039,0.0,0.0,3.6503148960290254e-10,4.835624488631411e-09,1.3061803168259839e-08,2.593885760604647e-09
E01446N4259E02038N3783-BS-M732_E01980N3850_D076_S157D50R090_A001180_S030,0.0,0.0,1.2482981193173349e-08,4.8365606254491715e-08,8.236444700777063e-08,2.226650084520238e-08
E01470N3877E01631N3641-BS-M732_E01579N3692_D115_S247D30R090_A002108_S017,8.63332835964705e-10,1.89712576328688e-09,6.229923035367e-09,1.6800441851631595e-08,3.440121826722186e-08,1.0503249541004254e-08
E01267N3753E01646N3535-BS-M792_E01592N3602_D010_S247D50R270_A004781_S062,0.0,0.0,1.62175956969856e-10,3.089193205676484e-09,9.738442692623724e-09,2.0985090054057743e-09
E01446N4259E02038N3783-BS-M774_E01928N3872_D107_S337D50R090_A003139_S050,0.0,0.0,4.091745469938e-10,6.905684091252957e-09,1.256752212237224e-08,2.9364995642029904e-09
E01470N3877E01631N3641-BS-M792_E01579N3692_D010_S247D30R270_A008541_S034,0.0,0.0,9.98282304365295e-12,2.698937313363827e-09,9.87124559982801e-09,1.975067052347336e-09
E01267N3753E01646N3535-BS-M792_E01491N3670_D125_S022D30R270_A004781_S062,0.0,0.0,3.477023611868e-10,6.9837396434304e-09,2.0961594493783394e-08,4.5508873660471105e-09
E01267N3753E01646N3535-BS-M792_E01540N3625_D010_S112D50R270_A004781_S062,0.0,0.0,2.6933793800214003e-10,4.590839213089324e-09,1.7011243761508223e-08,3.1887800609048914e-09
E01470N3877E01631N3641-BS-M792_E01603N3670_D010_S112D50R270_A008541_S034,0.0,0.0,1.7809599000032e-11,3.232037036616413e-09,9.799931211464797e-09,2.0174502708991177e-09
E01446N4259E02038N3783-BS-M809_E01962N3895_D010_S292D50R270_A006995_S075,0.0,0.0,6.991550270189999e-14,2.626777351119152e-09,5.894313466325193e-09,1.1185384366545193e-09
E01267N3753E01646N3535-BS-M774_E01495N3692_D010_S022D10R270_A003139_S050,2.112185321442263e-15,3.52028938445772e-13,7.71400162267875e-11,1.7774082159574847e-09,5.787545706511009e-09,1.2966885032685078e-09
E01267N3753E01646N3535-BS-M809_E01551N3692_D010_S022D90R090_A006995_S075,0.0,0.0,6.390532795936e-12,1.5976202239245742e-09,7.625841648381897e-09,1.4772556148122698e-09
E01267N3753E01646N3535-BS-M707_E01530N3737_D168_S022D50R090_A000668_S023,4.3567126571418575e-09,8.82998481092676e-09,2.34795964229679e-08,5.6887165708702575e-08,1.0470758256901077e-07,3.404277896008885e-08
E01470N3877E01631N3641-BS-M809_E01555N3715_D010_S067D90R270_A012497_S042,0.0,0.0,9.709449778161e-15,4.777750945064157e-10,3.469652771248799e-09,6.317906609858998e-10
E01108N3882E01527N3690-BS-M792_E01506N3760_D010_S157D90R270_A008541_S034,0.0,0.0,9.4386013931805e-13,6.920561411841216e-10,3.3025647220419187e-09,5.465452740653768e-10
E01522N3585E03578N2685-BS-M809_E02380N3310_D010_S067D50R090_A006995_S075,0.0,0.0,6.273118350098599e-13,1.537439222829312e-09,3.391916673350696e-09,6.565031807912366e-10
E01267N3753E01646N3535-BS-M774_E01523N3692_D010_S337D70R270_A003139_S050,3.68671508759625e-11,2.0388267378081482e-10,1.75166536433649e-09,9.869194842562977e-09,2.8954008949862153e-08,6.894867892990094e-09
E01446N4259E02038N3783-BS-M732_E01851N3917_D010_S292D30R090_A001180_S030,0.0,0.0,1.00971118828125e-09,4.4328125955973185e-09,8.827551905460746e-09,2.1995841252958883e-09
E01108N3882E01527N3690-BS-M809_E01506N3760_D010_S157D70R270_A012497_S042,0.0,0.0,5.9723305735145e-13,1.5455959394047358e-09,3.5432217668405596e-09,7.465601418893433e-10
E01522N3585E03578N2685-BS-M754_E01882N3378_D010_S067D70R090_A001972_S039,2.101963909005375e-11,8.4831021569548e-11,4.201015743582e-10,1.3098345723057599e-09,2.17785607156215e-09,6.923122338960003e-10
E01598N4052E01840N3892-BS-M809_E01759N3895_D010_S247D50R090_A012497_S042,0.0,0.0,1.25240574574306e-13,4.722605898389632e-09,1.5569771929159114e-08,2.9887201624204945e-09
E01470N3877E01631N3641-BS-M707_E01534N3760_D010_S202D70R270_A001194_S013,4.127669045016598e-09,9.5063573853524e-09,2.980770315336135e-08,8.417467758173356e-08,1.6124716757995429e-07,4.8408087351163234e-08
E01889N4173E02097N3847-BS-M809_E02049N3895_D010_S112D50R090_A012497_S042,0.0,0.0,6.941519879733e-21,1.9348133798280946e-11,4.958604072973959e-08,6.312551584558149e-09
E01470N3877E01631N3641-BS-M650_E01559N3737_D059_S022D30R090_A000318_S006,1.12995947759184e-08,2.178490884650107e-08,6.15163227978528e-08,1.621804012333632e-07,2.8343953828929597e-07,9.211749353883791e-08
E01522N3585E03578N2685-BS-M774_E01936N3378_D010_S067D50R090_A003139_S050,4.1555461160325e-12,9.154857766905e-11,4.28781615e-10,1.1959280160659996e-09,1.8945511129743728e-09,6.252956461354868e-10
E01964N3926E02184N3685-BS-M732_E01988N3760_D010_S337D50R270_A002108_S017,0.0,0.0,3.8119981419756e-09,2.0534253221165115e-08,4.1765990954373795e-08,1.0183645703285164e-08
E01267N3753E01646N3535-BS-M809_E01512N3625_D010_S292D30R090_A006995_S075,0.0,0.0,1.79701791936156e-11,1.9360690644597106e-09,6.768353367520914e-09,1.389823984869464e-09
E01446N4259E02038N3783-BS-M707_E01946N3827_D062_S337D70R090_A000668_S023,1.61506932378267e-10,6.428967567639499e-10,4.2780314913e-09,1.470042294655368e-08,2.789538188977049e-08,7.79469084026471e-09
E01522N3585E03578N2685-BS-M754_E01909N3378_D010_S247D50R270_A001972_S039,9.2573851551228e-11,3.3142485116437926e-10,1.12737227356944e-09,2.5888175199105837e-09,3.85458927482277e-09,1.4570140656657066e-09
E01267N3753E01646N3535-BS-M774_E01575N3670_D107_S067D30R270_A003139_S050,2.705696078397925e-11,1.238039436378654e-10,6.839879974637125e-10,3.31774050768446e-09,8.119125879636228e-09,2.001318737206272e-09
E01889N4173E02097N3847-BS-M792_E02031N3940_D010_S337D30R090_A008541_S034,0.0,0.0,8.345738121006999e-12,1.5254328755150238e-07,7.0771962508912e-06,7.724738823819322e-07
E01522N3585E03578N2685-BS-M754_E01895N3445_D091_S067D30R090_A001972_S039,2.2872329701234802e-10,6.745433258210881e-10,2.5666387189620002e-09,6.4964056090752e-09,1.0821925958356799e-08,3.6396330847471385e-09
E01267N3753E01646N3535-BS-M732_E01498N3715_D208_S247D70R090_A001180_S030,3.779085647465663e-10,1.6576473945954601e-09,9.37458268741725e-09,3.47341485980268e-08,8.231690327960924e-08,2.1264986034969465e-08
E01522N3585E03578N2685-BS-M732_E01719N3535_D010_S067D70R090_A001180_S030,6.743106250432336e-11,1.664024198685912e-10,6.730022243999251e-10,1.8921674974900314e-09,3.2868083344949982e-09,1.0502934399303083e-09
E01470N3877E01631N3641-BS-M792_E01579N3692_D010_S247D70R270_A008541_S034,0.0,0.0,4.0681480459010994e-12,1.4724370863392398e-09,5.529366378647518e-09,1.0218298508716793e-09
E01267N3753E01646N3535-BS-M809_E01589N3580_D010_S247D50R270_A006995_S075,0.0,0.0,8.544302276012e-12,9.138042577646719e-10,3.627547690851116e-09,6.912343876879178e-10
E01470N3877E01631N3641-BS-M809_E01579N3692_D010_S112D50R090_A012497_S042,0.0,0.0,1.2343849891766998e-13,2.6645959604380673e-09,1.0153761677760147e-08,1.9645612685246975e-09
E01446N4259E02038N3783-BS-M809_E01875N3895_D010_S112D50R270_A006995_S075,0.0,0.0,8.134266200704e-14,3.045530882062924e-09,6.758391695218235e-09,1.2542857165562407e-09
E01522N3585E03578N2685-BS-M754_E01735N3467_D010_S247D50R090_A001972_S039,8.240931167161551e-11,2.62427588322585e-10,9.673190514311751e-10,2.3149558167690503e-09,3.498771376957258e-09,1.279216049620046e-09
E01267N3753E01646N3535-BS-M754_E01502N3737_D091_S157D70R270_A001972_S039,8.127181619188201e-11,4.4155866192667203e-10,3.7074180327055e-09,1.722809232751839e-08,4.6470999873682446e-08,1.0447931058876367e-08
E01267N3753E01646N3535-BS-M809_E01527N3715_D010_S022D90R090_A006995_S075,0.0,0.0,4.29349134135345e-12,1.94933390752904e-09,8.27160943411411e-09,2.013765711772216e-09
E01267N3753E01646N3535-BS-M732_E01523N3692_D142_S112D30R090_A001180_S030,3.26188331899231e-09,6.88339213236716e-09,2.0367031814581e-08,6.652212765257647e-08,1.3533477514190448e-07,3.9036336599501175e-08
E01446N4259E02038N3783-BS-M774_E01970N3805_D010_S067D50R090_A003139_S050,0.0,0.0,1.58500876401e-09,2.6683210990859998e-08,4.569337369154999e-08,1.1670037195482603e-08
E01470N3877E01631N3641-BS-M707_E01587N3737_D094_S202D10R090_A001194_S013,2.12283915006752e-10,7.025301043133153e-10,4.1533392586049356e-09,1.6842867346147943e-08,3.668724056200888e-08,9.137376815409617e-09
E01267N3753E01646N3535-BS-M732_E01498N3715_D076_S067D70R270_A001180_S030,1.7104722413081176e-10,8.714654654923201e-10,6.247231558554e-09,2.77819590881448e-08,7.204722669056804e-08,1.6919097820756174e-08
E01446N4259E02038N3783-BS-M792_E01975N3827_D125_S337D30R270_A004781_S062,0.0,0.0,3.44006308911275e-11,5.442019405236777e-09,1.3406527111063247e-08,2.742434084295971e-09
E01522N3585E03578N2685-BS-M754_E01936N3378_D091_S067D50R090_A001972_S039,9.642934118175e-11,3.785112406158e-10,1.2700681086375e-09,3.2051173729004996e-09,4.9695038342287485e-09,1.7446983464286778e-09
E01522N3585E03578N2685-BS-M754_E01817N3467_D010_S247D50R270_A001972_S039,1.0443247619467572e-10,3.1405533307302403e-10,1.1448391950771e-09,2.6927951445193115e-09,4.3387452986212346e-09,1.5125035917785187e-09
E01267N3753E01646N3535-BS-M754_E01502N3737_D010_S067D10R270_A001972_S039,1.4557639007556515e-15,7.66269732210592e-13,1.5906176665523002e-10,3.493160929444478e-09,1.3763298363294995e-08,3.0812174476457015e-09
E01267N3753E01646N3535-BS-M707_E01527N3715_D168_S157D50R090_A000668_S023,8.20918576694825e-09,1.62024579898884e-08,4.0578192688847496e-08,1.0152187674689498e-07,1.795060382633237e-07,6.098499507447596e-08
E01470N3877E01631N3641-BS-M774_E01559N3737_D010_S022D10R090_A005608_S028,1.095767435593647e-11,1.92767061919968e-10,2.1549022272756003e-09,9.310445827768511e-09,2.0187923250371842e-08,5.608395257687444e-09
E01522N3585E03578N2685-BS-M792_E01853N3512_D010_S067D50R090_A004781_S062,0.0,0.0,3.9517343040895e-11,1.770634345114112e-09,3.4819663534902797e-09,7.619238586643461e-10
E01522N3585E03578N2685-BS-M754_E01899N3467_D010_S202D30R090_A001972_S039,2.6249815807656e-10,7.22664181780724e-10,2.779827650961e-09,7.56470629510336e-09,1.1494336724614298e-08,4.05570666876821e-09
E01267N3753E01646N3535-BS-M754_E01498N3715_D172_S067D70R090_A001972_S039,2.4676076434273653e-10,1.1049895543394401e-09,6.927568591795e-09,2.993649097794119e-08,7.247511893287897e-08,1.957116673876158e-08
E01470N3877E01631N3641-BS-M680_E01534N3760_D010_S022D50R090_A000638_S009,1.3859301586667475e-08,2.6022471455030398e-08,6.6804887142085e-08,1.5911838414941997e-07,2.76805306310295e-07,9.735196094319453e-08
E01889N4173E02097N3847-BS-M792_E01973N3940_D010_S337D30R090_A008541_S034,0.0,0.0,4.03594056832798e-12,7.942219730935508e-08,3.4675264015960158e-06,3.7632271750876693e-07
E00979N4372E01586N3827-BS-M809_E01549N3850_D010_S202D50R090_A006995_S075,0.0,0.0,1.3821343691913997e-13,3.945614989226239e-09,9.760674824594647e-09,2.0882327811360584e-09
