scenario,max_flow_depth,inundated_pixels,max_eta,is_train,log_max_eta,square_max_eta
6_PS_2798/1756_E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02156N3574_S000,2.0894766,13175,0.75496775,FALSE,-0.1220716,0.569976304
2_PS_2798/2564_E01517N3917E01678N3772-PS-Str_PYes_Hom-M707_E01564N3784_S000,0.7629436,2832,0.15799013,FALSE,-0.80137,0.024960881
3_PS_2798/0406_E01964N3926E02184N3685-PS-Mur_PYes_Var-M837_E02031N3692_S000,1.9398562,11579,0.5381335,FALSE,-0.26910996,0.289587664
6_PS_2798/1010_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02165N3634_S003,3.724138,27233,1.5682138,FALSE,0.19540527,2.459294523
7_PS_2798/0233_E02113N3823E02873N3483-PS-Str_PNo_Var-M850_E02349N3553_S000,1.3412633,6251,0.32082906,FALSE,-0.49372628,0.102931286
4_PS_2798/0808_E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02240N3443_S000,0.8054148,3319,0.22370383,FALSE,-0.65032655,0.050043404
7_PS_2798/1661_E01964N3926E02184N3685-PS-Mur_PYes_Hom-M754_E02065N3777_S000,0.6177279,2535,0.13689604,FALSE,-0.8636091,0.018740526
6_PS_2798/0612_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02225N3486_S001,3.080788,27253,0.9992201,FALSE,-0.00033885,0.998440808
3_PS_2798/2051_E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02168N3560_S000,1.7155397,7832,0.69396544,FALSE,-0.15866216,0.481588032
8_PS_2798/0700_E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02287N3526_S000,1.0864377,5525,0.34211227,FALSE,-0.46583134,0.117040805
2_PS_2798/2112_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02282N3451_S005,3.5427616,30914,0.95037436,FALSE,-0.022105286,0.903211424
2_PS_2798/2419_E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02314N3535_S000,1.84683,8433,0.60549533,FALSE,-0.2178892,0.366624595
6_PS_2798/2180_E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02238N3596_S000,1.2560169,6620,0.5578277,FALSE,-0.25349993,0.311171743
7_PS_2798/2533_E01517N3917E01678N3772-PS-Str_PNo_Var-M754_E01563N3803_S000,1.0360798,4390,0.24086742,FALSE,-0.61822194,0.058017114
10_PS_2803/0796_E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02373N3559_S004,2.028338,11123,0.7486814,FALSE,-0.12570295,0.560523839
5_PS_2798/0883_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02128N3626_S004,3.7118611,35222,2.282606,FALSE,0.35843092,5.210290151
5_PS_2798/2224_E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02226N3538_S003,5.9693823,118418,2.106689,FALSE,0.3236004,4.438138543
8_PS_2798/1637_E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02245N3515_S004,4.48129,40567,1.7263982,FALSE,0.23714098,2.980450745
10_PS_2803/0277_E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02331N3532_S000,1.1358631,5979,0.42009023,FALSE,-0.37665743,0.176475801
8_PS_2798/0865_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02120N3675_S001,4.650774,61228,1.4906859,FALSE,0.17338616,2.222144452
10_PS_2803/1123_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02270N3527_S005,3.7606335,18650,1.6147746,FALSE,0.20811191,2.607497009
2_PS_2798/0031_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02202N3553_S003,3.5221903,25501,1.6460913,FALSE,0.21645392,2.709616568
8_PS_2798/2665_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02113N3596_S003,5.0596056,89719,2.5824406,FALSE,0.41203034,6.668999453
2_PS_2798/0786_E01964N3926E02184N3685-PS-Str_PYes_Hom-M809_E02078N3742_S000,1.1919233,6046,0.41822523,FALSE,-0.37858978,0.174912343
10_PS_2803/0494_E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02526N3441_S003,2.3930845,16537,0.87921834,FALSE,-0.05590326,0.773024889
3_PS_2798/2374_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M792_E02144N3587_S000,0.84695286,3691,0.27854455,FALSE,-0.5551053,0.077587066
6_PS_2798/1476_E02113N3823E02873N3483-PS-Mur_PYes_Var-M792_E02236N3646_S000,0.52617514,2247,0.14195122,FALSE,-0.8478609,0.020150149
3_PS_2798/1983_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01732N3794_S000,1.6171628,9590,0.67703545,FALSE,-0.16938859,0.458377001
2_PS_2798/0763_E01964N3926E02184N3685-PS-Mur_PYes_Hom-M809_E02067N3699_S000,1.2346169,6137,0.34504926,FALSE,-0.4621189,0.119058992
4_PS_2798/1151_E01849N3766E02950N3220-PS-Str_PYes_Var-M774_E02379N3389_S000,0.8711387,3840,0.2290571,FALSE,-0.64005625,0.052467155
10_PS_2803/0260_E02113N3823E02873N3483-PS-Str_PNo_Hom-M850_E02350N3576_S000,1.3993963,6719,0.44866356,FALSE,-0.3480792,0.20129899
2_PS_2798/0420_E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02391N3445_S001,5.703034,85182,1.9390224,FALSE,0.28758284,3.759807868
9_PS_2798/2296_E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02180N3508_S000,1.0984946,4806,0.30191588,FALSE,-0.52011406,0.091153199
9_PS_2798/0862_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02417N3454_S001,2.9237723,13273,0.76410455,FALSE,-0.11684722,0.583855763
7_PS_2798/2639_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02239N3505_S004,4.4359713,30458,1.7607468,FALSE,0.24569692,3.100229294
7_PS_2798/2357_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02184N3552_S001,3.7727556,29887,1.7393056,FALSE,0.2403759,3.02518397
PS_2798/1386_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02171N3544_S001,4.0346274,24004,1.7159855,FALSE,0.23451363,2.944606236
9_PS_2798/0526_E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E02103N3539_S000,1.0301958,5002,0.32019335,FALSE,-0.4945877,0.102523781
2_PS_2798/0579_E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02373N3559_S003,3.0064416,16554,0.9839774,FALSE,-0.007014887,0.968211524
5_PS_2798/1450_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02188N3566_S000,2.0150013,11690,1.0000899,FALSE,3.90E-05,1.000179808
5_PS_2798/2163_E02113N3823E02873N3483-PS-Mur_PNo_Var-M850_E02456N3506_S000,0.916277,4582,0.26808184,FALSE,-0.5717326,0.071867873
4_PS_2798/1127_E02113N3823E02873N3483-PS-Mur_PNo_Hom-M850_E02218N3671_S000,1.5885247,7888,0.60462284,FALSE,-0.21851546,0.365568779
4_PS_2798/0471_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02092N3663_S001,4.7838817,80106,1.7020792,FALSE,0.23097976,2.897073603
7_PS_2798/0249_E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02498N3438_S001,3.164771,19232,0.9743331,FALSE,-0.011292541,0.94932499
3_PS_2798/2710_E02020N3739E02658N3366-PS-Str_PNo_Var-M774_E02175N3668_S000,0.5523686,1865,0.100384444,FALSE,-0.9983336,0.010077037
10_PS_2803/2702_E01517N3917E01678N3772-PS-Mur_PYes_Var-M754_E01587N3805_S000,0.8728107,4268,0.2482147,FALSE,-0.6051725,0.061610537
7_PS_2798/2208_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02102N3607_S000,1.9746546,10469,1.0361817,FALSE,0.015435913,1.073672515
6_PS_2798/1635_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01760N3738_S000,2.115449,10759,0.8278625,FALSE,-0.082041785,0.685356319
7_PS_2798/1232_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02515N3431_S002,3.613387,24008,1.2449071,FALSE,0.095136955,1.549793688
7_PS_2798/0697_E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02377N3471_S001,4.65265,29048,2.1267908,FALSE,0.32772475,4.523239107
3_PS_2798/1383_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02316N3447_S003,4.026908,34160,1.0549363,FALSE,0.023226233,1.112890597
10_PS_2803/1699_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02515N3431_S001,3.839221,24376,0.9095428,FALSE,-0.04117686,0.827268105
PS_2798/2085_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01749N3728_S000,2.027264,10599,0.96881545,FALSE,-0.013758946,0.938603376
5_PS_2798/1525_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02238N3596_S002,3.7400408,24079,1.8871533,FALSE,0.27580717,3.561347578
4_PS_2798/1802_E01849N3766E02950N3220-PS-Str_PYes_Hom-M861_E02067N3642_S001,3.439868,36937,1.2337843,FALSE,0.091239244,1.522223699
3_PS_2798/1881_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02416N3428_S003,3.8621092,14784,0.80360544,FALSE,-0.094957136,0.645781703
9_PS_2798/0729_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02146N3630_S002,3.9617288,33888,2.1127737,FALSE,0.32485297,4.463812707
10_PS_2803/1197_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02174N3531_S003,6.1623454,86582,2.7099624,FALSE,0.43296325,7.343896209
PS_2798/0362_E02113N3823E02873N3483-PS-Mur_PNo_Hom-M837_E02407N3507_S000,0.71843976,3890,0.29442054,FALSE,-0.5310319,0.086683454
6_PS_2798/1514_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02434N3452_S001,3.2425947,19813,1.016621,FALSE,0.007159074,1.033518258
10_PS_2803/0867_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02164N3503_S002,4.0551357,30417,1.8126141,FALSE,0.25830534,3.285569876
4_PS_2798/0554_E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02384N3458_S000,1.5152751,7698,0.42534858,FALSE,-0.371255,0.180921415
3_PS_2798/0891_E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02243N3430_S000,1.7151691,7236,0.6713534,FALSE,-0.17304881,0.450715388
5_PS_2798/2780_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02223N3573_S004,5.5941324,48112,2.381827,FALSE,0.37691024,5.673099858
10_PS_2803/0894_E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02183N3593_S003,5.144017,59243,2.5301287,FALSE,0.4031426,6.401551239
2_PS_2798/1234_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02242N3492_S004,3.8735523,35306,1.6258422,FALSE,0.21107839,2.643362859
8_PS_2798/0443_E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01726N3870_S000,1.8260548,9607,0.56013906,FALSE,-0.25170416,0.313755767
10_PS_2803/1756_E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02350N3576_S002,2.7561936,15211,0.8413903,FALSE,-0.07500249,0.707937637
5_PS_2798/0062_E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02311N3485_S005,9.8338375,171651,3.6893032,FALSE,0.56694436,13.6109581
6_PS_2798/0605_E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02387N3554_S003,3.640853,32829,1.6307007,FALSE,0.21237426,2.659184773
3_PS_2798/2288_E01849N3766E02950N3220-PS-Str_PYes_Hom-M837_E02095N3592_S000,1.7214175,7607,0.66462034,FALSE,-0.17742637,0.441720196
PS_2798/0635_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02263N3578_S001,2.8406086,20107,1.3586744,FALSE,0.1331154,1.845996125
5_PS_2798/0139_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02188N3566_S002,4.449674,35234,1.9688989,FALSE,0.29422343,3.876562878
6_PS_2798/2037_E01964N3926E02184N3685-PS-Mur_PYes_Hom-M792_E02103N3738_S000,1.0589719,4264,0.2840893,FALSE,-0.54654515,0.08070673
10_PS_2803/0708_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02270N3527_S003,5.6582193,57018,2.196871,FALSE,0.34180456,4.826242191
3_PS_2798/2605_E01849N3766E02950N3220-PS-Mur_PYes_Hom-M809_E02072N3658_S000,1.3061643,6385,0.35711327,FALSE,-0.447194,0.127529888
PS_2798/2259_E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02204N3672_S000,1.6114093,7939,0.6074651,FALSE,-0.21647868,0.369013848
6_PS_2798/1437_E02020N3739E02658N3366-PS-Mur_PYes_Var-M754_E02247N3453_S000,0.62688696,2371,0.111418456,FALSE,-0.95304286,0.012414072
10_PS_2803/1135_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02318N3471_S004,5.358192,52940,2.0719917,FALSE,0.316388,4.293149605
PS_2798/1130_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02294N3487_S003,2.8496723,15528,1.132436,FALSE,0.05401368,1.282411294
7_PS_2798/2633_E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02253N3527_S001,6.762009,175515,2.7435257,FALSE,0.43830904,7.526933267
5_PS_2798/2267_E02113N3823E02873N3483-PS-Str_PYes_Hom-M837_E02209N3683_S000,0.9976794,6050,0.45542476,FALSE,-0.34158337,0.207411712
9_PS_2798/2061_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02250N3552_S005,4.505274,23958,1.8170037,FALSE,0.2593558,3.301502446
5_PS_2798/0440_E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02184N3552_S001,5.0326242,75478,2.266368,FALSE,0.3553304,5.136423911
2_PS_2798/2047_E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02383N3566_S003,3.3860273,23784,1.1104821,FALSE,0.045511562,1.233170494
5_PS_2798/0386_E01964N3926E02184N3685-PS-Str_PYes_Hom-M809_E02009N3708_S000,1.6606165,9283,0.41419864,FALSE,-0.38279134,0.171560513
8_PS_2798/1350_E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01695N3801_S000,3.935365,29365,1.5995396,FALSE,0.203995,2.558526932
3_PS_2798/2086_E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02217N3548_S000,0.7930054,3785,0.2493765,FALSE,-0.60314447,0.062188639
6_PS_2798/2175_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02408N3442_S005,3.402812,17842,0.95659995,FALSE,-0.019269645,0.915083464
PS_2798/1406_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02268N3554_S002,3.433976,34222,1.3467082,FALSE,0.1292735,1.813622976
7_PS_2798/0913_E02113N3823E02873N3483-PS-Str_PYes_Hom-M792_E02214N3733_S000,0.56305355,2053,0.14392981,FALSE,-0.84184927,0.02071579
9_PS_2798/0071_E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02245N3574_S000,1.4291515,8373,0.61643076,FALSE,-0.2101157,0.379986882
2_PS_2798/1896_E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01639N3751_S000,1.8178154,9826,0.822695,FALSE,-0.084761135,0.676827063
6_PS_2798/0028_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02347N3503_S002,2.6903594,18972,1.028717,FALSE,0.012295934,1.058258666
6_PS_2798/0321_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02164N3503_S004,3.7663348,30784,1.7869316,FALSE,0.25210795,3.193124543
6_PS_2798/2578_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02209N3537_S004,4.384941,38691,2.1399431,FALSE,0.33040223,4.579356471
6_PS_2798/1318_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02368N3461_S004,9.374544,77293,3.1515965,FALSE,0.49853063,9.932560499
4_PS_2798/0025_E02113N3823E02873N3483-PS-Mur_PNo_Hom-M837_E02344N3564_S000,1.0055623,4752,0.29772994,FALSE,-0.52617747,0.088643117
6_PS_2798/0005_E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02218N3671_S005,2.267683,13200,0.89747894,FALSE,-0.046975736,0.805468448
5_PS_2798/1082_E02113N3823E02873N3483-PS-Mur_PYes_Var-M837_E02348N3529_S000,1.025996,5331,0.3031792,FALSE,-0.5183006,0.091917627
10_PS_2803/1807_E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02333N3573_S004,1.7363137,8585,0.5715832,FALSE,-0.24292053,0.326707355
3_PS_2798/0218_E01548N3896E01854N3659-PS-Str_PYes_Var-M824_E01721N3784_S000,3.8315918,32925,1.2916715,FALSE,0.11115208,1.668415264
5_PS_2798/1623_E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02335N3468_S003,3.6759481,27420,1.6603208,FALSE,0.220192,2.756665159
3_PS_2798/1959_E02113N3823E02873N3483-PS-Str_PNo_Hom-M850_E02227N3683_S000,1.6496651,8312,0.75328356,FALSE,-0.12304151,0.567436122
8_PS_2798/1108_E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02321N3496_S003,5.7442327,78670,1.8574876,FALSE,0.2689259,3.450260184
4_PS_2798/0451_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02239N3477_S004,5.6032877,43151,2.3804977,FALSE,0.37666777,5.6667693
8_PS_2798/1027_E01548N3896E01854N3659-PS-Str_PYes_Var-M837_E01703N3706_S000,5.6460123,88715,2.5477786,FALSE,0.4061617,6.491175795
PS_2798/0294_E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02253N3481_S000,2.295284,14781,0.8406068,FALSE,-0.075407095,0.706619792
6_PS_2798/1818_E01548N3896E01854N3659-PS-Str_PYes_Hom-M732_E01727N3708_S000,0.904708,4106,0.28216395,FALSE,-0.5494985,0.079616495
10_PS_2803/2257_E01577N3897E01966N3571-PS-Mur_PYes_Hom-M707_E01741N3680_S000,0.54186386,2583,0.19329378,FALSE,-0.71378213,0.037362485
PS_2798/0182_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02294N3487_S005,5.8947344,48975,2.147042,FALSE,0.33184054,4.60978935
4_PS_2798/0625_E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02344N3478_S001,5.4658346,73460,2.0626118,FALSE,0.3144175,4.254367437
2_PS_2798/2616_E01849N3766E02950N3220-PS-Str_PYes_Var-M774_E02054N3653_S000,1.3047931,6422,0.4210996,FALSE,-0.37561518,0.177324873
5_PS_2798/2023_E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02229N3514_S000,1.1429569,5590,0.33963063,FALSE,-0.46899316,0.115348965
2_PS_2798/1647_E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02373N3559_S002,2.741751,16706,0.9908698,FALSE,-0.003983399,0.981822961
3_PS_2798/0722_E01964N3926E02184N3685-PS-Str_PYes_Hom-M754_E02067N3699_S000,0.8359324,3423,0.18259192,FALSE,-0.7385185,0.033339809
8_PS_2798/1612_E02020N3739E02658N3366-PS-Mur_PYes_Var-M774_E02152N3510_S000,0.9091784,4702,0.2383647,FALSE,-0.6227581,0.05681773
2_PS_2798/1377_E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02253N3527_S000,0.9513078,4791,0.27573937,FALSE,-0.55950123,0.0760322
2_PS_2798/1133_E01577N3897E01966N3571-PS-Mur_PYes_Var-M754_E01851N3818_S000,1.3352176,6618,0.53452766,FALSE,-0.27202982,0.285719819
6_PS_2798/2134_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02321N3496_S005,3.6378012,22304,1.7275469,FALSE,0.23742986,2.984418292
4_PS_2798/2237_E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02207N3659_S000,0.5755103,2938,0.18311782,FALSE,-0.7372694,0.033532136
6_PS_2798/2554_E02113N3823E02873N3483-PS-Str_PNo_Hom-M880_E02367N3571_S003,3.0594854,29052,1.3525256,FALSE,0.13114549,1.829325499
PS_2798/2708_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02178N3622_S001,2.8024616,17823,0.9972592,FALSE,-0.001191949,0.994525912
4_PS_2798/0184_E01577N3897E01966N3571-PS-Mur_PYes_Var-M774_E01773N3729_S000,1.9839194,8949,0.84938073,FALSE,-0.070897594,0.721447624
7_PS_2798/1161_E01964N3926E02184N3685-PS-Mur_PNo_Var-M774_E02088N3719_S000,0.8224568,3367,0.20131803,FALSE,-0.69611734,0.040528949
7_PS_2798/1286_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02309N3460_S003,4.1962843,38945,1.553292,FALSE,0.19125311,2.412716037
8_PS_2798/1467_E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02236N3526_S001,3.5798178,33663,1.5826573,FALSE,0.1993869,2.504804129
10_PS_2803/0151_E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02128N3626_S000,1.4457647,6309,0.4996767,FALSE,-0.3013109,0.249676805
2_PS_2798/1254_E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02377N3548_S005,3.3201652,28370,1.5722569,FALSE,0.19652352,2.47199176
8_PS_2798/2108_E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02358N3562_S005,2.8790839,18155,1.0326519,FALSE,0.013953949,1.066369947
10_PS_2803/0488_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02152N3645_S004,4.868993,63605,2.3964183,FALSE,0.37956265,5.742820669
4_PS_2798/1184_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02409N3467_S002,1.7807684,8000,0.6259189,FALSE,-0.20348191,0.391774469
2_PS_2798/0063_E01548N3896E01854N3659-PS-Str_PYes_Hom-M809_E01783N3758_S000,2.2039537,11498,0.8081141,FALSE,-0.09252731,0.653048399
5_PS_2798/1933_E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02184N3552_S004,5.9441414,92019,2.3562522,FALSE,0.37222177,5.55192443
10_PS_2803/0408_E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02409N3467_S002,4.8661895,49686,2.0909197,FALSE,0.32033736,4.371945192
3_PS_2798/2559_E01964N3926E02184N3685-PS-Str_PYes_Var-M754_E02031N3692_S000,1.0591875,4920,0.27184442,FALSE,-0.5656796,0.073899389
5_PS_2798/0347_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02318N3471_S002,2.7966826,22046,0.93846804,FALSE,-0.027580513,0.880722262
6_PS_2798/0253_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02349N3441_S001,2.4645255,13354,0.7915351,FALSE,-0.10152984,0.626527815
9_PS_2798/0485_E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02342N3454_S004,7.545762,100788,2.9577374,FALSE,0.47095963,8.748210527
9_PS_2798/1779_E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02441N3439_S003,4.0818396,22508,0.98663664,FALSE,-0.005842761,0.973451859
2_PS_2798/2499_E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E02072N3616_S000,1.420609,6610,0.40770578,FALSE,-0.38965312,0.166224003
7_PS_2798/0027_E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01657N3828_S000,0.83161205,3637,0.2132932,FALSE,-0.671023,0.045493989
6_PS_2798/0104_E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01715N3697_S000,1.3746864,6016,0.44846654,FALSE,-0.34826997,0.201122237
PS_2798/1286_E02113N3823E02873N3483-PS-Str_PNo_Var-M880_E02335N3587_S005,3.088747,29373,1.5972917,FALSE,0.20338424,2.551340775
7_PS_2798/1282_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02183N3593_S005,4.3342457,45074,2.114981,FALSE,0.32530645,4.47314463
6_PS_2798/0175_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02366N3438_S001,4.005672,55033,1.3417296,FALSE,0.12766501,1.80023832
2_PS_2798/0006_E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02284N3476_S002,6.0273657,125323,2.2680604,FALSE,0.35565463,5.144097978
5_PS_2798/0338_E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02134N3641_S002,3.2645113,26548,1.6785787,FALSE,0.22494172,2.817626452
8_PS_2798/2444_E01849N3766E02950N3220-PS-Str_PYes_Var-M754_E02029N3599_S000,1.1137283,5015,0.34345552,FALSE,-0.4641295,0.117961694
7_PS_2798/2728_E02020N3739E02658N3366-PS-Mur_PNo_Hom-M809_E02127N3724_S000,1.2176633,5836,0.4029284,FALSE,-0.3947721,0.162351296
9_PS_2798/0473_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02305N3524_S000,1.5485786,7357,0.69736546,FALSE,-0.15653956,0.486318585
8_PS_2798/1960_E01849N3766E02950N3220-PS-Mur_PYes_Var-M850_E02112N3526_S000,2.170352,12983,0.8194027,FALSE,-0.08650261,0.671420785
2_PS_2798/0930_E01517N3917E01678N3772-PS-Mur_PNo_Var-M754_E01575N3795_S000,0.9841999,4538,0.27045363,FALSE,-0.56790715,0.073145166
8_PS_2798/0068_E02113N3823E02873N3483-PS-Str_PYes_Hom-M809_E02344N3564_S000,0.6867114,3456,0.24914733,FALSE,-0.60354376,0.062074392
PS_2798/0071_E01577N3897E01966N3571-PS-Str_PYes_Var-M824_E01773N3729_S000,4.7834916,62517,1.7284828,FALSE,0.23766507,2.98765279
2_PS_2798/0806_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01732N3794_S000,3.0855124,21942,1.3694149,FALSE,0.13653506,1.875297168
9_PS_2798/0655_E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02223N3573_S000,1.4705173,7997,0.5857069,FALSE,-0.23231967,0.343052573
2_PS_2798/1369_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M774_E01826N3836_S000,1.0785161,5515,0.43106344,FALSE,-0.36545882,0.185815689
3_PS_2798/0659_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02342N3454_S001,2.9202826,24243,1.2306447,FALSE,0.09013268,1.514486378
9_PS_2798/0460_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02140N3655_S001,2.4792962,17258,1.1088942,FALSE,0.044890124,1.229646347
2_PS_2798/0047_E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02344N3478_S003,6.0274897,60380,2.494813,FALSE,0.39703798,6.224091905
7_PS_2798/2256_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02109N3622_S001,4.2431426,39805,2.1228771,FALSE,0.32692486,4.506607182
2_PS_2798/1274_E01964N3926E02184N3685-PS-Mur_PYes_Var-M754_E02083N3755_S000,0.39062542,1615,0.089379154,FALSE,-1.0487638,0.007988633
3_PS_2798/0126_E02113N3823E02873N3483-PS-Mur_PYes_Var-M792_E02218N3695_S000,0.40350962,1701,0.11541321,FALSE,-0.9377445,0.013320209
4_PS_2798/1727_E01964N3926E02184N3685-PS-Str_PYes_Hom-M732_E02061N3739_S000,0.4928593,1970,0.09837871,FALSE,-1.0070989,0.009678371
4_PS_2798/0689_E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01731N3813_S002,6.0018387,179634,2.7592514,FALSE,0.44079128,7.613468288
10_PS_2803/0435_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02210N3611_S000,1.3960487,6117,0.47792077,FALSE,-0.32064408,0.228408262
9_PS_2798/1319_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02483N3431_S004,2.7588239,24860,1.2315323,FALSE,0.09044582,1.516671806
