Index	Folder	PID	ID	Source_Region	Type	Scaling	Rupture Model	Rigidity	Mag	Slip Model	Lat	Long	max_flow_depth	inundated_pixels	max_eta	is_train	log_max_eta	square_max_eta
828	3_PS_2798	2601	E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02188N3566_S003	E02020N3739E02658N3366	PS	Str	PYes	Hom	9.02	S003	35.66	21.88	7.5442386	340393	4.194279	TRUE	0.62265736	17.59197633
829	4_PS_2798	521	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01695N3801_S004	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S004	38.01	16.95	7.8459044	346115	4.8193107	TRUE	0.68298495	23.22575562
830	6_PS_2798	2798	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02344N3478_S005	E02020N3739E02658N3366	PS	Mur	PYes	Hom	9.02	S005	34.78	23.44	6.3116965	128357	3.127555	TRUE	0.49520496	9.781600278
831	PS_2798	724	E01577N3897E01966N3571-PS-Str_PYes_Hom-M850_E01752N3690_S000	E01577N3897E01966N3571	PS	Str	PYes	Hom	8.5	S000	36.9	17.52	4.1216598	34457	2.5243344	TRUE	0.4021469	6.372264163
832	10_PS_2803	24	E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02370N3485_S004	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.8	S004	34.85	23.7	6.0479007	38270	2.2606008	TRUE	0.35422388	5.110315977
833	3_PS_2798	45	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01742N3823_S003	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S003	38.23	17.42	5.9703937	156916	2.888697	TRUE	0.46070197	8.344570358
834	3_PS_2798	1982	E01577N3897E01966N3571-PS-Str_PYes_Var-M861_E01806N3778_S002	E01577N3897E01966N3571	PS	Str	PYes	Var	8.61	S002	37.78	18.06	7.1729827	281901	4.9305215	TRUE	0.69289285	24.31004226
835	10_PS_2803	1250	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01725N3727_S003	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S003	37.27	17.25	7.1663756	215078	4.826811	TRUE	0.68366027	23.29810443
836	7_PS_2798	885	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02296N3512_S003	E02020N3739E02658N3366	PS	Mur	PYes	Hom	9.02	S003	35.12	22.96	6.903383	165692	3.4438875	TRUE	0.53704894	11.86036111
837	9_PS_2798	1178	E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02092N3663_S005	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.8	S005	36.63	20.92	3.9506161	39565	2.235781	TRUE	0.34942925	4.99871668
838	3_PS_2798	2361	E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02260N3540_S001	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.95	S001	35.4	22.6	6.043087	47500	2.6828983	TRUE	0.42860422	7.197943288
839	4_PS_2798	504	E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02351N3465_S002	E02020N3739E02658N3366	PS	Mur	PYes	Var	8.88	S002	34.65	23.51	4.734927	41306	1.2852887	TRUE	0.10900069	1.651967042
840	3_PS_2798	478	E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02104N3649_S005	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.88	S005	36.49	21.04	5.0429287	103824	2.257308	TRUE	0.35359082	5.095439407
841	2_PS_2798	281	E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02322N3521_S000	E02020N3739E02658N3366	PS	Str	PYes	Var	8.37	S000	35.21	23.22	1.1060804	5897	0.36477157	TRUE	-0.437979	0.133058298
842	3_PS_2798	2478	E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02287N3501_S003	E02020N3739E02658N3366	PS	Str	PYes	Var	9.02	S003	35.01	22.87	7.819647	158062	3.107461	TRUE	0.49240568	9.656313867
843	9_PS_2798	1373	E01517N3917E01678N3772-PS-Str_PNo_Hom-M732_E01598N3815_S000	E01517N3917E01678N3772	PS	Str	PNo	Hom	7.32	S000	38.15	15.98	0.6515545	2329	0.107014194	TRUE	-0.97055864	0.011452038
844	10_PS_2803	1530	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01700N3744_S002	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S002	37.44	17	6.987844	169917	3.7704031	TRUE	0.57638776	14.21593954
845	6_PS_2798	372	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01746N3766_S001	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S001	37.66	17.46	5.9257164	111317	2.4928765	TRUE	0.39670077	6.214433244
846	3_PS_2798	598	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01783N3758_S005	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S005	37.58	17.83	5.899626	189776	3.4019036	TRUE	0.531722	11.5729481
847	PS_2798	1110	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01673N3781_S005	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S005	37.81	16.73	5.3336678	102899	2.0976706	TRUE	0.3217373	4.400221946
848	9_PS_2798	1811	E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02253N3527_S004	E02020N3739E02658N3366	PS	Str	PYes	Var	9.02	S004	35.27	22.53	11.181211	181097	3.7485735	TRUE	0.573866	14.05180328
849	3_PS_2798	1773	E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02351N3465_S001	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.95	S001	34.65	23.51	7.569399	97175	3.2333138	TRUE	0.50964785	10.45431813
850	9_PS_2798	932	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01707N3812_S005	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S005	38.12	17.07	6.240478	174850	3.5079668	TRUE	0.54505545	12.30583107
851	6_PS_2798	168	E01849N3766E02950N3220-PS-Str_PYes_Var-M754_E01958N3723_S000	E01849N3766E02950N3220	PS	Str	PYes	Var	7.54	S000	37.23	19.58	1.3641474	6423	0.4189769	TRUE	-0.3778099	0.175541643
852	10_PS_2803	28	E01849N3766E02950N3220-PS-Mur_PYes_Var-M861_E02083N3604_S004	E01849N3766E02950N3220	PS	Mur	PYes	Var	8.61	S004	36.04	20.83	5.0387278	31053	2.067994	TRUE	0.3155493	4.276599184
853	9_PS_2798	1229	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01670N3819_S002	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S002	38.19	16.7	7.134832	238992	3.979889	TRUE	0.599871	15.83951645
854	PS_2798	1798	E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02417N3454_S003	E02020N3739E02658N3366	PS	Str	PYes	Hom	9.02	S003	34.54	24.17	7.010171	90804	3.079254	TRUE	0.4884455	9.481805197
855	8_PS_2798	1913	E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02226N3538_S003	E02020N3739E02658N3366	PS	Mur	PYes	Var	8.61	S003	35.38	22.26	2.7790759	21156	1.4482002	TRUE	0.1608286	2.097283819
856	4_PS_2798	318	E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02270N3527_S003	E02020N3739E02658N3366	PS	Mur	PYes	Var	9.02	S003	35.27	22.7	7.706829	161176	3.3181906	TRUE	0.5209013	11.01038886
857	7_PS_2798	26	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01710N3774_S005	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S005	37.74	17.1	7.2716613	202270	3.51855	TRUE	0.5463637	12.3801941
858	10_PS_2803	2614	E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02085N3646_S001	E02020N3739E02658N3366	PS	Str	PYes	Var	8.8	S001	36.46	20.85	6.345451	188933	3.1179507	TRUE	0.49386925	9.721616568
859	8_PS_2798	2298	E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02164N3503_S001	E02020N3739E02658N3366	PS	Str	PYes	Var	8.61	S001	35.03	21.64	5.213505	42772	2.3713598	TRUE	0.37499747	5.623347301
860	PS_2798	936	E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02183N3593_S004	E02020N3739E02658N3366	PS	Str	PYes	Var	8.88	S004	35.93	21.83	5.2935534	75937	2.4660032	TRUE	0.39199364	6.081171782
861	8_PS_2798	358	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01695N3801_S004	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S004	38.01	16.95	6.787678	266035	3.9034696	TRUE	0.5914508	15.23707492
862	10_PS_2803	748	E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02328N3482_S004	E02020N3739E02658N3366	PS	Mur	PYes	Var	8.95	S004	34.82	23.28	6.567203	90992	2.576341	TRUE	0.41100332	6.637532948
863	4_PS_2798	1512	E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02147N3560_S004	E02020N3739E02658N3366	PS	Str	PYes	Var	8.8	S004	35.6	21.47	4.5699224	69342	2.306078	TRUE	0.36287397	5.317995742
864	7_PS_2798	2544	E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02330N3507_S003	E02020N3739E02658N3366	PS	Mur	PYes	Var	8.61	S003	35.07	23.3	3.532	25132	1.5653489	TRUE	0.19461115	2.450317179
865	2_PS_2798	122	E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02144N3587_S002	E02020N3739E02658N3366	PS	Str	PYes	Var	8.88	S002	35.87	21.44	6.0361576	181981	2.9228394	TRUE	0.46580496	8.542990158
866	8_PS_2798	2394	E01849N3766E02950N3220-PS-Str_PYes_Var-M837_E02069N3575_S000	E01849N3766E02950N3220	PS	Str	PYes	Var	8.37	S000	35.75	20.69	2.3958673	12330	0.8277456	TRUE	-0.08210311	0.685162778
867	5_PS_2798	1912	E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02260N3491_S004	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.95	S004	34.91	22.6	7.1160316	75272	3.6639423	TRUE	0.56394863	13.42447318
868	5_PS_2798	2646	E01964N3926E02184N3685-PS-Str_PYes_Var-M792_E02037N3706_S000	E01964N3926E02184N3685	PS	Str	PYes	Var	7.92	S000	37.06	20.37	2.0226998	11598	0.61808574	TRUE	-0.20895128	0.382029982
869	PS_2798	2668	E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02253N3503_S003	E02020N3739E02658N3366	PS	Str	PYes	Var	8.95	S003	35.03	22.53	6.508724	139572	2.542502	TRUE	0.40526128	6.46431642
870	5_PS_2798	1143	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01727N3708_S003	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S003	37.08	17.27	6.1443434	202334	3.9360967	TRUE	0.5950658	15.49285723
871	PS_2798	1931	E01849N3766E02950N3220-PS-Str_PYes_Var-M774_E02072N3658_S000	E01849N3766E02950N3220	PS	Str	PYes	Var	7.74	S000	36.58	20.72	1.0850769	4516	0.24887936	TRUE	-0.6040111	0.061940936
872	6_PS_2798	1077	E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02168N3560_S004	E02020N3739E02658N3366	PS	Str	PYes	Var	8.95	S004	35.6	21.68	7.1500964	145927	3.2435894	TRUE	0.51102585	10.5208722
873	5_PS_2798	62	E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02311N3485_S005	E02020N3739E02658N3366	PS	Str	PYes	Var	9.02	S005	34.85	23.11	9.8338375	171651	3.6893032	TRUE	0.56694436	13.6109581
874	7_PS_2798	2153	E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02384N3458_S001	E02020N3739E02658N3366	PS	Str	PYes	Var	8.88	S001	34.58	23.84	5.183543	80036	2.0756187	TRUE	0.31714758	4.308192988
875	8_PS_2798	467	E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01661N3771_S000	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.37	S000	37.71	16.61	3.9312115	21670	2.1395319	TRUE	0.33031875	4.577596751
876	10_PS_2803	1912	E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01656N3685_S000	E01548N3896E01854N3659	PS	Str	PYes	Hom	7.74	S000	36.85	16.56	1.2051679	5781	0.45763397	TRUE	-0.33948174	0.20942885
877	10_PS_2803	1121	E02020N3739E02658N3366-PS-Mur_PYes_Var-M774_E02129N3557_S000	E02020N3739E02658N3366	PS	Mur	PYes	Var	7.74	S000	35.57	21.29	0.7124435	3753	0.21738318	TRUE	-0.6627741	0.047255447
878	PS_2798	40	E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02170N3650_S005	E02020N3739E02658N3366	PS	Str	PYes	Var	8.8	S005	36.5	21.7	4.7791657	57000	2.133965	TRUE	0.3291873	4.553806621
879	4_PS_2798	262	E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02090N3619_S005	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.8	S005	36.19	20.9	4.795747	74489	2.349309	TRUE	0.37094015	5.519252777
880	2_PS_2798	186	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01711N3754_S001	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S001	37.54	17.11	6.4382358	216212	3.4733436	TRUE	0.54074776	12.06411576
881	4_PS_2798	1364	E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02226N3538_S005	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.95	S005	35.38	22.26	5.6444864	85590	2.4874072	TRUE	0.3957469	6.187194579
882	4_PS_2798	1931	E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02386N3481_S005	E02020N3739E02658N3366	PS	Mur	PYes	Var	9.02	S005	34.81	23.86	9.77738	146996	3.3056798	TRUE	0.51926076	10.92751894
883	7_PS_2798	846	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01670N3819_S001	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S001	38.19	16.7	7.2353663	250018	3.574041	TRUE	0.55315953	12.77376907
884	PS_2798	2354	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02250N3552_S002	E02020N3739E02658N3366	PS	Mur	PYes	Hom	8.61	S002	35.52	22.5	2.8111193	14715	1.3005286	TRUE	0.114119925	1.691374639
885	3_PS_2798	1093	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02097N3634_S001	E02020N3739E02658N3366	PS	Mur	PYes	Hom	8.71	S001	36.34	20.97	3.642705	22920	2.228345	TRUE	0.3479824	4.965521439
886	5_PS_2798	947	E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02320N3583_S001	E02113N3823E02873N3483	PS	Mur	PNo	Hom	8.61	S001	35.83	23.2	2.3418095	14977	0.8426866	TRUE	-0.07433391	0.710120706
887	9_PS_2798	504	E01577N3897E01966N3571-PS-Str_PYes_Var-M861_E01739N3699_S001	E01577N3897E01966N3571	PS	Str	PYes	Var	8.61	S001	36.99	17.39	6.475071	235011	3.4300747	TRUE	0.5353036	11.76541245
888	9_PS_2798	464	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02401N3455_S001	E02020N3739E02658N3366	PS	Mur	PYes	Hom	9.02	S001	34.55	24.01	5.188268	56914	2.3656113	TRUE	0.3739434	5.596116823
889	4_PS_2798	1604	E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02301N3474_S004	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.88	S004	34.74	23.01	4.303096	29663	1.4812937	TRUE	0.17064117	2.194231026
890	10_PS_2803	2394	E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02120N3675_S004	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.8	S004	36.75	21.2	3.9051995	50279	1.7332379	TRUE	0.23885816	3.004113618
891	3_PS_2798	1622	E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02384N3458_S001	E02020N3739E02658N3366	PS	Mur	PYes	Var	8.88	S001	34.58	23.84	11.175108	146966	3.7366388	TRUE	0.5724811	13.96246952
892	9_PS_2798	2765	E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02342N3454_S005	E02020N3739E02658N3366	PS	Mur	PYes	Var	8.8	S005	34.54	23.42	4.3687086	27499	1.2482857	TRUE	0.096313976	1.558217189
893	5_PS_2798	1493	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02247N3453_S005	E02020N3739E02658N3366	PS	Mur	PYes	Hom	8.61	S005	34.53	22.47	2.801879	14836	1.0539523	TRUE	0.02282097	1.110815451
894	6_PS_2798	1507	E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02441N3439_S001	E02020N3739E02658N3366	PS	Str	PYes	Var	9.02	S001	34.39	24.41	12.461443	294391	4.7202663	TRUE	0.6739665	22.28091394
895	2_PS_2798	683	E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02142N3536_S002	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.61	S002	35.36	21.42	3.9156678	24530	2.052707	TRUE	0.31232697	4.213606028
896	5_PS_2798	674	E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02123N3540_S004	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.61	S004	35.4	21.23	4.096246	26864	2.328144	TRUE	0.36700985	5.420254485
897	3_PS_2798	2222	E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02159N3618_S005	E02020N3739E02658N3366	PS	Str	PYes	Var	8.8	S005	36.18	21.59	5.171368	99856	2.2328403	TRUE	0.34885767	4.985575805
898	4_PS_2798	2103	E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02139N3548_S001	E02020N3739E02658N3366	PS	Str	PYes	Var	8.8	S001	35.48	21.39	5.723156	74579	2.343873	TRUE	0.36993408	5.49374064
899	4_PS_2798	53	E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02188N3566_S005	E02020N3739E02658N3366	PS	Str	PYes	Hom	9.02	S005	35.66	21.88	6.2124634	124379	2.9225588	TRUE	0.46576324	8.541349939
900	8_PS_2798	2386	E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02451N3450_S002	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.95	S002	34.5	24.51	5.7305145	49555	2.1936	TRUE	0.34115744	4.81188096
901	4_PS_2798	1052	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02313N3510_S001	E02020N3739E02658N3366	PS	Mur	PYes	Hom	9.02	S001	35.1	23.13	7.002014	272017	3.8694732	TRUE	0.58765185	14.97282285
902	PS_2798	2691	E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02408N3442_S005	E02020N3739E02658N3366	PS	Mur	PYes	Var	8.88	S005	34.42	24.08	6.6683664	104318	2.6937435	TRUE	0.43035623	7.256254044
903	PS_2798	963	E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02136N3678_S005	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.8	S005	36.78	21.36	5.45528	129843	2.5974925	TRUE	0.4145543	6.746967288
904	8_PS_2798	1526	E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02401N3479_S005	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.95	S005	34.79	24.01	8.020318	157397	3.2490628	TRUE	0.5117581	10.55640908
905	9_PS_2798	1934	E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02134N3641_S005	E02020N3739E02658N3366	PS	Str	PYes	Var	8.88	S005	36.41	21.34	5.5097218	132087	2.7313497	TRUE	0.43637732	7.460271184
906	9_PS_2798	1903	E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02253N3527_S004	E02020N3739E02658N3366	PS	Mur	PYes	Var	8.95	S004	35.27	22.53	6.085349	148615	2.8016064	TRUE	0.44740713	7.848998421
907	3_PS_2798	1370	E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01739N3861_S000	E01548N3896E01854N3659	PS	Str	PYes	Var	8.09	S000	38.61	17.39	2.0911796	12047	0.6754275	TRUE	-0.17042126	0.456202308
908	7_PS_2798	740	E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01760N3738_S000	E01548N3896E01854N3659	PS	Str	PYes	Var	7.92	S000	37.38	17.6	2.9751267	11743	0.93598545	TRUE	-0.028730905	0.876068763
909	4_PS_2798	2770	E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01755N3814_S000	E01548N3896E01854N3659	PS	Mur	PYes	Var	8.24	S000	38.14	17.55	3.3542933	31832	1.5015737	TRUE	0.17654665	2.254723577
910	9_PS_2798	1946	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02344N3478_S001	E02020N3739E02658N3366	PS	Mur	PYes	Hom	9.02	S001	34.78	23.44	7.7271447	93483	3.188472	TRUE	0.5035826	10.16635369
911	5_PS_2798	1879	E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02262N3515_S005	E02020N3739E02658N3366	PS	Str	PYes	Var	8.95	S005	35.15	22.62	9.533236	113431	3.2896361	TRUE	0.51714784	10.82170567
912	7_PS_2798	719	E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02188N3566_S001	E02020N3739E02658N3366	PS	Str	PYes	Var	9.02	S001	35.66	21.88	9.2967205	253717	3.2258215	TRUE	0.50864035	10.40592435
913	PS_2798	138	E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02313N3510_S001	E02020N3739E02658N3366	PS	Mur	PYes	Var	9.02	S001	35.1	23.13	7.147343	282942	4.044359	TRUE	0.60684973	16.35683972
914	5_PS_2798	1424	E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02173N3683_S003	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.61	S003	36.83	21.73	3.6838512	28421	1.4312899	TRUE	0.15572761	2.048590778
915	PS_2798	561	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01700N3744_S004	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S004	37.44	17	6.979015	155464	3.0647047	TRUE	0.48638862	9.392414898
916	10_PS_2803	944	E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02175N3577_S001	E02020N3739E02658N3366	PS	Mur	PYes	Var	8.95	S001	35.77	21.75	7.413759	144797	2.5338902	TRUE	0.4037878	6.420599546
917	6_PS_2798	951	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02226N3538_S001	E02020N3739E02658N3366	PS	Mur	PYes	Hom	8.61	S001	35.38	22.26	3.2212343	16555	1.2949889	TRUE	0.112266034	1.676996251
918	4_PS_2798	2161	E01964N3926E02184N3685-PS-Str_PYes_Hom-M754_E02018N3773_S000	E01964N3926E02184N3685	PS	Str	PYes	Hom	7.54	S000	37.73	20.18	0.58263266	2189	0.14123166	TRUE	-0.850068	0.019946382
919	2_PS_2798	1159	E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02451N3450_S004	E02020N3739E02658N3366	PS	Str	PYes	Hom	9.02	S004	34.5	24.51	7.6815653	141875	3.3780491	TRUE	0.52866596	11.41121572
920	4_PS_2798	64	E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02164N3590_S005	E02020N3739E02658N3366	PS	Str	PYes	Var	8.95	S005	35.9	21.64	6.8021603	240151	3.5688999	TRUE	0.55253434	12.7370465
921	4_PS_2798	2737	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02144N3587_S005	E02020N3739E02658N3366	PS	Mur	PYes	Hom	8.8	S005	35.87	21.44	5.015259	41867	2.3588626	TRUE	0.37270266	5.564232766
922	PS_2798	1394	E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02168N3560_S002	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.88	S002	35.6	21.68	7.628502	78989	3.3120184	TRUE	0.5200927	10.96946588
923	7_PS_2798	2599	E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02321N3496_S005	E02020N3739E02658N3366	PS	Mur	PYes	Var	9.02	S005	34.96	23.21	8.318617	213826	3.8164134	TRUE	0.5816554	14.56501124
924	7_PS_2798	1730	E01548N3896E01854N3659-PS-Mur_PYes_Var-M732_E01607N3701_S000	E01548N3896E01854N3659	PS	Mur	PYes	Var	7.32	S000	37.01	16.07	1.5771618	6088	0.50942916	TRUE	-0.2929162	0.259518069
925	7_PS_2798	985	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01772N3748_S001	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S001	37.48	17.72	6.612796	247327	3.2076163	TRUE	0.50618243	10.28880233
926	9_PS_2798	842	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01714N3716_S002	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S002	37.16	17.14	6.8861103	236528	3.7442336	TRUE	0.57336295	14.01928525
927	6_PS_2798	1840	E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02344N3478_S003	E02020N3739E02658N3366	PS	Str	PYes	Var	8.95	S003	34.78	23.44	7.926573	154579	3.3160946	TRUE	0.5206269	10.9964834
928	9_PS_2798	1616	E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02333N3444_S005	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.61	S005	34.44	23.33	2.5255103	12640	0.68821937	TRUE	-0.16227311	0.473645901
929	8_PS_2798	1377	E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02243N3539_S001	E02020N3739E02658N3366	PS	Str	PYes	Var	9.02	S001	35.39	22.43	9.705664	201706	3.3517256	TRUE	0.52526844	11.2340645
930	7_PS_2798	1816	E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02401N3455_S005	E02020N3739E02658N3366	PS	Mur	PYes	Var	9.02	S005	34.55	24.01	5.875462	99082	1.7119744	TRUE	0.23349726	2.930856346
931	10_PS_2803	495	E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02226N3538_S003	E02020N3739E02658N3366	PS	Str	PYes	Hom	9.02	S003	35.38	22.26	5.915573	140442	3.298056	TRUE	0.51825804	10.87717338
932	3_PS_2798	1548	E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02128N3626_S001	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.88	S001	36.26	21.28	6.0360584	135480	2.4095402	TRUE	0.38193417	5.805883975
933	4_PS_2798	895	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01708N3793_S002	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S002	37.93	17.08	6.599241	224623	3.2266066	TRUE	0.508746	10.41099015
934	6_PS_2798	214	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01780N3796_S001	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S001	37.96	17.8	7.9766173	250377	4.50438	TRUE	0.653635	20.28943918
935	6_PS_2798	953	E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02210N3510_S000	E02020N3739E02658N3366	PS	Str	PYes	Var	8.24	S000	35.1	22.1	1.8438413	11178	0.6524768	TRUE	-0.18543494	0.425725975
936	6_PS_2798	1503	E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02183N3593_S005	E02020N3739E02658N3366	PS	Str	PYes	Var	8.88	S005	35.93	21.83	6.283864	94622	2.6246662	TRUE	0.4190741	6.888872661
937	6_PS_2798	2562	E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02202N3553_S002	E02020N3739E02658N3366	PS	Str	PYes	Var	8.88	S002	35.53	22.02	6.8177094	82483	2.6262805	TRUE	0.41934112	6.897349265
938	8_PS_2798	1203	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01804N3797_S005	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S005	37.97	18.04	6.8565173	254484	3.3612945	TRUE	0.52650654	11.29830072
