ID,mean_prob
E01522N3585E03578N2685-BS-M774_E01786N3445_D010_S247D50R270_A003139_S050,8.861435477475094e-10
E01267N3753E01646N3535-BS-M809_E01502N3737_D010_S112D10R270_A006995_S075,3.534765624581946e-10
E01522N3585E03578N2685-BS-M792_E01857N3535_D010_S022D30R270_A004781_S062,3.2375022874397673e-10
E01522N3585E03578N2685-BS-M809_E02524N3243_D010_S247D70R270_A006995_S075,3.2524249233417567e-10
E01446N4259E02038N3783-BS-M809_E01975N3827_D010_S292D70R090_A006995_S075,9.165357015352018e-10
E01522N3585E03578N2685-BS-M809_E02272N3310_D010_S202D50R270_A006995_S075,4.88571530532577e-10
E01267N3753E01646N3535-BS-M792_E01463N3670_D125_S067D30R270_A004781_S062,1.1901270157598884e-09
E01522N3585E03578N2685-BS-M809_E01899N3467_D010_S022D30R090_A006995_S075,3.8601051375596426e-10
E01267N3753E01646N3535-BS-M809_E01568N3625_D010_S202D10R090_A006995_S075,3.5618046304528707e-10
E01470N3877E01631N3641-BS-M792_E01603N3670_D010_S337D70R090_A008541_S034,7.008806686005141e-10
E01267N3753E01646N3535-BS-M792_E01530N3737_D125_S247D10R270_A004781_S062,4.3217111303738286e-10
E01522N3585E03578N2685-BS-M792_E01668N3557_D010_S247D50R090_A004781_S062,4.5626151809692757e-10
E01267N3753E01646N3535-BS-M792_E01537N3602_D010_S247D30R270_A004781_S062,1.2050559836774809e-09
E01446N4259E02038N3783-BS-M792_E01846N3895_D125_S292D30R270_A004781_S062,3.521686406861313e-10
E01522N3585E03578N2685-BS-M792_E01758N3445_D010_S067D50R090_A004781_S062,3.4214359483938516e-10
E01470N3877E01631N3641-BS-M792_E01587N3737_D010_S337D10R270_A008541_S034,5.041437388866455e-10
E01522N3585E03578N2685-BS-M792_E01855N3378_D010_S247D50R270_A004781_S062,3.5036215332783987e-10
E01267N3753E01646N3535-BS-M809_E01540N3625_D010_S067D70R270_A006995_S075,3.2895834399999286e-10
E01522N3585E03578N2685-BS-M792_E01878N3355_D010_S067D50R090_A004781_S062,3.661610487001787e-10
E01522N3585E03578N2685-BS-M792_E01644N3580_D010_S247D30R090_A004781_S062,3.669479797652443e-10
E01522N3585E03578N2685-BS-M809_E02245N3310_D010_S202D50R270_A006995_S075,4.2573980723118826e-10
E01964N3926E02184N3685-BS-M754_E02027N3805_D010_S337D70R090_A003524_S022,1.1001933080727167e-09
E01267N3753E01646N3535-BS-M774_E01544N3647_D010_S292D70R270_A003139_S050,1.004683261713539e-09
E01889N4173E02097N3847-BS-M774_E02014N3872_D010_S112D90R270_A005608_S028,2.340839616249678e-09
E01267N3753E01646N3535-BS-M809_E01488N3647_D010_S022D10R090_A006995_S075,1.4056788025261898e-09
E01267N3753E01646N3535-BS-M809_E01470N3715_D144_S112D10R270_A006995_S075,2.426745770439948e-10
E01267N3753E01646N3535-BS-M774_E01592N3602_D010_S202D30R090_A003139_S050,1.4463028160262134e-09
E01522N3585E03578N2685-BS-M774_E01715N3512_D010_S067D70R090_A003139_S050,4.507088456672796e-10
E01470N3877E01631N3641-BS-M809_E01587N3737_D010_S112D10R090_A012497_S042,7.932170022542052e-10
E01522N3585E03578N2685-BS-M792_E01786N3445_D010_S247D50R270_A004781_S062,3.68180775118875e-10
E01267N3753E01646N3535-BS-M774_E01544N3647_D010_S067D90R090_A003139_S050,2.9981480918701706e-10
E01446N4259E02038N3783-BS-M809_E01938N3917_D010_S112D70R270_A006995_S075,3.1726933615439643e-10
E01598N4052E01840N3892-BS-M809_E01769N3940_D010_S247D70R090_A012497_S042,9.135780513906076e-10
E01446N4259E02038N3783-BS-M809_E02004N3827_D010_S292D70R090_A006995_S075,2.696875273107028e-09
E01470N3877E01631N3641-BS-M754_E01579N3692_D010_S157D90R090_A003524_S022,1.5627711601210607e-09
E01522N3585E03578N2685-BS-M792_E01859N3400_D010_S067D50R270_A004781_S062,3.8747264400846465e-10
E01267N3753E01646N3535-BS-M809_E01540N3625_D010_S112D70R090_A006995_S075,3.7144262209949053e-10
E01267N3753E01646N3535-BS-M792_E01519N3670_D010_S022D10R090_A004781_S062,1.5451462206434077e-09
E01446N4259E02038N3783-BS-M809_E01904N3895_D010_S292D70R090_A006995_S075,3.668444144242757e-10
E01267N3753E01646N3535-BS-M792_E01512N3625_D010_S112D70R090_A004781_S062,1.3249143753672418e-09
E01522N3585E03578N2685-BS-M792_E02545N3220_D010_S067D70R090_A004781_S062,6.180715369903976e-10
E01267N3753E01646N3535-BS-M809_E01568N3625_D010_S157D70R090_A006995_S075,3.116198055476216e-10
E01267N3753E01646N3535-BS-M809_E01537N3602_D010_S202D30R090_A006995_S075,8.795909474963338e-10
E01446N4259E02038N3783-BS-M809_E01933N3895_D010_S157D30R090_A006995_S075,1.1575869547097842e-09
E01446N4259E02038N3783-BS-M774_E01962N3895_D010_S292D30R270_A003139_S050,2.151260922137478e-09
E01267N3753E01646N3535-BS-M809_E01557N3557_D010_S247D50R270_A006995_S075,6.58101463773037e-10
E01446N4259E02038N3783-BS-M792_E01890N3962_D010_S292D70R270_A004781_S062,7.911371959669505e-10
E01889N4173E02097N3847-BS-M809_E02038N3850_D010_S337D70R090_A012497_S042,1.4726747131251452e-09
E01267N3753E01646N3535-BS-M809_E01516N3647_D010_S022D90R270_A006995_S075,3.5518154755720975e-10
E01446N4259E02038N3783-BS-M792_E01846N3895_D010_S292D30R270_A004781_S062,3.521686406861313e-10
E01522N3585E03578N2685-BS-M809_E01895N3445_D010_S202D50R270_A006995_S075,4.522105097283083e-10
E01446N4259E02038N3783-BS-M792_E01951N3850_D125_S337D30R270_A004781_S062,1.6608182083811192e-09
E01446N4259E02038N3783-BS-M792_E01851N3917_D125_S292D50R270_A004781_S062,9.43811264638085e-10
E01267N3753E01646N3535-BS-M732_E01575N3670_D076_S022D10R270_A001180_S030,7.322721586964071e-10
E01446N4259E02038N3783-BS-M792_E01899N3872_D125_S157D30R090_A004781_S062,9.673308597119595e-10
E01889N4173E02097N3847-BS-M792_E01967N3917_D010_S112D90R090_A008541_S034,1.247149618714918e-09
E01522N3585E03578N2685-BS-M809_E02321N3288_D010_S247D50R270_A006995_S075,3.751439264296538e-10
E01267N3753E01646N3535-BS-M809_E01537N3602_D010_S202D70R090_A006995_S075,5.594221044286683e-10
E01522N3585E03578N2685-BS-M809_E01899N3467_D010_S202D30R090_A006995_S075,3.9996482080894764e-10
E01470N3877E01631N3641-BS-M792_E01579N3692_D010_S067D90R090_A008541_S034,2.711186590875815e-10
E01522N3585E03578N2685-BS-M774_E01644N3580_D010_S022D70R090_A003139_S050,5.421792214702846e-10
E01267N3753E01646N3535-BS-M809_E01544N3647_D010_S337D10R090_A006995_S075,6.023653318556747e-10
E01267N3753E01646N3535-BS-M809_E01481N3602_D010_S067D50R090_A006995_S075,1.8135088073479673e-09
E01108N3882E01527N3690-BS-M809_E01445N3737_D010_S112D70R090_A012497_S042,4.2722155590702065e-10
E01267N3753E01646N3535-BS-M792_E01544N3647_D010_S022D10R270_A004781_S062,4.628868946194347e-10
E01267N3753E01646N3535-BS-M732_E01551N3692_D076_S157D10R270_A001180_S030,1.9589231682673233e-09
E01889N4173E02097N3847-BS-M792_E02014N3872_D010_S337D70R090_A008541_S034,1.9581585036910496e-09
E01522N3585E03578N2685-BS-M792_E01747N3535_D010_S022D30R090_A004781_S062,3.5031262889982154e-10
E01267N3753E01646N3535-BS-M792_E01575N3670_D010_S112D90R090_A004781_S062,5.191772965872871e-10
E01598N4052E01840N3892-BS-M809_E01793N3917_D010_S112D90R270_A012497_S042,5.798520653261878e-10
E01446N4259E02038N3783-BS-M809_E01904N3895_D010_S337D70R090_A006995_S075,3.307003230815507e-10
E01446N4259E02038N3783-BS-M774_E01851N3917_D010_S112D30R270_A003139_S050,5.487261479661685e-10
E01267N3753E01646N3535-BS-M809_E01564N3602_D010_S247D10R090_A006995_S075,2.5246152239499473e-10
E01598N4052E01840N3892-BS-M792_E01769N3940_D010_S067D90R270_A008541_S034,1.8937750812368237e-09
E01522N3585E03578N2685-BS-M792_E01809N3422_D010_S247D50R270_A004781_S062,3.269316611313913e-10
E01446N4259E02038N3783-BS-M809_E01851N3917_D010_S112D50R090_A006995_S075,4.147753406503314e-10
E01267N3753E01646N3535-BS-M774_E01547N3670_D010_S067D10R270_A003139_S050,5.492065787325854e-10
E01522N3585E03578N2685-BS-M792_E02272N3310_D010_S022D70R090_A004781_S062,3.576295450891586e-10
E01522N3585E03578N2685-BS-M809_E01899N3467_D010_S247D50R270_A006995_S075,5.014158175194655e-10
E01522N3585E03578N2685-BS-M774_E02374N3288_D010_S067D50R270_A003139_S050,1.403367778401373e-09
E01267N3753E01646N3535-BS-M754_E01544N3647_D010_S292D70R270_A001972_S039,2.314433490604461e-09
E01267N3753E01646N3535-BS-M809_E01551N3692_D010_S292D10R270_A006995_S075,4.493053360878752e-10
E01598N4052E01840N3892-BS-M809_E01769N3940_D010_S292D70R270_A012497_S042,9.059938678322218e-10
E01267N3753E01646N3535-BS-M792_E01572N3647_D010_S292D10R090_A004781_S062,1.0662288582145483e-09
E01446N4259E02038N3783-BS-M774_E01856N3940_D010_S112D70R270_A003139_S050,4.1787906092444057e-10
E01267N3753E01646N3535-BS-M792_E01516N3647_D010_S022D10R090_A004781_S062,1.7696309541798484e-09
E01470N3877E01631N3641-BS-M774_E01579N3692_D010_S337D10R090_A005608_S028,2.030312410453412e-09
E01522N3585E03578N2685-BS-M792_E02492N3220_D010_S247D50R270_A004781_S062,1.144639479368171e-09
E01522N3585E03578N2685-BS-M792_E01660N3512_D010_S067D50R090_A004781_S062,3.591596710129386e-10
E01267N3753E01646N3535-BS-M792_E01537N3602_D010_S247D70R270_A004781_S062,7.382923327537595e-10
E01267N3753E01646N3535-BS-M809_E01568N3625_D010_S022D10R090_A006995_S075,3.3885875242238056e-10
E01267N3753E01646N3535-BS-M774_E01516N3647_D107_S247D10R090_A003139_S050,1.5840303432320838e-09
E01598N4052E01840N3892-BS-M792_E01731N3895_D010_S112D70R090_A008541_S034,2.161327945436208e-09
E01446N4259E02038N3783-BS-M792_E01975N3827_D125_S337D10R270_A004781_S062,3.338063281476902e-10
E01267N3753E01646N3535-BS-M809_E01572N3647_D010_S247D70R270_A006995_S075,3.14578572897669e-10
E01598N4052E01840N3892-BS-M809_E01798N3940_D010_S247D70R090_A012497_S042,1.0604728812836095e-09
E01446N4259E02038N3783-BS-M792_E01951N3850_D010_S292D70R090_A004781_S062,7.781613989150032e-10
E01889N4173E02097N3847-BS-M792_E01991N3895_D010_S112D90R270_A008541_S034,7.655201240415808e-10
E01380N4178E01687N3892-BS-M809_E01677N3917_D010_S292D70R090_A012497_S042,7.709824468424646e-10
E01522N3585E03578N2685-BS-M792_E01882N3378_D010_S067D50R270_A004781_S062,3.8997061489682245e-10
E01267N3753E01646N3535-BS-M809_E01512N3625_D010_S022D30R270_A006995_S075,1.1384543350279135e-09
E01446N4259E02038N3783-BS-M792_E01899N3872_D010_S157D90R270_A004781_S062,4.629478523340259e-10
E01108N3882E01527N3690-BS-M809_E01442N3715_D010_S112D30R270_A012497_S042,3.316267244836707e-10
E01522N3585E03578N2685-BS-M792_E01688N3512_D010_S247D50R090_A004781_S062,3.7171333598780696e-10
E01446N4259E02038N3783-BS-M774_E01822N3917_D010_S112D30R270_A003139_S050,3.9944501118186605e-10
E01267N3753E01646N3535-BS-M774_E01568N3625_D107_S067D30R270_A003139_S050,1.0579019716763747e-09
E01889N4173E02097N3847-BS-M792_E01943N3940_D010_S112D70R090_A008541_S034,1.6284315657214963e-09
E01267N3753E01646N3535-BS-M809_E01616N3580_D010_S022D30R270_A006995_S075,4.2385268475174687e-10
E01598N4052E01840N3892-BS-M809_E01774N3962_D010_S112D70R270_A012497_S042,8.703008864024693e-10
E01522N3585E03578N2685-BS-M792_E01828N3378_D010_S067D50R090_A004781_S062,3.3884969732087737e-10
E01522N3585E03578N2685-BS-M792_E01857N3535_D010_S202D30R270_A004781_S062,3.3710617035789493e-10
E01522N3585E03578N2685-BS-M792_E01770N3512_D010_S202D50R270_A004781_S062,4.3680959934800465e-10
E01267N3753E01646N3535-BS-M809_E01589N3580_D010_S247D30R270_A006995_S075,3.2029204333116285e-10
E01267N3753E01646N3535-BS-M809_E01551N3692_D010_S112D90R090_A006995_S075,3.837820444472601e-10
E01522N3585E03578N2685-BS-M792_E01743N3512_D010_S067D50R270_A004781_S062,3.8637572228637506e-10
E01522N3585E03578N2685-BS-M774_E01644N3580_D010_S247D30R270_A003139_S050,5.16352741754129e-10
E01470N3877E01631N3641-BS-M809_E01583N3715_D010_S157D90R090_A012497_S042,2.7620859535920335e-10
E01522N3585E03578N2685-BS-M774_E01739N3490_D010_S067D70R090_A003139_S050,4.3158065156665927e-10
E01267N3753E01646N3535-BS-M792_E01568N3625_D010_S337D70R090_A004781_S062,1.1882042362345694e-09
E01522N3585E03578N2685-BS-M792_E01848N3490_D010_S022D70R090_A004781_S062,2.913589887323441e-10
E01267N3753E01646N3535-BS-M809_E01467N3692_D010_S112D10R090_A006995_S075,1.5246625364756085e-09
E01470N3877E01631N3641-BS-M774_E01559N3737_D010_S202D10R270_A005608_S028,1.8033456636831611e-09
E01267N3753E01646N3535-BS-M754_E01551N3692_D091_S112D90R090_A001972_S039,1.6504113015426766e-09
E01267N3753E01646N3535-BS-M774_E01575N3670_D107_S022D10R270_A003139_S050,3.3873927313375686e-10
E01267N3753E01646N3535-BS-M792_E01509N3602_D010_S067D50R090_A004781_S062,2.3752395141418106e-09
E01522N3585E03578N2685-BS-M792_E02571N3220_D010_S247D50R270_A004781_S062,7.097855562557227e-10
E01267N3753E01646N3535-BS-M774_E01519N3670_D107_S022D70R270_A003139_S050,2.56789398700463e-09
E01470N3877E01631N3641-BS-M774_E01603N3670_D010_S067D30R270_A005608_S028,1.8333675269819211e-09
E01522N3585E03578N2685-BS-M792_E02524N3243_D010_S247D70R090_A004781_S062,1.2823658297387106e-09
E01446N4259E02038N3783-BS-M774_E01846N3895_D010_S112D70R270_A003139_S050,2.8637930668745864e-10
E01446N4259E02038N3783-BS-M792_E01803N3962_D010_S292D50R270_A004781_S062,8.578897554909599e-10
E01522N3585E03578N2685-BS-M809_E02299N3310_D010_S247D50R270_A006995_S075,4.4487990935007957e-10
E01446N4259E02038N3783-BS-M774_E01980N3850_D107_S157D90R270_A003139_S050,2.079814354876738e-09
E01267N3753E01646N3535-BS-M754_E01519N3670_D010_S112D90R090_A001972_S039,1.6851458887902426e-09
E01522N3585E03578N2685-BS-M792_E02374N3288_D010_S067D50R270_A004781_S062,1.173195685742342e-09
E01446N4259E02038N3783-BS-M754_E01856N3940_D010_S292D50R270_A001972_S039,2.6995396520869004e-09
E01598N4052E01840N3892-BS-M809_E01740N3940_D010_S292D70R090_A012497_S042,3.703186733425305e-10
E01267N3753E01646N3535-BS-M774_E01616N3580_D010_S022D70R090_A003139_S050,8.953988944742962e-10
E01267N3753E01646N3535-BS-M754_E01575N3670_D091_S067D70R270_A001972_S039,2.522079681010394e-09
E01470N3877E01631N3641-BS-M809_E01559N3737_D010_S157D90R090_A012497_S042,2.798170489230837e-10
E01446N4259E02038N3783-BS-M792_E01875N3895_D125_S292D30R270_A004781_S062,5.769629774907352e-10
E01108N3882E01527N3690-BS-M809_E01506N3760_D010_S112D10R090_A012497_S042,4.650397931818835e-10
E01446N4259E02038N3783-BS-M792_E01904N3895_D010_S337D50R090_A004781_S062,1.7075948166947507e-09
E01446N4259E02038N3783-BS-M792_E01885N3940_D010_S112D70R270_A004781_S062,4.1105649419903706e-10
E01267N3753E01646N3535-BS-M774_E01572N3647_D107_S067D10R270_A003139_S050,2.7050326481937184e-10
E01522N3585E03578N2685-BS-M809_E02348N3288_D010_S247D50R270_A006995_S075,3.83368487639264e-10
E01470N3877E01631N3641-BS-M809_E01559N3737_D010_S337D10R270_A012497_S042,3.144917295545121e-10
E01446N4259E02038N3783-BS-M809_E01837N3985_D010_S292D50R090_A006995_S075,4.0933817259884005e-10
E01522N3585E03578N2685-BS-M809_E02326N3310_D010_S202D50R270_A006995_S075,6.894484207176801e-10
E01267N3753E01646N3535-BS-M809_E01568N3625_D010_S337D70R090_A006995_S075,4.644374873077592e-10
E01267N3753E01646N3535-BS-M754_E01592N3602_D091_S247D10R090_A001972_S039,1.3818135316522693e-09
E01446N4259E02038N3783-BS-M792_E01856N3940_D010_S292D70R090_A004781_S062,3.4917974883716216e-10
E01522N3585E03578N2685-BS-M792_E01644N3580_D010_S022D30R090_A004781_S062,3.637300614180598e-10
E01267N3753E01646N3535-BS-M792_E01551N3692_D010_S292D10R270_A004781_S062,5.793355420861985e-10
E01446N4259E02038N3783-BS-M792_E01803N3962_D010_S292D70R090_A004781_S062,2.9874010283325823e-10
E01522N3585E03578N2685-BS-M792_E01817N3467_D010_S247D50R270_A004781_S062,4.371134316741548e-10
E01267N3753E01646N3535-BS-M792_E01572N3647_D010_S112D70R270_A004781_S062,8.918297083976037e-10
E01446N4259E02038N3783-BS-M792_E01890N3962_D010_S292D30R270_A004781_S062,1.526786817694808e-09
E01446N4259E02038N3783-BS-M774_E01827N3940_D010_S292D70R090_A003139_S050,2.8695794163375314e-10
E01522N3585E03578N2685-BS-M792_E02326N3310_D010_S247D70R270_A004781_S062,5.350695744858805e-10
E01522N3585E03578N2685-BS-M792_E01851N3355_D010_S067D50R090_A004781_S062,3.093807272191574e-10
E01889N4173E02097N3847-BS-M809_E02014N3872_D010_S112D50R270_A012497_S042,1.1875206038672807e-09
E01108N3882E01527N3690-BS-M809_E01509N3782_D010_S337D30R270_A012497_S042,7.647956260430298e-10
E01267N3753E01646N3535-BS-M732_E01575N3670_D010_S202D10R090_A001180_S030,2.409875933655587e-09
E01522N3585E03578N2685-BS-M792_E01715N3512_D010_S247D50R090_A004781_S062,3.9928083502515305e-10
E01267N3753E01646N3535-BS-M792_E01572N3647_D010_S067D10R270_A004781_S062,3.0248183137861944e-10
E01267N3753E01646N3535-BS-M774_E01564N3602_D010_S247D70R270_A003139_S050,5.286511214966411e-10
E01446N4259E02038N3783-BS-M754_E01822N3917_D091_S292D50R270_A001972_S039,1.6231707019351344e-09
E01267N3753E01646N3535-BS-M774_E01544N3647_D010_S202D30R270_A003139_S050,1.7598473873493173e-09
E01470N3877E01631N3641-BS-M774_E01603N3670_D010_S067D70R270_A005608_S028,1.8589786402166383e-09
E01267N3753E01646N3535-BS-M809_E01530N3737_D144_S292D10R270_A006995_S075,2.1797153025483764e-10
E01522N3585E03578N2685-BS-M809_E01876N3490_D010_S022D50R090_A006995_S075,3.1794372287576636e-10
E01522N3585E03578N2685-BS-M792_E01640N3557_D010_S022D50R090_A004781_S062,4.1272431130793107e-10
E01267N3753E01646N3535-BS-M774_E01544N3647_D107_S292D10R090_A003139_S050,1.273136992235363e-09
E01446N4259E02038N3783-BS-M792_E01822N3917_D125_S292D50R270_A004781_S062,6.483407133925377e-10
E01598N4052E01840N3892-BS-M792_E01759N3895_D010_S112D90R090_A008541_S034,1.1478924931159364e-09
E01522N3585E03578N2685-BS-M792_E01719N3535_D010_S247D50R270_A004781_S062,4.114051965199143e-10
E01446N4259E02038N3783-BS-M792_E01899N3872_D125_S112D50R270_A004781_S062,1.6474809396723418e-09
E01522N3585E03578N2685-BS-M774_E02524N3243_D010_S067D30R270_A003139_S050,2.0542831078160807e-09
E01470N3877E01631N3641-BS-M774_E01583N3715_D010_S067D10R270_A005608_S028,1.3190419610702347e-09
E01267N3753E01646N3535-BS-M809_E01568N3625_D010_S022D70R270_A006995_S075,2.789128113325816e-10
E01470N3877E01631N3641-BS-M809_E01555N3715_D010_S157D90R090_A012497_S042,4.078558937056747e-10
E01889N4173E02097N3847-BS-M774_E01967N3917_D010_S112D70R270_A005608_S028,1.8347612660256648e-09
E01522N3585E03578N2685-BS-M792_E01825N3512_D010_S202D30R090_A004781_S062,4.1210098002380866e-10
E01522N3585E03578N2685-BS-M792_E01739N3490_D010_S067D50R270_A004781_S062,3.620258056198706e-10
E01598N4052E01840N3892-BS-M809_E01702N3895_D010_S292D70R270_A012497_S042,8.1693850867967e-10
E01889N4173E02097N3847-BS-M809_E02038N3850_D010_S112D70R270_A012497_S042,1.2861452210547402e-09
E01446N4259E02038N3783-BS-M809_E01851N3917_D010_S292D50R090_A006995_S075,3.3514929269525167e-10
E01267N3753E01646N3535-BS-M754_E01616N3580_D091_S247D10R090_A001972_S039,9.6833379042468e-10
E01522N3585E03578N2685-BS-M774_E01644N3580_D010_S067D30R270_A003139_S050,5.007213513053892e-10
E01522N3585E03578N2685-BS-M809_E02951N3422_D010_S157D50R090_A006995_S075,1.3398510051038702e-09
E01522N3585E03578N2685-BS-M809_E01876N3490_D010_S202D50R090_A006995_S075,2.957084773374211e-10
E01522N3585E03578N2685-BS-M792_E01867N3445_D010_S067D70R090_A004781_S062,3.021281700673138e-10
E01598N4052E01840N3892-BS-M809_E01740N3940_D010_S292D30R090_A012497_S042,9.909505668327253e-10
E01522N3585E03578N2685-BS-M792_E01747N3535_D010_S202D30R090_A004781_S062,3.528263329397333e-10
E01522N3585E03578N2685-BS-M792_E01805N3400_D010_S067D50R090_A004781_S062,3.340387661152983e-10
E01446N4259E02038N3783-BS-M792_E01856N3940_D010_S112D70R270_A004781_S062,3.1240516560598913e-10
E01267N3753E01646N3535-BS-M809_E01537N3602_D010_S247D70R270_A006995_S075,2.953482469772948e-10
E01446N4259E02038N3783-BS-M774_E01875N3895_D107_S292D50R270_A003139_S050,1.586860793372933e-09
E01446N4259E02038N3783-BS-M809_E01899N3872_D010_S157D90R270_A006995_S075,3.396238451629522e-10
E01267N3753E01646N3535-BS-M809_E01537N3602_D010_S247D30R270_A006995_S075,4.572330981375247e-10
E01267N3753E01646N3535-BS-M754_E01495N3692_D010_S067D10R270_A001972_S039,1.7664593829641693e-09
E01446N4259E02038N3783-BS-M809_E01846N3895_D010_S337D50R090_A006995_S075,6.422827217634612e-10
E01446N4259E02038N3783-BS-M809_E01885N3940_D010_S292D30R090_A006995_S075,4.667820338620515e-10
E01267N3753E01646N3535-BS-M809_E01616N3580_D010_S247D30R270_A006995_S075,3.12734611400227e-10
E01446N4259E02038N3783-BS-M792_E01904N3895_D010_S292D50R270_A004781_S062,1.5162237680978279e-09
E01446N4259E02038N3783-BS-M809_E01951N3850_D010_S157D70R270_A006995_S075,4.720266647277598e-10
E01446N4259E02038N3783-BS-M774_E01923N3850_D010_S157D70R270_A003139_S050,6.534058939880894e-10
E01522N3585E03578N2685-BS-M792_E01853N3512_D010_S022D70R090_A004781_S062,3.2337133879996583e-10
E01267N3753E01646N3535-BS-M809_E01572N3647_D010_S292D70R090_A006995_S075,4.147978238292813e-10
E01522N3585E03578N2685-BS-M792_E01735N3467_D010_S067D50R090_A004781_S062,3.587775888243739e-10
E01267N3753E01646N3535-BS-M809_E01616N3580_D010_S067D30R270_A006995_S075,3.158073211692812e-10
E01267N3753E01646N3535-BS-M792_E01572N3647_D010_S292D30R270_A004781_S062,1.7327372779981175e-09
E01267N3753E01646N3535-BS-M732_E01572N3647_D010_S022D70R090_A001180_S030,2.017919197913973e-09
E01598N4052E01840N3892-BS-M809_E01764N3917_D010_S112D10R090_A012497_S042,9.382397444655696e-10
E01267N3753E01646N3535-BS-M792_E01540N3625_D010_S202D10R090_A004781_S062,9.846176250190104e-10
E01267N3753E01646N3535-BS-M792_E01589N3580_D010_S022D70R090_A004781_S062,6.313064635807376e-10
E01470N3877E01631N3641-BS-M809_E01603N3670_D010_S292D50R270_A012497_S042,9.015727932660713e-10
E01522N3585E03578N2685-BS-M792_E01878N3355_D010_S247D50R270_A004781_S062,3.1625251021383785e-10
E01522N3585E03578N2685-BS-M809_E01890N3422_D010_S067D50R090_A006995_S075,3.14768120812381e-10
E01522N3585E03578N2685-BS-M774_E01844N3467_D010_S247D50R270_A003139_S050,1.2358672872338908e-09
E01267N3753E01646N3535-BS-M809_E01519N3670_D010_S067D10R270_A006995_S075,3.3995926093869e-10
E01598N4052E01840N3892-BS-M809_E01731N3895_D010_S112D30R270_A012497_S042,5.782031269388106e-10
E01522N3585E03578N2685-BS-M792_E02299N3310_D010_S202D50R270_A004781_S062,6.731820606557936e-10
E01446N4259E02038N3783-BS-M774_E01980N3850_D010_S157D30R270_A003139_S050,2.7433015924889923e-09
E01446N4259E02038N3783-BS-M792_E01975N3827_D010_S157D90R090_A004781_S062,3.8102621970619407e-10
E01446N4259E02038N3783-BS-M774_E01951N3850_D107_S157D90R270_A003139_S050,1.1498367952101698e-09
E01267N3753E01646N3535-BS-M809_E01488N3647_D010_S067D10R270_A006995_S075,2.556762290615414e-10
E01522N3585E03578N2685-BS-M774_E02401N3288_D010_S247D50R270_A003139_S050,1.280642698977304e-09
E01108N3882E01527N3690-BS-M792_E01506N3760_D010_S247D70R270_A008541_S034,1.0285857516070967e-09
E01267N3753E01646N3535-BS-M774_E01572N3647_D107_S022D10R270_A003139_S050,2.8528710380738824e-10
E01446N4259E02038N3783-BS-M792_E01856N3940_D010_S292D30R270_A004781_S062,4.927115061618873e-10
E01889N4173E02097N3847-BS-M809_E01920N3962_D010_S292D70R090_A012497_S042,3.6421947814825975e-10
E01889N4173E02097N3847-BS-M809_E02020N3895_D010_S112D70R090_A012497_S042,1.5094118333885573e-09
E01522N3585E03578N2685-BS-M792_E02423N3265_D010_S202D50R270_A004781_S062,8.448357680892107e-10
E01446N4259E02038N3783-BS-M792_E01899N3872_D010_S292D70R090_A004781_S062,3.2747407938450383e-10
E01267N3753E01646N3535-BS-M754_E01572N3647_D091_S112D70R090_A001972_S039,2.2255813155599746e-09
E01446N4259E02038N3783-BS-M809_E01928N3872_D010_S157D30R270_A006995_S075,6.022293063347899e-10
E01446N4259E02038N3783-BS-M792_E01822N3917_D010_S292D30R270_A004781_S062,3.0791108655144827e-10
E01446N4259E02038N3783-BS-M792_E01951N3850_D010_S337D70R270_A004781_S062,6.404641544178601e-10
E01446N4259E02038N3783-BS-M774_E01827N3940_D010_S112D30R270_A003139_S050,4.79669483791036e-10
E01446N4259E02038N3783-BS-M809_E01904N3895_D010_S157D90R270_A006995_S075,3.8623640519147113e-10
E01267N3753E01646N3535-BS-M792_E01540N3625_D010_S202D30R270_A004781_S062,1.4243221527886262e-09
E01470N3877E01631N3641-BS-M732_E01579N3692_D115_S022D90R090_A002108_S017,1.1934619952967521e-09
E01267N3753E01646N3535-BS-M774_E01540N3625_D010_S247D70R270_A003139_S050,6.99570664310756e-10
E01522N3585E03578N2685-BS-M792_E01936N3378_D010_S247D50R270_A004781_S062,4.4827235282726546e-10
E01446N4259E02038N3783-BS-M792_E01851N3917_D010_S292D70R270_A004781_S062,2.3326341156446393e-10
E01267N3753E01646N3535-BS-M792_E01544N3647_D010_S202D10R270_A004781_S062,2.9162298133095435e-10
E01522N3585E03578N2685-BS-M792_E01692N3535_D010_S067D50R270_A004781_S062,3.7954296485181363e-10
E01446N4259E02038N3783-BS-M774_E01846N3895_D107_S292D30R270_A003139_S050,4.70041930129088e-10
E01470N3877E01631N3641-BS-M707_E01603N3670_D010_S022D90R090_A001194_S013,1.0104834970179044e-09
E01446N4259E02038N3783-BS-M792_E01822N3917_D010_S112D30R270_A004781_S062,2.943719986687456e-10
E01522N3585E03578N2685-BS-M774_E01798N3512_D010_S247D50R270_A003139_S050,1.212391505781784e-09
E01446N4259E02038N3783-BS-M809_E01938N3917_D010_S292D30R270_A006995_S075,5.519747537404192e-10
E01446N4259E02038N3783-BS-M792_E01914N3940_D010_S112D70R090_A004781_S062,6.614771485775476e-10
E01470N3877E01631N3641-BS-M754_E01603N3670_D010_S157D90R270_A003524_S022,1.4552979338267937e-09
