ID	max_flow_depth	inundated_pixels	max_eta	is_train	log_max_eta	square_max_eta	folder	pid	Source_Region	Mag	lon	lat	Location	LocationCount	DepCat	InuCat
8_PS_2798/1810_E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02284N3476_S005	5.965489	90477	2.2305744	False	0.34841672	4.975462154	8_PS_2798	1810	E02020N3739E02658N3366	8.88	22.84	34.76	34762284	51.0	4	5
PS_2798/1845_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02206N3471_S002	3.83103	23557	1.8407502	False	0.26499486	3.388361299	PS_2798	1845	E02020N3739E02658N3366	8.61	22.06	34.71	34712206	29.0	3	2
9_PS_2798/0407_E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E02072N3547_S000	1.0941361	5356	0.31796595	False	-0.4976194	0.101102345	9_PS_2798	0407	E01849N3766E02950N3220	7.92	20.72	35.47	35472072	3.0	2	1
7_PS_2798/2578_E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02366N3438_S000	0.6698318	3435	0.21095596	False	-0.6758082	0.044502417	7_PS_2798	2578	E02020N3739E02658N3366	8.24	23.66	34.38	34382366	17.0	1	1
PS_2798/1391_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02061N3684_S004	4.5348034	61094	1.6875108	False	0.22724657	2.8476927	PS_2798	1391	E02020N3739E02658N3366	8.61	20.61	36.84	36842061	14.0	3	4
6_PS_2798/1119_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02118N3568_S005	4.0876937	30213	2.3245776	False	0.36634403	5.403661018	6_PS_2798	1119	E02020N3739E02658N3366	8.61	21.18	35.68	35682118	26.0	3	3
3_PS_2798/2242_E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02158N3474_S000	1.9318477	8035	0.8034448	False	-0.09504396	0.645523547	3_PS_2798	2242	E02020N3739E02658N3366	8.37	21.58	34.74	34742158	9.0	2	1
9_PS_2798/0942_E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01813N3845_S000	0.9354409	4772	0.4359004	False	-0.36061275	0.190009159	9_PS_2798	0942	E01548N3896E01854N3659	7.54	18.13	38.45	38451813	15.0	1	1
9_PS_2798/2579_E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02152N3603_S002	7.938669	83476	2.796514	False	0.446617	7.820490552	9_PS_2798	2579	E02020N3739E02658N3366	8.8	21.52	36.03	36032152	42.0	5	5
2_PS_2798/1052_E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01715N3697_S000	1.9967861	9006	0.8200113	False	-0.08618015	0.672418532	2_PS_2798	1052	E01548N3896E01854N3659	7.54	17.15	36.97	36971714	23.0	2	1
2_PS_2798/1552_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02120N3675_S005	2.4220915	17478	0.8502851	False	-0.07043543	0.722984751	2_PS_2798	1552	E02020N3739E02658N3366	8.61	21.2	36.75	36752120	41.0	3	2
7_PS_2798/1456_E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02188N3566_S002	6.584443	56020	2.8209922	False	0.4504019	7.957996992	7_PS_2798	1456	E02020N3739E02658N3366	8.88	21.88	35.66	35652188	69.0	4	4
5_PS_2798/1209_E01548N3896E01854N3659-PS-Str_PYes_Hom-M792_E01825N3856_S000	1.6768445	8544	0.5990079	False	-0.22256745	0.358810464	5_PS_2798	1209	E01548N3896E01854N3659	7.92	18.25	38.56	38561825	13.0	2	1
8_PS_2798/1692_E01964N3926E02184N3685-PS-Mur_PYes_Hom-M792_E02026N3730_S000	1.1612058	5561	0.39300528	False	-0.40560162	0.15445315	8_PS_2798	1692	E01964N3926E02184N3685	7.92	20.26	37.3	37292026	8.0	2	1
9_PS_2798/1174_E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02348N3591_S003	2.5342276	13826	0.8018222	False	-0.09592193	0.64291884	9_PS_2798	1174	E02113N3823E02873N3483	8.71	23.48	35.91	35902348	23.0	3	2
9_PS_2798/1389_E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02136N3678_S000	0.99341685	5217	0.31316367	False	-0.50422865	0.098071484	9_PS_2798	1389	E02020N3739E02658N3366	8.09	21.36	36.78	36782136	36.0	1	1
4_PS_2798/0480_E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02239N3477_S000	2.4342592	16241	0.7927478	False	-0.100864954	0.628449074	4_PS_2798	0480	E02020N3739E02658N3366	8.5	22.39	34.77	34772239	32.0	3	2
7_PS_2798/0615_E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02156N3574_S000	2.144957	9780	0.7371638	False	-0.132436	0.543410468	7_PS_2798	0615	E02020N3739E02658N3366	8.24	21.56	35.74	35742156	47.0	3	1
3_PS_2798/1726_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02409N3467_S004	2.7345595	9665	0.63907826	False	-0.19444595	0.408421022	3_PS_2798	1726	E02020N3739E02658N3366	8.71	24.09	34.67	34672409	53.0	3	1
7_PS_2798/0471_E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02166N3518_S000	1.891003	11084	0.89176697	False	-0.04974862	0.795248329	7_PS_2798	0471	E02020N3739E02658N3366	8.37	21.66	35.18	35182166	25.0	2	2
9_PS_2798/1925_E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02287N3501_S005	4.2218866	34754	1.4431851	False	0.15932204	2.082783233	9_PS_2798	1925	E02020N3739E02658N3366	8.8	22.87	35.01	35012287	57.0	3	3
10_PS_2803/1258_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02213N3635_S002	3.4297793	29402	1.4437289	False	0.15948565	2.084353137	10_PS_2803	1258	E02020N3739E02658N3366	8.61	22.13	36.35	36352213	19.0	3	3
8_PS_2798/1630_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02351N3465_S001	3.1495123	17761	1.0559976	False	0.023662936	1.115130931	8_PS_2798	1630	E02020N3739E02658N3366	8.61	23.51	34.65	34652351	70.0	3	2
7_PS_2798/2676_E01548N3896E01854N3659-PS-Str_PYes_Var-M754_E01616N3730_S000	1.4175572	6789	0.46541047	False	-0.33216384	0.216606906	7_PS_2798	2676	E01548N3896E01854N3659	7.54	16.16	37.3	37291616	12.0	2	1
8_PS_2798/1354_E01964N3926E02184N3685-PS-Mur_PYes_Var-M754_E02031N3692_S000	1.0729204	4848	0.26857683	False	-0.57093143	0.072133514	8_PS_2798	1354	E01964N3926E02184N3685	7.54	20.31	36.92	36922030	12.0	2	1
5_PS_2798/1213_E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02417N3454_S004	2.6074736	16222	0.8534294	False	-0.06883241	0.728341741	5_PS_2798	1213	E02020N3739E02658N3366	8.71	24.17	34.54	34542417	43.0	3	2
4_PS_2798/1063_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02092N3679_S002	3.4150248	28672	1.3194549	False	0.12039455	1.740961233	4_PS_2798	1063	E02020N3739E02658N3366	8.71	20.92	36.79	36792092	27.0	3	3
5_PS_2798/0652_E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02120N3675_S000	0.91095775	4443	0.25967097	False	-0.5855766	0.067429013	5_PS_2798	0652	E02020N3739E02658N3366	7.92	21.2	36.75	36752120	41.0	1	1
3_PS_2798/1177_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02170N3650_S004	5.835483	134250	2.6991591	False	0.4312285	7.285459847	3_PS_2798	1177	E02020N3739E02658N3366	8.8	21.7	36.5	36502170	39.0	4	5
5_PS_2798/1669_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02146N3630_S002	4.469205	66104	1.8823471	False	0.27469972	3.543230605	5_PS_2798	1669	E02020N3739E02658N3366	8.8	21.46	36.3	36292146	48.0	3	4
8_PS_2798/2562_E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02194N3581_S001	3.6780322	31709	1.6246891	False	0.21077026	2.639614672	8_PS_2798	2562	E02020N3739E02658N3366	8.71	21.94	35.81	35812194	63.0	3	3
8_PS_2798/1721_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02128N3626_S001	5.1882677	63310	2.478458	False	0.39418155	6.142754058	8_PS_2798	1721	E02020N3739E02658N3366	8.8	21.28	36.26	36262128	47.0	4	4
7_PS_2798/1614_E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02328N3482_S001	6.138755	124163	1.9487412	False	0.28975415	3.797592265	7_PS_2798	1614	E02020N3739E02658N3366	9.02	23.28	34.82	34822328	62.0	4	5
PS_2798/1674_E01517N3917E01678N3772-PS-Mur_PYes_Hom-M774_E01620N3835_S000	1.319901	5745	0.2740796	False	-0.5621233	0.075119627	PS_2798	1674	E01517N3917E01678N3772	7.74	16.2	38.35	38351620	12.0	2	1
4_PS_2798/0928_E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02183N3593_S000	2.0047402	11695	0.8916649	False	-0.049798317	0.795066294	4_PS_2798	0928	E02020N3739E02658N3366	8.5	21.83	35.93	35932183	60.0	3	2
5_PS_2798/2212_E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02201N3524_S004	4.7586994	61081	2.0928576	False	0.3207397	4.380052934	5_PS_2798	2212	E02020N3739E02658N3366	8.8	22.01	35.24	35242201	65.0	3	4
3_PS_2798/2319_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02178N3622_S005	3.8346434	36716	1.950501	False	0.29014617	3.804454151	3_PS_2798	2319	E02020N3739E02658N3366	8.8	21.78	36.22	36222178	45.0	3	3
6_PS_2798/1337_E01577N3897E01966N3571-PS-Mur_PYes_Hom-M774_E01786N3720_S000	1.1203514	5858	0.5058711	False	-0.29596013	0.25590557	6_PS_2798	1337	E01577N3897E01966N3571	7.74	17.86	37.2	37201786	14.0	2	1
10_PS_2803/1071_E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02279N3514_S003	4.7289476	48940	2.1063457	False	0.32352963	4.436692208	10_PS_2803	1071	E02020N3739E02658N3366	8.88	22.79	35.14	35142279	64.0	3	3
6_PS_2798/1876_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02282N3451_S000	1.2436649	5806	0.49974948	False	-0.30124766	0.249749543	6_PS_2798	1876	E02020N3739E02658N3366	8.37	22.82	34.51	34512282	27.0	2	1
3_PS_2798/0896_E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01725N3727_S000	4.3283634	31999	1.6185184	False	0.20911762	2.619601811	3_PS_2798	0896	E01548N3896E01854N3659	8.09	17.25	37.27	37271725	22.0	3	3
7_PS_2798/0802_E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02219N3560_S003	6.1053095	45455	2.3332918	False	0.36796904	5.444250624	7_PS_2798	0802	E02020N3739E02658N3366	8.88	22.19	35.6	35602219	62.0	4	3
9_PS_2798/1619_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02218N3461_S005	4.2849092	21304	1.6614227	False	0.22048014	2.760325388	9_PS_2798	1619	E02020N3739E02658N3366	8.61	22.18	34.61	34612218	20.0	3	2
8_PS_2798/0692_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02483N3431_S004	2.2352357	13015	0.8614852	False	-0.06475219	0.74215675	8_PS_2798	0692	E02020N3739E02658N3366	8.71	24.83	34.31	34312483	32.0	3	2
4_PS_2798/2445_E01849N3766E02950N3220-PS-Mur_PYes_Hom-M824_E02271N3415_S000	1.0310565	4660	0.33776104	False	-0.47139043	0.11408252	4_PS_2798	2445	E01849N3766E02950N3220	8.24	22.71	34.15	34152271	4.0	2	1
PS_2798/2526_E01964N3926E02184N3685-PS-Mur_PYes_Hom-M732_E02015N3756_S000	0.53380454	1863	0.119495876	False	-0.92264706	0.014279264	PS_2798	2526	E01964N3926E02184N3685	7.32	20.15	37.56	37562014	13.0	1	1
9_PS_2798/0725_E01964N3926E02184N3685-PS-Str_PYes_Var-M792_E02090N3766_S000	0.78583187	3401	0.19948536	False	-0.700089	0.039794409	9_PS_2798	0725	E01964N3926E02184N3685	7.92	20.9	37.66	37652090	13.0	1	1
10_PS_2803/1189_E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02253N3481_S000	1.6770221	6740	0.5840645	False	-0.23353921	0.34113134	10_PS_2803	1189	E02020N3739E02658N3366	8.37	22.53	34.81	34812253	50.0	2	1
5_PS_2798/0018_E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02467N3448_S002	3.9338293	27687	1.3783432	False	0.13935737	1.899829977	5_PS_2798	0018	E02020N3739E02658N3366	8.95	24.67	34.48	34472467	45.0	3	3
4_PS_2798/0466_E01849N3766E02950N3220-PS-Mur_PYes_Hom-M861_E02072N3658_S005	3.4321692	30570	1.2957151	False	0.11250952	1.67887762	4_PS_2798	0466	E01849N3766E02950N3220	8.61	20.72	36.58	36582072	30.0	3	3
2_PS_2798/2566_E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02152N3603_S004	6.344899	111832	2.6239364	False	0.4189533	6.885042231	2_PS_2798	2566	E02020N3739E02658N3366	8.88	21.52	36.03	36032152	42.0	4	5
8_PS_2798/1690_E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02370N3485_S000	0.99462765	5607	0.43122303	False	-0.36529806	0.185953302	8_PS_2798	1690	E02020N3739E02658N3366	8.5	23.7	34.85	34852370	23.0	1	1
3_PS_2798/2564_E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02375N3448_S005	3.5218344	21674	1.2765436	False	0.10603566	1.629563563	3_PS_2798	2564	E02020N3739E02658N3366	8.88	23.75	34.48	34472375	54.0	3	2
3_PS_2798/0098_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02156N3661_S002	4.86659	74118	2.482377	False	0.39486775	6.16219557	3_PS_2798	0098	E02020N3739E02658N3366	8.8	21.56	36.61	36612156	45.0	3	4
8_PS_2798/1944_E02113N3823E02873N3483-PS-Mur_PYes_Hom-M754_E02192N3708_S000	0.33331537	1136	0.064631596	False	-1.1895552	0.004177243	8_PS_2798	1944	E02113N3823E02873N3483	7.54	21.92	37.08	37082192	23.0	1	1
2_PS_2798/1426_E02020N3739E02658N3366-PS-Mur_PYes_Var-M754_E02284N3476_S000	0.51091635	2444	0.12917313	False	-0.8888278	0.016685698	2_PS_2798	1426	E02020N3739E02658N3366	7.54	22.84	34.76	34762284	51.0	1	1
PS_2798/1990_E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02140N3614_S004	5.096711	74145	2.4688241	False	0.39249015	6.095092437	PS_2798	1990	E02020N3739E02658N3366	8.88	21.4	36.14	36142140	45.0	4	4
2_PS_2798/2784_E01849N3766E02950N3220-PS-Str_PYes_Var-M774_E02022N3645_S000	1.7114167	8807	0.5301097	False	-0.27563426	0.281016294	2_PS_2798	2784	E01849N3766E02950N3220	7.74	20.22	36.45	36452022	8.0	2	1
10_PS_2803/0150_E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02223N3573_S002	8.161451	108239	2.9637809	False	0.4718461	8.783997223	10_PS_2803	0150	E02020N3739E02658N3366	8.88	22.23	35.73	35722223	43.0	5	5
8_PS_2798/2320_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02190N3609_S001	3.803778	38303	1.7984475	False	0.25489777	3.23441341	8_PS_2798	2320	E02020N3739E02658N3366	8.8	21.9	36.09	36092190	37.0	3	3
3_PS_2798/0704_E02020N3739E02658N3366-PS-Mur_PNo_Hom-M774_E02105N3701_S000	0.6934304	2711	0.14952105	False	-0.82529765	0.022356544	3_PS_2798	0704	E02020N3739E02658N3366	7.74	21.05	37.01	37012105	23.0	1	1
10_PS_2803/2448_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02391N3445_S004	2.859342	11184	0.85594624	False	-0.06755351	0.732643966	10_PS_2803	2448	E02020N3739E02658N3366	8.8	23.91	34.45	34452391	44.0	3	2
3_PS_2798/0260_E01548N3896E01854N3659-PS-Str_PYes_Hom-M732_E01683N3810_S000	0.6953594	2814	0.13432373	False	-0.8718473	0.018042864	3_PS_2798	0260	E01548N3896E01854N3659	7.32	16.83	38.1	38101682	22.0	1	1
3_PS_2798/1669_E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02194N3581_S005	6.1693964	66412	3.0651867	False	0.48645693	9.395369506	3_PS_2798	1669	E02020N3739E02658N3366	8.88	21.94	35.81	35812194	63.0	4	4
3_PS_2798/1810_E02113N3823E02873N3483-PS-Mur_PYes_Var-M809_E02243N3683_S000	0.5292269	2431	0.1670077	False	-0.7772635	0.027891572	3_PS_2798	1810	E02113N3823E02873N3483	8.09	22.43	36.83	36832243	10.0	1	1
6_PS_2798/2595_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02311N3485_S005	2.4982243	12870	0.9420159	False	-0.025941772	0.887393956	6_PS_2798	2595	E02020N3739E02658N3366	8.71	23.11	34.85	34852311	62.0	3	2
4_PS_2798/2082_E02113N3823E02873N3483-PS-Mur_PYes_Var-M824_E02272N3638_S000	0.8651814	3939	0.274173	False	-0.5619753	0.075170834	4_PS_2798	2082	E02113N3823E02873N3483	8.24	22.72	36.38	36382272	40.0	1	1
10_PS_2803/2370_E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02243N3430_S000	2.0418034	12244	0.58863306	False	-0.23015535	0.346488879	10_PS_2803	2370	E02020N3739E02658N3366	8.24	22.43	34.3	34292243	6.0	3	2
4_PS_2798/1675_E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02202N3553_S003	8.475786	183360	3.0811157	False	0.48870802	9.493273957	4_PS_2798	1675	E02020N3739E02658N3366	8.95	22.02	35.53	35532202	64.0	5	5
10_PS_2803/1461_E02113N3823E02873N3483-PS-Mur_PNo_Var-M871_E02358N3562_S002	1.8618191	8557	0.6372852	False	-0.19566618	0.406132426	10_PS_2803	1461	E02113N3823E02873N3483	8.71	23.58	35.62	35612358	43.0	2	1
PS_2798/0693_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02109N3622_S004	4.0731177	31963	1.7224166	False	0.23613821	2.966718944	PS_2798	0693	E02020N3739E02658N3366	8.61	21.09	36.22	36222109	32.0	3	3
9_PS_2798/2354_E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02441N3439_S004	6.0151587	113798	2.4587739	False	0.39071858	6.045569091	9_PS_2798	2354	E02020N3739E02658N3366	8.95	24.41	34.39	34392441	42.0	4	5
7_PS_2798/0736_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02189N3538_S004	3.6241584	20804	1.4824655	False	0.1709846	2.197703959	7_PS_2798	0736	E02020N3739E02658N3366	8.61	21.89	35.38	35382189	55.0	3	2
10_PS_2803/1697_E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02456N3506_S000	0.8285603	3649	0.23750784	False	-0.62432206	0.056409974	10_PS_2803	1697	E02113N3823E02873N3483	8.37	24.56	35.06	35062456	8.0	1	1
2_PS_2798/1651_E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02202N3553_S005	7.0687146	197479	2.8075032	False	0.44832027	7.882074218	2_PS_2798	1651	E02020N3739E02658N3366	9.02	22.02	35.53	35532202	64.0	4	5
4_PS_2798/0654_E01548N3896E01854N3659-PS-Mur_PYes_Var-M774_E01700N3744_S000	1.7914013	7655	0.4752482	False	-0.32307953	0.225860852	4_PS_2798	0654	E01548N3896E01854N3659	7.74	17.0	37.44	37441700	19.0	2	1
4_PS_2798/2249_E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02294N3487_S005	5.864217	78727	2.2540476	False	0.3529631	5.080730583	4_PS_2798	2249	E02020N3739E02658N3366	8.88	22.94	34.87	34862294	61.0	4	5
2_PS_2798/0487_E01548N3896E01854N3659-PS-Str_PYes_Var-M707_E01600N3777_S000	0.59789145	2441	0.14500621	False	-0.8386134	0.021026801	2_PS_2798	0487	E01548N3896E01854N3659	7.07	16.0	37.77	37771600	20.0	1	1
6_PS_2798/2473_E01577N3897E01966N3571-PS-Str_PYes_Var-M850_E01786N3720_S000	7.3228564	172262	2.364102	False	0.3736662	5.588978266	6_PS_2798	2473	E01577N3897E01966N3571	8.5	17.86	37.2	37201786	14.0	4	5
PS_2798/1853_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02140N3614_S000	1.685503	7056	0.49244222	False	-0.30764472	0.24249934	PS_2798	1853	E02020N3739E02658N3366	8.24	21.4	36.14	36142140	45.0	2	1
10_PS_2803/1996_E02113N3823E02873N3483-PS-Mur_PNo_Hom-M809_E02243N3683_S000	0.57068294	3018	0.23239104	False	-0.6337806	0.054005595	10_PS_2803	1996	E02113N3823E02873N3483	8.09	22.43	36.83	36832243	10.0	1	1
PS_2798/1294_E01964N3926E02184N3685-PS-Str_PYes_Var-M861_E02067N3699_S004	4.913229	75955	1.7894773	False	0.2527262	3.202229007	PS_2798	1294	E01964N3926E02184N3685	8.61	20.67	36.99	36992067	26.0	3	5
4_PS_2798/1432_E01964N3926E02184N3685-PS-Mur_PYes_Var-M837_E02048N3695_S000	1.9535891	11597	0.53589267	False	-0.27092218	0.287180954	4_PS_2798	1432	E01964N3926E02184N3685	8.37	20.48	36.95	36952048	14.0	2	2
3_PS_2798/2613_E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02218N3525_S001	6.5894103	79118	2.645943	False	0.42258048	7.001014359	3_PS_2798	2613	E02020N3739E02658N3366	8.88	22.18	35.25	35252218	65.0	4	5
6_PS_2798/1686_E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02239N3505_S001	6.405793	154036	2.5090027	False	0.39950112	6.295094549	6_PS_2798	1686	E02020N3739E02658N3366	8.95	22.39	35.05	35042239	48.0	4	5
2_PS_2798/1150_E01849N3766E02950N3220-PS-Str_PYes_Hom-M861_E02072N3658_S003	3.509989	33492	1.2240502	False	0.087799214	1.498298892	2_PS_2798	1150	E01849N3766E02950N3220	8.61	20.72	36.58	36582072	30.0	3	3
4_PS_2798/1714_E01577N3897E01966N3571-PS-Str_PYes_Var-M707_E01794N3768_S000	0.59984726	2800	0.21925004	False	-0.6590603	0.04807058	4_PS_2798	1714	E01577N3897E01966N3571	7.07	17.94	37.68	37681794	21.0	1	1
3_PS_2798/0521_E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02386N3481_S002	6.4461484	135531	2.5340397	False	0.40381342	6.421357201	3_PS_2798	0521	E02020N3739E02658N3366	9.02	23.86	34.81	34812386	32.0	4	5
9_PS_2798/1310_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02417N3454_S002	3.6896849	25472	1.1412027	False	0.057362787	1.302343602	9_PS_2798	1310	E02020N3739E02658N3366	8.95	24.17	34.54	34542417	43.0	3	3
7_PS_2798/2622_E02113N3823E02873N3483-PS-Mur_PNo_Hom-M824_E02272N3638_S000	0.9658894	3565	0.2579552	False	-0.58845574	0.066540885	7_PS_2798	2622	E02113N3823E02873N3483	8.24	22.72	36.38	36382272	40.0	1	1
2_PS_2798/1221_E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02154N3709_S000	0.4508934	2434	0.14110567	False	-0.8504555	0.01991081	2_PS_2798	1221	E02020N3739E02658N3366	7.92	21.54	37.09	37092154	25.0	1	1
7_PS_2798/0998_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02165N3634_S004	4.1269326	31581	1.5211638	False	0.182176	2.313939306	7_PS_2798	0998	E02020N3739E02658N3366	8.61	21.65	36.34	36342165	46.0	3	3
PS_2798/2200_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02296N3512_S001	3.8362498	28052	1.6960065	False	0.22942752	2.876438048	PS_2798	2200	E02020N3739E02658N3366	8.8	22.96	35.12	35112296	75.0	3	3
8_PS_2798/0256_E01548N3896E01854N3659-PS-Str_PYes_Var-M824_E01677N3724_S000	4.6552715	47832	2.0886807	False	0.31987205	4.362587067	8_PS_2798	0256	E01548N3896E01854N3659	8.24	16.77	37.24	37241677	22.0	3	3
10_PS_2803/0992_E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02408N3442_S003	5.2033815	75930	1.557153	False	0.19233128	2.424725465	10_PS_2803	0992	E02020N3739E02658N3366	8.95	24.08	34.42	34422408	55.0	4	5
7_PS_2798/2794_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02284N3476_S005	3.1006842	17699	1.127051	False	0.051943567	1.270243957	7_PS_2798	2794	E02020N3739E02658N3366	8.71	22.84	34.76	34762284	51.0	3	2
4_PS_2798/1597_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02146N3630_S001	2.7668352	23421	1.5632786	False	0.19403636	2.443839981	4_PS_2798	1597	E02020N3739E02658N3366	8.71	21.46	36.3	36292146	48.0	3	2
PS_2798/1402_E01548N3896E01854N3659-PS-Mur_PYes_Var-M850_E01783N3758_S000	6.5549903	97546	2.031582	False	0.3078344	4.127325423	PS_2798	1402	E01548N3896E01854N3659	8.5	17.83	37.58	37581782	22.0	4	5
7_PS_2798/0394_E01548N3896E01854N3659-PS-Mur_PYes_Var-M850_E01708N3793_S000	4.9681273	68074	1.9436046	False	0.28860793	3.777598841	7_PS_2798	0394	E01548N3896E01854N3659	8.5	17.08	37.93	37931707	24.0	3	4
2_PS_2798/2737_E01849N3766E02950N3220-PS-Mur_PYes_Var-M824_E02083N3604_S000	1.7563062	9758	0.63501424	False	-0.19721654	0.403243085	2_PS_2798	2737	E01849N3766E02950N3220	8.24	20.83	36.04	36042083	14.0	2	1
7_PS_2798/0281_E01548N3896E01854N3659-PS-Str_PNo_Hom-M754_E01681N3829_S000	0.9506306	2969	0.119997725	False	-0.920827	0.014399454	7_PS_2798	0281	E01548N3896E01854N3659	7.54	16.81	38.29	38291680	9.0	1	1
3_PS_2798/1484_E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02123N3540_S000	2.046133	8379	0.9844333	False	-0.006813707	0.969108922	3_PS_2798	1484	E02020N3739E02658N3366	8.37	21.23	35.4	35402123	24.0	3	1
5_PS_2798/0334_E01548N3896E01854N3659-PS-Str_PNo_Hom-M809_E01622N3816_S000	2.6365833	16118	0.8194391	False	-0.08648331	0.671480439	5_PS_2798	0334	E01548N3896E01854N3659	8.09	16.22	38.16	38151622	15.0	3	2
5_PS_2798/0329_E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02112N3663_S000	1.4591774	7183	0.4003822	False	-0.39752525	0.160305906	5_PS_2798	0329	E02020N3739E02658N3366	8.24	21.12	36.63	36632112	33.0	2	1
6_PS_2798/1422_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02384N3458_S003	2.6124854	16820	1.0864577	False	0.036012836	1.180390334	6_PS_2798	1422	E02020N3739E02658N3366	8.8	23.84	34.58	34582384	44.0	3	2
9_PS_2798/1872_E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02409N3467_S002	5.609267	106932	1.6788107	False	0.22500174	2.818405366	9_PS_2798	1872	E02020N3739E02658N3366	9.02	24.09	34.67	34672409	53.0	4	5
4_PS_2798/2265_E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02383N3566_S003	2.9498918	16714	0.8476133	False	-0.07180225	0.718448306	4_PS_2798	2265	E02113N3823E02873N3483	8.71	23.83	35.66	35652383	27.0	3	2
8_PS_2798/2785_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02218N3646_S000	1.1472193	5859	0.42908815	False	-0.3674535	0.18411664	8_PS_2798	2785	E02020N3739E02658N3366	8.37	22.18	36.46	36462218	18.0	2	1
3_PS_2798/0850_E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02195N3484_S000	1.9050618	10651	0.61542845	False	-0.21082243	0.378752177	3_PS_2798	0850	E02020N3739E02658N3366	8.24	21.95	34.84	34842195	34.0	2	2
