Unnamed: 0,mse,r2,g,l2n,true,pred,truemax,predmax,id,eve_id,max_off,wave_period,dominant_period,mean_prob,dzmax,dzmin,count,dmax,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id,max_off_bin,split,Mag,SR
8156,0.453617097233106,0.7465358438911548,0.1550144694916165,1.4575711381043075,69192.0,40579.0,15.516014099121094,11.668309211730955,BS_manning003/E01267N3753E01646N3535-BS-M809_E01575N3670_D010_S067D50R090_A006995_S075,E01267N3753E01646N3535-BS-M809_E01575N3670_D010_S067D50R090_A006995_S075,3.05,12,9.2,2.119981913075823e-09,0.253,0.124,69192,15.516,15.7595,36.7029,36701575,602.0,0.253,0.0,6.4659448348812605e-09,1.8674136321195144e-05,602.0,"36.557,15.642","(3.0, 99.0]",test,8.0933,BS
5721,0.4534036484058675,0.7550077125898365,0.1541373677779727,1.469158849236083,66415.0,39424.0,16.994613647460938,11.595948219299316,BS_manning003/E01267N3753E01646N3535-BS-M792_E01491N3670_D010_S247D70R270_A004781_S062,E01267N3753E01646N3535-BS-M792_E01491N3670_D010_S247D70R270_A004781_S062,2.72,12,8.0,2.0060301255864136e-09,1.15,0.434,66415,16.995,14.9182,36.7029,36701491,152.0,1.15,0.0,5.456401941595045e-09,1.8674136321195144e-05,152.0,"36.557,14.742","(2.0, 3.0]",test,7.928,BS
12640,0.4533663504883138,0.7766615422148226,0.1409909167677456,1.5253183221644555,60455.0,38791.0,19.27923583984375,13.563246726989746,BS_manning003/E01267N3753E01646N3535-BS-M774_E01530N3737_D010_S337D70R090_A003139_S050,E01267N3753E01646N3535-BS-M774_E01530N3737_D010_S337D70R090_A003139_S050,3.0,11,7.7,6.557499523184028e-09,1.011,0.423,60455,19.279,15.3075,37.3774,37371530,1315.0,1.011,0.0,1.9672498569552083e-08,1.8674136321195144e-05,1315.0,"37.157,15.042","(2.0, 3.0]",test,7.7453,BS
11256,0.4527201780405698,0.787549730502896,0.1027871080043403,1.5894939191176691,63378.0,72487.0,16.266462326049805,10.6427640914917,BS_4-8_manning003/E01267N3753E01646N3535-BS-M774_E01519N3670_D010_S022D90R090_A003139_S050,E01267N3753E01646N3535-BS-M774_E01519N3670_D010_S022D90R090_A003139_S050,2.96,11,7.7,2.306473491311517e-09,2.351,0.857,63378,16.266,15.1986,36.7029,36701519,388.0,2.351,0.0,6.827161534282091e-09,1.8674136321195144e-05,388.0,"36.557,15.042","(2.0, 3.0]",test,7.7453,BS
6999,0.4516431076230159,0.7408300138632986,0.1673129076878495,1.4139652983934257,54954.0,30318.0,17.96390724182129,11.835464477539062,BS_manning003/E01470N3877E01631N3641-BS-M809_E01579N3692_D010_S157D70R270_A012497_S042,E01470N3877E01631N3641-BS-M809_E01579N3692_D010_S157D70R270_A012497_S042,3.86,12,8.0,5.081610997301202e-10,0.716,0.442,54954,17.964,15.797,36.9278,36921579,475.0,0.716,0.0,1.961501844958264e-09,1.8674136321195144e-05,1050.0,"36.857,15.642","(3.0, 99.0]",test,8.0933,BS
9723,0.4515806924636301,0.6925411056790638,0.1974750153672946,1.3109440363588565,66005.0,33642.0,15.27207088470459,11.833642959594728,BS_manning003/E01267N3753E01646N3535-BS-M809_E01470N3715_D010_S292D30R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01470N3715_D010_S292D30R270_A006995_S075,1.12,12,8.6,2.054526384351552e-09,2.261,0.477,66005,15.272,14.7066,37.1526,37151470,237.0,2.261,0.0,2.3010695504737384e-09,1.8674136321195144e-05,337.0,"36.857,14.442","(1.0, 2.0]",test,8.0933,BS
4055,0.4512295391348083,0.7716648329739134,0.1354281940975197,1.5540438841930249,64573.0,44611.0,14.67253875732422,9.080312728881836,BS_manning003/E01267N3753E01646N3535-BS-M809_E01498N3715_D010_S067D90R270_A006995_S075,E01267N3753E01646N3535-BS-M809_E01498N3715_D010_S067D90R270_A006995_S075,4.27,12,8.0,2.1819021336607096e-09,2.132,1.13,64573,14.673,14.9887,37.1526,37151498,656.0,2.132,0.0,9.316722110731228e-09,1.8674136321195144e-05,990.0,"36.857,14.742","(3.0, 99.0]",test,8.0933,BS
5097,0.4510243167441934,0.7290406293673231,0.1693858121823487,1.398642871525159,61576.0,32952.0,14.412933349609377,10.367216110229492,BS_manning003/E01470N3877E01631N3641-BS-M809_E01555N3715_D010_S202D70R270_A012497_S042,E01470N3877E01631N3641-BS-M809_E01555N3715_D010_S202D70R270_A012497_S042,3.55,12,7.7,3.4513869938308277e-09,1.56,0.961,61576,14.413,15.5529,37.1526,37151555,772.0,1.56,0.0,1.2252423828099438e-08,1.8674136321195144e-05,1960.0,"36.857,15.342","(3.0, 99.0]",test,8.0933,BS
3102,0.4496223737705826,0.7783642762722096,0.1389085531092102,1.5307148784544606,60695.0,39430.0,20.1291618347168,13.636186599731444,BS_manning003/E01267N3753E01646N3535-BS-M774_E01551N3692_D010_S157D90R270_A003139_S050,E01267N3753E01646N3535-BS-M774_E01551N3692_D010_S157D90R270_A003139_S050,3.26,12,7.7,1.808359051800789e-09,1.344,0.588,60695,20.129,15.5157,36.9278,36921551,1188.0,1.344,0.0,5.895250508870572e-09,1.8674136321195144e-05,1960.0,"36.857,15.342","(3.0, 99.0]",test,7.7453,BS
527,0.4489498976596368,0.7601817008308003,0.1445011595145467,1.5006461335688854,61148.0,43648.0,16.094478607177734,9.984420776367188,BS_manning003/E01267N3753E01646N3535-BS-M792_E01527N3715_D010_S247D70R090_A004781_S062,E01267N3753E01646N3535-BS-M792_E01527N3715_D010_S247D70R090_A004781_S062,2.52,13,8.3,3.09482664401313e-09,2.157,-3.675,61148,16.094,15.2708,37.1526,37151527,1118.0,3.675,0.0,7.798963142913089e-09,1.8674136321195144e-05,2045.0,"36.857,15.042","(2.0, 3.0]",test,7.928,BS
