,eid,eve_id,id,mean_prob
14424,14424,E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02435N3522_S005,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02435N3522_S005,1.095621075968282e-07
14425,14425,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02270N3527_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02270N3527_S000,3.135479957755912e-07
14426,14426,E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02239N3477_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02239N3477_S001,1.825813802973785e-08
14427,14427,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02450N3427_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02450N3427_S003,2.0166696036613443e-08
14428,14428,E02113N3823E02873N3483-PS-Str_PNo_Var-M824_E02291N3588_S000,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M824_E02291N3588_S000,6.310736996463058e-06
14429,14429,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02349N3441_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02349N3441_S000,1.7834870576595717e-07
14430,14430,E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02188N3654_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02188N3654_S002,3.3703580687968445e-08
14431,14431,E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02218N3671_S003,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02218N3671_S003,1.1301588337307357e-07
14432,14432,E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02159N3618_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02159N3618_S003,2.0074164283257497e-08
14433,14433,E01964N3926E02184N3685-PS-Str_PYes_Hom-M774_E02029N3745_S000,PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Hom-M774_E02029N3745_S000,7.008295017705247e-06
14434,14434,E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02409N3467_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02409N3467_S001,2.78655636250217e-08
14435,14435,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M774_E01780N3796_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M774_E01780N3796_S000,1.1029636026591273e-07
14436,14436,E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02401N3479_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02401N3479_S002,6.139533167031335e-08
14437,14437,E02113N3823E02873N3483-PS-Str_PNo_Var-M880_E02308N3607_S002,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M880_E02308N3607_S002,3.7234386708164514e-08
14438,14438,E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02217N3548_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02217N3548_S001,1.3817252332108236e-08
14439,14439,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02301N3474_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02301N3474_S002,2.9678745790627963e-08
14440,14440,E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02254N3467_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02254N3467_S001,1.857596782705857e-08
14441,14441,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M792_E02109N3687_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M792_E02109N3687_S000,1.296617898052435e-06
14442,14442,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02209N3537_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02209N3537_S005,1.3726934232703497e-08
14443,14443,E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01681N3829_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01681N3829_S000,1.7112714718704128e-07
14444,14444,E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02333N3444_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02333N3444_S002,2.8747664805669426e-08
14445,14445,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02226N3538_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02226N3538_S001,3.348751848709638e-08
14446,14446,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02156N3574_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02156N3574_S000,2.076714511803613e-07
14447,14447,E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02359N3515_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02359N3515_S003,1.8122281212684125e-08
14448,14448,E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02483N3431_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02483N3431_S004,2.020110846762681e-08
14449,14449,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02368N3461_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02368N3461_S005,9.882410477808636e-09
14450,14450,E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02318N3471_S001,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02318N3471_S001,2.8056558474820964e-08
14451,14451,E01849N3766E02950N3220-PS-Mur_PYes_Hom-M861_E02072N3658_S001,PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Hom-M861_E02072N3658_S001,8.394711951959494e-08
14452,14452,E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02349N3441_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02349N3441_S003,9.846185086969136e-09
14453,14453,E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02293N3602_S004,PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02293N3602_S004,2.1446114284240017e-07
14454,14454,E01964N3926E02184N3685-PS-Str_PNo_Var-M809_E02083N3755_S000,PS_manning003/E01964N3926E02184N3685-PS-Str_PNo_Var-M809_E02083N3755_S000,9.877227484026008e-06
14455,14455,E01548N3896E01854N3659-PS-Str_PYes_Var-M850_E01694N3821_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M850_E01694N3821_S000,6.241821456294706e-08
14456,14456,E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02184N3522_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02184N3522_S000,1.5230630404529949e-07
14457,14457,E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02162N3488_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02162N3488_S005,2.254532484940286e-08
14458,14458,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02144N3587_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02144N3587_S002,1.9556403400135882e-08
14459,14459,E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02174N3531_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02174N3531_S004,1.852630415743728e-08
14460,14460,E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02297N3425_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02297N3425_S000,1.3488016054708836e-07
14461,14461,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02188N3566_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02188N3566_S003,2.8309862479110124e-08
14462,14462,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02534N3432_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02534N3432_S005,2.0269874666094863e-08
14463,14463,E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02226N3538_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02226N3538_S000,1.0651386374953964e-07
14464,14464,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02307N3549_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02307N3549_S000,4.169567353049694e-07
14465,14465,E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02245N3574_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02245N3574_S005,3.256043132205451e-09
14466,14466,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02621N3436_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02621N3436_S005,3.1589610219007563e-08
14467,14467,E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02384N3458_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02384N3458_S004,2.0220450399610858e-08
14468,14468,E01577N3897E01966N3571-PS-Str_PYes_Hom-M824_E01752N3690_S000,PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Hom-M824_E01752N3690_S000,1.2176789306214256e-07
14469,14469,E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02467N3425_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02467N3425_S002,7.020756588145027e-09
14470,14470,E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02263N3578_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02263N3578_S002,3.2124238798154726e-08
14471,14471,E01849N3766E02950N3220-PS-Str_PYes_Hom-M850_E02050N3638_S000,PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M850_E02050N3638_S000,2.968294881443161e-07
14472,14472,E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02401N3479_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02401N3479_S002,3.2355361843418585e-08
14473,14473,E01517N3917E01678N3772-PS-Str_PYes_Var-M809_E01632N3846_S000,PS_manning003/E01517N3917E01678N3772-PS-Str_PYes_Var-M809_E01632N3846_S000,1.0651912104095348e-05
14474,14474,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02195N3484_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02195N3484_S003,1.7370072522212778e-08
14475,14475,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M824_E01729N3832_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M824_E01729N3832_S000,4.801996030635211e-08
14476,14476,E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02174N3531_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02174N3531_S002,2.6317282626513386e-08
14477,14477,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02268N3554_S001,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02268N3554_S001,3.098256259547378e-08
14478,14478,E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01828N3798_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01828N3798_S000,2.2681555613908698e-07
14479,14479,E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02225N3486_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02225N3486_S000,4.28166026244428e-07
14480,14480,E01548N3896E01854N3659-PS-Str_PYes_Var-M850_E01660N3790_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M850_E01660N3790_S000,6.271096050559e-08
14481,14481,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02326N3457_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02326N3457_S005,2.968816740647865e-08
14482,14482,E01548N3896E01854N3659-PS-Mur_PYes_Var-M680_E01693N3671_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M680_E01693N3671_S000,4.649145104215269e-07
14483,14483,E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02195N3484_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02195N3484_S005,2.3047920403711136e-08
14484,14484,E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02230N3611_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02230N3611_S000,4.056450092326965e-07
14485,14485,E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02287N3526_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02287N3526_S002,3.0133539259668014e-08
14486,14486,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02279N3514_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02279N3514_S002,2.8318405496857813e-08
14487,14487,E02020N3739E02658N3366-PS-Str_PNo_Hom-M824_E02164N3695_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Hom-M824_E02164N3695_S000,3.1282529892449363e-06
14488,14488,E01849N3766E02950N3220-PS-Str_PYes_Hom-M824_E02101N3513_S000,PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M824_E02101N3513_S000,7.033999208101001e-08
14489,14489,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M732_E02088N3719_S000,PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Hom-M732_E02088N3719_S000,4.902739633242509e-05
14490,14490,E01548N3896E01854N3659-PS-Mur_PYes_Var-M680_E01681N3680_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M680_E01681N3680_S000,4.892399505402164e-07
14491,14491,E02113N3823E02873N3483-PS-Str_PNo_Var-M809_E02244N3659_S000,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M809_E02244N3659_S000,4.317164398928428e-06
14492,14492,E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02458N3438_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02458N3438_S005,1.3454667366044502e-08
14493,14493,E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02254N3467_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02254N3467_S002,1.857596782705857e-08
14494,14494,E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02254N3467_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02254N3467_S004,3.04523076548306e-09
14495,14495,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M774_E01713N3735_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M774_E01713N3735_S000,1.1273855361360257e-07
14496,14496,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M792_E02174N3531_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M792_E02174N3531_S000,4.5751168468487494e-07
14497,14497,E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01729N3832_S001,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01729N3832_S001,2.7488857962526583e-09
14498,14498,E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01695N3801_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01695N3801_S000,2.1177176587789985e-07
14499,14499,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02109N3622_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02109N3622_S002,1.9830351966262343e-08
14500,14500,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02284N3476_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02284N3476_S004,2.7618231604651432e-08
14501,14501,E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02296N3512_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02296N3512_S001,7.108873623296258e-09
14502,14502,E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02102N3607_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02102N3607_S000,2.1381091122204442e-07
14503,14503,E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02409N3467_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02409N3467_S003,3.1751877593491504e-08
14504,14504,E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02243N3430_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02243N3430_S000,1.2810132294102702e-07
14505,14505,E02113N3823E02873N3483-PS-Str_PNo_Var-M809_E02148N3750_S000,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M809_E02148N3750_S000,2.3633267252580687e-06
14506,14506,E02113N3823E02873N3483-PS-Str_PNo_Hom-M880_E02383N3566_S005,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M880_E02383N3566_S005,3.6772886637086485e-08
14507,14507,E01849N3766E02950N3220-PS-Mur_PYes_Var-M754_E02079N3631_S000,PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M754_E02079N3631_S000,2.052020911893048e-06
14508,14508,E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02340N3431_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02340N3431_S000,1.5734302743381708e-07
14509,14509,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02277N3489_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02277N3489_S002,7.902725316745727e-09
14510,14510,E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E02067N3642_S000,PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E02067N3642_S000,5.687423509112939e-07
14511,14511,E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01754N3833_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01754N3833_S000,3.177569346873296e-08
14512,14512,E01577N3897E01966N3571-PS-Mur_PYes_Var-M809_E01718N3659_S000,PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Var-M809_E01718N3659_S000,7.77655260161479e-08
14513,14513,E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02335N3600_S001,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02335N3600_S001,1.701779391981565e-07
14514,14514,E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02458N3438_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02458N3438_S001,2.026500073052952e-08
14515,14515,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02361N3475_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02361N3475_S004,3.0932942658588675e-08
14516,14516,E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02308N3607_S002,PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02308N3607_S002,2.1471975302968613e-07
14517,14517,E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02129N3557_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02129N3557_S000,1.778543306445392e-07
14518,14518,E01548N3896E01854N3659-PS-Str_PNo_Hom-M774_E01657N3828_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PNo_Hom-M774_E01657N3828_S000,1.2627271377334688e-06
14519,14519,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02184N3522_S001,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02184N3522_S001,2.630486565250096e-08
14520,14520,E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02337N3493_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02337N3493_S005,3.108221934189017e-08
14521,14521,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02242N3492_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02242N3492_S004,1.8747996683568452e-08
14522,14522,E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02092N3679_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02092N3679_S004,3.162454838540348e-08
14523,14523,E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02326N3457_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02326N3457_S003,2.968816740647865e-08
14524,14524,E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02201N3524_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02201N3524_S002,1.8367224358306405e-08
14525,14525,E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02472N3471_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02472N3471_S002,1.867314368406303e-08
14526,14526,E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02409N3467_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02409N3467_S004,3.1751877593491504e-08
14527,14527,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02386N3481_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02386N3481_S003,3.1670435918948944e-08
14528,14528,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02174N3531_S001,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02174N3531_S001,1.852630415743728e-08
14529,14529,E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01763N3862_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01763N3862_S000,4.533146182140502e-08
14530,14530,E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01649N3780_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01649N3780_S000,7.551223066014476e-07
14531,14531,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02236N3526_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02236N3526_S000,1.671626504947978e-07
14532,14532,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M850_E01729N3832_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M850_E01729N3832_S000,6.031812785714449e-08
14533,14533,E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02201N3596_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02201N3596_S004,3.0010854231599226e-08
14534,14534,E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02247N3453_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02247N3453_S003,2.5818878605631028e-08
14535,14535,E01577N3897E01966N3571-PS-Str_PYes_Hom-M837_E01729N3669_S000,PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Hom-M837_E01729N3669_S000,5.9382737221615816e-08
14536,14536,E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02458N3438_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02458N3438_S002,3.1567717186477984e-08
14537,14537,E02113N3823E02873N3483-PS-Str_PNo_Hom-M824_E02218N3671_S000,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M824_E02218N3671_S000,6.685755990667059e-06
14538,14538,E01548N3896E01854N3659-PS-Mur_PYes_Var-M774_E01758N3776_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M774_E01758N3776_S000,1.633531629576531e-07
14539,14539,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02236N3526_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02236N3526_S004,1.896976374036852e-08
14540,14540,E01548N3896E01854N3659-PS-Mur_PYes_Var-M774_E01699N3763_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M774_E01699N3763_S000,2.1880832602399237e-07
14541,14541,E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02233N3624_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02233N3624_S005,1.8913621717267352e-08
14542,14542,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02294N3487_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02294N3487_S004,2.930980900197336e-08
14543,14543,E02020N3739E02658N3366-PS-Mur_PNo_Hom-M809_E02204N3672_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PNo_Hom-M809_E02204N3672_S000,1.704879854958403e-06
14544,14544,E01548N3896E01854N3659-PS-Mur_PYes_Var-M707_E01619N3692_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M707_E01619N3692_S000,6.300429137976108e-07
14545,14545,E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02253N3503_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02253N3503_S002,2.8365797470258573e-08
14546,14546,E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02450N3427_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02450N3427_S002,2.0166696036613443e-08
14547,14547,E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02253N3503_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02253N3503_S000,5.10995914160345e-07
14548,14548,E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01786N3883_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01786N3883_S000,9.83128904000844e-08
14549,14549,E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01749N3728_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01749N3728_S000,7.365541836483705e-08
14550,14550,E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02377N3471_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02377N3471_S002,5.690458757983599e-09
14551,14551,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01666N3714_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01666N3714_S000,3.046456250749058e-08
14552,14552,E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01780N3796_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01780N3796_S000,1.1029636026591273e-07
14553,14553,E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02377N3507_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02377N3507_S004,1.820057638627509e-08
14554,14554,E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01828N3798_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01828N3798_S000,7.632740763715405e-08
