eid,s0
44631,4.668668927699731e-09
44632,2.652637903284352e-08
44633,2.494750344566018e-08
44634,1.3389646843523376e-08
44635,9.222802177056944e-09
44636,1.3773748304472105e-08
44637,9.560420833725342e-10
44638,5.561079066988597e-08
44639,7.1428066395667745e-09
44640,1.1666268062221592e-08
44641,1.192296593047686e-08
44642,1.1588550583083495e-09
44643,8.526475793214461e-09
44644,5.669877084674722e-09
44645,8.931309454565262e-09
44646,2.3746892974195844e-09
44647,3.0343763374935565e-08
44648,9.440906615650568e-09
44649,5.391031419664188e-10
44650,4.23948122029994e-08
44651,8.015142645442603e-06
44652,6.110463079305933e-08
44653,7.77764941938628e-08
44654,2.5423509942136623e-09
44655,1.6383213925741182e-09
44656,1.8023789464478943e-08
44657,2.6285414828542993e-09
44658,2.0842441696810116e-08
44659,1.0625111806614777e-08
44660,5.491945376869508e-07
44661,5.292255276671861e-08
44662,1.567923777820348e-09
44663,1.0661465060970316e-08
44664,9.660250678469971e-10
44665,1.0164530899185583e-09
44666,5.076257700013996e-08
44667,3.212232893209173e-09
44668,2.110674236940572e-09
44669,1.547941475046593e-09
44670,6.6786379115516634e-09
44671,1.247507471785125e-07
44672,9.303659257998621e-08
44673,8.130607091520201e-10
44674,1.4441960219624923e-09
44675,1.5053666656027004e-08
44676,8.18264618899917e-09
44677,1.2713150207724515e-09
44678,2.842310206052746e-08
44679,8.016286062689453e-08
44680,1.3068115338539353e-08
44681,7.509883820682912e-09
44682,8.764902255220033e-09
44683,1.2942075492364518e-09
44684,4.9683834388749105e-09
44685,1.93036369947183e-09
44686,1.4201262485471008e-08
44687,1.0847080066223924e-07
44688,3.149470731840684e-08
44689,1.3849744024809742e-09
44690,4.974728765409625e-09
44691,1.254120505351963e-09
44692,2.0213173521027475e-08
44693,7.667818057509721e-08
44694,1.9856905582984213e-08
44695,2.431772758507812e-08
44696,2.2769123694154882e-08
44697,1.4723877797125722e-08
44698,2.8610612427623547e-08
44699,1.759031932399713e-08
44700,1.259642987881572e-09
44701,1.4495346192396109e-08
44702,7.978484470098118e-09
44703,4.6676224409378864e-08
44704,3.92967828080236e-08
44705,2.3565189803941727e-09
44706,7.5734913335061e-09
44707,2.689195174015097e-09
44708,2.92117015152022e-08
44709,5.737792726993774e-10
44710,1.8468685284863121e-09
44711,1.8934672878606784e-08
44712,1.0486234746023121e-07
44713,4.1832572772487415e-10
44714,5.1405691454645425e-09
44715,1.661374706092342e-07
44716,8.396256020003273e-10
44717,2.705976261319405e-09
44718,4.058722486370218e-09
44719,6.2989981876365476e-09
44720,9.282053522473472e-09
44721,3.5606025317528246e-08
44722,1.7557087786377928e-08
44723,9.051010553223285e-09
44724,4.584115128676625e-09
44725,2.2241526432482483e-09
44726,3.9191555383660175e-09
44727,9.33447546084272e-09
44728,1.846639856344597e-09
44729,2.2781880230583266e-06
44730,1.0339654960608399e-09
44731,5.609413527255452e-09
44732,1.792212472023813e-08
44733,1.2656646190777436e-08
44734,9.175829490176022e-08
44735,2.044337086612467e-09
44736,1.6235960338550285e-08
44737,1.761376125274236e-09
44738,5.551948280700783e-06
44739,9.035190679003434e-09
44740,1.9040058919043254e-08
44741,2.832946214240089e-09
44742,3.971624389060167e-09
44743,1.0105383905838871e-09
44744,7.746107169482192e-08
44745,3.173144599769484e-09
44746,1.079684015176155e-08
44747,1.0365968326799833e-08
44748,8.143451735428472e-09
44749,2.295278424600129e-07
44750,3.3180509836796875e-08
44751,2.356466059619952e-07
44752,7.083126104506794e-10
44753,5.597927572546618e-09
44754,2.215063568440757e-08
44755,2.8357292908944565e-08
44756,2.0726465585321087e-09
44757,1.680152192687391e-09
44758,5.375476830772516e-09
44759,8.436840918449436e-10
44760,8.503007579841538e-09
44761,2.1347461477878003e-08
44762,5.2129673804132584e-08
44763,6.131203161611991e-09
44764,8.468608725024322e-08
44765,1.2757343741773231e-08
44766,6.929255075388095e-10
44767,1.1581603535984033e-08
44768,2.207532548427773e-09
44769,6.2033242825393755e-09
44770,5.186672242179607e-08
44771,3.604651719747256e-08
44772,1.8161843567613822e-09
44773,7.2050878922541514e-09
44774,2.066396737049087e-09
44775,5.2348789853890007e-08
44776,2.0246024853021393e-09
44777,1.18578843946686e-08
44778,2.0235761873430497e-08
44779,1.396975716154953e-08
44780,5.447393954982717e-09
44781,1.5789267184504363e-09
44782,7.454236299530531e-06
44783,4.350905813060847e-08
44784,2.127346006201665e-09
44785,1.9969405087884213e-08
44786,3.015406807242316e-09
44787,5.0264906805956124e-09
44788,1.1018793338155674e-08
44789,5.399947628897604e-09
44790,3.534781101553458e-09
44791,3.339843334563421e-09
44792,2.42181709162932e-08
44793,1.9062224849898086e-09
44794,1.2498696743069949e-08
44795,3.639633084747138e-09
44796,9.421927068089142e-09
44797,1.6693234724813323e-09
44798,5.491022802523313e-09
44799,1.4151555194294828e-08
44800,6.879225368137568e-09
44801,8.439221430557444e-10
44802,4.100095173976765e-08
44803,4.361200129683141e-08
44804,2.3525717061989227e-08
44805,6.52324731818161e-09
44806,8.221553914742948e-09
44807,9.346348318629861e-09
44808,4.74839015578438e-10
44809,1.1631811453762563e-09
44810,4.63201638792611e-08
44811,2.1239412240202465e-08
44812,1.8360564465179318e-09
44813,6.641268717156094e-09
44814,2.614798847541065e-09
44815,3.5991067355882723e-09
44816,4.235417368207935e-08
44817,4.901386758520163e-10
44818,6.60201563353287e-10
44819,2.208447259620636e-08
44820,1.0375460765154652e-09
44821,3.1623535136648192e-09
44822,6.0388514932308445e-09
44823,1.016725285409467e-09
44824,2.347946643162015e-08
44825,2.978238312263662e-09
44826,5.823412423211917e-10
44827,1.004415384760405e-09
44828,6.301761988168951e-10
44829,1.4428104878820172e-08
44830,4.3470630775732255e-08
44831,2.9490883444858205e-08
44832,3.709955563897792e-07
44833,1.9700142426479104e-09
44834,4.718477840528478e-09
44835,4.688743970855867e-09
44836,6.791507573682552e-09
44837,9.699684590830611e-09
44838,4.721208946420121e-08
44839,2.9847693732487317e-09
44840,1.49960236418985e-06
44841,4.1290817554454976e-08
44842,1.7022261008302691e-09
44843,1.1965812363961156e-08
44844,2.7522293625583923e-08
44845,7.128436458895231e-09
44846,1.3109150872020856e-08
44847,7.038655058756595e-09
44848,1.6553588634445765e-08
44849,5.8191661034305925e-09
44850,1.0181058826322258e-08
44851,1.0077189350078913e-08
44852,1.3385527143142908e-08
44853,3.0288456136386154e-08
44854,1.2237109307044983e-09
44855,8.36658236650701e-10
44856,3.6093278089248575e-09
44857,1.1464579059170152e-08
44858,8.554089578025373e-10
44859,5.127800560186394e-10
44860,5.603807073474692e-09
44861,2.061717281386825e-09
44862,9.499564805071889e-09
44863,1.4814616185709316e-08
44864,4.218543675390595e-09
44865,3.243858534210079e-09
44866,7.585989101326941e-08
44867,1.0880800986226006e-08
44868,3.457376056140026e-08
44869,9.153421399074823e-10
44870,1.5771325681778435e-09
44871,1.0394902358669472e-08
44872,4.975847861812098e-09
44873,1.0158123571997389e-08
44874,2.649096477659934e-09
44875,5.520296897629682e-10
44876,8.303662280426118e-09
44877,1.055670382017836e-09
44878,2.173671161745221e-09
44879,2.9445267374441462e-09
44880,3.735280913534577e-09
44881,6.963389924483787e-10
44882,4.8768002369930374e-08
44883,6.460147081941282e-09
44884,6.4207912420625036e-09
44885,8.760019477734212e-09
44886,1.0453592518783929e-07
44887,2.0752847343693093e-08
44888,1.3143029663222383e-09
44889,1.1409691636590249e-08
44890,1.527981268601287e-09
44891,1.877235480341997e-09
44892,6.727655754476789e-09
44893,1.0332011253405584e-09
44894,3.799842408717746e-09
44895,1.1959395684687248e-09
44896,1.956241466328283e-09
44897,1.2538595627931982e-09
44898,8.065293232145478e-06
44899,5.150832876524043e-09
44900,1.8968330097968063e-08
44901,1.535931768957199e-08
44902,6.092340799887316e-08
44903,7.519460972665955e-09
44904,2.4518488731855225e-08
44905,8.388891448501171e-09
44906,1.601240245189491e-08
44907,8.224991503818278e-10
44908,2.6344694847217604e-09
44909,4.532857954432211e-09
44910,1.7239071708486193e-08
44911,2.269305294261271e-09
44912,2.0647273546893265e-08
44913,5.4815812241737524e-08
44914,9.246952473723474e-09
44915,3.4131930337242775e-08
44916,1.7991111826386222e-08
44917,2.1347461477878003e-08
44918,9.785598651057753e-08
44919,2.889958185554157e-08
44920,3.812978877550678e-08
44921,3.5338266214661303e-10
44922,1.1129776522837043e-09
44923,6.402238474371124e-08
44924,8.034664799228683e-07
44925,8.098190304662142e-09
44926,5.59691986463309e-09
44927,6.269220376914023e-10
44928,7.605348423605447e-10
44929,1.8078113188229072e-08
44930,1.3037299118326508e-08
44931,5.824849272854902e-10
44932,8.449009471753516e-09
44933,1.918299775171416e-09
44934,1.2001143281152942e-09
44935,1.6806078731286686e-08
44936,6.340292408103196e-10
44937,6.0712413370199e-09
44938,1.145399251879034e-09
44939,9.846366439657181e-09
44940,2.911109040534552e-08
44941,3.987249889564324e-08
44942,9.517683611212707e-09
44943,2.5754343068138745e-08
44944,1.815658785667346e-09
44945,3.071779778000125e-09
44946,2.8047746807601654e-08
44947,4.4603303305913235e-10
44948,1.6310136691981266e-08
44949,2.392815613372325e-09
44950,6.823851889092064e-09
44951,1.665218271754629e-09
44952,4.791322861752314e-09
44953,1.076881695753192e-09
44954,1.171524908826808e-09
44955,3.212760347837977e-07
44956,1.30598788435871e-08
44957,1.2681866627026855e-08
44958,1.6147511451888715e-08
44959,1.1933801469614816e-08
44960,1.5693176814915892e-09
44961,2.2781318806589228e-08
44962,4.554280590995648e-09
44963,9.223571476708716e-09
44964,4.0459894035185494e-09
44965,2.6849575769747883e-08
44966,4.645013171285533e-10
44967,9.36949504067307e-10
44968,1.5755620539618486e-08
44969,4.335440532135514e-09
44970,4.918697126380666e-09
44971,4.472180401420343e-08
44972,1.3615138580378632e-08
44973,1.965121809251949e-08
44974,9.804263633039755e-10
44975,8.555948428605046e-09
44976,7.585989101326941e-08
44977,4.696951440081084e-09
44978,6.250305393765436e-09
44979,3.1822885159980244e-08
44980,1.753163861149975e-09
44981,6.920085066516608e-09
44982,4.480608750566924e-08
44983,6.042713267721561e-09
44984,7.845112484955533e-10
44985,4.3243740876492286e-08
44986,8.506563809482214e-10
44987,4.681139360246336e-09
44988,2.3717396823505964e-09
44989,3.920942085048296e-09
44990,9.867906086850751e-10
44991,7.692814509387443e-08
44992,1.6535766295389238e-07
44993,1.1066997618494488e-09
44994,3.921017750176762e-09
44995,8.994371300989515e-10
44996,4.160342423614064e-09
44997,2.9105777923709292e-08
44998,5.4510637300636675e-09
44999,9.17778421532192e-09
45000,2.4126730686884645e-08
45001,1.8774543893120845e-08
45002,8.839528996718125e-10
45003,3.4818038807705485e-08
45004,1.909432578772516e-09
45005,5.69516477401885e-09
45006,8.472010824944791e-10
45007,2.7034237542579592e-08
45008,4.30552180492717e-09
45009,1.0210215294366337e-08
45010,3.447908418897567e-09
45011,6.48164080332296e-10
45012,5.358945357746478e-08
45013,7.585313829135722e-10
45014,1.1084760461358549e-07
45015,2.4132105297829564e-08
45016,3.9527698357412345e-09
45017,7.059290313412959e-09
45018,2.0815315585442395e-08
45019,1.4534010394869829e-08
45020,2.0112031435097788e-08
45021,1.0164493723790982e-09
45022,1.2833152567777002e-09
45023,6.219155931611817e-09
45024,3.6633208075236856e-08
45025,7.851742304292598e-09
45026,4.033247098918197e-08
45027,5.705602352817336e-09
45028,2.303788762532482e-08
45029,8.321428002649788e-09
45030,3.727119083728917e-09
45031,1.7157313112725623e-08
45032,1.879725769681122e-09
45033,2.3430268025751745e-08
45034,3.929389895051845e-06
45035,3.87272666679168e-08
45036,5.1137441871067e-09
45037,8.639634249667884e-09
45038,5.874372348271154e-08
45039,3.4258099018852358e-09
45040,1.0460671457983878e-08
45041,1.9212490153872223e-09
45042,3.3549946302532082e-09
45043,2.493620552361237e-09
45044,4.30509986528544e-08
45045,3.384895869772049e-09
45046,4.255930125982813e-10
45047,1.1862449756200495e-08
45048,3.347380221843937e-09
45049,2.6485888841126362e-08
45050,1.4994265218276831e-09
45051,3.6016468539884844e-08
45052,2.346993179009618e-09
45053,1.7442559295722778e-08
45054,4.7416639238044125e-09
45055,1.050592818942428e-09
45056,8.044429606976002e-09
45057,1.545721545193156e-08
45058,1.2490328539489775e-09
45059,8.904352439855057e-09
45060,3.9984432344602e-09
45061,4.6952702754774107e-08
45062,4.8885851723435935e-09
45063,7.681464004947834e-09
45064,4.026688999968744e-08
45065,7.119368189915417e-09
45066,2.3391247995660742e-09
45067,8.167258422726742e-09
45068,9.367944925861113e-09
45069,1.8604893878258147e-09
45070,1.672898872019663e-09
45071,1.4885999659264482e-08
45072,2.0572017372797564e-09
45073,1.802354343876308e-06
45074,2.167380790990517e-09
45075,2.0382771936676225e-08
45076,1.0818999325125564e-08
45077,9.686636171370121e-08
45078,1.1451699215680918e-08
45079,5.628808099781557e-08
45080,4.293517094181852e-08
45081,1.7218901601118605e-08
45082,6.048136335439715e-09
45083,4.383607624238746e-09
45084,8.55711530788783e-08
45085,4.9472959349663005e-09
45086,1.2736150374048704e-09
45087,2.164037551161857e-08
45088,1.7548530459141273e-08
45089,1.5889474613571413e-08
45090,9.734275773002541e-08
45091,9.382580818292562e-09
45092,1.6730672786506639e-09
45093,8.295197617007783e-10
45094,6.062678822632025e-09
45095,6.811257568175738e-08
45096,2.2969258483625713e-09
45097,1.6271664797530903e-08
45098,1.39826414677327e-09
45099,1.852907594927257e-08
45100,3.08761720683356e-08
45101,1.7911469218487111e-09
45102,5.739534512407514e-09
45103,3.20454721440095e-09
45104,2.7660522364837232e-08
45105,1.629626251873629e-07
45106,3.026454303812917e-08
45107,1.0186440459713368e-08
45108,1.2510725622706225e-07
45109,1.7804446116806891e-09
45110,2.242974230888594e-09
45111,1.5288279756689688e-08
45112,3.9270738810152625e-09
45113,2.7784712581379385e-08
45114,2.833657283714175e-09
45115,7.907841818136767e-10
45116,1.555133059149606e-08
45117,5.335927440166377e-08
45118,1.9440068854506613e-07
45119,5.9254708777314224e-09
45120,3.6921805364576274e-08
45121,3.3687120785590276e-09
45122,5.121702085151712e-09
45123,6.658210073882929e-08
45124,1.3987511069637491e-09
45125,2.0439439279760764e-08
45126,1.4056320487016896e-08
45127,2.5361296027321216e-08
45128,6.451252840070317e-08
45129,3.848748486229075e-09
45130,3.623112522295321e-09
45131,1.2748967514725185e-08
45132,4.811128251435243e-09
45133,1.003069794615864e-08
45134,3.66107070069755e-08
45135,6.570313570151924e-10
45136,1.7770977582348859e-09
45137,1.450342951265397e-09
45138,6.498053043897566e-09
45139,5.009960285410035e-09
45140,1.3367584068660083e-09
45141,1.8798670161408533e-08
45142,7.672340717527633e-09
45143,1.9232012124178743e-08
45144,5.148372186807161e-10
45145,2.986629901342135e-09
45146,1.971629024073135e-09
45147,4.6717292486799034e-09
45148,5.2833865929503544e-08
45149,1.0819529646046552e-08
45150,8.458981986476424e-08
45151,1.1168966702592107e-09
45152,1.0103664309305846e-08
45153,3.278554493836097e-09
45154,1.1459529551220712e-09
45155,6.191623047986649e-08
45156,6.843305911468379e-08
45157,1.7835393071402442e-08
45158,1.5521226027159416e-08
45159,2.8912310331019103e-09
45160,9.020409950774215e-10
45161,6.387337979322476e-08
45162,2.5117712891992256e-08
45163,1.1807289425856117e-08
45164,2.600875589128129e-09
45165,1.2206558865645542e-09
45166,5.445659202985081e-09
45167,4.2154684409072846e-09
45168,4.708481561125798e-09
45169,4.4309173426636606e-10
45170,3.587251725300122e-09
45171,6.4130244578336895e-09
45172,2.783913510656371e-09
45173,1.8940217957067585e-08
45174,3.5620391849116516e-09
45175,7.370660726148665e-09
45176,4.776895932771387e-09
45177,2.916254942699372e-08
45178,1.812691797740563e-09
45179,3.9750822669875855e-09
45180,5.3125047033780137e-08
45181,3.802278476787674e-09
45182,1.8349790432294087e-09
45183,4.9204532677619184e-08
45184,3.66528492530496e-08
45185,3.082742796715167e-08
45186,7.872259484310465e-08
45187,9.790120318235863e-10
45188,9.282053522473472e-09
45189,2.24659374483269e-09
45190,3.6921805364576274e-08
45191,1.3883668629518994e-09
45192,8.862853639924361e-09
45193,5.353816222312832e-08
45194,3.159737134798772e-09
45195,1.2589307770894766e-09
45196,8.705268250376262e-09
45197,1.5755620539618486e-08
45198,6.183154146661954e-10
45199,2.853091020538695e-08
45200,3.125568080099684e-09
45201,8.442745367930047e-09
45202,7.378372104372743e-09
45203,4.5524794786829856e-10
45204,1.7059961967478997e-08
45205,1.747024174316551e-08
45206,8.666084921920384e-09
45207,4.851794235936091e-09
45208,5.714222844454337e-09
45209,1.1172383310456472e-08
45210,9.318770311343613e-09
45211,4.418825798073432e-08
45212,2.219522811643609e-08
45213,2.0462878463550073e-08
45214,7.536177425738852e-09
45215,4.757509037253783e-08
45216,3.0812174476457007e-09
45217,9.67297924235307e-09
45218,6.017804494514966e-09
45219,2.5921580820226423e-08
45220,5.353183511386545e-09
45221,1.9416384083445354e-09
45222,1.5602329942031702e-09
45223,2.6797758043200283e-08
45224,6.873575061651047e-09
45225,2.4106119201868332e-08
45226,1.558231242332333e-08
45227,2.632028307424921e-08
45228,8.19330240946704e-10
45229,2.070583464011173e-09
45230,1.4728496315684657e-08
45231,1.4574297947793542e-08
45232,2.169216819732868e-08
45233,1.0083374639695098e-08
45234,5.806978600427805e-10
45235,9.077447672789599e-10
45236,1.9889885828955723e-08
45237,8.772568792812121e-09
45238,4.1516390800833273e-08
45239,9.726785117840697e-08
45240,4.552674509672258e-09
45241,1.0671067166614352e-08
45242,1.4590930614438442e-08
45243,9.14936978809492e-09
45244,4.184638329116806e-09
45245,1.7530339729060702e-09
45246,9.899169758905339e-10
45247,3.2189335968452743e-09
45248,7.616346830207562e-09
45249,6.662271818452018e-08
45250,1.9122203169305267e-09
45251,2.0462878463550073e-08
45252,6.564853017840147e-09
45253,6.164261705820335e-09
45254,2.850745643033348e-09
45255,9.14936978809492e-09
45256,1.0129634034802332e-08
45257,3.553700445149662e-08
45258,1.3919922738233142e-08
45259,3.4513869938308277e-09
45260,1.0216638098946711e-08
45261,1.499883039917312e-08
45262,2.5463374173683175e-07
45263,3.506606830923748e-09
45264,1.1379877366885504e-08
45265,4.235417368207935e-08
45266,4.03348603198026e-08
45267,3.444146119080888e-09
45268,9.53479392313632e-09
45269,2.281629287445536e-09
45270,2.745465158033741e-09
45271,1.4074500600673035e-08
45272,3.164563398787917e-09
45273,8.098839107991994e-09
45274,2.428878709430128e-08
45275,7.98032949235088e-09
45276,3.2359942708621434e-09
45277,1.326606336704335e-09
45278,9.379564573325628e-09
45279,5.004187868699286e-10
45280,2.11395719304123e-09
45281,5.3022193044371975e-09
45282,6.986419344457882e-10
45283,2.2296376678547626e-08
45284,1.0095571684577617e-06
45285,6.447045938322443e-08
45286,1.0011451520096189e-08
45287,1.2981875543784466e-09
45288,4.55822513283416e-10
45289,1.0835869386345053e-08
45290,3.403525611511935e-08
45291,6.182179833276642e-09
45292,3.019211006041205e-08
45293,4.685004595089275e-06
45294,2.1225406182346968e-09
45295,5.146669466259082e-10
45296,2.407828148327842e-09
45297,1.8074880225560493e-08
45298,1.0386534766615604e-09
45299,1.1788417970862365e-08
45300,1.936309644218175e-08
45301,9.022982959802288e-09
45302,4.295576798790527e-09
45303,7.974061594475691e-10
45304,2.169238505254213e-09
45305,3.783844702143308e-09
45306,1.98407812432428e-08
45307,1.9489801323340174e-08
45308,6.7048156720963825e-09
45309,5.5417186296974614e-08
45310,1.6101662757647022e-08
45311,9.40070421612911e-10
45312,2.219522811643609e-08
45313,4.287208219735319e-09
45314,3.8642240322793215e-09
45315,2.4724135131282017e-08
45316,2.577664869279897e-09
45317,4.156699493161238e-09
45318,1.3263157531308078e-07
45319,7.609891960236854e-09
45320,5.376673310801551e-09
45321,1.1213820032841731e-08
45322,1.741784340463137e-08
45323,2.635789574542397e-09
45324,3.8619068119064727e-08
45325,5.8113045240896685e-09
45326,5.818777301296249e-09
45327,2.116204051118727e-09
45328,1.1394476230532466e-08
45329,2.866306032186914e-08
45330,2.5364024258235633e-09
45331,1.4298005456904873e-08
45332,7.519460972665955e-09
45333,1.1569592432295877e-08
45334,3.0286802410349433e-09
45335,9.316077009811262e-09
45336,5.445775650469878e-09
45337,1.7368893067192987e-08
45338,4.278998448388701e-09
45339,1.9900068556176492e-08
45340,5.05541891790119e-08
45341,1.4822516957316623e-09
45342,1.1631811453762563e-09
45343,5.052418414185908e-10
45344,7.554770857536674e-09
45345,4.3335004234806505e-09
45346,1.4240619087183802e-09
45347,2.9098769789455377e-08
45348,5.22850715545949e-09
45349,1.2574795900621472e-08
45350,3.6260904272511054e-09
45351,8.220223403310663e-09
45352,2.521227321361036e-09
45353,1.718988398403927e-09
45354,3.235531028858114e-09
45355,9.1257513647556e-09
45356,1.6231707019351344e-09
45357,2.9359082811591954e-09
45358,1.1245562298784665e-08
45359,7.018533411191428e-09
45360,2.0816557719689152e-08
45361,5.1903800819463496e-08
45362,1.370968243852275e-08
45363,6.162838107368014e-10
45364,1.3850908214371363e-09
45365,1.4639053612869478e-08
45366,3.0586426819596376e-08
45367,5.770837585575161e-09
45368,2.0379193078101783e-08
45369,9.877476956399863e-10
45370,1.238760282554403e-09
45371,2.18057630217418e-08
45372,7.450852468386516e-10
45373,4.786894086471536e-09
45374,2.7441542343130974e-08
45375,1.2074107484983696e-08
45376,3.796055628780501e-09
45377,7.56179536579326e-08
45378,3.9345189527270417e-10
45379,3.2292123796870126e-08
45380,2.5025329603847985e-08
45381,5.003418216636658e-10
45382,5.097660849766711e-09
45383,4.456407507547318e-09
45384,3.578497398365564e-09
45385,1.1709486077334889e-07
45386,4.122147955037475e-10
45387,1.8721078518315032e-08
45388,9.5836979577613e-09
45389,8.313071482341131e-10
45390,1.4459949996612225e-08
45391,2.5045359491189473e-09
45392,1.5692763024819892e-09
45393,1.2634406238420526e-08
45394,3.6947462127904894e-09
45395,2.12392627776334e-09
45396,5.6003533428706175e-08
45397,1.3490816367798652e-09
45398,8.130707527113491e-06
45399,1.6051595208810514e-09
45400,7.535158366742883e-09
45401,1.0469882400141738e-08
45402,1.7627377455317124e-09
45403,6.660259317656694e-09
45404,8.240497100402782e-09
45405,3.565942379270564e-09
45406,4.109486722712565e-08
45407,1.952141205237987e-08
45408,2.131865656260246e-09
45409,1.2587663734428892e-08
45410,2.534286071189932e-08
45411,5.467268738767382e-10
45412,1.1560040665319628e-08
45413,8.742916079493915e-09
45414,2.226441266698501e-09
45415,5.447490255559149e-09
45416,7.379113119957063e-09
45417,2.5615660144589718e-09
45418,3.264238716067729e-09
45419,6.54911518214514e-10
45420,1.664819044819029e-09
45421,1.3140069890649269e-08
45422,2.679635243968339e-09
45423,2.6538480976118304e-09
45424,5.613409186470598e-10
45425,1.0907294289020988e-08
45426,5.315218835586743e-08
45427,6.248654448916163e-10
45428,1.839535551260985e-08
45429,1.3194916917692422e-09
45430,9.915923407615823e-10
45431,3.405584794407169e-09
45432,7.1916739054035485e-09
45433,3.8860630800679414e-08
45434,8.235272661366197e-09
45435,9.087845016972267e-09
45436,1.613072708670359e-07
45437,1.4032121661131031e-08
45438,1.8720166661428965e-06
45439,5.8777435653397954e-08
45440,9.80971185706261e-09
45441,4.530858909324855e-09
45442,2.346135753175234e-09
45443,3.9358319945686484e-08
45444,1.174913888985797e-09
45445,1.2191631073374863e-09
45446,1.0981640622835778e-08
45447,5.089641283144387e-09
45448,3.6394440926203397e-09
45449,2.09639472464366e-08
45450,6.899089023113976e-09
45451,4.025746675078465e-09
45452,3.7155880690328616e-08
45453,1.760330827962846e-08
45454,4.8459925147384065e-09
45455,8.299427659968678e-09
45456,3.215991946533663e-07
45457,1.1761825607585298e-08
45458,4.599292365670674e-09
45459,2.954882532933639e-08
45460,1.7189882638344155e-08
45461,2.3079014076558456e-08
45462,9.6706396121992e-09
45463,5.128068349144465e-09
45464,7.23227665602409e-08
45465,1.4785661437529283e-09
45466,5.859828863962062e-09
45467,1.964561268524697e-09
45468,2.009941421013969e-09
45469,1.929881340064918e-09
45470,9.223571476708716e-09
45471,1.0746201185504864e-08
45472,7.194173885628839e-09
45473,1.5313801175442195e-09
45474,6.944527005256509e-09
45475,1.041654085482759e-09
45476,1.6155296089002725e-08
45477,2.0167652754137677e-09
45478,2.454068212902207e-09
45479,1.0353130631227409e-08
45480,2.3550543593889482e-07
45481,2.308194993513652e-08
45482,1.543405231424029e-09
45483,3.419370623320362e-09
45484,2.8434924627886954e-09
45485,3.140936430250773e-09
45486,6.841985087127807e-10
45487,9.39507302535982e-08
45488,3.824987712209568e-08
45489,6.818833300706281e-09
45490,5.353405708102758e-09
45491,8.053087659282933e-10
45492,4.514633876924694e-08
45493,4.429936198225623e-09
45494,4.968822965163621e-10
45495,8.029231321511348e-09
45496,6.105457407461784e-09
45497,9.082854205306957e-09
45498,1.5446692773095223e-08
45499,5.5662645192755185e-09
45500,1.1551107736018755e-09
45501,3.784821122810541e-09
45502,1.712309215732504e-09
45503,1.2404568866802629e-08
45504,4.12726794640128e-08
45505,3.583415962861566e-09
45506,1.8754727713334283e-08
45507,2.47664843652492e-08
45508,2.09639472464366e-08
45509,2.059234303495465e-09
45510,9.944551757202969e-09
45511,4.925160411797087e-09
45512,5.138161466031397e-09
45513,3.290388104171013e-08
45514,7.233597452537992e-09
45515,9.985735509872084e-09
45516,3.618599557288245e-06
45517,1.0953816915569655e-09
45518,1.0916358922837856e-08
45519,2.7930343440154764e-08
45520,9.809627852160035e-10
45521,4.3800700334264016e-08
45522,4.407381871447725e-08
45523,3.760613625152683e-09
45524,7.041643934270805e-08
45525,4.335440532135514e-09
45526,1.961411449160907e-09
45527,8.081294083979466e-09
45528,3.538987281248593e-09
45529,6.5954856076963e-09
45530,1.179174925190044e-07
45531,1.4447356939705032e-08
45532,2.5481107950555077e-08
45533,6.3418187112168e-10
45534,4.030531885557932e-09
45535,1.0468118925014107e-09
45536,1.463662574750248e-09
45537,6.5284630667164965e-09
45538,3.453034366270276e-08
45539,6.199624696899083e-08
45540,1.8514537889573163e-09
45541,1.1428730684186224e-09
45542,2.8734599518655013e-09
45543,6.16504269069317e-08
45544,4.145366555672042e-09
45545,1.5870932313462934e-08
45546,2.8309569308079612e-08
45547,2.016495841336381e-09
45548,1.2910745736338595e-09
45549,4.215634023344631e-09
45550,2.881868056452077e-09
45551,1.490504682611587e-08
45552,3.1597397913905727e-09
45553,1.5256951836436175e-09
45554,5.5204908972104893e-08
45555,3.928633140267552e-08
45556,6.522866984650235e-09
45557,4.8896854635837634e-08
45558,5.5993845988941525e-09
45559,3.847675711975273e-09
45560,1.3754036200363947e-09
45561,2.0890052930308348e-09
45562,1.0867277453104006e-09
45563,1.472306424147885e-09
45564,1.4507641381842762e-09
45565,7.603040145859132e-10
45566,3.2868582517874916e-09
45567,3.8334312290386655e-09
45568,9.686636171370121e-08
45569,4.110603970357005e-08
45570,5.266465376666355e-10
45571,2.718492138032632e-08
45572,5.924489171439165e-09
45573,9.87040065704144e-10
45574,4.194876003495161e-09
45575,2.989568857718068e-09
45576,3.6389756090742744e-08
45577,8.161141974485632e-09
45578,6.1434324784118985e-09
45579,6.085263196154988e-10
45580,5.619797018177451e-09
45581,3.473824688565098e-08
45582,2.2068071463008033e-09
45583,1.5005269030381948e-08
45584,1.7176148588731e-09
45585,2.147504287325246e-09
45586,3.079669693138373e-09
45587,3.915453505920575e-08
45588,6.8883285507536565e-09
45589,8.228818687315384e-09
45590,7.125273167214453e-09
45591,5.673692946089579e-09
45592,3.662566191654654e-09
45593,4.460896922688455e-10
45594,5.558638028455586e-09
45595,1.30598788435871e-08
45596,2.081793490594308e-05
45597,7.61220490155351e-10
45598,2.0368481610433823e-08
45599,6.564812323905651e-08
45600,1.2383014795807151e-09
45601,1.0996520567565943e-09
