eid,p84
15455,7.11647401055778e-08
15456,9.314737434414975e-09
15457,4.1413960272194583e-08
15458,2.0752603869286e-07
15459,4.74063406e-08
15460,7.311521812259496e-08
15461,1.967163321037316e-08
15462,1.13714714628266e-05
15463,7.94523809524016e-08
15464,8.264399490754424e-06
15465,2.5142241695999992e-09
15466,1.11703560504723e-06
15467,2.8103608626659846e-07
15468,1.86826601694123e-08
15469,2.250587416881519e-07
15470,2.26218130311479e-07
15471,4.188336694321509e-08
15472,1.32100000000066e-07
15473,1.8671928312024588e-08
15474,1.8574452274275178e-08
15475,1.5335212919971091e-09
15476,3.4698888772454074e-09
15477,2.103438859715974e-07
15478,1.4129969230773474e-07
15479,3.364159590795422e-07
15480,0.0
15481,3.566508875625308e-09
15482,4.42791059340385e-08
15483,5.2774602560577826e-08
15484,1.95340206185653e-08
15485,1.60833333333423e-07
15486,1.5015491082303472e-05
15487,9.827050575625095e-07
15488,4.7414088e-08
15489,2.86576923077009e-07
15490,2.7714079999976764e-08
15491,2.050266204622311e-07
15492,4.95136334e-08
15493,3.859533493032907e-08
15494,2.20028571428659e-06
15495,9.46031746031992e-08
15496,2.671522642089012e-09
15497,4.591815443469131e-07
15498,9.128579990841576e-09
15499,4.147439175259559e-08
15500,1.42905800231419e-05
15501,1.86615438538779e-08
15502,8.7326636792743e-08
15503,7.013072051611452e-08
15504,4.12174223255573e-06
15505,1.3565324540094692e-05
15506,4.0828178694176e-08
15507,1.86298693805763e-08
15508,8.31225806453442e-06
15509,4.397792836875581e-08
15510,1.2051811866514495e-08
15511,5.515464102567191e-07
15512,1.8490116835273396e-08
15513,4.2044909544068634e-07
15514,5.80024390242974e-06
15515,1.56826923077011e-06
15516,8.048948233317054e-05
15517,2.199149831560675e-06
15518,9.727242113440602e-07
15519,1.83940705237755e-08
15520,9.274868686859414e-09
15521,1.08916142495827e-06
15522,1.76954724181791e-08
15523,4.65928636e-08
15524,1.4583411897187913e-09
15525,1.8291434903026762e-06
15526,4.447320163222624e-08
15527,4.2586114955863246e-08
15528,1.976590681887239e-08
15529,5.05750272e-08
15530,2.578627764254056e-05
15531,7.78065781507737e-08
15532,1.20607691924649e-06
15533,1.4010875474639877e-05
15534,4.52212145710055e-08
15535,1.22291076037115e-05
15536,1.186463734322829e-05
15537,4.63759364e-08
15538,3.3806195920348e-05
15539,4.56244386e-08
15540,4.665078463720033e-08
15541,1.89282912e-08
15542,9.01917006129849e-07
15543,4.570966e-08
15544,2.4008017453405656e-07
15545,2.139651943442e-07
15546,1.86245903016927e-08
15547,1.4619666232642231e-09
15548,4.70034758e-08
15549,5.397479611649965e-08
15550,5.66313108876465e-06
15551,1.40260876862911e-06
15552,1.95148512e-08
15553,7.089600055837461e-06
15554,1.851967967702156e-08
15555,4.75535412e-08
15556,4.80881118e-08
15557,7.985254441432974e-07
15558,5.035695226294271e-07
15559,4.65928636e-08
15560,2.0713956439088025e-12
15561,7.165972322270443e-08
15562,4.968666574207839e-07
15563,5.87283385040211e-08
15564,1.45083609959139e-05
15565,5.84578426850616e-07
15566,8.3897260273934e-08
15567,1.07106128095551e-05
15568,4.953637986125758e-09
15569,4.65892079340825e-08
15570,1.3354356973679096e-06
15571,4.64967948718209e-07
15572,6.999807617804873e-08
15573,1.8606890060178634e-08
15574,4.22975460123156e-07
15575,4.3151221828229763e-08
15576,5.40140055514393e-07
15577,4.755161614729296e-08
15578,3.5702185439749736e-09
15579,4.92889588e-08
15580,2.93473247227358e-07
15581,5.48825816e-08
15582,4.67013272e-08
15583,3.132128282917241e-05
15584,2.715994905776137e-07
15585,1.88480713077651e-08
15586,4.075737827042833e-07
15587,5.05830996934035e-07
15588,2.8694158075614e-08
15589,1.450133426186534e-09
15590,0.0
15591,2.26540543509205e-06
15592,1.3013164755830385e-07
15593,1.8642365470276424e-08
15594,3.91189882808072e-07
15595,4.395900529524838e-08
15596,5.00791936e-08
15597,1.204640199001383e-07
15598,9.274868686859414e-09
15599,7.248488909009063e-08
15600,2.26218130311479e-07
15601,5.23038270947209e-08
15602,2.4192462100686467e-09
15603,4.141657590356659e-08
15604,0.0
15605,1.97328729282017e-06
15606,1.94356656e-08
15607,7.088184057635508e-06
15608,4.74063406e-08
15609,4.92579692e-08
15610,4.6910507e-08
15611,2.823305966688892e-07
15612,4.9157253e-08
15613,1.88903039388339e-08
15614,4.3624219509481725e-07
15615,9.2527414439504e-08
15616,4.240102564104939e-07
15617,4.95756126e-08
15618,5.158524345948458e-07
15619,5.53401617919139e-07
15620,3.544756729393183e-09
15621,4.52470257664388e-08
15622,7.271360054345129e-08
15623,5.2774602560577826e-08
15624,3.93523972694119e-08
15625,7.105126343428432e-06
15626,2.87949597627595e-07
15627,1.01780408113633e-07
15628,4.67710538e-08
15629,4.38743362831665e-08
15630,4.383130030655893e-07
15631,6.949623916086112e-08
15632,1.30652463438824e-08
15633,6.246662471375725e-06
15634,1.6835049944017216e-06
15635,1.2930879772607917e-05
15636,2.8330678484204175e-07
15637,9.524542804298468e-06
15638,1.4376763005818217e-09
15639,3.164109423065231e-08
15640,3.3623188405824e-07
15641,3.19858407079505e-08
15642,4.58698075838484e-07
15643,5.0706733e-08
15644,3.332086341813832e-07
15645,1.60833333333423e-07
15646,5.04820584e-08
15647,1.20446048510298e-05
15648,9.56685552407358e-07
15649,7.11647401055778e-08
15650,3.839097524232893e-06
15651,4.79719008e-08
15652,4.83282812e-08
15653,7.8033775882635e-09
15654,8.71919766458568e-07
15655,2.557031172799999e-09
15656,4.102364630971705e-06
15657,1.16357142857173e-07
15658,1.74732655937589e-06
15659,1.80016589934279e-08
15660,5.46346648e-08
15661,3.574521788936456e-08
15662,5.14604200152144e-08
15663,1.976590681887239e-08
15664,4.147439175259559e-08
15665,4.1413960272194583e-08
15666,6.338434148593117e-06
15667,9.56685552407358e-07
15668,7.049428850349806e-08
15669,5.962258253957024e-07
15670,5.760485445221557e-05
15671,1.505949718391217e-07
15672,1.8291434903026762e-06
15673,3.32121794871981e-07
15674,9.67650429798082e-07
15675,4.84374516067546e-08
15676,7.220881514581209e-08
15677,7.165972322270443e-08
15678,3.406655894012487e-09
15679,1.90514688e-08
15680,2.620748747304758e-06
15681,2.243243664686417e-06
15682,5.61226993865637e-07
15683,1.4094996859880864e-05
15684,1.14579523857616e-05
15685,1.44128205128286e-06
15686,2.34978697464104e-06
15687,4.803388e-08
15688,6.949623916086112e-08
15689,4.46966164413266e-07
15690,7.143537684514372e-05
15691,1.3667279021851548e-08
15692,7.070919721267925e-08
15693,6.2254150775717685e-06
15694,1.18644735828098e-07
15695,9.274868686859414e-09
15696,2.8052111316249325e-07
15697,3.06292216739454e-08
15698,3.6186128538092344e-09
15699,4.115197306277665e-08
15700,4.79409112e-08
15701,1.5332942045822146e-09
15702,7.031777975565196e-08
15703,0.0
15704,1.13977098296617e-05
15705,4.719706883218252e-08
15706,3.2858188045918576e-07
15707,2.791799504136043e-05
15708,4.869628068540353e-08
15709,1.8671928312024588e-08
15710,4.879976311023125e-08
15711,1.92963995822424e-07
15712,4.240130076928988e-08
15713,3.40742268041387e-08
15714,1.50476281666004e-05
15715,1.2872694722412758e-06
15716,1.5072790978576615e-09
15717,5.196455555559716e-07
15718,4.147439175259559e-08
15719,1.77163764720462e-06
15720,3.335918507910742e-07
15721,2.699718760967315e-09
15722,5.01799098e-08
15723,4.01882342079924e-08
15724,6.5798617416326094e-06
15725,1.85981949072747e-08
15726,8.537027271313774e-07
15727,5.9559467999999465e-08
15728,4.58406832637173e-08
15729,5.437222390101186e-07
15730,6.204965247156592e-07
15731,7.013072051611452e-08
15732,4.96375918e-08
15733,5.17055555555969e-07
15734,1.9174902048429482e-07
15735,1.5558515541587771e-09
15736,1.91581661890851e-07
15737,3.588935507011918e-09
15738,3.804609362553727e-08
15739,3.914200038475672e-07
15740,2.0489677662049603e-05
15741,6.958899592793125e-08
15742,1.45778947368509e-07
15743,3.4037068458860304e-08
15744,1.5330302167691376e-06
15745,1.628889290788866e-07
15746,1.90521956912643e-08
15747,4.65763023363659e-08
15748,7.640698871181968e-08
15749,1.05015184892862e-06
15750,5.16241179592737e-06
15751,1.6386666348658e-07
15752,4.428890969611675e-08
15753,5.84116476578323e-07
15754,6.738291202043614e-08
15755,7.227814438938712e-08
15756,8.21005291006022e-07
15757,1.9692866005080917e-08
15758,6.5798617416326094e-06
15759,2.20028571428659e-06
15760,1.355899076923765e-07
15761,3.23380530973309e-08
15762,7.11735294118074e-06
15763,8.748638198081235e-09
15764,4.3906441202194224e-08
15765,1.0177707715890698e-07
15766,5.850601454700444e-06
15767,4.2586114955863246e-08
15768,3.036364655561619e-08
15769,2.8337044928786893e-07
15770,4.68407804e-08
15771,4.337337091329338e-08
15772,4.92579692e-08
15773,9.817485571560546e-08
15774,1.91577777777931e-07
15775,1.45650528308775e-06
15776,0.00011233962050986
15777,5.807207039999948e-08
15778,6.949623916086112e-08
15779,5.174244444448583e-07
15780,1.90187615250015e-08
15781,4.703727712742372e-08
15782,3.611868002264389e-09
15783,4.58019664704457e-08
15784,1.529358022775306e-09
15785,1.456484260341862e-09
15786,6.30156250002017e-06
15787,0.0
15788,1.285384615385e-07
15789,1.0501541980820138e-08
15790,3.2865801151246895e-08
15791,4.93276958e-08
15792,1.47572535362321e-05
15793,5.958223989018868e-06
15794,1.9004886976178035e-05
15795,4.63836838e-08
15796,1.3579065993381764e-05
15797,4.188336694321509e-08
15798,2.07829439335207e-07
15799,3.34460604801116e-08
15800,4.284011993078214e-08
15801,2.052994379568278e-07
15802,7.502884239622288e-09
15803,4.78683503157248e-08
15804,3.19886016972591e-06
15805,1.03496733740529e-06
15806,2.89255507250037e-08
15807,5.562582506398536e-07
15808,3.188207925804738e-08
15809,2.8003867661245154e-07
15810,1.663321844660038e-05
15811,1.4843190194318172e-09
15812,0.0
15813,5.153856581322636e-07
15814,4.95678652e-08
15815,2.763249172601701e-07
15816,4.96685814e-08
15817,1.45778947368509e-07
15818,2.47309116064325e-06
15819,5.52210186449754e-07
15820,1.99672450019643e-07
15821,4.692996878874925e-08
15822,1.76954724181791e-08
15823,8.420111386046214e-06
15824,5.43247688e-08
15825,2.116017179258838e-08
15826,2.5051914991999995e-09
15827,1.81843575418964e-07
15828,1.86802547770632e-08
15829,6.10577190862762e-08
15830,4.317205778992939e-08
15831,9.274868686859414e-09
15832,4.428890969611675e-08
15833,2.610822684992e-07
15834,1.07742696194081e-06
15835,6.645662812766205e-06
15836,4.01882342079924e-08
15837,6.901415178444932e-06
15838,1.86615438538779e-08
15839,6.415304347822366e-08
15840,2.8257464371217776e-07
15841,3.197599999999999e-06
15842,1.86802547770632e-08
15843,1.23583098591957e-05
15844,5.163163469076187e-06
15845,4.56294520547735e-07
15846,6.18931870760588e-06
15847,1.324911393605586e-05
15848,1.4876496348106582e-09
15849,8.875814958871094e-06
15850,7.013072051611452e-08
15851,4.2850628509671376e-08
15852,0.0
15853,1.45778947368509e-07
15854,1.45778947368509e-07
15855,3.32121794871981e-07
15856,1.3954851282054962e-07
15857,4.95136334e-08
15858,0.0
15859,1.468686939104534e-09
15860,4.9157253e-08
15861,6.851205062341618e-05
15862,5.9559467999999465e-08
15863,3.6606190745452764e-08
15864,4.6047172827914e-08
15865,8.07903682719062e-07
15866,1.5652789249721023e-06
15867,1.96257703738012e-08
15868,7.215620157904135e-09
15869,4.147439175259559e-08
15870,7.245494616087739e-07
15871,1.85225281099431e-08
15872,1.86802547770632e-08
15873,4.8889402061877164e-08
15874,5.0319363e-08
15875,1.1510137707031134e-06
15876,2.5067623983999995e-09
15877,4.447320163222624e-08
15878,9.274868686859414e-09
15879,4.58406832637173e-08
15880,2.33357322583038e-07
15881,2.13710903503847e-08
15882,1.1473475056104e-05
15883,4.18577319587813e-08
15884,4.90332946e-08
15885,1.45778947368509e-07
15886,4.33109342590118e-08
15887,3.1182766684728815e-08
15888,3.801640490647291e-08
15889,1.94385984e-08
15890,2.2758777359999995e-09
15891,3.136845146442009e-08
15892,6.77005903468664e-06
15893,1.4681563878539817e-09
15894,9.559976135508174e-07
15895,0.0
15896,1.3214861538468261e-07
15897,2.624884233966e-06
15898,4.348878649573e-07
15899,1.20495145631097e-07
15900,1.3513725459356202e-08
15901,5.03658474e-08
15902,6.966303819478559e-08
15903,5.793667382546897e-06
15904,1.87024656e-08
15905,5.9368601385004e-06
15906,1.718804156467536e-07
15907,2.690556968967317e-09
15908,3.4617950553915924e-09
15909,5.32077523401368e-07
15910,4.43870078750038e-07
15911,4.7437719298238e-08
15912,9.274868686859414e-09
15913,4.156074287519499e-06
15914,1.0447702679666532e-06
15915,1.0093104393029485e-08
15916,4.666894032641834e-07
15917,5.04045844e-08
15918,1.8291434903026762e-06
15919,4.407209565365911e-08
15920,8.487317284134994e-07
15921,3.1228793254226925e-08
15922,9.817485571560546e-08
15923,6.101395738405837e-06
15924,2.053946856713394e-08
15925,5.29767212e-08
15926,1.23583098591957e-05
15927,5.04045844e-08
15928,4.0421191159791144e-08
15929,4.663385634907246e-08
15930,5.54790351939631e-07
15931,8.533208196457371e-06
15932,2.801542099113484e-07
15933,1.86802547770632e-08
15934,1.89061679755048e-06
15935,3.97768218545993e-06
15936,1.4033559159919012e-05
15937,4.72823822e-08
15938,4.3230492e-08
15939,7.870571968886805e-08
15940,3.42303212474296e-07
15941,1.55165217391429e-07
15942,5.789024200787318e-08
15943,2.8052111316249325e-07
15944,1.5004315889291516e-09
15945,1.4777817008377508e-07
15946,9.01004983700636e-07
15947,1.867045016993718e-08
15948,4.94846625767406e-07
15949,1.40854368932073e-05
15950,5.61226993865637e-07
15951,3.0624753717799115e-07
15952,1.4619666232642231e-09
15953,1.84996521014475e-08
15954,3.322839180773003e-08
15955,1.4903865696192214e-05
15956,1.8291434903026762e-06
15957,4.0183681406295684e-08
15958,5.0939155e-08
15959,6.912964003249533e-06
15960,6.347335478115094e-09
15961,2.66530976908186e-05
15962,0.0
15963,6.403174603180299e-07
15964,8.11782862083675e-09
15965,4.68640108081042e-07
15966,1.55458541774774e-05
15967,1.4603749695125656e-09
15968,4.89713154e-08
15969,1.5688908722774203e-06
15970,2.822138785182051e-07
15971,4.86550000000389e-06
15972,5.48225806451119e-06
15973,1.88480713077651e-08
15974,1.26476680479364e-08
15975,7.82659793813259e-08
15976,4.7414088e-08
15977,5.46346648e-08
15978,4.49114802245887e-08
15979,8.487317284134994e-07
15980,1.8627584049402346e-08
15981,3.5209811276976055e-09
15982,5.24653928e-08
15983,6.06102769733933e-06
15984,1.86802547770632e-08
15985,4.37914110429921e-07
15986,5.674884997263229e-08
15987,3.7418735042724e-07
15988,5.196455555559716e-07
15989,2.823305966688892e-07
15990,4.42363029090112e-07
15991,3.40742268041387e-08
15992,3.364159590795422e-07
15993,4.38743362831665e-08
15994,4.4191902612483335e-08
15995,4.434311320673118e-08
15996,1.2162919599800252e-07
15997,4.32499042906335e-08
15998,5.07222278e-08
15999,4.109469822199655e-08
16000,0.0
16001,2.010897940078687e-05
16002,4.85529558e-08
16003,0.0
16004,5.05750272e-08
16005,3.6903077937217e-08
16006,1.44128205128286e-06
16007,1.91581661890851e-07
16008,7.353894309178475e-08
16009,4.78983535523001e-08
16010,1.85735592058179e-08
16011,0.0
16012,2.28702249704962e-06
16013,3.50493827160333e-06
16014,5.4941941747586006e-08
16015,4.668588786312594e-08
16016,2.3399869679999995e-09
16017,1.1839799086759692e-07
16018,7.123500284757268e-08
16019,6.800836734132536e-08
16020,1.8671095194234445e-07
16021,2.8381610040961237e-07
16022,1.64860020446517e-05
16023,2.78425198582104e-07
16024,5.11834803771515e-08
16025,3.2669812428818894e-08
16026,4.4907762372483365e-08
16027,6.005868128025623e-08
16028,9.735375217288622e-07
16029,4.147439175259559e-08
16030,1.23583098591957e-05
16031,4.12165520860337e-08
16032,4.54147985374856e-08
16033,7.6434020618442e-08
16034,3.136845146442009e-08
16035,5.2774602560577826e-08
16036,0.0
16037,7.511837138019542e-08
16038,8.4968633687351e-08
16039,3.458735784151218e-08
16040,7.22838764015432e-07
16041,5.273312641860183e-07
16042,5.6470833333514e-06
16043,7.271360054345129e-08
16044,4.74063829787661e-05
16045,1.3583408658618757e-05
16046,0.0
16047,2.12417500020316e-07
16048,4.98390242e-08
16049,6.820002100966271e-07
16050,4.65928636e-08
16051,1.0878820054855962e-05
16052,4.94995834654884e-07
16053,3.932270855020747e-08
16054,6.48347826087475e-06
16055,2.5550675487999996e-09
16056,4.68640226e-08
16057,5.23038270947209e-08
16058,3.254864112705366e-05
16059,5.00791936e-08
16060,4.87156512e-08
16061,4.99629826e-08
16062,5.515464102567191e-07
16063,3.2213685165551886e-07
16064,4.828959666895114e-06
16065,6.536364289716587e-06
16066,9.090526292690687e-08
16067,4.9854519e-08
16068,7.61947240937827e-07
16069,1.89282912e-08
16070,4.884872318900471e-08
16071,1.9450882401586704e-06
16072,3.1228793254226925e-08
16073,6.829336683680696e-08
16074,1.58205479114831e-05
16075,4.803388e-08
16076,3.1228793254226925e-08
16077,2.3430657082763537e-07
16078,8.07174271723972e-09
16079,4.141657590356659e-08
16080,9.274868686859414e-09
16081,9.462349206351667e-08
16082,4.85839454e-08
16083,2.0657582051014332e-07
16084,2.6618886943999994e-09
16085,6.12352054249412e-06
16086,4.12789279891774e-07
16087,4.3151221828229763e-08
16088,6.8527602652182546e-09
16089,3.41761627777286e-09
16090,2.7963546845364613e-07
16091,4.38743362831665e-08
16092,2.67857971014707e-07
16093,4.22975460123156e-07
16094,5.39064092e-08
16095,0.00023486652457304
16096,5.543613922622057e-07
16097,9.608324519501596e-08
16098,1.91581661890851e-07
16099,8.39929726416627e-06
16100,1.1902721229687925e-05
16101,2.139651943442e-07
16102,0.000111562496204296
16103,6.77218031413464e-06
16104,8.748638198081235e-09
16105,1.9251151220649882e-07
16106,1.7708263092245136e-06
16107,2.671522642089012e-09
16108,1.5014346965702064e-07
16109,4.73288666e-08
16110,1.84996521014475e-08
16111,1.45778947368509e-07
16112,8.22175141242313e-07
16113,2.090653611502153e-08
16114,1.5072790978576615e-09
16115,5.7556038845283e-07
16116,1.08868421052614e-07
16117,5.11560822e-08
16118,3.133641602328561e-07
16119,4.80881118e-08
16120,1.85735592058179e-08
16121,4.211500120011093e-08
16122,2.97536231884296e-07
16123,3.036364655561619e-08
16124,4.70034758e-08
16125,4.90332946e-08
16126,4.674375084285281e-08
16127,4.42791059340385e-08
16128,2.2752271210082562e-07
16129,4.78045258486389e-08
16130,2.6116199199999994e-09
16131,4.90332946e-08
16132,7.849975306679084e-06
16133,2.5647944657991e-06
