idx,eve_id,MIH,P05,P16,P50,P84,P95,Pmean
46836,E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02100N3712_S000,0.19,1.0820638235154705e-08,1.4464868057056385e-06,6.4285968452905095e-06,2.229801640216852e-05,5.111799132844454e-05,1.356253026477203e-05
46841,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M774_E02074N3729_S000,0.15,1.0544076793363653e-07,1.3631421884538384e-06,1.0286086921230046e-05,4.3133238318490866e-05,7.618419453065718e-05,2.1388777178847078e-05
46849,E01964N3926E02184N3685-PS-Mur_PNo_Var-M809_E02099N3756_S000,0.17,0.0,0.0,1.4047615461036037e-12,8.025972964278906e-06,2.136664667366141e-05,4.090975470460299e-06
46869,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M792_E02350N3576_S000,0.12,6.040422078952048e-06,9.437005993392495e-06,2.7136014957686337e-05,4.187875944396065e-05,7.080498133774308e-05,3.088342792129117e-05
46881,E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02182N3695_S000,0.28,0.0,1.0257353838623717e-13,2.885731719920623e-06,2.6314442414293493e-05,0.00014346619143600496,2.1111373243230148e-05
46910,E01964N3926E02184N3685-PS-Str_PNo_Hom-M774_E02053N3767_S000,0.14,1.0705729803944185e-07,1.4994317142110525e-06,1.0686996445463297e-05,4.622550917009266e-05,8.27063597634728e-05,2.2385367942903013e-05
46946,E01964N3926E02184N3685-PS-Str_PNo_Var-M792_E02083N3755_S000,0.14,2.2013730151098182e-10,2.8997864810449113e-08,7.104913431537499e-06,3.476564785808492e-05,6.667242954529113e-05,1.758146621282684e-05
46979,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M792_E02048N3750_S000,0.16,0.0,0.0,2.684824900536869e-06,2.8259075979694055e-05,7.658466273685278e-05,1.4114783450765648e-05
47019,E02113N3823E02873N3483-PS-Str_PNo_Var-M809_E02157N3736_S000,0.14,1.5245125738890567e-07,1.618672148622258e-06,5.299728682569391e-06,9.018908238392874e-06,1.2433088084303707e-05,5.559871826662794e-06
47024,E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02164N3503_S000,0.21,0.0,0.0,1.2874476827622334e-06,2.030726152411458e-05,0.00010041491185969499,1.613121923029601e-05
47063,E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02314N3423_S000,0.18,0.0,0.0,1.959683155591599e-06,2.9022142808952646e-05,0.00014350807018860998,2.316550224953978e-05
47087,E01964N3926E02184N3685-PS-Str_PYes_Hom-M754_E02069N3788_S000,0.08,8.767888469534756e-06,1.6603665876126414e-05,5.607076170992091e-05,0.00017282930695767997,0.00028505432500549,8.923858165766112e-05
47102,E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02290N3438_S000,0.18,0.0,0.0,2.0825007464322353e-06,2.8507936844205325e-05,0.000140965435547015,2.3003254684195723e-05
47138,E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01778N3834_S000,0.17,0.0,0.0,9.96684574112206e-06,6.22149810872059e-05,0.0001158477326227,3.027934982310149e-05
47150,E01964N3926E02184N3685-PS-Str_PNo_Hom-M754_E02091N3733_S000,0.11,6.360602650875091e-06,1.2616842323091682e-05,4.299199563904066e-05,0.00012889019034193196,0.00020724700819636996,6.792742204239404e-05
47156,E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02116N3712_S000,0.23,9.14764078028199e-18,1.0996707160437546e-08,1.22963170246575e-06,4.708752279010018e-06,1.6672881024839416e-05,3.2399066908989506e-06
47165,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M792_E02037N3706_S000,0.17,0.0,0.0,2.120726627531936e-06,2.6153870109160587e-05,6.656826170632099e-05,1.3284400908029685e-05
47217,E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02135N3710_S000,0.22,9.347859240575164e-18,1.19350040249376e-08,1.3011620869227596e-06,5.043802414613358e-06,1.742219140850164e-05,3.4243876821221593e-06
47221,E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02102N3607_S000,0.2,0.0,0.0,1.170998522640156e-06,9.90371847986813e-06,1.6697417571244505e-05,3.849793807771709e-06
47255,E01964N3926E02184N3685-PS-Str_PYes_Hom-M774_E02023N3703_S000,0.13,0.0,0.0,4.997732211149487e-06,4.905463277526919e-05,0.00010985079100840498,2.2963196922640148e-05
47268,E02113N3823E02873N3483-PS-Mur_PYes_Hom-M792_E02219N3719_S000,0.11,5.5783557220537975e-06,8.484535983508147e-06,2.4297528138228857e-05,3.892995327485188e-05,6.594010639039409e-05,2.816658735335629e-05
47270,E01577N3897E01966N3571-PS-Mur_PYes_Hom-M792_E01796N3749_S000,0.23,0.0,0.0,2.2409398946594383e-07,2.4340559145133258e-06,3.0166661214889437e-05,7.552813942986408e-06
47271,E02113N3823E02873N3483-PS-Mur_PNo_Var-M792_E02119N3739_S000,0.13,3.973710656691668e-06,6.0768160565148645e-06,1.7595720030934158e-05,2.6928215847026783e-05,4.554234173342731e-05,2.0046516411025376e-05
47306,E01577N3897E01966N3571-PS-Str_PYes_Hom-M754_E01750N3709_S000,0.19,0.0,0.0,1.3759703589114766e-06,1.607962783561085e-05,0.00011484307795389998,2.621444653286257e-05
47326,E02020N3739E02658N3366-PS-Str_PNo_Hom-M774_E02100N3712_S000,0.16,7.921694334315456e-07,3.5317001664135545e-06,1.2112597045924651e-05,4.1038614713180385e-05,7.276979484783197e-05,2.1222529315504535e-05
47368,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M809_E02024N3715_S000,0.18,0.0,0.0,1.341980677768709e-09,6.849695681868656e-06,2.0504841145801915e-05,3.4494579168924754e-06
47380,E01964N3926E02184N3685-PS-Mur_PNo_Var-M792_E02066N3753_S000,0.13,2.2368016127228636e-10,3.120075127752413e-08,7.584709785373137e-06,3.647917610876375e-05,6.841210782439616e-05,1.8489954119317853e-05
47391,E01964N3926E02184N3685-PS-Mur_PYes_Var-M792_E02117N3755_S000,0.12,2.750933345929395e-10,3.475913136180875e-08,8.80398641901432e-06,4.303323496696685e-05,8.502107287769246e-05,2.196039741754718e-05
47398,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M754_E02073N3766_S000,0.09,7.664272731111934e-06,1.5011063674087208e-05,5.092887695550929e-05,0.0001543268134936,0.0002514007067230949,8.02535228817394e-05
47402,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02212N3584_S000,0.15,0.0,0.0,2.3274468964630126e-06,1.4811324984162464e-05,2.527225728910579e-05,6.016180548059189e-06
47441,E02113N3823E02873N3483-PS-Mur_PNo_Var-M824_E02226N3659_S000,0.15,1.4918452741946302e-07,1.9619597435473387e-05,8.399986739530494e-05,0.0001566363180054,0.0002208274406454949,9.061217775978478e-05
47456,E02113N3823E02873N3483-PS-Str_PYes_Hom-M809_E02280N3610_S000,0.19,1.5802143767942578e-07,1.478757179260567e-06,4.866011850539886e-06,8.077314454183277e-06,1.16001653475685e-05,5.0980724002561125e-06
47458,E01964N3926E02184N3685-PS-Mur_PNo_Var-M792_E02091N3733_S000,0.14,2.0599038912651259e-10,2.9756133891631834e-08,7.335156935830995e-06,3.588990633820117e-05,6.721094678488381e-05,1.7785206420035433e-05
47465,E01548N3896E01854N3659-PS-Mur_PNo_Hom-M707_E01576N3776_S000,0.09,2.801836469781447e-06,7.43770687894579e-06,3.287938474175032e-05,0.00012291484333099597,0.0002682505280815749,6.802757059049376e-05
47478,E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02126N3687_S000,0.18,1.1668665754371847e-08,1.579493533863568e-06,7.228337340460268e-06,2.4222297385204582e-05,5.713783977807503e-05,1.479882123340871e-05
47479,E01964N3926E02184N3685-PS-Str_PNo_Hom-M774_E02090N3766_S000,0.13,1.219498766897108e-07,1.7012195488699942e-06,1.2025907814756173e-05,5.203662165401589e-05,9.821979978713884e-05,2.5830267209412174e-05
47483,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M774_E02040N3720_S000,0.14,0.0,0.0,5.26750610482916e-06,4.650370729966529e-05,0.000107216809879415,2.158536492126065e-05
47509,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M809_E02340N3543_S000,0.15,2.1638221803853066e-07,2.030454235046097e-06,6.6793958918604935e-06,1.1092205626735126e-05,1.5962309439315074e-05,7.01027393690955e-06
47515,E01964N3926E02184N3685-PS-Mur_PNo_Var-M792_E02083N3755_S000,0.13,2.3425843472243906e-10,3.085798896489984e-08,7.560671852913477e-06,3.699575761784382e-05,7.09492615618478e-05,1.8709263386407987e-05
47548,E02020N3739E02658N3366-PS-Mur_PNo_Var-M809_E02116N3712_S000,0.19,1.107392138799755e-17,1.3312358185731161e-08,1.488563569160567e-06,5.700306103592299e-06,2.0183802383068228e-05,3.92215576247805e-06
47559,E01964N3926E02184N3685-PS-Mur_PYes_Var-M809_E02066N3753_S000,0.18,0.0,0.0,1.4680509478154977e-09,7.338273768887038e-06,2.299450217212344e-05,3.6803152525184252e-06
47570,E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02268N3554_S000,0.32,0.0,0.0,6.238832415129616e-06,5.4599665413391986e-05,9.990641806959958e-05,2.3293924802536436e-05
47614,E01964N3926E02184N3685-PS-Str_PYes_Hom-M774_E02037N3706_S000,0.13,0.0,0.0,4.711862849590076e-06,4.885135897786012e-05,0.000103192641897085,2.324574958022434e-05
47621,E02113N3823E02873N3483-PS-Str_PNo_Var-M792_E02276N3623_S000,0.11,5.974206030152721e-06,9.471839322516078e-06,2.7362985166211704e-05,4.183484370091453e-05,7.370195766697088e-05,3.1327011728687906e-05
47634,E01849N3766E02950N3220-PS-Mur_PYes_Var-M792_E02010N3666_S000,0.29,0.0,0.0,1.1932380589450256e-06,8.007536269851035e-06,5.621765705366793e-05,8.288089095010628e-06
47638,E02113N3823E02873N3483-PS-Mur_PYes_Var-M809_E02157N3736_S000,0.13,1.6417945642322532e-07,1.7431979115152654e-06,5.707441113950032e-06,9.712740173293233e-06,1.3389575647354491e-05,5.987597281376907e-06
47666,E01964N3926E02184N3685-PS-Mur_PYes_Var-M774_E02078N3742_S000,0.13,1.2059477430100094e-07,1.581916358740379e-06,1.18339113491754e-05,4.955106396379028e-05,8.764542457956253e-05,2.4679346613219814e-05
47668,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M754_E02053N3767_S000,0.09,7.462009045943171e-06,1.4800533374480068e-05,4.958484045055676e-05,0.00015028993535735598,0.00024202985808073998,7.841498760991853e-05
47675,E02113N3823E02873N3483-PS-Mur_PYes_Var-M809_E02200N3695_S000,0.1,2.4603277239758947e-07,2.449365342580728e-06,7.999715243756722e-06,1.367671489636426e-05,1.875007196176744e-05,8.445973531630986e-06
47680,E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02122N3652_S000,0.37,0.0,0.0,1.0413730103730638e-05,8.47385859315406e-05,0.00013420339782881997,3.3099312036937714e-05
47697,E01548N3896E01854N3659-PS-Mur_PNo_Hom-M774_E01633N3827_S000,0.15,1.9287498956305172e-09,7.62558416011665e-07,5.392053727738743e-06,2.6726094639107214e-05,7.002865436860555e-05,1.4922378679865882e-05
47721,E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02142N3536_S000,0.3,0.0,0.0,4.987109002435695e-07,4.544760144640433e-06,1.812492371741577e-05,3.0637295053003026e-06
47769,E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02195N3500_S000,0.23,0.0,0.0,5.658095214189633e-07,5.8137713726320755e-06,2.6253180894714742e-05,4.21145111325505e-06
47770,E01964N3926E02184N3685-PS-Str_PNo_Hom-M754_E02090N3766_S000,0.09,8.22121332857308e-06,1.5410452668947316e-05,5.200286116215807e-05,0.00016344769067333997,0.0002692670263121599,8.395276665607219e-05
47785,E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02191N3680_S000,0.11,2.0419134086236316e-17,2.676876386286487e-08,2.913819039567413e-06,1.1233802904311612e-05,3.846712790915698e-05,7.6023816201339024e-06
47795,E02113N3823E02873N3483-PS-Mur_PYes_Hom-M809_E02317N3557_S000,0.13,2.4620120768674637e-07,2.2956305156246185e-06,7.590874504424793e-06,1.264719609788896e-05,1.8156268185302315e-05,7.960313058189972e-06
47797,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M792_E02121N3611_S000,0.13,0.0,0.0,8.571021002407871e-06,4.981455394875197e-05,7.741857705975635e-05,2.1607314372433703e-05
47804,E01964N3926E02184N3685-PS-Str_PNo_Var-M774_E02065N3777_S000,0.09,1.6516330499010128e-07,2.3715608050975675e-06,1.6747761601052125e-05,7.279203196127545e-05,0.00013207360712015498,3.523984388890998e-05
47809,E02113N3823E02873N3483-PS-Str_PNo_Var-M809_E02227N3683_S000,0.12,2.111027040577554e-07,2.1786148010110538e-06,7.105775353056791e-06,1.1923366028116177e-05,1.6566193135498473e-05,7.452363753737045e-06
47815,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M754_E02066N3753_S000,0.09,7.626045328940495e-06,1.5230150665715982e-05,5.087083196112084e-05,0.00015303591888257998,0.000247436954740465,8.025352288173856e-05
47818,E01548N3896E01854N3659-PS-Mur_PYes_Var-M774_E01657N3828_S000,0.12,2.6101980840593405e-09,9.396502436067168e-07,6.766703704989939e-06,3.247318123947649e-05,9.084527849185671e-05,1.8652973349831755e-05
47830,E02113N3823E02873N3483-PS-Str_PNo_Var-M809_E02344N3564_S000,0.12,2.6769210524006803e-07,2.576556903986857e-06,8.519407877021126e-06,1.420236029749966e-05,2.0073986319619185e-05,8.900376892876701e-06
47831,E01577N3897E01966N3571-PS-Mur_PYes_Hom-M754_E01849N3856_S000,0.18,0.0,0.0,1.7086322252104669e-06,2.0671439539591616e-05,0.00014671557439536475,3.321568450939004e-05
47842,E02113N3823E02873N3483-PS-Str_PYes_Var-M809_E02272N3638_S000,0.16,1.7719464208440336e-07,1.7546596710894414e-06,5.66896837260062e-06,9.60128474979442e-06,1.32876642660875e-05,6.003032102101068e-06
47862,E01964N3926E02184N3685-PS-Mur_PNo_Hom-M754_E02029N3787_S000,0.07,9.342533602590578e-06,1.868816550223488e-05,6.254588841999426e-05,0.000187551227519224,0.00030356232288372497,9.845546757710757e-05
47874,E02113N3823E02873N3483-PS-Str_PNo_Var-M809_E02235N3671_S000,0.12,2.209825585071114e-07,2.2038798451758375e-06,7.1137346883102044e-06,1.2082395634433404e-05,1.6571280099456183e-05,7.5202823938052605e-06
47880,E02113N3823E02873N3483-PS-Mur_PYes_Var-M809_E02235N3695_S000,0.11,2.2500023492596953e-07,2.3889708746648615e-06,7.714281137886855e-06,1.312306992623713e-05,1.8182636637542607e-05,8.129856284727645e-06
47917,E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02173N3683_S000,0.14,1.5882832722708848e-17,1.918468396140977e-08,2.133423053251854e-06,8.239299069989246e-06,2.9360770867791353e-05,5.677817235985235e-06
47926,E02020N3739E02658N3366-PS-Mur_PNo_Var-M809_E02146N3723_S000,0.19,1.0400044463874314e-17,1.4296815830215768e-08,1.5136014837773854e-06,5.964632222135169e-06,1.981700742024373e-05,3.965070191085286e-06
47928,E02113N3823E02873N3483-PS-Str_PYes_Hom-M809_E02291N3588_S000,0.17,1.8285716010198547e-07,1.7069340739355131e-06,5.6207788131753584e-06,9.302956847010259e-06,1.3394568293453292e-05,5.893153708361315e-06
47931,E02113N3823E02873N3483-PS-Mur_PNo_Var-M809_E02165N3722_S000,0.11,1.969162550883409e-07,2.0833865995220484e-06,6.707668396776669e-06,1.144851054668963e-05,1.573273100709651e-05,7.074567656451291e-06
47935,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M792_E02306N3593_S000,0.13,5.346154287997551e-06,8.29075804970784e-06,2.408638597172023e-05,3.660761195709089e-05,6.477245299782909e-05,2.761991633274463e-05
47946,E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02142N3536_S000,0.28,0.0,0.0,5.005829211344287e-07,4.561819899962716e-06,1.819295959918146e-05,3.0752298868541535e-06
47948,E02113N3823E02873N3483-PS-Str_PNo_Hom-M792_E02332N3558_S000,0.11,6.607377704222629e-06,1.009570873693426e-05,2.899185433145138e-05,4.565913977726092e-05,7.855483327805023e-05,3.3956510399422486e-05
47990,E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02154N3709_S000,0.17,1.2466278062830093e-17,1.5831653969679815e-08,1.7242242129319748e-06,6.617680832514266e-06,2.321338555812091e-05,4.529669329515041e-06
48005,E01964N3926E02184N3685-PS-Mur_PNo_Var-M792_E02074N3729_S000,0.12,2.333703187594092e-10,3.330713836858078e-08,8.456603455004845e-06,4.0837494294034274e-05,7.348607198378657e-05,2.0268716258896808e-05
48006,E02113N3823E02873N3483-PS-Mur_PYes_Hom-M809_E02305N3578_S000,0.16,1.9519724948436838e-07,1.8325525816414143e-06,6.027957985028904e-06,1.0021562616189212e-05,1.4267931533772044e-05,6.3136674751913465e-06
48026,E01964N3926E02184N3685-PS-Mur_PNo_Var-M792_E02088N3719_S000,0.13,2.1617503977544376e-10,3.099431488826051e-08,7.827791578024062e-06,3.828827528569555e-05,6.90402101721415e-05,1.8934229220530932e-05
48027,E02113N3823E02873N3483-PS-Str_PNo_Hom-M792_E02219N3719_S000,0.09,6.882247349077209e-06,1.0467721706917345e-05,2.9976861812048092e-05,4.802948773351193e-05,8.13530267725695e-05,3.4750279617130486e-05
48029,E02113N3823E02873N3483-PS-Str_PYes_Var-M809_E02227N3683_S000,0.12,2.111027040577554e-07,2.1786148010110538e-06,7.105775353056791e-06,1.1923366028116177e-05,1.6566193135498473e-05,7.452363753737045e-06
48046,E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02152N3603_S000,0.21,0.0,0.0,1.471236733789542e-06,1.0346201633460592e-05,1.5526329278111732e-05,3.863426306871126e-06
48056,E02113N3823E02873N3483-PS-Mur_PYes_Hom-M809_E02235N3671_S000,0.15,1.7518931678823383e-07,1.7471795374624044e-06,5.639586799415751e-06,9.578614034796823e-06,1.3137286754858346e-05,5.9618874155759555e-06
48068,E01548N3896E01854N3659-PS-Str_PYes_Hom-M792_E01710N3774_S000,0.31,0.0,0.0,1.7646013458096582e-06,1.2072466583321134e-05,2.1728783703807666e-05,5.6037006673775635e-06
48085,E02113N3823E02873N3483-PS-Str_PNo_Var-M809_E02165N3722_S000,0.11,2.0113997267860742e-07,2.1280738023320916e-06,6.85154324847152e-06,1.1694073186283357e-05,1.6070187214903194e-05,7.226312243715944e-06
48089,E02113N3823E02873N3483-PS-Str_PNo_Var-M809_E02340N3543_S000,0.12,2.7472299017005325e-07,2.5779034151317536e-06,8.480288392342542e-06,1.4082875778707199e-05,2.0266052446173925e-05,8.900377467782704e-06
48151,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M792_E02227N3683_S000,0.11,5.68744910282998e-06,8.665462322440884e-06,2.5081198071736478e-05,3.894773110460911e-05,6.579306995608651e-05,2.8691202826856344e-05
48161,E02020N3739E02658N3366-PS-Str_PNo_Var-M809_E02154N3709_S000,0.17,1.2466704525404144e-17,1.5832195559388425e-08,1.7242831974253728e-06,6.617907218704907e-06,2.3214179671657267e-05,4.529824286305841e-06
48174,E01964N3926E02184N3685-PS-Mur_PNo_Var-M754_E02078N3742_S000,0.09,7.659711013112377e-06,1.5208266641056474e-05,5.201197213225035e-05,0.00015587149997794796,0.00024920023900493497,8.209209566287267e-05
48211,E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02207N3659_S000,0.15,0.0,0.0,1.8319330972311984e-06,1.0080663184102317e-05,2.7030703664910564e-05,5.906210461270887e-06
48216,E02020N3739E02658N3366-PS-Str_PNo_Hom-M809_E02156N3678_S000,0.19,1.1947535928374964e-17,1.3049512355753564e-08,1.5965422289806682e-06,5.688042634908416e-06,2.142556028899964e-05,4.095967566306508e-06
48242,E02113N3823E02873N3483-PS-Mur_PYes_Var-M809_E02340N3543_S000,0.11,2.9735476525350227e-07,2.790271991354672e-06,9.178897487342124e-06,1.5243027963111442e-05,2.193557686605331e-05,9.633593646319396e-06
48244,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02213N3635_S000,0.2,0.0,0.0,2.050953496259084e-05,0.0001713154043238,0.00030272910851960986,7.065370183859203e-05
48248,E02113N3823E02873N3483-PS-Mur_PYes_Var-M809_E02227N3683_S000,0.11,2.2814393504593964e-07,2.3544831217131384e-06,7.679387897159768e-06,1.2885877785361158e-05,1.790349634569168e-05,8.053954589355403e-06
48265,E02113N3823E02873N3483-PS-Str_PYes_Hom-M809_E02243N3633_S000,0.19,1.5179983682471144e-07,1.4182081520725424e-06,4.632191876500852e-06,7.784863348871678e-06,1.1137818542943414e-05,4.880422474161554e-06
48271,E02113N3823E02873N3483-PS-Str_PYes_Hom-M809_E02293N3602_S000,0.17,0.0,0.0,3.854094214685467e-06,1.1397924033631852e-05,1.6333570959119604e-05,5.796081232916903e-06
48289,E01964N3926E02184N3685-PS-Str_PYes_Hom-M809_E02009N3723_S000,0.2,0.0,0.0,1.2258852771926432e-09,6.08634553950388e-06,1.8720736343485528e-05,3.104494270921407e-06
48298,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M809_E02305N3578_S000,0.14,2.2123836417524088e-07,2.0770320099204493e-06,6.832143216401588e-06,1.1358531565082325e-05,1.617140528892979e-05,7.15596898956108e-06
48301,E01849N3766E02950N3220-PS-Str_PYes_Var-M809_E02054N3614_S000,0.28,0.0,0.0,3.218958829843239e-07,2.230706626867403e-06,1.9955917372790553e-05,2.6318339262230568e-06
48316,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M774_E02083N3755_S000,0.13,1.1720632764024824e-07,1.680472027707664e-06,1.1853061326424404e-05,5.1059297720220215e-05,9.389488543923504e-05,2.4968790922690625e-05
48320,E02020N3739E02658N3366-PS-Mur_PNo_Var-M792_E02116N3712_S000,0.14,1.5028308781009055e-08,2.051102284156081e-06,8.930302896319379e-06,3.108768114830367e-05,7.079539627555949e-05,1.8823998942217593e-05
48334,E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02106N3725_S000,0.15,1.4515713007573527e-08,1.8676029979244612e-06,8.149463951101712e-06,3.002864279001674e-05,6.701536066521102e-05,1.775862003001815e-05
48347,E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02274N3465_S000,0.21,0.0,0.0,8.594380466080116e-07,7.940285420175621e-06,3.129818804458321e-05,5.282841067260003e-06
48362,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02156N3678_S000,0.21,1.0695703964031531e-17,1.1682218146808776e-08,1.4292606567264676e-06,5.092064214955249e-06,1.918064540575265e-05,3.6668026610779016e-06
48369,E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02129N3525_S000,0.26,0.0,0.0,4.2227193816240366e-07,4.794104163923393e-06,2.288014850872281e-05,3.566410496091965e-06
48385,E02020N3739E02658N3366-PS-Mur_PNo_Hom-M809_E02142N3694_S000,0.21,1.0100437291922427e-17,1.2114380004801513e-08,1.3547359251027704e-06,5.190825366846262e-06,1.8502347454951065e-05,3.587482632361691e-06
48396,E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02144N3587_S000,0.19,0.0,0.0,1.4658563641299574e-06,1.0991973529947624e-05,1.8285562479768324e-05,4.227173793152881e-06
48397,E01548N3896E01854N3659-PS-Str_PYes_Var-M754_E01752N3852_S000,0.12,0.0,0.0,1.496196434713827e-05,9.083042606433724e-05,0.0001650657419955,4.427468370040905e-05
48399,E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02170N3650_S000,0.18,0.0,0.0,1.5415222283633226e-06,1.119120838023419e-05,1.989228102549524e-05,4.554136873134196e-06
48414,E01964N3926E02184N3685-PS-Str_PNo_Var-M774_E02083N3755_S000,0.1,1.541348430119718e-07,2.209942904889585e-06,1.5587637489738432e-05,6.714668906412469e-05,0.000123478601524175,3.283577556392782e-05
48422,E01964N3926E02184N3685-PS-Mur_PYes_Var-M754_E02091N3733_S000,0.07,9.88323367821148e-06,1.9604306039005302e-05,6.680183663647502e-05,0.00020027219744711994,0.00032202461363204494,0.00010554700899467386
48465,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M732_E01991N3732_S000,0.07,0.0,0.0,5.168536523512142e-05,0.00029158725755511997,0.00047148393719680993,0.00012946499753313455
48488,E02113N3823E02873N3483-PS-Mur_PNo_Var-M809_E02176N3736_S000,0.11,1.9824766449894324e-07,2.1049217864778443e-06,6.9759186851172305e-06,1.1846931360822083e-05,1.6273728941814307e-05,7.300375276698463e-06
48519,E02113N3823E02873N3483-PS-Mur_PNo_Var-M809_E02349N3553_S000,0.11,2.9289558207438315e-07,2.749968698743211e-06,9.12742262232219e-06,1.5217411317711382e-05,2.1449280247689212e-05,9.559487739980675e-06
48521,E01964N3926E02184N3685-PS-Mur_PNo_Hom-M754_E02066N3753_S000,0.09,7.626045328940495e-06,1.5230150665715982e-05,5.087083196112084e-05,0.00015303591888257998,0.000247436954740465,8.025352288173856e-05
48558,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02226N3500_S002,0.56,0.0,0.0,4.0391362601794963e-07,7.274003275072177e-06,3.0647700906846695e-05,5.5880801314718795e-06
48576,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M732_E02053N3767_S000,0.06,1.152755892336812e-05,2.7398273289713018e-05,0.0001376597752953,0.00031363096207311195,0.00042622550933595494,0.00016423369403097466
48585,E02113N3823E02873N3483-PS-Str_PYes_Hom-M792_E02219N3719_S000,0.09,6.882247349077209e-06,1.0467721706917345e-05,2.9976861812048092e-05,4.802948773351193e-05,8.13530267725695e-05,3.4750279617130486e-05
48588,E01964N3926E02184N3685-PS-Mur_PNo_Var-M809_E02093N3745_S000,0.17,0.0,4.905383177418566e-14,1.4297235066653183e-06,8.507050148597919e-06,1.6534429916801982e-05,4.09100043626212e-06
48597,E02113N3823E02873N3483-PS-Str_PYes_Var-M809_E02276N3623_S000,0.16,1.825107832575586e-07,1.7308602839232168e-06,5.740046097274915e-06,9.568238975936701e-06,1.3540575576016096e-05,6.003031256989189e-06
48630,E02113N3823E02873N3483-PS-Mur_PYes_Var-M809_E02209N3683_S000,0.1,2.475359258325149e-07,2.4494196702016504e-06,7.927436254494949e-06,1.3337147290148182e-05,1.856249284722084e-05,8.362646742940688e-06
48666,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M754_E02093N3745_S000,0.09,8.121619823394164e-06,1.5779789110979593e-05,5.2781601862806645e-05,0.00016244781632254398,0.00026687963888022995,8.39528189231473e-05
48686,E02113N3823E02873N3483-PS-Str_PNo_Var-M809_E02210N3708_S000,0.11,2.1618994906485594e-07,2.2954264553597125e-06,7.541610577059821e-06,1.2808513369713563e-05,1.769128679598232e-05,7.903954338079433e-06
48709,E02113N3823E02873N3483-PS-Mur_PYes_Hom-M809_E02263N3611_S000,0.16,1.8276783673273927e-07,1.6975105975432197e-06,5.648819550066567e-06,9.591140546519112e-06,1.3423938899361627e-05,5.950829904016006e-06
48771,E02113N3823E02873N3483-PS-Str_PYes_Hom-M792_E02293N3602_S000,0.13,5.22855113362945e-06,8.102981595505475e-06,2.350224909503433e-05,3.614101337766922e-05,6.38798637571765e-05,2.7175989254869322e-05
48776,E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02171N3544_S000,0.19,0.0,0.0,3.6211749743782182e-06,2.6639169395044135e-05,8.302093618384118e-05,1.6764254548421296e-05
48785,E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02105N3701_S000,0.26,0.0,0.0,9.407895354623088e-07,6.83051330499966e-06,1.2596640005111024e-05,2.833932354423696e-06
