eve_id,id,max_off,mean_prob,dzmax,dzmin,max,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id
E01522N3585E03578N2685-BS-M707_E02353N3310_D010_S067D50R270_A000668_S023,BS_manning003/E01522N3585E03578N2685-BS-M707_E02353N3310_D010_S067D50R270_A000668_S023,0.26,2.0442414315099285e-08,0.001,0.001,0.915,23.5328,33.1056,33102353,123.0,0.001,1.0,5.315027721925815e-09,1.8674136321195144e-05,123.0,"33.077,23.382"
E01522N3585E03578N2685-BS-M732_E02326N3310_D010_S202D30R090_A001180_S030,BS_manning003/E01522N3585E03578N2685-BS-M732_E02326N3310_D010_S202D30R090_A001180_S030,0.22,6.100274072030353e-09,0.001,0.001,1.137,23.2644,33.1056,33102326,85.0,0.001,1.0,1.3420602958466777e-09,1.8674136321195144e-05,85.0,"33.077,23.052"
E01522N3585E03578N2685-BS-M774_E01959N3355_D010_S067D50R090_A003139_S050,BS_manning003/E01522N3585E03578N2685-BS-M774_E01959N3355_D010_S067D50R090_A003139_S050,0.78,5.398328069559673e-10,-0.001,-0.001,3.589,19.5922,33.5553,33551959,9.0,0.001,1.0,4.210695894256545e-10,1.8674136321195144e-05,9.0,"33.407,19.422"
E01964N3926E02184N3685-BS-M707_E02045N3760_D094_S292D30R090_A001194_S013,BS_manning003/E01964N3926E02184N3685-BS-M707_E02045N3760_D094_S292D30R090_A001194_S013,0.07,7.454236299530531e-06,0.001,0.001,0.409,20.4527,37.6022,37602045,34.0,0.001,1.0,5.217965409671372e-07,1.8674136321195144e-05,222.0,"37.367,20.412"
E01522N3585E03578N2685-BS-M732_E02380N3310_D010_S202D50R270_A001180_S030,BS_manning003/E01522N3585E03578N2685-BS-M732_E02380N3310_D010_S202D50R270_A001180_S030,0.34,6.428559141463157e-09,0.001,0.001,1.13,23.8012,33.1056,33102380,49.0,0.001,1.0,2.1857101080974736e-09,1.8674136321195144e-05,49.0,"33.077,23.712"
E01964N3926E02184N3685-BS-M707_E01988N3760_D010_S337D50R090_A001194_S013,BS_manning003/E01964N3926E02184N3685-BS-M707_E01988N3760_D010_S337D50R090_A001194_S013,0.13,6.459702610198337e-08,0.001,0.001,0.998,19.8851,37.6022,37601988,24.0,0.001,1.0,8.397613393257839e-09,1.8674136321195144e-05,60.0,"37.367,19.752"
E01522N3585E03578N2685-BS-M774_E02192N3310_D010_S022D70R090_A003139_S050,BS_manning003/E01522N3585E03578N2685-BS-M774_E02192N3310_D010_S022D70R090_A003139_S050,0.65,8.459381788594405e-10,0.001,0.001,3.255,21.9224,33.1056,33102192,16.0,0.001,1.0,5.498598162586364e-10,1.8674136321195144e-05,16.0,"33.077,21.732"
E01522N3585E03578N2685-BS-M774_E01928N3333_D010_S067D50R090_A003139_S050,BS_manning003/E01522N3585E03578N2685-BS-M774_E01928N3333_D010_S067D50R090_A003139_S050,0.95,4.231809283050862e-10,-0.001,-0.001,4.57,19.2801,33.3305,33331928,14.0,0.001,1.0,4.0202188188983186e-10,1.8674136321195144e-05,16.0,"33.077,19.092"
E01522N3585E03578N2685-BS-M732_E02353N3310_D010_S022D70R090_A001180_S030,BS_manning003/E01522N3585E03578N2685-BS-M732_E02353N3310_D010_S022D70R090_A001180_S030,0.32,5.7981936508481246e-09,0.001,0.001,1.546,23.5328,33.1056,33102353,123.0,0.001,1.0,1.8554219682713998e-09,1.8674136321195144e-05,123.0,"33.077,23.382"
E01522N3585E03578N2685-BS-M754_E01918N3422_D010_S202D50R090_A001972_S039,BS_manning003/E01522N3585E03578N2685-BS-M754_E01918N3422_D010_S202D50R090_A001972_S039,0.22,5.577764514140028e-09,0.001,-0.001,1.36,19.18,34.2298,34221918,64.0,0.001,1.0,1.2271081931108062e-09,1.8674136321195144e-05,64.0,"34.067,19.092"
E01964N3926E02184N3685-BS-M754_E01993N3782_D010_S337D50R270_A003524_S022,BS_manning003/E01964N3926E02184N3685-BS-M754_E01993N3782_D010_S337D50R270_A003524_S022,0.33,2.7110993367874276e-09,0.001,0.001,2.099,19.9364,37.8271,37821993,47.0,0.001,1.0,8.946627811398511e-10,1.8674136321195144e-05,49.0,"37.697,19.752"
E01522N3585E03578N2685-BS-M792_E02138N3310_D010_S022D50R090_A004781_S062,BS_manning003/E01522N3585E03578N2685-BS-M792_E02138N3310_D010_S022D50R090_A004781_S062,0.86,1.5376915619222691e-09,-0.001,-0.001,3.884,21.3856,33.1056,33102138,15.0,0.001,1.0,1.3224147432531514e-09,1.8674136321195144e-05,28.0,"33.077,21.072"
E01522N3585E03578N2685-BS-M754_E02326N3310_D010_S067D50R090_A001972_S039,BS_manning003/E01522N3585E03578N2685-BS-M754_E02326N3310_D010_S067D50R090_A001972_S039,0.47,7.605874127606663e-09,0.001,0.001,2.216,23.2644,33.1056,33102326,85.0,0.001,1.0,3.5747608399751314e-09,1.8674136321195144e-05,85.0,"33.077,23.052"
E02020N3739E02658N3366-BS-M707_E02314N3490_D010_S022D50R090_A001194_S013,BS_manning003/E02020N3739E02658N3366-BS-M707_E02314N3490_D010_S022D50R090_A001194_S013,0.1,3.7039891512254426e-08,0.001,0.001,0.553,23.1499,34.9043,34902314,2.0,0.001,1.0,3.7039891512254427e-09,1.8674136321195144e-05,523.0,"34.727,23.052"
