id	count	max	logsum	mean	sd
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02126N3687_S001	8805	2.79	9.35	1.3	0.51
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02270N3527_S001	18850	7.19	10.77	2.53	1.1
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02313N3510_S005	10124	2.46	9.56	1.41	0.25
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02351N3465_S005	17358	6.53	10.59	2.28	0.9
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02219N3560_S002	18018	8.28	10.88	2.94	1.56
E01577N3897E01966N3571-PS-Mur_PYes_Var-M824_E01762N3719_S000	18397	5.66	10.59	2.16	0.78
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02256N3567_S005	13509	6.97	10.25	2.1	1.02
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02134N3641_S002	8821	6.82	9.44	1.42	0.76
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02253N3579_S002	20758	8.33	10.96	2.77	1.28
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02284N3476_S001	18291	7.39	10.72	2.47	1.06
E01548N3896E01854N3659-PS-Str_PYes_Hom-M809_E01700N3744_S000	6744	2.7	8.88	1.07	0.6
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02316N3447_S001	15553	3.51	10.27	1.85	0.4
E01577N3897E01966N3571-PS-Mur_PYes_Var-M809_E01806N3778_S000	11715	4.1	9.94	1.77	0.9
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02274N3465_S003	32111	6.8	11.27	2.45	0.76
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02218N3671_S003	14594	3.42	10.17	1.79	0.52
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02330N3507_S003	16826	7.44	10.58	2.34	1.0
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02201N3458_S001	15108	7.09	10.53	2.49	1.32
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02217N3548_S001	23031	7.61	11.07	2.8	1.24
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02094N3692_S002	12696	7.24	10.09	1.89	0.89
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02296N3512_S004	34045	7.92	11.42	2.67	1.0
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02137N3572_S004	15571	6.41	10.51	2.36	1.1
E01548N3896E01854N3659-PS-Mur_PYes_Var-M837_E01658N3809_S000	13316	4.25	10.1	1.83	0.74
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02482N3417_S005	15204	2.28	10.16	1.71	0.3
E01548N3896E01854N3659-PS-Mur_PYes_Var-M850_E01744N3804_S000	20018	5.46	10.73	2.29	0.84
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02304N3498_S001	33526	7.56	11.35	2.54	0.8
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02175N3577_S005	14067	6.08	10.3	2.11	0.93
E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02097N3634_S000	4786	2.28	8.22	0.78	0.45
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02301N3474_S005	36992	7.32	11.53	2.74	0.68
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02245N3515_S001	24312	8.19	11.2	3.0	1.44
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02057N3668_S003	18358	5.05	10.56	2.09	0.74
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02137N3572_S005	21428	8.4	11.12	3.14	1.59
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02184N3552_S005	27405	8.19	11.29	2.91	1.35
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02229N3514_S001	40073	11.55	11.88	3.62	2.09
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02165N3634_S005	29522	10.09	11.58	3.63	1.99
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02253N3527_S005	31893	10.05	11.63	3.51	1.97
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02201N3524_S003	31471	10.12	11.63	3.58	1.9
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02260N3491_S002	42446	9.81	11.9	3.46	1.55
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02328N3482_S005	33758	8.5	11.59	3.19	1.6
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02189N3538_S004	24119	9.0	11.3	3.34	1.72
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02223N3573_S004	26746	10.33	11.43	3.43	1.83
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01677N3724_S004	32690	8.65	11.42	2.79	1.25
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02377N3471_S005	22914	9.89	11.24	3.33	1.79
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02206N3569_S004	38295	11.14	11.85	3.65	2.02
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02253N3527_S001	19089	8.46	11.01	3.16	1.7
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02140N3614_S001	29441	9.07	11.55	3.52	1.85
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02253N3527_S001	37640	9.86	11.7	3.19	1.62
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02206N3569_S002	27248	9.29	11.29	2.95	1.44
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02219N3560_S005	30617	9.7	11.55	3.39	1.84
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02318N3471_S004	33846	9.4	11.51	2.94	1.43
E01849N3766E02950N3220-PS-Str_PYes_Var-M861_E02040N3662_S002	16042	5.03	10.34	1.93	0.67
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02085N3646_S003	22531	6.93	10.89	2.37	0.96
E01849N3766E02950N3220-PS-Mur_PYes_Var-M861_E02083N3604_S004	16612	7.84	10.66	2.56	1.27
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01772N3748_S004	32926	7.07	11.41	2.75	1.12
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02183N3593_S004	21883	8.44	11.12	3.09	1.53
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02498N3423_S002	34105	7.01	11.34	2.47	0.55
E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02279N3514_S005	38818	8.99	11.72	3.17	1.45
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02219N3560_S002	23020	9.24	11.2	3.18	1.65
E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02253N3527_S005	41516	9.77	11.86	3.4	1.55
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01694N3821_S003	27721	5.87	11.12	2.44	0.92
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02245N3515_S004	26458	8.18	11.31	3.09	1.49
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02386N3481_S002	36843	8.94	11.61	2.99	1.35
E01548N3896E01854N3659-PS-Mur_PYes_Var-M850_E01711N3754_S000	22537	7.35	10.93	2.46	1.04
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02296N3512_S003	38386	10.62	11.75	3.29	1.71
E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02328N3482_S002	39254	8.15	11.69	3.04	0.91
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02164N3590_S003	24395	10.01	11.31	3.34	1.75
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02253N3527_S001	37517	9.27	11.68	3.14	1.47
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02210N3510_S002	30756	9.55	11.56	3.41	1.8
E01548N3896E01854N3659-PS-Str_PYes_Var-M850_E01721N3784_S000	23877	6.87	10.99	2.49	1.05
E01577N3897E01966N3571-PS-Mur_PYes_Var-M837_E01796N3749_S000	22198	5.52	10.84	2.29	0.85
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02242N3492_S001	31683	7.86	11.41	2.85	1.28
E01548N3896E01854N3659-PS-Str_PYes_Var-M837_E01746N3766_S000	28383	6.51	11.22	2.63	1.18
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02260N3540_S005	23389	8.78	11.21	3.17	1.59
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01734N3775_S001	36906	7.52	11.66	3.14	1.4
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02218N3525_S002	21176	7.3	10.92	2.61	1.08
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02189N3538_S005	22841	9.74	11.19	3.16	1.61
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02236N3526_S005	26469	9.54	11.42	3.44	1.84
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02171N3606_S003	23098	7.68	11.16	3.05	1.49
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02304N3498_S004	40872	10.87	11.91	3.65	2.03
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02309N3460_S005	33672	7.34	11.34	2.51	0.73
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02201N3524_S005	32236	8.67	11.51	3.1	1.61
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02226N3538_S002	46153	10.73	12.09	3.86	1.65
E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02401N3455_S001	30468	4.1	11.13	2.23	0.4
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02368N3461_S005	34913	9.64	11.53	2.91	1.33
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02194N3581_S005	34343	10.93	11.76	3.71	2.05
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02311N3485_S002	39588	8.17	11.71	3.09	1.04
E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02296N3512_S001	36700	7.63	11.55	2.82	0.97
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02498N3438_S001	33286	3.94	11.29	2.39	0.42
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02194N3581_S004	30444	8.71	11.5	3.26	1.69
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02344N3478_S004	29331	9.56	11.34	2.88	1.42
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02112N3663_S004	26992	7.3	11.08	2.41	1.0
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02386N3481_S005	38478	11.09	11.76	3.32	1.76
E01548N3896E01854N3659-PS-Str_PYes_Hom-M850_E01674N3762_S000	20757	6.72	10.85	2.48	1.11
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02147N3521_S001	22066	8.49	11.12	3.05	1.52
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02174N3531_S004	21571	7.98	11.12	3.14	1.58
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02229N3514_S003	27902	8.69	11.41	3.24	1.69
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02426N3465_S001	32147	8.14	11.31	2.53	0.91
E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02409N3467_S002	32514	6.04	11.26	2.38	0.53
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02393N3468_S002	38004	9.35	11.62	2.92	1.02
E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02386N3481_S005	43475	12.27	11.98	3.67	1.91
E01548N3896E01854N3659-PS-Str_PYes_Var-M850_E01679N3705_S000	34056	9.13	11.54	3.03	1.5
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02301N3474_S003	40043	12.03	11.98	4.0	2.39
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02229N3514_S005	29749	9.27	11.5	3.32	1.77
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02393N3468_S004	39155	9.5	11.76	3.28	1.59
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02194N3581_S003	22738	9.15	11.21	3.26	1.7
E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02245N3515_S003	36244	8.25	11.59	2.98	1.29
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02260N3540_S005	25382	8.66	11.34	3.31	1.7
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02188N3566_S005	35301	10.27	11.71	3.45	1.86
E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02164N3590_S004	37786	8.32	11.62	2.95	1.11
E01577N3897E01966N3571-PS-Mur_PYes_Var-M824_E01739N3699_S000	16242	5.22	10.46	2.14	0.84
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02189N3538_S002	27577	8.29	11.33	3.03	1.46
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02282N3451_S001	33515	11.77	11.75	3.78	2.19
E01548N3896E01854N3659-PS-Str_PYes_Var-M850_E01661N3771_S000	26243	7.57	11.09	2.5	1.07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02268N3554_S003	30545	9.23	11.5	3.23	1.74
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02344N3478_S004	42850	10.0	11.92	3.5	1.46
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01689N3734_S003	42760	9.34	11.97	3.71	1.71
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02171N3544_S002	26172	9.66	11.37	3.32	1.67
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01742N3823_S004	28120	6.49	11.12	2.41	0.85
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02417N3454_S002	37411	11.31	11.77	3.45	1.89
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02226N3538_S005	39900	8.64	11.73	3.13	1.16
E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02313N3510_S002	37254	8.31	11.63	3.03	1.36
E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02296N3512_S002	29559	8.57	11.35	2.88	1.4
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02296N3512_S005	37724	9.92	11.75	3.37	1.85
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02194N3581_S002	21247	9.84	11.12	3.17	1.64
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02171N3606_S002	25058	8.35	11.15	2.76	1.23
E01548N3896E01854N3659-PS-Str_PYes_Var-M850_E01731N3813_S000	21107	6.23	10.73	2.17	0.71
E01849N3766E02950N3220-PS-Str_PYes_Hom-M861_E02099N3565_S001	23800	11.18	11.4	3.74	2.08
E01548N3896E01854N3659-PS-Str_PYes_Var-M824_E01725N3727_S000	19640	4.88	10.71	2.29	0.83
E01548N3896E01854N3659-PS-Str_PYes_Var-M850_E01701N3725_S000	32172	8.55	11.45	2.91	1.43
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02189N3538_S002	32148	10.12	11.63	3.51	1.9
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02270N3527_S002	35353	8.64	11.58	3.03	1.36
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02202N3553_S004	21304	9.09	11.15	3.26	1.7
E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02279N3514_S004	41856	9.82	11.89	3.47	1.64
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01779N3815_S003	16198	4.94	10.41	2.04	0.67
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02321N3496_S002	31034	9.9	11.43	2.98	1.53
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02250N3552_S005	26279	9.17	11.35	3.23	1.67
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02253N3503_S002	35250	10.66	11.67	3.32	1.77
E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02217N3548_S003	36845	9.31	11.67	3.18	1.57
E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02337N3493_S003	37764	8.74	11.61	2.91	1.11
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02260N3540_S004	36582	10.4	11.76	3.5	1.99
E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02344N3478_S002	24290	3.06	10.78	1.98	0.4
E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02253N3527_S003	30873	8.41	11.55	3.36	1.77
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02311N3485_S002	43723	10.52	11.97	3.61	1.64
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02351N3465_S003	28629	3.88	11.04	2.19	0.45
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02377N3471_S002	33353	7.4	11.34	2.53	0.8
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02245N3574_S004	24756	9.29	11.28	3.19	1.64
E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02335N3468_S001	41445	10.42	11.94	3.69	2.05
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02202N3553_S003	24968	8.75	11.31	3.27	1.73
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02330N3507_S003	33739	9.03	11.42	2.71	1.11
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01746N3766_S001	21821	7.42	10.91	2.5	1.09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02195N3484_S003	19055	9.35	10.99	3.1	1.64
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02225N3486_S002	33574	10.33	11.63	3.34	1.79
E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02236N3526_S000	2309	2.0	7.49	0.77	0.43
E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02102N3607_S000	3500	2.32	7.97	0.82	0.48
E02113N3823E02873N3483-PS-Str_PNo_Var-M837_E02294N3618_S000	1611	0.68	6.37	0.36	0.18
E01548N3896E01854N3659-PS-Str_PNo_Var-M754_E01636N3789_S000	853	0.51	5.5	0.29	0.09
E01849N3766E02950N3220-PS-Mur_PYes_Var-M732_E01945N3711_S000	1815	1.7	7.1	0.66	0.31
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02226N3538_S000	7356	3.89	9.3	1.49	0.9
E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02156N3574_S000	6846	2.87	8.95	1.13	0.63
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02418N3478_S005	7874	1.5	9.11	1.15	0.21
E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02212N3482_S000	5440	4.22	8.69	1.09	0.67
E01849N3766E02950N3220-PS-Str_PYes_Var-M774_E01998N3637_S000	3888	3.1	8.44	1.19	0.71
E01577N3897E01966N3571-PS-Mur_PYes_Hom-M774_E01774N3710_S000	1876	1.61	7.06	0.62	0.32
E01849N3766E02950N3220-PS-Mur_PYes_Var-M792_E02118N3515_S000	2905	1.99	7.64	0.72	0.38
E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02128N3626_S000	3547	2.53	8.14	0.97	0.57
E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02282N3451_S000	8186	4.05	9.41	1.49	0.93
E01517N3917E01678N3772-PS-Str_PNo_Var-M754_E01563N3803_S000	797	0.59	5.37	0.27	0.09
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M774_E01789N3844_S000	1468	1.62	6.63	0.52	0.25
E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02294N3487_S000	1081	0.89	6.15	0.43	0.18
E01548N3896E01854N3659-PS-Mur_PYes_Var-M774_E01765N3843_S000	1519	0.76	6.42	0.4	0.17
E02113N3823E02873N3483-PS-Str_PNo_Var-M837_E02293N3602_S000	1789	0.72	6.5	0.37	0.19
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02272N3440_S000	7015	3.58	9.13	1.31	0.85
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02365N3499_S005	10487	1.98	9.64	1.47	0.27
E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02253N3481_S000	3010	2.45	7.98	0.97	0.56
E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02419N3528_S002	7106	1.47	8.91	1.04	0.22
E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02304N3564_S000	2605	2.1	7.69	0.84	0.48
E01964N3926E02184N3685-PS-Mur_PYes_Var-M837_E02071N3714_S000	2698	1.2	7.27	0.53	0.26
E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02333N3573_S000	2160	0.86	6.87	0.45	0.22
E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01652N3742_S000	4711	2.52	8.35	0.9	0.58
E01517N3917E01678N3772-PS-Mur_PYes_Hom-M809_E01643N3856_S000	1657	0.72	6.61	0.45	0.19
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01774N3873_S000	2372	2.23	7.25	0.59	0.32
E01517N3917E01678N3772-PS-Str_PYes_Var-M809_E01619N3854_S000	1532	0.73	6.45	0.41	0.17
E02020N3739E02658N3366-PS-Str_PNo_Hom-M850_E02468N3485_S000	4416	1.0	7.91	0.62	0.21
E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01769N3786_S000	1489	1.01	6.61	0.5	0.2
E02113N3823E02873N3483-PS-Str_PNo_Hom-M850_E02287N3633_S000	2713	1.21	7.3	0.55	0.27
E01517N3917E01678N3772-PS-Mur_PNo_Hom-M792_E01654N3866_S000	892	0.65	5.66	0.32	0.12
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01616N3730_S000	2342	2.05	7.45	0.74	0.42
E01964N3926E02184N3685-PS-Mur_PYes_Hom-M850_E02067N3699_S000	4267	2.42	8.15	0.81	0.47
E01849N3766E02950N3220-PS-Mur_PYes_Hom-M824_E02008N3644_S000	2657	2.01	7.42	0.63	0.36
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02433N3536_S004	5222	1.2	8.27	0.74	0.28
E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02164N3503_S000	8627	3.83	9.46	1.48	0.86
E01964N3926E02184N3685-PS-Mur_PNo_Hom-M809_E02099N3756_S000	2451	1.02	7.05	0.47	0.22
E01517N3917E01678N3772-PS-Mur_PYes_Hom-M774_E01587N3805_S000	1596	0.63	6.44	0.39	0.12
E02113N3823E02873N3483-PS-Str_PYes_Var-M850_E02407N3507_S000	4695	1.04	8.04	0.66	0.21
E02113N3823E02873N3483-PS-Str_PNo_Var-M850_E02244N3659_S000	1903	1.19	6.88	0.51	0.25
E01964N3926E02184N3685-PS-Mur_PYes_Var-M774_E01991N3732_S000	1247	0.87	6.35	0.46	0.19
E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01705N3831_S000	3938	1.73	7.91	0.69	0.43
E01849N3766E02950N3220-PS-Mur_PYes_Var-M754_E02047N3601_S000	1626	1.53	6.88	0.6	0.29
E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02363N3584_S005	5282	1.15	8.28	0.75	0.22
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02193N3666_S000	5447	2.86	8.76	1.17	0.73
E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02217N3548_S000	4666	2.71	8.49	1.05	0.66
E01964N3926E02184N3685-PS-Mur_PYes_Hom-M837_E02088N3719_S000	2580	1.66	7.36	0.61	0.33
E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02144N3668_S000	2609	2.66	7.55	0.73	0.42
E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02253N3527_S000	5609	3.13	8.61	0.98	0.61
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02311N3485_S000	6923	3.85	9.12	1.32	0.79
E01849N3766E02950N3220-PS-Mur_PYes_Var-M809_E02371N3402_S000	3034	1.03	7.34	0.51	0.24
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02450N3427_S002	4942	1.09	8.13	0.68	0.23
E01548N3896E01854N3659-PS-Str_PNo_Var-M809_E01633N3827_S000	1803	0.99	6.64	0.42	0.22
E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01634N3808_S000	1050	0.51	5.76	0.3	0.1
E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02086N3704_S000	3340	2.26	7.8	0.73	0.41
E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02367N3571_S004	5273	1.13	8.26	0.73	0.22
E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01679N3849_S000	3350	1.35	7.56	0.57	0.31
E01964N3926E02184N3685-PS-Str_PNo_Hom-M824_E02091N3733_S000	4483	1.14	7.92	0.61	0.25
E01517N3917E01678N3772-PS-Str_PNo_Hom-M774_E01598N3815_S000	1535	0.77	6.5	0.43	0.17
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02287N3633_S001	6891	1.88	8.82	0.98	0.27
E02020N3739E02658N3366-PS-Str_PNo_Hom-M809_E02142N3694_S000	1945	1.05	6.75	0.44	0.23
E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02237N3564_S000	6500	3.18	8.98	1.22	0.77
E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01624N3779_S000	1226	0.61	5.93	0.31	0.13
E01849N3766E02950N3220-PS-Mur_PYes_Hom-M824_E02184N3455_S000	3468	2.79	8.27	1.13	0.66
E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02235N3671_S001	6924	1.7	8.82	0.98	0.22
E02020N3739E02658N3366-PS-Str_PNo_Hom-M824_E02154N3709_S000	2323	1.3	7.15	0.55	0.29
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02166N3518_S000	4596	3.34	8.67	1.27	0.72
E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02218N3623_S000	3397	2.95	7.96	0.84	0.54
E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02188N3566_S000	5789	3.24	8.63	0.97	0.57
E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02435N3522_S002	5410	1.22	8.36	0.79	0.27
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02174N3531_S000	5091	3.9	8.71	1.19	0.73
E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02240N3443_S000	7923	3.98	9.45	1.6	0.99
E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01639N3751_S000	1275	0.9	6.22	0.39	0.18
E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01633N3827_S000	1072	0.61	5.89	0.34	0.11
E01964N3926E02184N3685-PS-Str_PYes_Var-M809_E02009N3723_S000	2644	1.66	7.43	0.64	0.39
E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02142N3536_S000	4448	2.85	8.49	1.09	0.65
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02347N3503_S003	11004	2.25	9.72	1.51	0.23
E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02152N3645_S000	1950	2.24	7.24	0.71	0.4
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02421N3514_S001	3319	0.99	7.54	0.57	0.27
E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02076N3673_S000	2028	1.17	6.92	0.5	0.28
E01548N3896E01854N3659-PS-Mur_PYes_Var-M732_E01760N3738_S000	1579	1.33	6.84	0.59	0.26
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02386N3481_S003	8053	1.75	9.12	1.14	0.2
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02164N3503_S000	4784	3.89	8.77	1.35	0.77
