eve_id,id,max_off,wave_period,dominant_period,mean_prob,dzmax,dzmin,count,dmax,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id
E01470N3877E01631N3641-BS-M754_E01538N3782_D140_S292D10R090_A003524_S022,BS_manning003/E01470N3877E01631N3641-BS-M754_E01538N3782_D140_S292D10R090_A003524_S022,0.37,19,7.7,1.1087053622809538e-08,-0.008,-0.011,2490,1.417,15.3821,37.8271,37821538,393.0,0.011,1.0,4.102209840439529e-09,1.8674136321195144e-05,439.0,"37.757,15.342"
E01446N4259E02038N3783-BS-M774_E01980N3850_D010_S292D30R090_A003139_S050,BS_manning003/E01446N4259E02038N3783-BS-M774_E01980N3850_D010_S292D30R090_A003139_S050,0.44,20,8.0,4.75881711163514e-09,0.001,0.001,3378,2.376,19.8065,38.5016,38501980,205.0,0.001,1.0,2.0938795291194617e-09,1.8674136321195144e-05,205.0,"38.357,19.542"
E01964N3926E02184N3685-BS-M680_E01988N3760_D010_S337D30R090_A000638_S009,BS_manning003/E01964N3926E02184N3685-BS-M680_E01988N3760_D010_S337D30R090_A000638_S009,0.07,13,7.7,2.0931777551991912e-06,0.001,0.001,582,0.607,19.8851,37.6022,37601988,24.0,0.001,1.0,1.465224428639434e-07,1.8674136321195144e-05,46.0,"37.457,19.842"
E01267N3753E01646N3535-BS-M754_E01530N3737_D010_S292D50R090_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01530N3737_D010_S292D50R090_A001972_S039,1.7,11,8.6,2.2142399040863042e-08,0.088,0.025,21684,10.999,15.3075,37.3774,37371530,1315.0,0.088,1.0,3.764207836946717e-08,1.8674136321195144e-05,1315.0,"37.157,15.042"
E01446N4259E02038N3783-BS-M754_E02009N3850_D010_S022D50R090_A001972_S039,BS_manning003/E01446N4259E02038N3783-BS-M754_E02009N3850_D010_S022D50R090_A001972_S039,0.15,14,6.3,2.6381266890246515e-08,0.001,0.001,1442,1.195,20.0938,38.5016,38502009,310.0,0.001,1.0,3.957190033536977e-09,1.8674136321195144e-05,310.0,"38.357,19.842"
E01446N4259E02038N3783-BS-M809_E01946N3827_D010_S247D30R090_A006995_S075,BS_manning003/E01446N4259E02038N3783-BS-M809_E01946N3827_D010_S247D30R090_A006995_S075,0.61,20,7.7,1.5518066178792355e-09,0.011,0.01,7003,2.693,19.468,38.2767,38271946,190.0,0.011,1.0,9.466020369063338e-10,1.8674136321195144e-05,190.0,"38.057,19.242"
E01267N3753E01646N3535-BS-M809_E01491N3670_D010_S022D90R090_A006995_S075,BS_manning003/E01267N3753E01646N3535-BS-M809_E01491N3670_D010_S022D90R090_A006995_S075,1.79,11,8.3,1.6286438858395702e-09,-1.461,-2.927,1314,5.74,14.9182,36.7029,36701491,152.0,2.927,0.0,2.9152725556528307e-09,1.8674136321195144e-05,152.0,"36.557,14.742"
E01522N3585E03578N2685-BS-M754_E01882N3378_D010_S067D70R090_A001972_S039,BS_manning003/E01522N3585E03578N2685-BS-M754_E01882N3378_D010_S067D70R090_A001972_S039,1.0,12,8.0,6.923122338960003e-10,0.001,0.001,8198,5.629,18.8241,33.7801,33781882,30.0,0.001,1.0,6.923122338960003e-10,1.8674136321195144e-05,30.0,"33.557,18.642"
E01267N3753E01646N3535-BS-M732_E01530N3737_D142_S112D50R270_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01530N3737_D142_S112D50R270_A001180_S030,0.62,14,8.6,1.888562581599408e-08,0.016,-0.018,4526,2.209,15.3075,37.3774,37371530,1315.0,0.018,1.0,1.170908800591633e-08,1.8674136321195144e-05,1315.0,"37.157,15.042"
E01267N3753E01646N3535-BS-M754_E01551N3692_D091_S022D50R090_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01551N3692_D091_S022D50R090_A001972_S039,1.56,19,7.7,2.889157240982073e-08,0.187,0.074,24525,7.102,15.5157,36.9278,36921551,1188.0,0.187,0.0,4.507085295932034e-08,1.8674136321195144e-05,1960.0,"36.857,15.342"
E01470N3877E01631N3641-BS-M732_E01534N3760_D115_S112D50R090_A002108_S017,BS_manning003/E01470N3877E01631N3641-BS-M732_E01534N3760_D115_S112D50R090_A002108_S017,0.31,14,8.0,5.50075727852543e-08,0.011,0.01,1962,1.197,15.3446,37.6022,37601534,569.0,0.011,1.0,1.7052347563428834e-08,1.8674136321195144e-05,575.0,"37.457,15.342"
E01267N3753E01646N3535-BS-M774_E01575N3670_D010_S157D70R090_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01575N3670_D010_S157D70R090_A003139_S050,2.15,13,8.3,1.392424721158041e-09,-0.1,-0.381,24964,11.586,15.7595,36.7029,36701575,602.0,0.381,0.0,2.9937131504897883e-09,1.8674136321195144e-05,602.0,"36.557,15.642"
E01267N3753E01646N3535-BS-M707_E01575N3670_D062_S022D50R270_A000668_S023,BS_manning003/E01267N3753E01646N3535-BS-M707_E01575N3670_D062_S022D50R270_A000668_S023,0.33,11,8.0,1.3069433310380773e-08,-0.002,-0.01,3680,3.206,15.7595,36.7029,36701575,602.0,0.01,1.0,4.312912992425655e-09,1.8674136321195144e-05,602.0,"36.557,15.642"
E01267N3753E01646N3535-BS-M707_E01527N3715_D115_S067D70R090_A000668_S023,BS_manning003/E01267N3753E01646N3535-BS-M707_E01527N3715_D115_S067D70R090_A000668_S023,0.37,17,8.0,1.585425223593452e-08,-0.213,-0.484,1086,1.551,15.2708,37.1526,37151527,1118.0,0.484,0.0,5.866073327295773e-09,1.8674136321195144e-05,2045.0,"36.857,15.042"
E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S067D70R090_A006995_S075,BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S067D70R090_A006995_S075,2.09,12,7.1,8.47537820548962e-10,-0.402,-0.935,16789,9.322,15.3075,37.3774,37371530,1315.0,0.935,0.0,1.7713540449473305e-09,1.8674136321195144e-05,1315.0,"37.157,15.042"
E01470N3877E01631N3641-BS-M680_E01603N3670_D010_S337D70R270_A000638_S009,BS_manning003/E01470N3877E01631N3641-BS-M680_E01603N3670_D010_S337D70R270_A000638_S009,0.1,15,7.7,8.882305448663988e-07,-0.001,-0.001,800,0.693,16.0399,36.7029,36701603,280.0,0.001,1.0,8.88230544866399e-08,1.8674136321195144e-05,283.0,"36.557,15.942"
E01267N3753E01646N3535-BS-M707_E01523N3692_D062_S202D70R090_A000668_S023,BS_manning003/E01267N3753E01646N3535-BS-M707_E01523N3692_D062_S202D70R090_A000668_S023,0.51,17,8.0,4.0669980856236304e-08,0.01,-0.723,1183,2.122,15.2345,36.9278,36921523,927.0,0.723,0.0,2.0741690236680516e-08,1.8674136321195144e-05,2045.0,"36.857,15.042"
E01522N3585E03578N2685-BS-M792_E02326N3310_D010_S022D30R090_A004781_S062,BS_manning003/E01522N3585E03578N2685-BS-M792_E02326N3310_D010_S022D30R090_A004781_S062,0.77,14,7.7,1.6793176629164263e-09,-0.001,-0.001,8998,4.383,23.2644,33.1056,33102326,85.0,0.001,1.0,1.2930746004456483e-09,1.8674136321195144e-05,85.0,"32.957,23.142"
E01267N3753E01646N3535-BS-M754_E01502N3737_D010_S292D70R270_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01502N3737_D010_S292D70R270_A001972_S039,1.03,11,9.2,1.0236474647536884e-08,-0.121,-0.282,4749,6.655,15.0245,37.3774,37371502,919.0,0.282,0.0,1.0543568886962992e-08,1.8674136321195144e-05,919.0,"37.157,14.742"
E01446N4259E02038N3783-BS-M774_E01975N3827_D107_S337D50R270_A003139_S050,BS_manning003/E01446N4259E02038N3783-BS-M774_E01975N3827_D107_S337D50R270_A003139_S050,1.26,14,8.6,7.221005036805482e-09,0.001,0.001,10234,4.987,19.7544,38.2767,38271975,259.0,0.001,1.0,9.098466346374908e-09,1.8674136321195144e-05,259.0,"38.057,19.542"
E01267N3753E01646N3535-BS-M732_E01551N3692_D076_S292D50R090_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01551N3692_D076_S292D50R090_A001180_S030,0.57,16,8.3,2.794717587974319e-08,-0.33,-1.003,2088,2.71,15.5157,36.9278,36921551,1188.0,1.003,0.0,1.5929890251453618e-08,1.8674136321195144e-05,1960.0,"36.857,15.342"
E01522N3585E03578N2685-BS-M732_E02524N3243_D076_S067D30R270_A001180_S030,BS_manning003/E01522N3585E03578N2685-BS-M732_E02524N3243_D076_S067D30R270_A001180_S030,0.24,14,7.7,6.030918967500337e-09,0.001,0.001,2158,1.681,25.2424,32.4311,32432524,92.0,0.001,1.0,1.4474205522000807e-09,1.8674136321195144e-05,1960.0,"36.857,15.342"
E01522N3585E03578N2685-BS-M754_E01735N3467_D010_S247D50R090_A001972_S039,BS_manning003/E01522N3585E03578N2685-BS-M754_E01735N3467_D010_S247D50R090_A001972_S039,0.45,15,8.0,1.279216049620046e-09,-0.001,-0.001,4149,2.739,17.3536,34.6794,34671735,16.0,0.001,1.0,5.756472223290207e-10,1.8674136321195144e-05,16.0,"34.457,17.142"
E01522N3585E03578N2685-BS-M774_E02299N3310_D107_S022D50R090_A003139_S050,BS_manning003/E01522N3585E03578N2685-BS-M774_E02299N3310_D107_S022D50R090_A003139_S050,0.52,15,7.7,2.0092585273376733e-09,0.001,0.001,5478,2.891,22.996,33.1056,33102299,35.0,0.001,1.0,1.0448144342155903e-09,1.8674136321195144e-05,35.0,"32.957,22.842"
E01108N3882E01527N3690-BS-M774_E01506N3760_D010_S157D50R090_A005608_S028,BS_manning003/E01108N3882E01527N3690-BS-M774_E01506N3760_D010_S157D50R090_A005608_S028,0.64,12,8.0,6.542113365342423e-09,-0.217,-0.643,4498,3.204,15.0608,37.6022,37601506,255.0,0.643,0.0,4.186952553819151e-09,1.8674136321195144e-05,255.0,"37.457,15.042"
E01470N3877E01631N3641-BS-M707_E01534N3760_D010_S112D70R270_A001194_S013,BS_manning003/E01470N3877E01631N3641-BS-M707_E01534N3760_D010_S112D70R270_A001194_S013,0.3,12,8.0,1.8487955577725587e-08,0.004,0.002,1987,2.103,15.3446,37.6022,37601534,569.0,0.004,1.0,5.546386673317676e-09,1.8674136321195144e-05,575.0,"37.457,15.342"
E01267N3753E01646N3535-BS-M732_E01530N3737_D142_S157D90R270_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01530N3737_D142_S157D90R270_A001180_S030,0.41,18,8.0,2.755068097339429e-09,0.282,0.143,5538,1.936,15.3075,37.3774,37371530,1315.0,0.282,0.0,1.1295779199091658e-09,1.8674136321195144e-05,1315.0,"37.157,15.042"
E01267N3753E01646N3535-BS-M680_E01527N3715_D051_S292D70R090_A000357_S016,BS_manning003/E01267N3753E01646N3535-BS-M680_E01527N3715_D051_S292D70R090_A000357_S016,0.29,19,7.5,1.8378696346971348e-08,0.195,0.089,4368,2.718,15.2708,37.1526,37151527,1118.0,0.195,0.0,5.329821940621691e-09,1.8674136321195144e-05,2045.0,"36.857,15.042"
E01470N3877E01631N3641-BS-M754_E01579N3692_D010_S247D50R090_A003524_S022,BS_manning003/E01470N3877E01631N3641-BS-M754_E01579N3692_D010_S247D50R090_A003524_S022,0.97,17,8.0,2.4303160310578124e-08,0.004,-0.108,10105,4.192,15.797,36.9278,36921579,475.0,0.108,0.0,2.3574065501260778e-08,1.8674136321195144e-05,1050.0,"36.857,15.642"
E01470N3877E01631N3641-BS-M792_E01583N3715_D010_S112D10R090_A008541_S034,BS_manning003/E01470N3877E01631N3641-BS-M792_E01583N3715_D010_S112D10R090_A008541_S034,1.2,15,8.6,2.3111429368897147e-09,0.764,0.327,23353,4.291,15.8349,37.1526,37151583,575.0,0.764,0.0,2.7733715242676577e-09,1.8674136321195144e-05,1050.0,"36.857,15.642"
E01446N4259E02038N3783-BS-M732_E01951N3850_D076_S112D50R270_A001180_S030,BS_manning003/E01446N4259E02038N3783-BS-M732_E01951N3850_D076_S112D50R270_A001180_S030,0.28,14,8.0,1.4380257842463634e-08,0.001,0.001,1663,1.487,19.5192,38.5016,38501951,160.0,0.001,1.0,4.026472195889818e-09,1.8674136321195144e-05,160.0,"38.357,19.242"
E01267N3753E01646N3535-BS-M680_E01527N3715_D051_S112D70R090_A000357_S016,BS_manning003/E01267N3753E01646N3535-BS-M680_E01527N3715_D051_S112D70R090_A000357_S016,0.36,13,8.0,1.710264749005432e-08,-0.059,-0.359,1454,2.109,15.2708,37.1526,37151527,1118.0,0.359,0.0,6.1569530964195554e-09,1.8674136321195144e-05,2045.0,"36.857,15.042"
E01470N3877E01631N3641-BS-M809_E01534N3760_D010_S067D90R090_A012497_S042,BS_manning003/E01470N3877E01631N3641-BS-M809_E01534N3760_D010_S067D90R090_A012497_S042,0.95,15,26.7,3.659753357335772e-10,-0.353,-0.529,10903,6.148,15.3446,37.6022,37601534,569.0,0.529,0.0,3.476765689468983e-10,1.8674136321195144e-05,575.0,"37.457,15.342"
E01522N3585E03578N2685-BS-M792_E01743N3512_D010_S022D50R090_A004781_S062,BS_manning003/E01522N3585E03578N2685-BS-M792_E01743N3512_D010_S022D50R090_A004781_S062,1.15,12,7.7,4.3469868276087646e-10,-0.005,-0.005,15245,7.282,17.4324,35.1291,35121743,47.0,0.005,1.0,4.999034851750079e-10,1.8674136321195144e-05,148.0,"35.057,17.142"
E01598N4052E01840N3892-BS-M792_E01764N3917_D010_S337D50R090_A008541_S034,BS_manning003/E01598N4052E01840N3892-BS-M792_E01764N3917_D010_S337D50R090_A008541_S034,0.45,16,8.0,1.8168877801172267e-08,-0.002,-0.004,2770,1.719,17.6464,39.1761,39171764,97.0,0.004,1.0,8.175995010527521e-09,1.8674136321195144e-05,97.0,"38.957,17.442"
E01108N3882E01527N3690-BS-M774_E01449N3760_D010_S292D50R090_A005608_S028,BS_manning003/E01108N3882E01527N3690-BS-M774_E01449N3760_D010_S292D50R090_A005608_S028,0.08,49,12.6,1.3115113950713936e-08,0.082,0.053,677,0.299,14.4932,37.6022,37601449,51.0,0.082,1.0,1.049209116057115e-09,1.8674136321195144e-05,51.0,"37.457,14.442"
E01267N3753E01646N3535-BS-M792_E01616N3580_D010_S157D30R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01616N3580_D010_S157D30R090_A004781_S062,0.47,17,7.7,1.421360919398994e-09,0.045,0.036,5853,2.829,16.1679,35.8036,35801616,127.0,0.045,1.0,6.680396321175272e-10,1.8674136321195144e-05,127.0,"35.657,15.942"
E01522N3585E03578N2685-BS-M707_E01644N3580_D010_S247D50R090_A000668_S023,BS_manning003/E01522N3585E03578N2685-BS-M707_E01644N3580_D010_S247D50R090_A000668_S023,0.22,14,7.7,4.304409506076417e-09,-0.001,-0.001,1578,1.545,16.4451,35.8036,35801644,72.0,0.001,1.0,9.469700913368118e-10,1.8674136321195144e-05,72.0,"35.657,16.242"
E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S157D70R090_A006995_S075,BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S157D70R090_A006995_S075,4.3,12,8.6,8.226095837558293e-10,-0.997,-2.071,33377,13.666,15.3075,37.3774,37371530,1315.0,2.071,0.0,3.537221210150066e-09,1.8674136321195144e-05,1315.0,"37.157,15.042"
E01267N3753E01646N3535-BS-M809_E01561N3580_D010_S112D30R090_A006995_S075,BS_manning003/E01267N3753E01646N3535-BS-M809_E01561N3580_D010_S112D30R090_A006995_S075,1.17,17,8.0,6.407989630970155e-10,-0.016,-0.024,11478,5.188,15.6134,35.8036,35801561,58.0,0.024,1.0,7.497347868235082e-10,1.8674136321195144e-05,58.0,"35.657,15.342"
E01108N3882E01527N3690-BS-M792_E01477N3760_D010_S337D30R270_A008541_S034,BS_manning003/E01108N3882E01527N3690-BS-M792_E01477N3760_D010_S337D30R270_A008541_S034,0.23,18,8.0,1.9589649545926023e-09,0.521,0.042,3314,1.012,14.777,37.6022,37601477,103.0,0.521,0.0,4.505619395562985e-10,1.8674136321195144e-05,103.0,"37.457,14.742"
E01267N3753E01646N3535-BS-M732_E01530N3737_D076_S202D50R270_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01530N3737_D076_S202D50R270_A001180_S030,0.46,16,7.7,2.2781318806589228e-08,0.41,-0.053,3028,1.649,15.3075,37.3774,37371530,1315.0,0.41,0.0,1.0479406651031045e-08,1.8674136321195144e-05,1315.0,"37.157,15.042"
E01267N3753E01646N3535-BS-M774_E01498N3715_D107_S022D70R090_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01498N3715_D107_S022D70R090_A003139_S050,0.43,18,26.7,1.2624821354133081e-08,-0.324,-0.845,489,0.72,14.9887,37.1526,37151498,656.0,0.845,0.0,5.428673182277225e-09,1.8674136321195144e-05,990.0,"36.857,14.742"
E01267N3753E01646N3535-BS-M792_E01512N3625_D010_S067D70R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01512N3625_D010_S067D70R090_A004781_S062,1.33,12,8.3,1.2748101289630801e-09,0.069,0.04,18519,9.537,15.128,36.2533,36251512,65.0,0.069,1.0,1.6954974715208966e-09,1.8674136321195144e-05,89.0,"35.957,15.042"
E01267N3753E01646N3535-BS-M732_E01523N3692_D076_S202D50R270_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01523N3692_D076_S202D50R270_A001180_S030,0.97,15,8.0,5.811838240936523e-08,1.171,0.43,29564,5.084,15.2345,36.9278,36921523,927.0,1.171,0.0,5.637483093708427e-08,1.8674136321195144e-05,2045.0,"36.857,15.042"
E01470N3877E01631N3641-BS-M809_E01534N3760_D010_S112D70R270_A012497_S042,BS_manning003/E01470N3877E01631N3641-BS-M809_E01534N3760_D010_S112D70R270_A012497_S042,3.66,12,7.7,1.4912236914081954e-09,0.318,0.196,45668,13.464,15.3446,37.6022,37601534,569.0,0.318,0.0,5.457878710553995e-09,1.8674136321195144e-05,575.0,"37.457,15.342"
E01267N3753E01646N3535-BS-M792_E01527N3715_D010_S157D50R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01527N3715_D010_S157D50R090_A004781_S062,3.45,11,8.6,1.1424507718304389e-08,-1.04,-2.575,14014,9.327,15.2708,37.1526,37151527,1118.0,2.575,0.0,3.941455162815014e-08,1.8674136321195144e-05,2045.0,"36.857,15.042"
E01267N3753E01646N3535-BS-M680_E01530N3737_D051_S112D30R090_A000357_S016,BS_manning003/E01267N3753E01646N3535-BS-M680_E01530N3737_D051_S112D30R090_A000357_S016,0.17,19,7.7,3.0526821315480424e-08,0.016,0.004,1139,1.211,15.3075,37.3774,37371530,1315.0,0.016,1.0,5.189559623631672e-09,1.8674136321195144e-05,1315.0,"37.157,15.042"
E01470N3877E01631N3641-BS-M732_E01559N3737_D115_S157D50R270_A002108_S017,BS_manning003/E01470N3877E01631N3641-BS-M732_E01559N3737_D115_S157D50R270_A002108_S017,0.61,14,8.0,3.3278760721902635e-08,0.01,-0.008,4471,2.296,15.5904,37.3774,37371559,705.0,0.01,1.0,2.0300044040360608e-08,1.8674136321195144e-05,705.0,"37.157,15.342"
E01267N3753E01646N3535-BS-M774_E01523N3692_D010_S292D50R090_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01523N3692_D010_S292D50R090_A003139_S050,1.09,12,8.0,2.6849575769747883e-08,-0.24,-1.402,11620,5.657,15.2345,36.9278,36921523,927.0,1.402,0.0,2.9266037589025194e-08,1.8674136321195144e-05,2045.0,"36.857,15.042"
E01522N3585E03578N2685-BS-M732_E02524N3243_D076_S247D30R270_A001180_S030,BS_manning003/E01522N3585E03578N2685-BS-M732_E02524N3243_D076_S247D30R270_A001180_S030,0.2,14,7.7,7.162935905936586e-09,0.001,0.001,2049,1.614,25.2424,32.4311,32432524,92.0,0.001,1.0,1.4325871811873174e-09,1.8674136321195144e-05,2045.0,"36.857,15.042"
E01446N4259E02038N3783-BS-M754_E01890N3962_D010_S292D50R090_A001972_S039,BS_manning003/E01446N4259E02038N3783-BS-M754_E01890N3962_D010_S292D50R090_A001972_S039,0.63,13,8.0,8.461204494494725e-09,-0.001,-0.001,6976,4.303,18.9087,39.6257,39621890,62.0,0.001,1.0,5.330558831531677e-09,1.8674136321195144e-05,70.0,"39.557,18.642"
E01267N3753E01646N3535-BS-M774_E01530N3737_D107_S157D10R270_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01530N3737_D107_S157D10R270_A003139_S050,2.5,17,8.6,1.0426881336756695e-09,-0.675,-0.942,10143,5.962,15.3075,37.3774,37371530,1315.0,0.942,0.0,2.606720334189174e-09,1.8674136321195144e-05,1315.0,"37.157,15.042"
E01470N3877E01631N3641-BS-M732_E01534N3760_D010_S112D90R270_A002108_S017,BS_manning003/E01470N3877E01631N3641-BS-M732_E01534N3760_D010_S112D90R270_A002108_S017,0.57,12,8.3,1.801600662608505e-08,0.027,0.014,5865,4.431,15.3446,37.6022,37601534,569.0,0.027,1.0,1.0269123776868479e-08,1.8674136321195144e-05,575.0,"37.457,15.342"
E01446N4259E02038N3783-BS-M792_E01846N3895_D125_S112D30R090_A004781_S062,BS_manning003/E01446N4259E02038N3783-BS-M792_E01846N3895_D125_S112D30R090_A004781_S062,1.77,18,8.0,5.785243351943981e-10,-0.001,-0.001,19526,6.357,18.4671,38.9512,38951846,102.0,0.001,1.0,1.0239880732940846e-09,1.8674136321195144e-05,110.0,"38.657,18.342"
E01964N3926E02184N3685-BS-M754_E02022N3782_D010_S157D50R090_A003524_S022,BS_manning003/E01964N3926E02184N3685-BS-M754_E02022N3782_D010_S157D50R090_A003524_S022,0.58,13,8.6,9.073720210190932e-09,-0.001,-0.001,4523,3.654,20.221,37.8271,37822022,34.0,0.001,1.0,5.26275772191074e-09,1.8674136321195144e-05,82.0,"37.757,20.142"
E01267N3753E01646N3535-BS-M754_E01572N3647_D091_S292D30R090_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01572N3647_D091_S292D30R090_A001972_S039,0.66,16,8.0,6.0712413370199e-09,0.059,0.031,7350,3.003,15.7223,36.4781,36471572,380.0,0.059,1.0,4.007019282433134e-09,1.8674136321195144e-05,380.0,"36.257,15.642"
E01267N3753E01646N3535-BS-M732_E01547N3670_D076_S202D50R090_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01547N3670_D076_S202D50R090_A001180_S030,0.54,12,8.0,1.3730675742044585e-08,0.024,-0.001,5643,2.901,15.479,36.7029,36701547,617.0,0.024,1.0,7.414564900704076e-09,1.8674136321195144e-05,617.0,"36.557,15.342"
E01267N3753E01646N3535-BS-M809_E01491N3670_D010_S292D70R270_A006995_S075,BS_manning003/E01267N3753E01646N3535-BS-M809_E01491N3670_D010_S292D70R270_A006995_S075,2.17,12,7.7,1.3426514698207531e-09,0.391,0.188,33709,11.583,14.9182,36.7029,36701491,152.0,0.391,0.0,2.9135536895110343e-09,1.8674136321195144e-05,152.0,"36.557,14.742"
E01108N3882E01527N3690-BS-M809_E01474N3737_D010_S112D50R270_A012497_S042,BS_manning003/E01108N3882E01527N3690-BS-M809_E01474N3737_D010_S112D50R270_A012497_S042,3.3,12,7.5,3.3666157301861726e-09,1.286,0.727,52994,12.568,14.7416,37.3774,37371474,120.0,1.286,0.0,1.1109831909614369e-08,1.8674136321195144e-05,158.0,"37.157,14.442"
E01446N4259E02038N3783-BS-M792_E01985N3872_D125_S112D50R270_A004781_S062,BS_manning003/E01446N4259E02038N3783-BS-M792_E01985N3872_D125_S112D50R270_A004781_S062,0.66,16,8.0,7.171955269278398e-09,0.001,0.001,7210,2.966,19.8593,38.7264,38721985,166.0,0.001,1.0,4.733490477723743e-09,1.8674136321195144e-05,234.0,"38.657,19.842"
E01267N3753E01646N3535-BS-M732_E01530N3737_D208_S202D70R090_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01530N3737_D208_S202D70R090_A001180_S030,0.27,19,8.6,9.322105901879994e-09,0.059,-0.143,1093,0.692,15.3075,37.3774,37371530,1315.0,0.143,0.0,2.5169685935075986e-09,1.8674136321195144e-05,1315.0,"37.157,15.042"
E01267N3753E01646N3535-BS-M792_E01488N3647_D010_S022D50R270_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01488N3647_D010_S022D50R270_A004781_S062,0.41,16,7.5,5.516995390910912e-09,1.872,0.475,14507,3.136,14.8835,36.4781,36471488,70.0,1.872,0.0,2.261968110273474e-09,1.8674136321195144e-05,70.0,"36.257,14.742"
E01267N3753E01646N3535-BS-M680_E01551N3692_D092_S337D70R090_A000357_S016,BS_manning003/E01267N3753E01646N3535-BS-M680_E01551N3692_D092_S337D70R090_A000357_S016,0.18,19,7.7,2.094456264168384e-08,0.08,0.024,1953,1.289,15.5157,36.9278,36921551,1188.0,0.08,1.0,3.770021275503091e-09,1.8674136321195144e-05,1960.0,"36.857,15.342"
E01267N3753E01646N3535-BS-M774_E01527N3715_D010_S022D50R090_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01527N3715_D010_S022D50R090_A003139_S050,1.21,13,8.0,2.3335029982045423e-08,-0.736,-2.476,1012,3.427,15.2708,37.1526,37151527,1118.0,2.476,0.0,2.823538627827496e-08,1.8674136321195144e-05,2045.0,"36.857,15.042"
E01470N3877E01631N3641-BS-M732_E01538N3782_D115_S337D50R090_A002108_S017,BS_manning003/E01470N3877E01631N3641-BS-M732_E01538N3782_D115_S337D50R090_A002108_S017,0.14,14,7.7,5.768873220113308e-08,0.011,0.008,940,0.54,15.3821,37.8271,37821538,393.0,0.011,1.0,8.076422508158631e-09,1.8674136321195144e-05,439.0,"37.757,15.342"
E01267N3753E01646N3535-BS-M792_E01551N3692_D125_S022D30R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01551N3692_D125_S022D30R090_A004781_S062,2.37,17,8.6,5.353405708102758e-09,-0.205,-1.699,18484,5.202,15.5157,36.9278,36921551,1188.0,1.699,0.0,1.2687571528203537e-08,1.8674136321195144e-05,1960.0,"36.857,15.342"
E01470N3877E01631N3641-BS-M792_E01555N3715_D010_S157D30R270_A008541_S034,BS_manning003/E01470N3877E01631N3641-BS-M792_E01555N3715_D010_S157D30R270_A008541_S034,2.05,13,8.0,6.097558565250144e-09,-0.007,-0.263,21090,8.461,15.5529,37.1526,37151555,772.0,0.263,0.0,1.2499995058762794e-08,1.8674136321195144e-05,1960.0,"36.857,15.342"
E01267N3753E01646N3535-BS-M809_E01551N3692_D010_S022D50R270_A006995_S075,BS_manning003/E01267N3753E01646N3535-BS-M809_E01551N3692_D010_S022D50R270_A006995_S075,4.5,12,7.7,4.923434920169538e-09,-0.478,-1.038,44803,13.827,15.5157,36.9278,36921551,1188.0,1.038,0.0,2.2155457140762922e-08,1.8674136321195144e-05,1960.0,"36.857,15.342"
E01470N3877E01631N3641-BS-M732_E01603N3670_D010_S247D70R270_A002108_S017,BS_manning003/E01470N3877E01631N3641-BS-M732_E01603N3670_D010_S247D70R270_A002108_S017,0.55,14,7.7,3.2166479412073276e-09,0.005,0.002,3861,2.595,16.0399,36.7029,36701603,280.0,0.005,1.0,1.7691563676640302e-09,1.8674136321195144e-05,283.0,"36.557,15.942"
E01267N3753E01646N3535-BS-M680_E01530N3737_D010_S022D70R090_A000357_S016,BS_manning003/E01267N3753E01646N3535-BS-M680_E01530N3737_D010_S022D70R090_A000357_S016,0.22,13,8.0,1.1201542286753471e-08,0.007,0.002,1474,1.71,15.3075,37.3774,37371530,1315.0,0.007,1.0,2.4643393030857637e-09,1.8674136321195144e-05,1315.0,"37.157,15.042"
