eve_id,id,max_off,mean_prob,dzmax,dzmin,dmax,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id
E01267N3753E01646N3535-BS-M732_E01502N3737_D076_S112D10R270_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01502N3737_D076_S112D10R270_A001180_S030,0.5,2.731027558871937e-09,1.003,-0.385,3.602,15.0245,37.3774,37371502,919.0,1.003,0.0,1.3655137794359686e-09,1.8674136321195144e-05,1174.0,"37.367,14.802"
E01598N4052E01840N3892-BS-M707_E01793N3917_D010_S067D50R270_A001194_S013,BS_manning003/E01598N4052E01840N3892-BS-M707_E01793N3917_D010_S067D50R270_A001194_S013,0.09,3.63671239021765e-08,0.001,0.001,0.644,17.9364,39.1761,39171793,110.0,0.001,1.0,3.273041151195885e-09,1.8674136321195144e-05,110.0,"39.017,17.772"
E00979N4372E01586N3827-BS-M809_E01520N3850_D010_S157D70R270_A006995_S075,BS_manning003/E00979N4372E01586N3827-BS-M809_E01520N3850_D010_S157D70R270_A006995_S075,1.85,5.44144681884326e-10,0.065,0.004,7.662,15.2099,38.5016,38501520,16.0,0.065,1.0,1.0066676614860032e-09,1.8674136321195144e-05,16.0,"38.357,15.132"
E01108N3882E01527N3690-BS-M792_E01474N3737_D010_S247D30R270_A008541_S034,BS_manning003/E01108N3882E01527N3690-BS-M792_E01474N3737_D010_S247D30R270_A008541_S034,1.23,3.071904472776785e-09,1.545,0.961,8.029,14.7416,37.3774,37371474,120.0,1.545,0.0,3.778442501515446e-09,1.8674136321195144e-05,274.0,"37.367,14.472"
E01267N3753E01646N3535-BS-M792_E01530N3737_D125_S202D10R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01530N3737_D125_S202D10R090_A004781_S062,2.0,2.365639001062297e-09,1.203,0.828,8.573,15.3075,37.3774,37371530,1315.0,1.203,0.0,4.731278002124594e-09,1.8674136321195144e-05,1884.0,"37.367,15.132"
E01470N3877E01631N3641-BS-M809_E01534N3760_D010_S292D70R090_A012497_S042,BS_manning003/E01470N3877E01631N3641-BS-M809_E01534N3760_D010_S292D70R090_A012497_S042,2.3,2.2622785779855133e-09,1.185,0.588,8.681,15.3446,37.6022,37601534,569.0,1.185,0.0,5.20324072936668e-09,1.8674136321195144e-05,1884.0,"37.367,15.132"
E01267N3753E01646N3535-BS-M774_E01502N3737_D010_S112D70R270_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01502N3737_D010_S112D70R270_A003139_S050,1.45,6.3830905132271605e-09,2.99,-1.734,8.842,15.0245,37.3774,37371502,919.0,2.99,0.0,9.255481244179383e-09,1.8674136321195144e-05,1174.0,"37.367,14.802"
E01108N3882E01527N3690-BS-M774_E01506N3760_D010_S247D50R270_A005608_S028,BS_manning003/E01108N3882E01527N3690-BS-M774_E01506N3760_D010_S247D50R270_A005608_S028,0.91,6.8834897735003585e-09,1.67,-0.488,5.046,15.0608,37.6022,37601506,255.0,1.67,0.0,6.263975693885327e-09,1.8674136321195144e-05,1174.0,"37.367,14.802"
E01522N3585E03578N2685-BS-M774_E01872N3467_D010_S247D50R090_A003139_S050,BS_manning003/E01522N3585E03578N2685-BS-M774_E01872N3467_D010_S247D50R090_A003139_S050,0.77,1.9420246162254555e-09,-0.001,-0.001,2.959,18.7206,34.6794,34671872,48.0,0.001,1.0,1.4953589544936007e-09,1.8674136321195144e-05,134.0,"34.397,18.432"
E01267N3753E01646N3535-BS-M809_E01470N3715_D144_S112D50R090_A006995_S075,BS_manning003/E01267N3753E01646N3535-BS-M809_E01470N3715_D144_S112D50R090_A006995_S075,1.02,4.240103263958631e-09,0.388,0.043,5.047,14.7066,37.1526,37151470,237.0,0.388,0.0,4.324905329237803e-09,1.8674136321195144e-05,237.0,"37.037,14.472"
E01470N3877E01631N3641-BS-M754_E01579N3692_D010_S247D50R270_A003524_S022,BS_manning003/E01470N3877E01631N3641-BS-M754_E01579N3692_D010_S247D50R270_A003524_S022,0.81,1.844497513745761e-08,-0.001,-0.01,5.404,15.797,36.9278,36921579,475.0,0.01,1.0,1.4940429861340665e-08,1.8674136321195144e-05,485.0,"36.707,15.792"
E01598N4052E01840N3892-BS-M774_E01764N3917_D010_S292D30R270_A005608_S028,BS_manning003/E01598N4052E01840N3892-BS-M774_E01764N3917_D010_S292D30R270_A005608_S028,0.38,7.774228795711809e-09,0.002,0.002,1.983,17.6464,39.1761,39171764,97.0,0.002,1.0,2.9542069423704874e-09,1.8674136321195144e-05,97.0,"39.017,17.442"
E01470N3877E01631N3641-BS-M680_E01555N3715_D010_S202D50R270_A000638_S009,BS_manning003/E01470N3877E01631N3641-BS-M680_E01555N3715_D010_S202D50R270_A000638_S009,0.16,1.1253622296656816e-07,0.001,0.001,1.183,15.5529,37.1526,37151555,772.0,0.001,1.0,1.8005795674650906e-08,1.8674136321195144e-05,772.0,"37.037,15.462"
E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S112D30R090_A006995_S075,BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S112D30R090_A006995_S075,2.69,2.110923582123404e-09,0.002,-2.897,7.46,15.3075,37.3774,37371530,1315.0,2.897,0.0,5.678384435911957e-09,1.8674136321195144e-05,1884.0,"37.367,15.132"
E01267N3753E01646N3535-BS-M792_E01572N3647_D010_S067D50R270_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01572N3647_D010_S067D50R270_A004781_S062,1.4,3.64475315489953e-09,0.018,0.014,8.625,15.7223,36.4781,36471572,380.0,0.018,1.0,5.102654416859342e-09,1.8674136321195144e-05,1599.0,"36.377,15.462"
E01446N4259E02038N3783-BS-M732_E01970N3805_D010_S157D30R090_A001180_S030,BS_manning003/E01446N4259E02038N3783-BS-M732_E01970N3805_D010_S157D30R090_A001180_S030,0.47,1.6435677197152932e-08,0.001,0.001,2.085,19.7028,38.0519,38051970,262.0,0.001,1.0,7.724768282661878e-09,1.8674136321195144e-05,452.0,"38.027,19.422"
E01889N4173E02097N3847-BS-M774_E02014N3872_D010_S112D30R270_A005608_S028,BS_manning003/E01889N4173E02097N3847-BS-M774_E02014N3872_D010_S112D30R270_A005608_S028,0.27,6.357438422514319e-09,0.001,0.001,1.279,20.1475,38.7264,38722014,84.0,0.001,1.0,1.7165083740788661e-09,1.8674136321195144e-05,149.0,"38.687,20.082"
E01267N3753E01646N3535-BS-M792_E01470N3715_D010_S067D50R270_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01470N3715_D010_S067D50R270_A004781_S062,1.53,1.0555883846992724e-08,3.651,-1.113,14.061,14.7066,37.1526,37151470,237.0,3.651,0.0,1.615050228589887e-08,1.8674136321195144e-05,237.0,"37.037,14.472"
E01889N4173E02097N3847-BS-M792_E01925N3985_D010_S337D30R090_A008541_S034,BS_manning003/E01889N4173E02097N3847-BS-M792_E01925N3985_D010_S337D30R090_A008541_S034,0.16,1.9640830718637385e-07,-0.002,-0.002,1.07,19.2536,39.8506,39851925,7.0,0.002,1.0,3.1425329149819814e-08,1.8674136321195144e-05,7.0,"39.677,19.092"
E01267N3753E01646N3535-BS-M774_E01530N3737_D107_S067D50R270_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01530N3737_D107_S067D50R270_A003139_S050,0.82,1.2080986490278384e-08,1.962,-0.169,7.156,15.3075,37.3774,37371530,1315.0,1.962,0.0,9.906408922028274e-09,1.8674136321195144e-05,1884.0,"37.367,15.132"
E01267N3753E01646N3535-BS-M732_E01523N3692_D076_S112D70R090_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01523N3692_D076_S112D70R090_A001180_S030,0.24,1.4672361875848943e-08,0.091,0.024,1.39,15.2345,36.9278,36921523,927.0,0.091,1.0,3.521366850203746e-09,1.8674136321195144e-05,927.0,"36.707,15.132"
E01598N4052E01840N3892-BS-M754_E01759N3895_D010_S292D50R270_A003524_S022,BS_manning003/E01598N4052E01840N3892-BS-M754_E01759N3895_D010_S292D50R270_A003524_S022,0.33,1.7793663601066248e-08,0.001,0.001,1.735,17.5998,38.9512,38951759,107.0,0.001,1.0,5.871908988351862e-09,1.8674136321195144e-05,174.0,"38.687,17.442"
E01446N4259E02038N3783-BS-M774_E02004N3827_D010_S112D30R090_A003139_S050,BS_manning003/E01446N4259E02038N3783-BS-M774_E02004N3827_D010_S112D30R090_A003139_S050,0.22,1.1187304996206871e-08,0.001,0.001,1.114,20.0408,38.2767,38272004,338.0,0.001,1.0,2.4612070991655116e-09,1.8674136321195144e-05,647.0,"38.027,19.752"
E01598N4052E01840N3892-BS-M809_E01682N3940_D010_S112D50R270_A012497_S042,BS_manning003/E01598N4052E01840N3892-BS-M809_E01682N3940_D010_S112D50R270_A012497_S042,0.39,7.551047748008724e-09,0.008,0.008,1.574,16.8206,39.4009,39401682,21.0,0.008,1.0,2.9449086217234022e-09,1.8674136321195144e-05,46.0,"39.347,16.782"
E01267N3753E01646N3535-BS-M774_E01551N3692_D107_S067D90R270_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01551N3692_D107_S067D90R270_A003139_S050,1.01,1.4908451287816342e-09,-0.074,-0.201,4.852,15.5157,36.9278,36921551,1188.0,0.201,0.0,1.5057535800694506e-09,1.8674136321195144e-05,1188.0,"36.707,15.462"
E01470N3877E01631N3641-BS-M680_E01579N3692_D075_S022D70R090_A000638_S009,BS_manning003/E01470N3877E01631N3641-BS-M680_E01579N3692_D075_S022D70R090_A000638_S009,0.11,9.979215276935593e-09,0.002,0.001,0.621,15.797,36.9278,36921579,475.0,0.002,1.0,1.0977136804629153e-09,1.8674136321195144e-05,485.0,"36.707,15.792"
E01267N3753E01646N3535-BS-M792_E01544N3647_D010_S247D50R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01544N3647_D010_S247D50R090_A004781_S062,1.73,4.873234400723726e-09,-0.008,-0.016,5.592,15.4427,36.4781,36471544,310.0,0.016,1.0,8.430695513252046e-09,1.8674136321195144e-05,840.0,"36.377,15.132"
E01267N3753E01646N3535-BS-M792_E01527N3715_D010_S112D70R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01527N3715_D010_S112D70R090_A004781_S062,1.28,3.291941170982626e-09,1.926,0.533,9.212,15.2708,37.1526,37151527,1118.0,1.926,0.0,4.213684698857761e-09,1.8674136321195144e-05,1118.0,"37.037,15.132"
E01267N3753E01646N3535-BS-M650_E01551N3692_D072_S067D30R270_A000178_S012,BS_manning003/E01267N3753E01646N3535-BS-M650_E01551N3692_D072_S067D30R270_A000178_S012,0.06,2.8806443254156553e-08,0.001,0.001,0.302,15.5157,36.9278,36921551,1188.0,0.001,1.0,1.7283865952493932e-09,1.8674136321195144e-05,1188.0,"36.707,15.462"
E01108N3882E01527N3690-BS-M809_E01506N3760_D010_S337D50R090_A012497_S042,BS_manning003/E01108N3882E01527N3690-BS-M809_E01506N3760_D010_S337D50R090_A012497_S042,1.84,1.7613276087057563e-09,-1.814,-2.374,3.0,15.0608,37.6022,37601506,255.0,2.374,0.0,3.2408428000185915e-09,1.8674136321195144e-05,1174.0,"37.367,14.802"
E01267N3753E01646N3535-BS-M792_E01519N3670_D010_S202D70R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01519N3670_D010_S202D70R090_A004781_S062,1.17,2.357324950621026e-09,-0.042,-0.28,3.684,15.1986,36.7029,36701519,388.0,0.28,0.0,2.7580701922266002e-09,1.8674136321195144e-05,840.0,"36.377,15.132"
E01108N3882E01527N3690-BS-M754_E01506N3760_D010_S247D30R270_A003524_S022,BS_manning003/E01108N3882E01527N3690-BS-M754_E01506N3760_D010_S247D30R270_A003524_S022,0.48,4.044691093990523e-09,1.019,-0.097,3.375,15.0608,37.6022,37601506,255.0,1.019,0.0,1.9414517251154507e-09,1.8674136321195144e-05,1174.0,"37.367,14.802"
E01267N3753E01646N3535-BS-M680_E01530N3737_D010_S157D50R090_A000357_S016,BS_manning003/E01267N3753E01646N3535-BS-M680_E01530N3737_D010_S157D50R090_A000357_S016,0.8,4.231852201462409e-08,0.01,0.001,2.781,15.3075,37.3774,37371530,1315.0,0.01,1.0,3.3854817611699274e-08,1.8674136321195144e-05,1884.0,"37.367,15.132"
E01522N3585E03578N2685-BS-M792_E02326N3310_D010_S067D50R090_A004781_S062,BS_manning003/E01522N3585E03578N2685-BS-M792_E02326N3310_D010_S067D50R090_A004781_S062,0.97,2.1515535088007484e-09,0.001,0.001,3.597,23.2644,33.1056,33102326,85.0,0.001,1.0,2.0870069035367257e-09,1.8674136321195144e-05,85.0,"33.077,23.052"
E01446N4259E02038N3783-BS-M809_E01951N3850_D010_S157D50R090_A006995_S075,BS_manning003/E01446N4259E02038N3783-BS-M809_E01951N3850_D010_S157D50R090_A006995_S075,1.8,1.95746767565756e-09,-0.007,-0.008,6.132,19.5192,38.5016,38501951,160.0,0.008,1.0,3.5234418161836085e-09,1.8674136321195144e-05,160.0,"38.357,19.422"
E01598N4052E01840N3892-BS-M754_E01798N3940_D010_S292D70R090_A003524_S022,BS_manning003/E01598N4052E01840N3892-BS-M754_E01798N3940_D010_S292D70R090_A003524_S022,0.85,6.8744876280728035e-09,0.001,0.001,2.838,17.9844,39.4009,39401798,97.0,0.001,1.0,5.843314483861883e-09,1.8674136321195144e-05,116.0,"39.347,17.772"
E01108N3882E01527N3690-BS-M792_E01506N3760_D010_S067D50R090_A008541_S034,BS_manning003/E01108N3882E01527N3690-BS-M792_E01506N3760_D010_S067D50R090_A008541_S034,0.9,6.746335383734754e-09,-0.236,-1.139,3.619,15.0608,37.6022,37601506,255.0,1.139,0.0,6.0717018453612785e-09,1.8674136321195144e-05,1174.0,"37.367,14.802"
E01470N3877E01631N3641-BS-M809_E01587N3737_D010_S292D70R270_A012497_S042,BS_manning003/E01470N3877E01631N3641-BS-M809_E01587N3737_D010_S292D70R270_A012497_S042,1.28,6.711364575544682e-10,-0.626,-1.354,6.876,15.8733,37.3774,37371587,511.0,1.354,0.0,8.590546656697193e-10,1.8674136321195144e-05,579.0,"37.367,15.792"
E01470N3877E01631N3641-BS-M650_E01555N3715_D010_S112D70R270_A000318_S006,BS_manning003/E01470N3877E01631N3641-BS-M650_E01555N3715_D010_S112D70R270_A000318_S006,0.05,3.2723029230220134e-08,-0.001,-0.001,0.313,15.5529,37.1526,37151555,772.0,0.001,1.0,1.6361514615110068e-09,1.8674136321195144e-05,772.0,"37.037,15.462"
E01470N3877E01631N3641-BS-M809_E01583N3715_D010_S022D10R090_A012497_S042,BS_manning003/E01470N3877E01631N3641-BS-M809_E01583N3715_D010_S022D10R090_A012497_S042,0.82,1.3335510620023875e-09,-0.028,-0.03,3.954,15.8349,37.1526,37151583,575.0,0.03,1.0,1.0935118708419577e-09,1.8674136321195144e-05,597.0,"37.037,15.792"
E01470N3877E01631N3641-BS-M732_E01555N3715_D115_S067D70R270_A002108_S017,BS_manning003/E01470N3877E01631N3641-BS-M732_E01555N3715_D115_S067D70R270_A002108_S017,0.37,1.7299977478755084e-08,-0.047,-0.118,1.999,15.5529,37.1526,37151555,772.0,0.118,0.0,6.400991667139381e-09,1.8674136321195144e-05,772.0,"37.037,15.462"
E01267N3753E01646N3535-BS-M707_E01523N3692_D010_S022D90R090_A000668_S023,BS_manning003/E01267N3753E01646N3535-BS-M707_E01523N3692_D010_S022D90R090_A000668_S023,0.07,1.9219832397583755e-08,0.013,0.001,0.553,15.2345,36.9278,36921523,927.0,0.013,1.0,1.345388267830863e-09,1.8674136321195144e-05,927.0,"36.707,15.132"
E01889N4173E02097N3847-BS-M707_E02038N3850_D094_S337D30R090_A001194_S013,BS_manning003/E01889N4173E02097N3847-BS-M707_E02038N3850_D094_S337D30R090_A001194_S013,0.09,4.485137565325643e-06,0.001,0.001,0.425,20.3811,38.5016,38502038,103.0,0.001,1.0,4.036623808793079e-07,1.8674136321195144e-05,413.0,"38.357,20.082"
E01267N3753E01646N3535-BS-M754_E01502N3737_D010_S337D10R270_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01502N3737_D010_S337D10R270_A001972_S039,0.88,2.406309440150211e-09,0.655,-0.887,2.23,15.0245,37.3774,37371502,919.0,0.887,0.0,2.117552307332186e-09,1.8674136321195144e-05,1174.0,"37.367,14.802"
E01267N3753E01646N3535-BS-M754_E01527N3715_D172_S022D10R270_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01527N3715_D172_S022D10R270_A001972_S039,0.9,1.887269121180343e-09,0.774,0.188,5.337,15.2708,37.1526,37151527,1118.0,0.774,0.0,1.6985422090623086e-09,1.8674136321195144e-05,1118.0,"37.037,15.132"
E01446N4259E02038N3783-BS-M732_E02004N3827_D142_S157D30R090_A001180_S030,BS_manning003/E01446N4259E02038N3783-BS-M732_E02004N3827_D142_S157D30R090_A001180_S030,0.22,3.2588264038249174e-08,0.001,0.001,1.11,20.0408,38.2767,38272004,338.0,0.001,1.0,7.169418088414818e-09,1.8674136321195144e-05,647.0,"38.027,19.752"
E01470N3877E01631N3641-BS-M774_E01555N3715_D010_S067D30R270_A005608_S028,BS_manning003/E01470N3877E01631N3641-BS-M774_E01555N3715_D010_S067D30R270_A005608_S028,1.03,1.1160143233150469e-08,0.004,-0.045,4.298,15.5529,37.1526,37151555,772.0,0.045,1.0,1.1494947530144982e-08,1.8674136321195144e-05,772.0,"37.037,15.462"
E01108N3882E01527N3690-BS-M809_E01414N3715_D010_S247D50R090_A012497_S042,BS_manning003/E01108N3882E01527N3690-BS-M809_E01414N3715_D010_S247D50R090_A012497_S042,1.75,1.2503113371122159e-09,-1.148,-2.413,2.987,14.1424,37.1526,37151414,3.0,2.413,0.0,2.188044839946378e-09,1.8674136321195144e-05,23.0,"37.037,14.142"
E01446N4259E02038N3783-BS-M809_E01975N3827_D010_S157D30R090_A006995_S075,BS_manning003/E01446N4259E02038N3783-BS-M809_E01975N3827_D010_S157D30R090_A006995_S075,1.8,2.430937319742001e-09,-0.007,-0.007,6.539,19.7544,38.2767,38271975,259.0,0.007,1.0,4.375687175535602e-09,1.8674136321195144e-05,647.0,"38.027,19.752"
E01522N3585E03578N2685-BS-M732_E01913N3400_D010_S247D50R090_A001180_S030,BS_manning003/E01522N3585E03578N2685-BS-M732_E01913N3400_D010_S247D50R090_A001180_S030,0.29,2.4580826538157704e-09,0.001,0.001,1.623,19.1371,34.005,34001913,38.0,0.001,1.0,7.128439696065734e-10,1.8674136321195144e-05,115.0,"33.737,19.092"
E01267N3753E01646N3535-BS-M707_E01523N3692_D062_S202D50R090_A000668_S023,BS_manning003/E01267N3753E01646N3535-BS-M707_E01523N3692_D062_S202D50R090_A000668_S023,0.06,8.468608725024322e-08,0.01,0.004,0.413,15.2345,36.9278,36921523,927.0,0.01,1.0,5.081165235014593e-09,1.8674136321195144e-05,927.0,"36.707,15.132"
E01267N3753E01646N3535-BS-M809_E01530N3737_D144_S067D70R270_A006995_S075,BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D144_S067D70R270_A006995_S075,1.27,7.748788607938284e-10,2.387,-0.996,7.287,15.3075,37.3774,37371530,1315.0,2.387,0.0,9.84096153208162e-10,1.8674136321195144e-05,1884.0,"37.367,15.132"
E01267N3753E01646N3535-BS-M809_E01530N3557_D010_S067D50R090_A006995_S075,BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3557_D010_S067D50R090_A006995_S075,0.64,1.0558717356976263e-09,-0.016,-0.019,4.97,15.3015,35.5788,35571530,3.0,0.019,1.0,6.757579108464809e-10,1.8674136321195144e-05,3.0,"35.387,15.132"
E01446N4259E02038N3783-BS-M774_E01946N3827_D107_S157D50R090_A003139_S050,BS_manning003/E01446N4259E02038N3783-BS-M774_E01946N3827_D107_S157D50R090_A003139_S050,0.87,3.1376555309814596e-09,-0.001,-0.002,3.397,19.468,38.2767,38271946,190.0,0.002,1.0,2.72976031195387e-09,1.8674136321195144e-05,452.0,"38.027,19.422"
E01267N3753E01646N3535-BS-M792_E01530N3737_D010_S112D50R270_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01530N3737_D010_S112D50R270_A004781_S062,3.44,6.916047211668249e-09,3.338,0.652,9.531,15.3075,37.3774,37371530,1315.0,3.338,0.0,2.379120240813878e-08,1.8674136321195144e-05,1884.0,"37.367,15.132"
E01446N4259E02038N3783-BS-M732_E01827N3940_D010_S292D30R090_A001180_S030,BS_manning003/E01446N4259E02038N3783-BS-M732_E01827N3940_D010_S292D30R090_A001180_S030,0.59,1.961781841795334e-09,0.001,0.001,2.22,18.2754,39.4009,39401827,54.0,0.001,1.0,1.157451286659247e-09,1.8674136321195144e-05,73.0,"39.347,18.102"
E01598N4052E01840N3892-BS-M774_E01735N3917_D010_S292D30R090_A005608_S028,BS_manning003/E01598N4052E01840N3892-BS-M774_E01735N3917_D010_S292D30R090_A005608_S028,0.36,6.1663881240259085e-09,-0.002,-0.002,1.712,17.3563,39.1761,39171735,49.0,0.002,1.0,2.2198997246493268e-09,1.8674136321195144e-05,49.0,"39.017,17.112"
E01598N4052E01840N3892-BS-M774_E01798N3940_D010_S112D50R270_A005608_S028,BS_manning003/E01598N4052E01840N3892-BS-M774_E01798N3940_D010_S112D50R270_A005608_S028,0.69,1.857160484512473e-08,0.001,0.001,2.827,17.9844,39.4009,39401798,97.0,0.001,1.0,1.2814407343136062e-08,1.8674136321195144e-05,116.0,"39.347,17.772"
E01470N3877E01631N3641-BS-M792_E01555N3715_D010_S247D70R270_A008541_S034,BS_manning003/E01470N3877E01631N3641-BS-M792_E01555N3715_D010_S247D70R270_A008541_S034,1.5,3.631663027894212e-09,0.546,0.175,9.159,15.5529,37.1526,37151555,772.0,0.546,0.0,5.447494541841318e-09,1.8674136321195144e-05,772.0,"37.037,15.462"
E01267N3753E01646N3535-BS-M774_E01502N3737_D010_S022D30R270_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01502N3737_D010_S022D30R270_A003139_S050,0.68,1.550588670297233e-08,2.009,0.158,5.12,15.0245,37.3774,37371502,919.0,2.009,0.0,1.0544002958021185e-08,1.8674136321195144e-05,1174.0,"37.367,14.802"
E01522N3585E03578N2685-BS-M792_E01918N3422_D010_S202D50R090_A004781_S062,BS_manning003/E01522N3585E03578N2685-BS-M792_E01918N3422_D010_S202D50R090_A004781_S062,0.66,1.6427058518215654e-09,-0.002,-0.002,2.305,19.18,34.2298,34221918,64.0,0.002,1.0,1.0841858622022333e-09,1.8674136321195144e-05,64.0,"34.067,19.092"
E01470N3877E01631N3641-BS-M707_E01534N3760_D010_S157D30R090_A001194_S013,BS_manning003/E01470N3877E01631N3641-BS-M707_E01534N3760_D010_S157D30R090_A001194_S013,0.43,6.305745252260246e-08,0.066,0.01,2.021,15.3446,37.6022,37601534,569.0,0.066,1.0,2.7114704584719056e-08,1.8674136321195144e-05,1884.0,"37.367,15.132"
E01470N3877E01631N3641-BS-M680_E01555N3715_D075_S292D30R270_A000638_S009,BS_manning003/E01470N3877E01631N3641-BS-M680_E01555N3715_D075_S292D30R270_A000638_S009,0.11,4.241762837892176e-08,-0.002,-0.004,0.583,15.5529,37.1526,37151555,772.0,0.004,1.0,4.665939121681394e-09,1.8674136321195144e-05,772.0,"37.037,15.462"
E01446N4259E02038N3783-BS-M754_E01980N3850_D172_S337D30R090_A001972_S039,BS_manning003/E01446N4259E02038N3783-BS-M754_E01980N3850_D172_S337D30R090_A001972_S039,0.3,8.420960134109405e-09,-0.001,-0.001,1.465,19.8065,38.5016,38501980,205.0,0.001,1.0,2.5262880402328215e-09,1.8674136321195144e-05,205.0,"38.357,19.752"
E01267N3753E01646N3535-BS-M774_E01572N3647_D107_S112D30R090_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01572N3647_D107_S112D30R090_A003139_S050,0.72,2.5045359491189473e-09,0.014,0.007,4.089,15.7223,36.4781,36471572,380.0,0.014,1.0,1.803265883365642e-09,1.8674136321195144e-05,1599.0,"36.377,15.462"
E01470N3877E01631N3641-BS-M707_E01583N3715_D010_S292D30R270_A001194_S013,BS_manning003/E01470N3877E01631N3641-BS-M707_E01583N3715_D010_S292D30R270_A001194_S013,0.13,2.4455737893877088e-08,-0.007,-0.01,0.79,15.8349,37.1526,37151583,575.0,0.01,1.0,3.1792459262040215e-09,1.8674136321195144e-05,597.0,"37.037,15.792"
E01267N3753E01646N3535-BS-M707_E01530N3737_D010_S157D50R270_A000668_S023,BS_manning003/E01267N3753E01646N3535-BS-M707_E01530N3737_D010_S157D50R270_A000668_S023,0.82,3.1288761526977065e-08,0.04,-0.016,5.471,15.3075,37.3774,37371530,1315.0,0.04,1.0,2.565678445212119e-08,1.8674136321195144e-05,1884.0,"37.367,15.132"
E01267N3753E01646N3535-BS-M792_E01530N3737_D125_S292D10R270_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01530N3737_D125_S292D10R270_A004781_S062,1.25,5.741531273731058e-10,2.055,-0.22,6.797,15.3075,37.3774,37371530,1315.0,2.055,0.0,7.176914092163822e-10,1.8674136321195144e-05,1884.0,"37.367,15.132"
E01108N3882E01527N3690-BS-M754_E01509N3782_D010_S157D30R090_A003524_S022,BS_manning003/E01108N3882E01527N3690-BS-M754_E01509N3782_D010_S157D30R090_A003524_S022,0.45,6.8864412037231205e-09,0.121,-0.159,2.606,15.0974,37.8271,37821509,141.0,0.159,0.0,3.098898541675404e-09,1.8674136321195144e-05,239.0,"37.697,14.802"
E01470N3877E01631N3641-BS-M707_E01555N3715_D010_S292D70R270_A001194_S013,BS_manning003/E01470N3877E01631N3641-BS-M707_E01555N3715_D010_S292D70R270_A001194_S013,0.16,1.719375935159118e-08,0.001,-0.008,1.539,15.5529,37.1526,37151555,772.0,0.008,1.0,2.7510014962545892e-09,1.8674136321195144e-05,772.0,"37.037,15.462"
E01108N3882E01527N3690-BS-M792_E01449N3760_D010_S112D50R090_A008541_S034,BS_manning003/E01108N3882E01527N3690-BS-M792_E01449N3760_D010_S112D50R090_A008541_S034,1.6,9.834857679336869e-09,-0.906,-1.919,3.91,14.4932,37.6022,37601449,51.0,1.919,0.0,1.573577228693899e-08,1.8674136321195144e-05,274.0,"37.367,14.472"
E01267N3753E01646N3535-BS-M732_E01527N3715_D010_S022D70R090_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01527N3715_D010_S022D70R090_A001180_S030,1.38,1.1046117522635507e-08,0.224,0.036,5.413,15.2708,37.1526,37151527,1118.0,0.224,0.0,1.5243642181237e-08,1.8674136321195144e-05,1118.0,"37.037,15.132"
E01267N3753E01646N3535-BS-M650_E01551N3692_D010_S022D50R090_A000178_S012,BS_manning003/E01267N3753E01646N3535-BS-M650_E01551N3692_D010_S022D50R090_A000178_S012,0.04,7.043718817366623e-08,0.001,-0.001,0.371,15.5157,36.9278,36921551,1188.0,0.001,1.0,2.8174875269466492e-09,1.8674136321195144e-05,1188.0,"36.707,15.462"
E01522N3585E03578N2685-BS-M732_E01715N3512_D010_S067D50R090_A001180_S030,BS_manning003/E01522N3585E03578N2685-BS-M732_E01715N3512_D010_S067D50R090_A001180_S030,0.62,2.221261199558641e-09,-0.001,-0.001,3.027,17.1575,35.1291,35121715,44.0,0.001,1.0,1.3771819437263574e-09,1.8674136321195144e-05,148.0,"35.057,17.112"
E01446N4259E02038N3783-BS-M809_E02004N3827_D010_S247D30R090_A006995_S075,BS_manning003/E01446N4259E02038N3783-BS-M809_E02004N3827_D010_S247D30R090_A006995_S075,0.46,7.003862961069045e-09,0.008,0.007,2.068,20.0408,38.2767,38272004,338.0,0.008,1.0,3.221776962091761e-09,1.8674136321195144e-05,647.0,"38.027,19.752"
