idx,eve_id,MIH,P05,P16,P50,P84,P95,Pmean
34880,E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02057N3668_S000,0.56153107,0.0,0.0,2.378399118684102e-06,2.7833394691777623e-05,4.3135444722852876e-05,1.118227674443566e-05
34933,E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02294N3487_S004,3.8117027,0.0,0.0,0.0,1.797316256874099e-08,4.211310598873461e-07,6.904212390967691e-08
34936,E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02260N3491_S002,3.2944221,0.0,0.0,0.0,1.983171714549701e-08,4.694713831918218e-07,7.647969913711391e-08
34944,E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02159N3618_S002,1.2497139,0.0,0.0,0.0,6.158141397236233e-07,1.321277686853164e-06,2.3020770188664187e-07
34955,E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01694N3821_S000,0.29907608,0.0,0.0,6.551258540129171e-07,5.1926624436438e-06,1.973096406374917e-05,3.5859838429508734e-06
34962,E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02330N3507_S005,2.009613,0.0,0.0,8.261737989199057e-08,1.4857336714598185e-06,5.189108490287355e-06,1.0188347376519534e-06
34965,E01964N3926E02184N3685-PS-Str_PNo_Hom-M792_E02088N3719_S000,0.18463516,1.2684778843882257e-10,1.8186929914925913e-08,4.593213217695382e-06,2.2466900194270303e-05,4.0511605700569255e-05,1.1110279451842325e-05
34973,E01517N3917E01678N3772-PS-Mur_PNo_Hom-M792_E01630N3865_S000,0.119018555,2.0180141921221392e-11,1.62655502995432e-06,7.424395837540982e-06,1.991195421331806e-05,5.728856073158395e-05,1.3088073802275368e-05
35001,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02237N3564_S004,1.7593651,0.0,0.0,0.0,1.2431372332434475e-06,3.0218452789229103e-06,4.979641756554412e-07
35028,E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02164N3590_S003,1.8188744,0.0,0.0,0.0,4.4066382447100297e-07,9.54167571730799e-07,1.6637728490738365e-07
35048,E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02321N3496_S001,1.1032257,0.0,0.0,0.0,1.022544868638795e-06,2.1878881517544393e-06,3.8268193689784245e-07
35066,E01964N3926E02184N3685-PS-Str_PYes_Var-M792_E02078N3742_S000,0.19836807,1.1486042777908811e-10,1.6397260678310706e-08,4.185801469980189e-06,2.0471129143484095e-05,3.7577925110925266e-05,1.0079985533199824e-05
35125,E02113N3823E02873N3483-PS-Str_PNo_Hom-M809_E02157N3736_S000,0.22888565,1.8631931319051016e-07,1.9782708793443783e-06,6.477098484753038e-06,1.1022518393658604e-05,1.5195180888505832e-05,6.795034150019843e-06
35132,E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02242N3492_S005,2.0279236,0.0,0.0,0.0,3.861949814684025e-08,9.139509332241225e-07,1.490806093246307e-07
35134,E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02247N3453_S002,1.5655746,0.0,0.0,9.10498907750312e-08,1.6548225191262658e-06,6.908580548729054e-06,1.3078024806012393e-06
35216,E01964N3926E02184N3685-PS-Str_PYes_Var-M774_E02057N3724_S000,0.15869522,0.0,0.0,5.622475581961202e-06,3.479254150404982e-05,6.670807041425864e-05,1.597480133792446e-05
35221,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02267N3478_S004,1.0925446,0.0,0.0,0.0,2.400107568948328e-06,6.034975927789384e-06,9.850491141967297e-07
35225,E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02076N3673_S000,0.46387482,0.0,0.0,2.8767559662165227e-06,3.366545320784128e-05,5.223463195584027e-05,1.353648151128874e-05
35231,E01964N3926E02184N3685-PS-Str_PYes_Var-M809_E02053N3710_S000,0.25635147,0.0,0.0,2.1175191483546196e-09,1.0197145960351858e-05,3.263808814852459e-05,5.229610515692069e-06
35332,E01964N3926E02184N3685-PS-Str_PYes_Var-M707_E01991N3732_S000,0.050354004,0.0,0.0,4.3218085692458736e-05,0.0003132973436036,0.0005121375223755949,0.00013520278906332196
35336,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02296N3512_S005,2.0325012,0.0,0.0,0.0,3.404780336203914e-07,7.861041989647132e-07,1.4875466724495845e-07
35337,E02113N3823E02873N3483-PS-Mur_PYes_Hom-M809_E02132N3749_S000,0.2548256,1.615884270891417e-07,1.6673028774556862e-06,5.424501873888272e-06,9.125821219642058e-06,1.265136503226834e-05,5.6821552498319144e-06
35353,E02113N3823E02873N3483-PS-Str_PNo_Hom-M809_E02219N3719_S000,0.18005753,2.661464527869393e-07,2.8258464899495037e-06,9.408845597381448e-06,1.59298539044204e-05,2.1949367505363272e-05,9.829641150034348e-06
35354,E02113N3823E02873N3483-PS-Mur_PNo_Var-M837_E02227N3683_S000,0.29907608,0.0,0.0,9.380889322125947e-06,4.448349990241676e-05,6.833531880657495e-05,2.009919863635828e-05
35383,E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02201N3643_S003,1.1505318,0.0,0.0,1.0882297341686037e-07,2.247034612695789e-06,6.841498878321016e-06,1.4617650681937226e-06
35394,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02140N3655_S001,0.92622375,0.0,0.0,0.0,2.026195128094108e-06,4.824552098914065e-06,7.918820281182527e-07
35400,E01964N3926E02184N3685-PS-Str_PNo_Var-M824_E02093N3745_S000,0.23346329,0.0,0.0,7.908637437476758e-06,7.45443247461397e-05,0.00023543228612569493,5.303204265229152e-05
35414,E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02425N3440_S003,0.5859451,0.0,0.0,0.0,5.40213682095402e-06,1.3334112250428526e-05,2.177837970181782e-06
35459,E01964N3926E02184N3685-PS-Mur_PNo_Var-M792_E02093N3745_S000,0.16327286,1.5953871755827953e-10,2.0972289576378452e-08,5.145755315365002e-06,2.5185836231143145e-05,4.83212057387082e-05,1.2724062628364309e-05
35464,E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02219N3560_S002,2.5040054,0.0,0.0,0.0,4.102789323076273e-07,8.90986891750324e-07,1.5516550619825395e-07
35473,E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02370N3485_S003,0.9933624,0.0,0.0,0.0,9.901989545655212e-07,8.800003439274046e-06,1.1409538403438185e-06
35474,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02112N3663_S002,0.91249084,0.0,0.0,0.0,2.020159395220361e-06,4.722224758665759e-06,7.829384001714611e-07
35479,E01964N3926E02184N3685-PS-Str_PYes_Var-M809_E02037N3706_S000,0.2914467,0.0,0.0,1.6015331392072263e-09,8.771731633485612e-06,2.466280916366669e-05,4.417015502239454e-06
35507,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02313N3510_S004,1.8432884,0.0,0.0,0.0,1.4111953208627671e-06,3.4377708203800878e-06,5.631334705711204e-07
35510,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02128N3626_S005,0.9796295,0.0,0.0,0.0,1.8699848631198432e-06,4.448722291760835e-06,7.388551286055784e-07
35570,E01964N3926E02184N3685-PS-Mur_PYes_Var-M774_E02057N3724_S000,0.13580704,0.0,0.0,6.570059836215467e-06,4.065630454118968e-05,7.79507190011267e-05,1.8667115424840556e-05
35632,E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02417N3454_S004,0.77973557,0.0,0.0,0.0,4.963653633101819e-07,5.892085829782022e-06,7.072217641800856e-07
35653,E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02408N3442_S003,2.4811172,0.0,0.0,0.0,2.600685917527887e-07,6.182107281091238e-07,1.1507971118101546e-07
35655,E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02256N3567_S001,1.4160385,0.0,0.0,1.1041282517458363e-07,1.9544573353236365e-06,7.042362342667265e-06,1.3556907371433963e-06
35659,E02113N3823E02873N3483-PS-Str_PYes_Hom-M809_E02218N3671_S000,0.19379044,2.753957595859873e-07,2.6645328024769937e-06,8.678839842188304e-06,1.4650274331802069e-05,2.065167631840514e-05,9.13309691878018e-06
35674,E01577N3897E01966N3571-PS-Mur_PYes_Var-M732_E01739N3699_S000,0.23041153,0.0,0.0,1.8664910950609557e-06,2.1445583111652695e-05,0.00014134796907188497,2.9829240712108685e-05
35685,E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02218N3525_S003,2.5406265,0.0,0.0,0.0,9.569590663762104e-07,2.3770312973986702e-06,3.8981548935854807e-07
35691,E02020N3739E02658N3366-PS-Str_PNo_Var-M809_E02127N3724_S000,0.26703262,1.5140256126014027e-17,1.9247022660772156e-08,2.1037150393743122e-06,8.176213015014334e-06,2.8220270247845214e-05,5.55605944872533e-06
35710,E02113N3823E02873N3483-PS-Mur_PYes_Var-M837_E02318N3569_S000,0.4516678,6.519889009613777e-11,1.2045282524892363e-06,1.224732939339793e-05,3.127853364347307e-05,4.485169041273206e-05,1.6449758631086185e-05
35720,E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02498N3438_S004,1.9623108,0.0,0.0,0.0,4.246695448318185e-08,9.867493680099354e-07,1.6263434987330044e-07
35722,E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02242N3492_S003,2.3910904,0.0,0.0,0.0,3.1238869232113445e-08,7.392844303413708e-07,1.2058959549470378e-07
35724,E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02301N3474_S004,1.6647606,0.0,0.0,0.0,1.591775470914554e-06,3.9413236052994726e-06,6.464638887776036e-07
35730,E01548N3896E01854N3659-PS-Mur_PYes_Var-M732_E01804N3797_S000,0.18463516,0.0,0.0,8.916455760058983e-06,6.40336424185105e-05,0.000176584926837,3.7224767976019266e-05
35748,E01964N3926E02184N3685-PS-Mur_PYes_Var-M792_E02061N3739_S000,0.1968422,1.1538282007602063e-10,1.6512040487009026e-08,4.136714975513581e-06,2.018968320544131e-05,3.615220259722223e-05,1.0025096783243627e-05
35759,E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02361N3475_S002,2.6153946,0.0,0.0,0.0,4.2901844101711363e-07,9.263857028795245e-07,1.614209575842331e-07
35762,E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02401N3455_S001,0.51117706,0.0,0.0,0.0,2.7196313793300004e-06,6.380187731977555e-06,1.0876271415926468e-06
35773,E02113N3823E02873N3483-PS-Mur_PNo_Var-M837_E02200N3695_S000,0.22125626,9.405026203313652e-11,2.0164185599359133e-06,1.9233636129880722e-05,4.875758270423278e-05,6.940179546136627e-05,2.5951489451300683e-05
35778,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02159N3618_S001,0.862133,0.0,0.0,1.4211968373220812e-07,2.57381141796703e-06,9.261086933164804e-06,1.7601594478837195e-06
35786,E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01695N3801_S000,0.6042557,0.0,0.0,3.461904012515805e-07,2.4268377020775547e-06,1.0615343458294695e-05,1.7748810490212774e-06
35813,E01964N3926E02184N3685-PS-Mur_PNo_Hom-M774_E02081N3777_S000,0.13428116,9.302578810440307e-08,1.2994150361686867e-06,9.222336371673304e-06,4.02092687011698e-05,7.577342951178308e-05,1.9875431953136923e-05
35838,E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02328N3482_S001,2.4490738,0.0,0.0,0.0,2.8108639151717436e-07,6.557438789235428e-07,1.2344735022352525e-07
35853,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M707_E01600N3777_S000,0.08850098,2.3724407023623548e-06,6.689307026192505e-06,2.9276608440455522e-05,0.00010468811716975599,0.00024607767836335484,6.153959594883608e-05
35930,E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02441N3439_S001,3.07164,0.0,0.0,0.0,2.6490873707706067e-08,6.255412715482458e-07,1.020599415825822e-07
35950,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02129N3665_S002,1.159687,0.0,0.0,0.0,1.66364714888341e-06,3.973064799204937e-06,6.488881545035108e-07
35972,E02020N3739E02658N3366-PS-Str_PNo_Hom-M792_E02100N3712_S000,0.2548256,6.746749268756553e-09,9.018953953154682e-07,4.008278451097698e-06,1.3902980821158673e-05,3.1872451801874364e-05,8.456339557592606e-06
35974,E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02467N3448_S004,0.93995667,0.0,0.0,0.0,7.492171204405822e-07,1.7572919030317612e-06,3.3059228379050527e-07
35976,E01964N3926E02184N3685-PS-Mur_PYes_Var-M824_E02074N3729_S000,0.2685585,0.0,0.0,4.4096355515943365e-11,8.931338883490468e-05,0.00027250434983933,4.487547297227015e-05
35978,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02328N3482_S001,1.7334251,0.0,0.0,0.0,1.5272080788636645e-06,3.7616924252777534e-06,6.153166166999975e-07
35997,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M809_E02235N3695_S000,0.17395401,2.8438814283626483e-07,3.019530137643654e-06,9.750434646622926e-06,1.658685150200376e-05,2.2981870516351812e-05,1.02756991836037e-05
36004,E02113N3823E02873N3483-PS-Str_PYes_Hom-M809_E02226N3659_S000,0.20294571,2.6669015147459106e-07,2.5607211826431994e-06,8.328171044468725e-06,1.383519887009359e-05,1.9494350666866635e-05,8.721078950827489e-06
36009,E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02112N3663_S003,0.8712883,0.0,0.0,1.280047836026555e-07,2.306237255616756e-06,8.042793789612275e-06,1.5947167232405956e-06
36033,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02134N3641_S004,1.6922264,0.0,0.0,0.0,1.1926727639779891e-06,2.8230781823308557e-06,4.6712764402847355e-07
36053,E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02183N3593_S001,1.9195862,0.0,0.0,0.0,1.0778025439466812e-06,2.616665982961703e-06,4.316884352016282e-07
36058,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02146N3630_S005,0.85908127,0.0,0.0,0.0,2.1691133795718587e-06,5.189513704163337e-06,8.537900660484474e-07
36062,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02220N3597_S002,1.7013817,0.0,0.0,0.0,1.272503250459975e-06,3.066117403859532e-06,5.037790954118446e-07
36077,E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02408N3442_S002,2.0508118,0.0,0.0,0.0,3.424185561239367e-07,8.139653599565579e-07,1.5151936754908212e-07
36107,E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02253N3579_S005,2.009613,0.0,0.0,0.0,1.2106984741741304e-06,2.9425937751808068e-06,4.83405856879797e-07
36111,E01964N3926E02184N3685-PS-Str_PYes_Var-M809_E02048N3695_S000,0.28534317,0.0,0.0,1.7027158876647184e-09,9.33777611100251e-06,2.648369500546898e-05,4.699593787193752e-06
36150,E02113N3823E02873N3483-PS-Str_PYes_Hom-M824_E02373N3537_S000,0.17090225,0.0,0.0,6.78355139889287e-05,0.0002515630027296,0.0003711870016178,0.00012073591157948742
36191,E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01705N3831_S005,1.2634468,0.0,0.0,0.0,5.006248362351404e-07,6.1473308952515175e-06,8.680946362656784e-07
36212,E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02170N3650_S002,0.9521637,0.0,0.0,0.0,2.1041909272905725e-06,5.216373653172957e-06,8.30236269897805e-07
36223,E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02311N3485_S004,0.6240921,0.0,0.0,2.703264700853851e-07,4.836888271906559e-06,1.7393555161989104e-05,3.3390994263778027e-06
36243,E01964N3926E02184N3685-PS-Str_PYes_Var-M809_E02083N3755_S000,0.21362686,0.0,7.553572563249521e-14,2.2032172614868857e-06,1.3056336182537082e-05,2.529038313199586e-05,6.275500354249839e-06
36257,E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01749N3728_S000,0.47455597,0.0,0.0,6.623392057964646e-07,6.288224345132458e-06,1.6620523033002363e-05,3.2824866404698265e-06
36303,E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02287N3501_S004,2.0279236,0.0,0.0,0.0,1.2473844868221166e-06,3.1118966511103117e-06,5.072396217398588e-07
36306,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02212N3482_S005,1.5640488,0.0,0.0,0.0,1.6235423415479492e-06,3.957048859847733e-06,6.636662923693082e-07
36341,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02129N3665_S005,0.84534836,0.0,0.0,0.0,2.108355854483664e-06,5.0351028072682596e-06,8.223421296822453e-07
36342,E02113N3823E02873N3483-PS-Str_PYes_Hom-M792_E02184N3722_S000,0.12207031,4.057942183114475e-06,6.069867440427165e-06,1.7744147403961505e-05,2.7863911011069927e-05,4.698871437724046e-05,2.042064778249344e-05
36348,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M792_E02103N3738_S000,0.19989395,1.3158437569050812e-10,1.766911287195792e-08,4.2690118652031035e-06,2.0773479999388126e-05,3.958358239278253e-05,1.0520959055839415e-05
36363,E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02253N3527_S005,2.3926163,0.0,0.0,6.714946537055159e-08,1.1837517652503705e-06,4.432792975696685e-06,8.252805713790121e-07
36420,E01964N3926E02184N3685-PS-Mur_PNo_Hom-M792_E02078N3742_S000,0.15411758,1.4783998093026657e-10,2.1105360243412025e-08,5.38765893062797e-06,2.634894715884664e-05,4.83675695730748e-05,1.297422356698673e-05
36463,E01517N3917E01678N3772-PS-Mur_PNo_Hom-M732_E01562N3822_S000,0.0869751,9.696379387040696e-06,2.146253534847173e-05,5.774008469766411e-05,0.00013001852221593594,0.00022303422056658487,7.902262821445346e-05
36481,E01964N3926E02184N3685-PS-Mur_PYes_Var-M754_E02018N3773_S000,0.08239746,0.0,0.0,2.6177635469148206e-05,0.0001416949057444639,0.00030487301692883994,6.481374955681186e-05
36484,E01964N3926E02184N3685-PS-Mur_PYes_Var-M824_E02031N3692_S000,0.2838173,0.0,0.0,4.16059383548932e-11,7.979193049545206e-05,0.0002310489636673848,4.188819159893361e-05
36533,E01964N3926E02184N3685-PS-Mur_PNo_Hom-M792_E02083N3755_S000,0.15869522,1.577634777098273e-10,2.0781593883704692e-08,5.09180336132494e-06,2.491513011779638e-05,4.778142677425272e-05,1.259992392899899e-05
36551,E02113N3823E02873N3483-PS-Str_PNo_Var-M837_E02362N3528_S000,0.21210098,0.0,0.0,2.6952645949175613e-05,7.372638664298253e-05,0.00010923425476461995,3.66202374312084e-05
36554,E01517N3917E01678N3772-PS-Str_PNo_Hom-M707_E01575N3795_S000,0.07476807,8.188040242438698e-06,2.0685766240570098e-05,5.962210449598037e-05,0.00011899134768017598,0.00017641456596286,7.284278636958179e-05
36587,E02113N3823E02873N3483-PS-Str_PYes_Hom-M792_E02192N3708_S000,0.12970352,3.893143467706307e-06,5.850651957855359e-06,1.6911044865944657e-05,2.6271423777443777e-05,4.436841181107643e-05,1.9415984691473034e-05
36645,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02483N3431_S002,0.49591827,0.0,0.0,0.0,2.8891989694945857e-06,6.688404583172311e-06,1.1482318298796132e-06
36654,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M809_E02243N3708_S000,0.16937637,2.843479204680066e-07,3.0191030711283215e-06,1.0111569242909153e-05,1.7058298146431343e-05,2.3647924210201177e-05,1.0553396686727415e-05
36670,E02113N3823E02873N3483-PS-Str_PYes_Hom-M792_E02173N3709_S000,0.119018555,4.0646729626661535e-06,6.129239588207576e-06,1.7716436678712414e-05,2.728252915931738e-05,4.6117163790307894e-05,2.0289620993266685e-05
36683,E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02253N3503_S005,2.446022,0.0,0.0,0.0,2.6783796008992854e-08,6.292370488481746e-07,1.0298715679801234e-07
36685,E01964N3926E02184N3685-PS-Mur_PYes_Var-M792_E02093N3745_S000,0.16327286,1.5752750133872456e-10,2.0707903541422343e-08,5.080885629118822e-06,2.4868332348033222e-05,4.771204707040788e-05,1.2563657420597473e-05
36687,E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02425N3440_S003,2.259861,0.0,0.0,0.0,2.8790723649642496e-07,6.846497127873904e-07,1.2759757677127236e-07
36730,E01548N3896E01854N3659-PS-Str_PYes_Hom-M792_E01657N3828_S000,0.22430801,1.6092565336645367e-12,2.0425614393326902e-07,1.7654429483051205e-06,1.095634723347557e-05,3.5403584458738235e-05,6.944574256087369e-06
36818,E02113N3823E02873N3483-PS-Str_PNo_Hom-M809_E02218N3695_S000,0.18005753,2.7555384362693797e-07,2.896769917666383e-06,9.337232692804352e-06,1.599155417859045e-05,2.185647567859232e-05,9.82966782115455e-06
36826,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02116N3637_S003,1.1703682,0.0,0.0,0.0,1.6594582457573008e-06,3.937790521556903e-06,6.510604051029925e-07
36831,E02113N3823E02873N3483-PS-Mur_PYes_Hom-M792_E02218N3695_S000,0.12054443,4.310671685169604e-06,6.496009436005808e-06,1.8801962697177525e-05,2.9027827999926457e-05,4.9060748389649834e-05,2.1537701890620112e-05
36839,E02113N3823E02873N3483-PS-Str_PNo_Hom-M809_E02200N3695_S000,0.16174698,3.0585256947788355e-07,3.0448979472042558e-06,9.94474613504115e-06,1.7002037380246336e-05,2.3308917879177546e-05,1.0499506554423735e-05
36893,E02020N3739E02658N3366-PS-Str_PNo_Hom-M809_E02135N3710_S000,0.30212784,1.3568300361285399e-17,1.7323508544138034e-08,1.8886204380842472e-06,7.321015899276616e-06,2.5288092160854085e-05,4.970455740587352e-06
36906,E01517N3917E01678N3772-PS-Str_PYes_Hom-M754_E01609N3825_S000,0.13428116,3.846808270727758e-06,7.316167395746446e-06,2.153579336769642e-05,5.428763223129483e-05,0.000105994152185195,3.2239537825926726e-05
36923,E01548N3896E01854N3659-PS-Str_PYes_Hom-M707_E01600N3777_S000,0.091552734,2.2933594440877846e-06,6.466330402966695e-06,2.8300722707599166e-05,0.00010119851760930798,0.00023787509929826486,5.9488278638146285e-05
36945,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M824_E02405N3521_S000,0.13733292,2.509793638850162e-07,3.36216145040637e-05,0.0001403669298896,0.00026297458351393196,0.0003716564139203547,0.00015267323469286435
36955,E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02190N3609_S001,0.93995667,0.0,0.0,1.396481149587654e-07,2.4913061977486286e-06,8.847858302526994e-06,1.731290170981641e-06
36965,E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02342N3454_S003,2.3041115,0.0,0.0,0.0,3.413467271898492e-08,8.013052571388677e-07,1.3121455703233634e-07
36969,E01964N3926E02184N3685-PS-Str_PYes_Var-M774_E02078N3742_S000,0.15411758,8.355366747286846e-08,1.096025214808893e-06,8.199084077262527e-06,3.4331281312601645e-05,6.0724825791878085e-05,1.7098998960120253e-05
36984,E01517N3917E01678N3772-PS-Mur_PNo_Hom-M707_E01575N3795_S000,0.07476807,8.188040242438698e-06,2.0685766240570098e-05,5.962210449598037e-05,0.00011899134768017598,0.00017641456596286,7.284278636958179e-05
37039,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02239N3477_S002,1.7807274,0.0,0.0,0.0,1.3598857151000963e-06,3.352082627977475e-06,5.561930377145229e-07
37062,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M809_E02053N3710_S000,0.28534317,0.0,0.0,1.851824280634151e-09,8.917663151817527e-06,2.8542837099668912e-05,4.57342722909651e-06
37064,E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01754N3833_S000,0.2899208,0.0,0.0,1.6858595815492721e-06,1.1847368286884759e-05,2.0374130927847728e-05,5.372928164106202e-06
37092,E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02171N3606_S005,2.5253677,0.0,0.0,6.023875775691095e-08,1.0853425930353402e-06,3.954154780915158e-06,7.457116973713142e-07
37103,E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02159N3618_S003,0.72175217,0.0,0.0,1.7180635639890304e-07,3.1114420618330984e-06,1.1195589242082916e-05,2.127830385492705e-06
37124,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M792_E02088N3719_S000,0.22430801,1.0307780357759743e-10,1.4778884303169371e-08,3.7324917972217787e-06,1.8256831701400817e-05,3.292014300296866e-05,9.028326131058647e-06
37138,E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02253N3481_S003,2.2186623,0.0,0.0,0.0,4.777522209890677e-07,1.04651882297393e-06,1.8187076053882712e-07
37183,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M792_E02219N3719_S000,0.10986328,4.634129026026342e-06,7.048391395711154e-06,2.0184779532955766e-05,3.2340430664830334e-05,5.477867963760585e-05,2.3398938060235204e-05
37204,E01964N3926E02184N3685-PS-Mur_PYes_Var-M774_E02048N3750_S000,0.14038467,8.488003301552855e-08,1.1341363972584203e-06,8.552564730917092e-06,3.540913722645965e-05,6.261123651380844e-05,1.7584904730126286e-05
37220,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02260N3491_S001,2.3437843,0.0,0.0,0.0,1.0774992140082691e-06,2.676453946252419e-06,4.388756880400282e-07
37241,E01964N3926E02184N3685-PS-Mur_PYes_Var-M774_E02011N3740_S000,0.16174698,0.0,0.0,3.4646022110808615e-06,3.1714548125939475e-05,7.124486035846383e-05,1.4851381309244419e-05
37284,E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02201N3524_S005,2.5680923,0.0,0.0,0.0,3.9890460808410745e-07,8.56042864326551e-07,1.4985517585546406e-07
37290,E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01695N3801_S001,1.7959862,0.0,0.0,0.0,3.4207998556372886e-07,4.4976780038722085e-06,6.106903217224244e-07
37374,E01964N3926E02184N3685-PS-Str_PYes_Var-M792_E02074N3729_S000,0.22735977,1.0255465424856697e-10,1.4636831614051431e-08,3.716256840439747e-06,1.7946048709048412e-05,3.2293475641827666e-05,8.907093237236538e-06
37419,E01577N3897E01966N3571-PS-Str_PYes_Var-M650_E01725N3679_S000,0.07476807,0.0,0.0,2.6468071921119255e-07,2.195183127812185e-06,1.2641149641256724e-05,2.21557987823836e-06
37455,E02113N3823E02873N3483-PS-Mur_PYes_Hom-M792_E02202N3721_S000,0.117492676,4.223236684769228e-06,6.4777941770172934e-06,1.852437529052937e-05,2.9472915496714684e-05,5.020345362805421e-05,2.1439083809982608e-05
37482,E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02417N3542_S001,0.41046906,0.0,0.0,0.0,0.0,2.506555536458752e-05,2.48263450760857e-06
37521,E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01660N3790_S000,0.2899208,0.0,0.0,1.6379136198076052e-06,1.095714651827624e-05,2.211616737583475e-05,5.372928164106199e-06
37529,E01577N3897E01966N3571-PS-Mur_PYes_Var-M680_E01791N3758_S000,0.07324219,0.0,0.0,1.2120104206863395e-06,1.1719596761116679e-05,6.958134512327078e-05,1.2865366834178691e-05
37531,E01964N3926E02184N3685-PS-Mur_PNo_Var-M792_E02103N3738_S000,0.19226456,1.402129800906491e-10,1.8827759438265733e-08,4.548950986934277e-06,2.2135694471952524e-05,4.217926346369515e-05,1.1210867664870954e-05
37560,E01548N3896E01854N3659-PS-Mur_PYes_Var-M774_E01725N3727_S000,0.32349014,0.0,0.0,1.4587141294423748e-06,1.3074732930649674e-05,2.9892888501094483e-05,6.186182443697777e-06
37593,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02408N3442_S002,1.3534737,0.0,0.0,0.0,9.014771273608253e-07,2.114721814330975e-06,3.6105376387079096e-07
