id	count	max	logsum	mean	sd	dzmin	dzmax
BS_manning003/E01267N3753E01646N3535-BS-M754_E01568N3625_D010_S067D50R090_A001972_S039	9138	6.371	9.036	0.919	1.0	-0.01	-0.01
BS_manning003/E01522N3585E03578N2685-BS-M774_E02299N3310_D010_S202D50R270_A003139_S050	8332	4.325	8.721	0.735	0.737	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M680_E01523N3692_D010_S022D70R270_A000357_S016	3222	2.369	7.296	0.457	0.395	-0.565	1.025
BS_manning003/E01267N3753E01646N3535-BS-M754_E01523N3692_D091_S292D30R090_A001972_S039	9761	3.608	8.821	0.694	0.63	-0.481	0.227
BS_manning003/E01446N4259E02038N3783-BS-M792_E01928N3872_D010_S157D30R090_A004781_S062	10054	5.714	8.869	0.707	0.671	-0.004	-0.004
BS_manning003/E01267N3753E01646N3535-BS-M707_E01551N3692_D062_S292D70R270_A000668_S023	5098	2.246	7.721	0.442	0.365	0.021	0.571
BS_manning003/E01470N3877E01631N3641-BS-M732_E01559N3737_D010_S112D90R090_A002108_S017	8261	7.336	8.728	0.747	0.827	-0.069	-0.031
BS_manning003/E01470N3877E01631N3641-BS-M680_E01559N3737_D075_S247D50R270_A000638_S009	883	0.615	5.154	0.195	0.128	-0.005	-0.004
BS_manning003/E01522N3585E03578N2685-BS-M732_E02524N3243_D076_S247D50R090_A001180_S030	1840	1.569	6.51	0.364	0.284	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M792_E01519N3670_D010_S157D70R270_A004781_S062	7568	5.741	8.736	0.822	1.02	-1.501	-0.748
BS_manning003/E01108N3882E01527N3690-BS-M774_E01509N3782_D010_S247D30R090_A005608_S028	4409	1.836	7.408	0.374	0.343	-0.016	-0.014
BS_manning003/E01470N3877E01631N3641-BS-M774_E01603N3670_D010_S247D50R090_A005608_S028	12136	4.295	9.127	0.758	0.648	0.016	0.019
BS_manning003/E01470N3877E01631N3641-BS-M707_E01583N3715_D010_S202D70R090_A001194_S013	3069	3.126	7.301	0.483	0.449	-0.008	-0.002
BS_manning003/E01470N3877E01631N3641-BS-M754_E01538N3782_D140_S247D30R090_A003524_S022	2731	1.004	6.609	0.271	0.228	0.002	0.005
BS_manning003/E01267N3753E01646N3535-BS-M809_E01516N3647_D010_S067D30R090_A006995_S075	50380	13.33	11.329	1.651	1.66	-0.014	0.021
BS_manning003/E01470N3877E01631N3641-BS-M774_E01534N3760_D010_S067D90R090_A005608_S028	7640	4.905	8.308	0.531	0.529	-0.176	-0.108
BS_manning003/E01522N3585E03578N2685-BS-M754_E01825N3512_D010_S022D30R090_A001972_S039	4312	3.162	7.889	0.619	0.557	-0.001	-0.001
BS_manning003/E01470N3877E01631N3641-BS-M650_E01534N3760_D059_S202D30R090_A000318_S006	338	0.226	3.171	0.068	0.043	0.001	0.001
BS_manning003/E01446N4259E02038N3783-BS-M809_E01980N3850_D010_S067D50R090_A006995_S075	7340	2.678	8.193	0.493	0.43	0.01	0.01
BS_manning003/E01470N3877E01631N3641-BS-M754_E01559N3737_D140_S292D30R270_A003524_S022	10225	3.37	8.781	0.637	0.559	0.001	0.048
BS_manning003/E01267N3753E01646N3535-BS-M792_E01495N3692_D010_S067D30R090_A004781_S062	4332	6.187	8.415	1.042	1.015	-2.52	-1.319
BS_manning003/E01522N3585E03578N2685-BS-M754_E01613N3557_D091_S067D50R090_A001972_S039	4447	2.89	7.745	0.519	0.497	-0.002	-0.002
BS_manning003/E01446N4259E02038N3783-BS-M774_E01975N3827_D010_S337D50R270_A003139_S050	13781	6.524	9.538	1.007	1.047	0.002	0.002
BS_manning003/E01470N3877E01631N3641-BS-M732_E01559N3737_D115_S022D70R090_A002108_S017	1851	1.177	6.213	0.269	0.217	-0.039	0.069
BS_manning003/E01446N4259E02038N3783-BS-M754_E02009N3850_D010_S337D70R090_A001972_S039	5258	3.327	8.04	0.59	0.562	-0.001	-0.001
BS_manning003/E01522N3585E03578N2685-BS-M774_E02401N3288_D010_S067D30R090_A003139_S050	7683	3.506	8.503	0.642	0.62	0.001	0.001
BS_manning003/E01470N3877E01631N3641-BS-M707_E01534N3760_D094_S112D50R270_A001194_S013	1129	0.661	5.527	0.222	0.154	-0.005	-0.004
BS_manning003/E01267N3753E01646N3535-BS-M792_E01527N3715_D125_S112D10R090_A004781_S062	26129	6.045	10.096	0.928	0.799	0.121	1.18
BS_manning003/E01267N3753E01646N3535-BS-M732_E01530N3737_D010_S292D30R090_A001180_S030	8177	6.756	8.903	0.899	1.024	-0.018	-0.011
BS_manning003/E01267N3753E01646N3535-BS-M792_E01519N3670_D010_S022D30R090_A004781_S062	4454	4.796	8.359	0.958	0.82	-2.782	0.324
BS_manning003/E01522N3585E03578N2685-BS-M774_E01809N3422_D010_S067D70R090_A003139_S050	12808	5.343	9.428	0.971	0.957	-0.001	-0.001
BS_manning003/E01267N3753E01646N3535-BS-M774_E01498N3715_D107_S157D70R270_A003139_S050	991	2.204	6.197	0.495	0.526	-0.661	-0.208
BS_manning003/E01267N3753E01646N3535-BS-M792_E01491N3670_D010_S067D70R090_A004781_S062	77082	17.877	11.931	1.971	1.914	0.558	1.147
BS_manning003/E01470N3877E01631N3641-BS-M754_E01587N3737_D010_S157D70R270_A003524_S022	18228	9.505	10.017	1.229	1.386	0.016	0.031
BS_manning003/E01267N3753E01646N3535-BS-M754_E01575N3670_D091_S157D30R090_A001972_S039	8721	4.127	8.587	0.614	0.561	0.065	0.135
BS_manning003/E01470N3877E01631N3641-BS-M754_E01583N3715_D010_S067D30R090_A003524_S022	5197	4.444	7.709	0.428	0.496	-0.681	0.054
BS_manning003/E01470N3877E01631N3641-BS-M754_E01538N3782_D140_S157D90R270_A003524_S022	2071	0.981	6.259	0.252	0.207	0.034	0.054
BS_manning003/E01267N3753E01646N3535-BS-M809_E01572N3647_D010_S292D50R090_A006995_S075	24449	5.461	10.113	1.009	0.844	0.002	0.082
BS_manning003/E01267N3753E01646N3535-BS-M754_E01530N3737_D010_S067D50R090_A001972_S039	12174	6.728	9.177	0.795	0.735	0.024	0.036
BS_manning003/E01470N3877E01631N3641-BS-M809_E01538N3782_D010_S022D50R090_A012497_S042	1391	0.995	5.832	0.244	0.206	-0.889	-0.33
BS_manning003/E01267N3753E01646N3535-BS-M774_E01544N3647_D010_S067D50R270_A003139_S050	15623	7.66	9.828	1.187	1.229	-0.019	0.001
BS_manning003/E01267N3753E01646N3535-BS-M774_E01564N3602_D010_S067D30R090_A003139_S050	8851	5.538	8.9	0.828	0.87	-0.021	-0.019
BS_manning003/E01470N3877E01631N3641-BS-M774_E01559N3737_D010_S022D70R270_A005608_S028	10113	5.609	9.167	0.947	0.885	-0.941	1.704
BS_manning003/E01267N3753E01646N3535-BS-M732_E01498N3715_D076_S067D70R090_A001180_S030	422	0.382	3.961	0.122	0.08	-0.457	-0.106
BS_manning003/E01267N3753E01646N3535-BS-M792_E01502N3737_D010_S022D50R270_A004781_S062	2379	1.121	6.54	0.291	0.248	-0.065	0.092
BS_manning003/E01108N3882E01527N3690-BS-M732_E01474N3737_D115_S247D30R090_A002108_S017	215	0.117	2.295	0.041	0.024	0.001	0.002
BS_manning003/E01267N3753E01646N3535-BS-M754_E01470N3715_D091_S247D70R090_A001972_S039	621	0.357	4.459	0.138	0.087	0.123	0.294
BS_manning003/E01470N3877E01631N3641-BS-M774_E01579N3692_D010_S067D90R270_A005608_S028	10762	5.66	9.161	0.884	0.897	-0.546	-0.271
BS_manning003/E01267N3753E01646N3535-BS-M754_E01544N3647_D091_S202D30R090_A001972_S039	4455	3.068	7.615	0.455	0.474	0.048	0.095
BS_manning003/E01522N3585E03578N2685-BS-M754_E02326N3310_D010_S022D30R090_A001972_S039	3932	2.947	7.693	0.557	0.5	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M792_E01502N3737_D010_S067D30R270_A004781_S062	16659	6.735	9.756	1.035	0.95	-0.314	-0.127
BS_manning003/E01267N3753E01646N3535-BS-M809_E01557N3557_D010_S067D50R270_A006995_S075	14356	5.964	9.598	1.027	1.016	0.019	0.021
BS_manning003/E01470N3877E01631N3641-BS-M809_E01555N3715_D010_S022D70R270_A012497_S042	14329	10.158	10.122	1.737	1.554	-1.405	-0.91
BS_manning003/E01267N3753E01646N3535-BS-M754_E01523N3692_D091_S112D70R270_A001972_S039	4573	3.758	8.109	0.727	0.743	-0.518	0.28
BS_manning003/E01267N3753E01646N3535-BS-M732_E01547N3670_D010_S337D30R090_A001180_S030	3614	5.793	7.849	0.709	0.702	-0.068	0.076
BS_manning003/E01267N3753E01646N3535-BS-M754_E01519N3670_D091_S022D30R090_A001972_S039	2005	2.895	6.995	0.544	0.511	-1.391	-0.391
BS_manning003/E01267N3753E01646N3535-BS-M774_E01530N3737_D010_S292D10R090_A003139_S050	14806	7.918	9.605	1.002	0.981	-0.031	-0.03
BS_manning003/E01267N3753E01646N3535-BS-M754_E01572N3647_D091_S247D50R270_A001972_S039	10398	4.893	9.045	0.815	0.835	-0.018	-0.008
BS_manning003/E01267N3753E01646N3535-BS-M707_E01530N3737_D220_S112D30R090_A000668_S023	1011	0.619	5.276	0.193	0.127	0.039	0.053
BS_manning003/E01108N3882E01527N3690-BS-M707_E01506N3760_D010_S247D30R090_A001194_S013	736	0.599	4.693	0.147	0.101	-0.005	-0.004
BS_manning003/E01267N3753E01646N3535-BS-M792_E01498N3715_D125_S067D30R270_A004781_S062	14388	5.225	9.445	0.879	0.815	-0.393	0.22
BS_manning003/E01446N4259E02038N3783-BS-M809_E01938N3917_D144_S292D50R090_A006995_S075	11146	3.218	8.959	0.698	0.512	-0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M774_E01495N3692_D010_S247D70R090_A003139_S050	6155	5.565	8.764	1.04	0.936	-3.001	1.664
BS_manning003/E01267N3753E01646N3535-BS-M774_E01575N3670_D010_S247D50R090_A003139_S050	22578	7.847	10.271	1.279	1.174	0.014	0.037
BS_manning003/E01470N3877E01631N3641-BS-M707_E01559N3737_D010_S067D30R270_A001194_S013	1784	1.508	6.512	0.377	0.276	-0.021	-0.01
BS_manning003/E01470N3877E01631N3641-BS-M732_E01603N3670_D010_S022D50R090_A002108_S017	11830	7.316	9.41	1.032	1.102	-0.002	0.001
BS_manning003/E01522N3585E03578N2685-BS-M774_E02571N3220_D010_S067D50R090_A003139_S050	7981	4.113	8.557	0.652	0.632	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M792_E01467N3692_D010_S022D90R090_A004781_S062	2449	3.448	7.428	0.687	0.695	-0.43	-0.199
BS_manning003/E01267N3753E01646N3535-BS-M754_E01527N3715_D091_S067D30R270_A001972_S039	9049	3.343	8.642	0.626	0.541	-0.213	0.626
BS_manning003/E01267N3753E01646N3535-BS-M774_E01527N3715_D107_S157D90R090_A003139_S050	9017	5.171	9.072	0.966	0.912	-1.188	-0.086
BS_manning003/E01267N3753E01646N3535-BS-M809_E01551N3692_D010_S157D70R270_A006995_S075	65298	21.983	11.916	2.292	2.344	1.135	2.299
BS_manning003/E01446N4259E02038N3783-BS-M792_E01970N3805_D010_S157D10R270_A004781_S062	15203	7.423	9.646	1.017	1.007	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M754_E01592N3602_D091_S067D10R090_A001972_S039	6529	3.281	8.312	0.623	0.591	-0.004	-0.002
BS_manning003/E01446N4259E02038N3783-BS-M754_E01985N3872_D091_S112D30R090_A001972_S039	3442	2.579	7.431	0.49	0.423	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M707_E01547N3670_D010_S292D70R090_A000668_S023	4295	3.146	8.022	0.709	0.66	-0.011	0.001
BS_manning003/E01470N3877E01631N3641-BS-M680_E01559N3737_D010_S022D30R270_A000638_S009	820	0.806	5.009	0.181	0.134	-0.008	-0.004
BS_manning003/E01470N3877E01631N3641-BS-M732_E01583N3715_D010_S202D30R090_A002108_S017	7052	4.525	8.29	0.565	0.577	0.013	0.043
BS_manning003/E01522N3585E03578N2685-BS-M754_E01913N3400_D091_S247D50R090_A001972_S039	4034	2.926	7.735	0.567	0.501	0.001	0.001
BS_manning003/E01522N3585E03578N2685-BS-M774_E01805N3400_D010_S067D50R090_A003139_S050	10765	4.896	9.09	0.823	0.823	-0.002	-0.002
BS_manning003/E01598N4052E01840N3892-BS-M732_E01759N3895_D010_S112D90R270_A002108_S017	3766	3.439	7.788	0.64	0.625	0.001	0.001
BS_manning003/E01522N3585E03578N2685-BS-M792_E01844N3467_D010_S067D30R090_A004781_S062	12425	4.366	9.283	0.866	0.804	-0.004	-0.002
BS_manning003/E01267N3753E01646N3535-BS-M732_E01523N3692_D076_S022D90R270_A001180_S030	2087	2.569	7.161	0.617	0.54	-0.697	0.645
BS_manning003/E01598N4052E01840N3892-BS-M774_E01731N3895_D010_S292D30R090_A005608_S028	5542	3.255	8.081	0.583	0.566	-0.004	-0.004
BS_manning003/E01598N4052E01840N3892-BS-M792_E01798N3940_D010_S112D50R090_A008541_S034	9959	4.832	8.94	0.766	0.783	-0.004	-0.002
BS_manning003/E01470N3877E01631N3641-BS-M732_E01555N3715_D115_S292D50R270_A002108_S017	5501	2.254	7.753	0.423	0.412	-0.054	0.175
BS_manning003/E01267N3753E01646N3535-BS-M774_E01498N3715_D107_S337D50R090_A003139_S050	789	1.041	5.312	0.256	0.206	-1.005	-0.288
BS_manning003/E01470N3877E01631N3641-BS-M680_E01555N3715_D141_S202D30R270_A000638_S009	1051	0.919	5.497	0.231	0.164	-0.022	0.005
BS_manning003/E01267N3753E01646N3535-BS-M732_E01523N3692_D142_S157D10R090_A001180_S030	868	1.735	5.779	0.371	0.391	-0.735	-0.262
BS_manning003/E01446N4259E02038N3783-BS-M809_E02009N3850_D010_S157D50R270_A006995_S075	13241	5.587	9.375	0.891	0.853	0.007	0.007
BS_manning003/E01267N3753E01646N3535-BS-M754_E01616N3580_D091_S067D30R090_A001972_S039	7338	3.177	8.408	0.611	0.595	-0.004	-0.004
BS_manning003/E01267N3753E01646N3535-BS-M680_E01530N3737_D010_S157D70R090_A000357_S016	588	0.47	4.325	0.127	0.087	-0.001	0.004
BS_manning003/E01889N4173E02097N3847-BS-M754_E01996N3917_D010_S292D50R270_A003524_S022	2979	2.691	7.256	0.475	0.418	0.001	0.001
BS_manning003/E01522N3585E03578N2685-BS-M774_E01660N3512_D010_S067D30R090_A003139_S050	7709	4.159	8.58	0.69	0.694	-0.007	-0.005
BS_manning003/E01889N4173E02097N3847-BS-M809_E02038N3850_D010_S337D30R090_A012497_S042	11130	4.22	9.028	0.749	0.648	-0.005	-0.005
BS_manning003/E01522N3585E03578N2685-BS-M754_E02326N3310_D010_S067D30R270_A001972_S039	4926	2.903	7.873	0.533	0.501	0.001	0.001
BS_manning003/E00979N4372E01586N3827-BS-M809_E01549N3850_D010_S112D50R270_A006995_S075	4187	1.395	7.092	0.287	0.252	0.018	0.019
BS_manning003/E01470N3877E01631N3641-BS-M774_E01538N3782_D010_S337D30R090_A005608_S028	5862	2.727	7.934	0.476	0.468	0.021	0.036
BS_manning003/E01267N3753E01646N3535-BS-M774_E01527N3715_D107_S022D10R090_A003139_S050	10481	3.649	8.83	0.652	0.588	-0.857	0.768
BS_manning003/E01267N3753E01646N3535-BS-M809_E01495N3692_D010_S202D70R090_A006995_S075	25847	5.551	10.456	1.344	0.798	0.961	1.933
BS_manning003/E01267N3753E01646N3535-BS-M754_E01575N3670_D010_S112D70R090_A001972_S039	15149	8.924	9.787	1.175	1.37	0.063	0.202
BS_manning003/E01267N3753E01646N3535-BS-M809_E01527N3715_D010_S022D50R090_A006995_S075	969	3.315	6.393	0.616	0.63	-3.536	-1.603
BS_manning003/E01267N3753E01646N3535-BS-M792_E01502N3737_D010_S067D90R270_A004781_S062	32526	9.095	10.651	1.298	1.165	0.236	0.465
BS_manning003/E01446N4259E02038N3783-BS-M754_E01909N3917_D010_S112D50R270_A001972_S039	5102	2.721	7.787	0.472	0.451	0.001	0.001
BS_manning003/E01470N3877E01631N3641-BS-M774_E01559N3737_D010_S247D50R090_A005608_S028	17003	6.788	9.594	0.863	0.803	0.205	0.407
BS_manning003/E01522N3585E03578N2685-BS-M792_E02326N3310_D010_S022D50R090_A004781_S062	11542	4.896	9.155	0.82	0.78	-0.001	-0.001
BS_manning003/E01267N3753E01646N3535-BS-M707_E01527N3715_D062_S157D70R270_A000668_S023	10706	3.187	8.772	0.602	0.459	0.265	0.724
BS_manning003/E01522N3585E03578N2685-BS-M774_E01715N3512_D010_S247D50R090_A003139_S050	12817	5.44	9.326	0.876	0.831	-0.004	-0.004
BS_manning003/E01470N3877E01631N3641-BS-M707_E01559N3737_D010_S157D70R090_A001194_S013	2592	2.607	6.967	0.409	0.385	-0.014	-0.004
BS_manning003/E01267N3753E01646N3535-BS-M754_E01502N3737_D172_S247D30R090_A001972_S039	2483	1.5	6.657	0.313	0.265	-0.088	-0.008
BS_manning003/E01522N3585E03578N2685-BS-M754_E01876N3490_D091_S202D50R090_A001972_S039	4064	2.616	7.674	0.529	0.457	-0.001	-0.001
BS_manning003/E01522N3585E03578N2685-BS-M774_E01855N3378_D010_S247D50R090_A003139_S050	12061	6.128	9.321	0.926	0.95	-0.001	-0.001
BS_manning003/E01446N4259E02038N3783-BS-M754_E01985N3872_D091_S112D30R270_A001972_S039	3445	2.349	7.348	0.45	0.396	0.001	0.001
BS_manning003/E01522N3585E03578N2685-BS-M754_E01664N3535_D091_S247D50R090_A001972_S039	5558	2.775	7.973	0.522	0.503	-0.002	-0.002
BS_manning003/E01470N3877E01631N3641-BS-M754_E01534N3760_D010_S202D50R270_A003524_S022	2789	3.017	6.996	0.391	0.4	-0.097	-0.034
BS_manning003/E01267N3753E01646N3535-BS-M707_E01551N3692_D168_S022D10R270_A000668_S023	5089	2.465	7.778	0.469	0.439	0.071	0.269
BS_manning003/E01108N3882E01527N3690-BS-M809_E01509N3782_D010_S157D50R270_A012497_S042	39978	15.933	11.008	1.51	1.543	0.43	0.947
BS_manning003/E01267N3753E01646N3535-BS-M754_E01530N3737_D172_S247D10R090_A001972_S039	4213	2.915	7.572	0.461	0.467	-0.439	-0.166
BS_manning003/E01108N3882E01527N3690-BS-M792_E01481N3782_D010_S292D50R090_A008541_S034	10232	5.637	8.966	0.765	0.768	0.051	0.079
BS_manning003/E01446N4259E02038N3783-BS-M754_E01980N3850_D091_S337D70R090_A001972_S039	4046	2.333	7.555	0.472	0.424	0.001	0.001
BS_manning003/E01598N4052E01840N3892-BS-M774_E01774N3962_D010_S292D70R090_A005608_S028	5788	3.617	8.172	0.611	0.63	-0.001	-0.001
BS_manning003/E01267N3753E01646N3535-BS-M754_E01498N3715_D172_S337D10R270_A001972_S039	625	1.032	4.969	0.229	0.192	-0.553	-0.378
BS_manning003/E01267N3753E01646N3535-BS-M754_E01523N3692_D172_S022D70R270_A001972_S039	10259	2.537	8.681	0.574	0.413	0.076	0.906
BS_manning003/E01446N4259E02038N3783-BS-M707_E01946N3827_D010_S337D30R090_A000668_S023	1819	2.145	6.704	0.448	0.386	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M754_E01498N3715_D172_S202D50R090_A001972_S039	916	0.562	5.113	0.18	0.116	-0.141	0.106
BS_manning003/E01470N3877E01631N3641-BS-M707_E01555N3715_D094_S022D30R270_A001194_S013	3264	1.966	7.047	0.352	0.338	0.019	0.271
BS_manning003/E01267N3753E01646N3535-BS-M792_E01523N3692_D125_S067D90R270_A004781_S062	4339	4.497	8.191	0.832	0.78	-1.485	-0.852
BS_manning003/E01267N3753E01646N3535-BS-M754_E01502N3737_D172_S292D70R090_A001972_S039	4416	1.614	7.417	0.377	0.288	0.192	0.289
BS_manning003/E01267N3753E01646N3535-BS-M650_E01530N3737_D041_S112D50R270_A000178_S012	501	0.335	4.045	0.112	0.069	-0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M754_E01498N3715_D010_S067D50R090_A001972_S039	5151	5.096	7.88	0.513	0.599	-0.26	0.033
BS_manning003/E01470N3877E01631N3641-BS-M732_E01603N3670_D010_S112D30R090_A002108_S017	1713	1.608	6.451	0.369	0.293	0.014	0.021
BS_manning003/E01108N3882E01527N3690-BS-M809_E01474N3737_D010_S247D70R270_A012497_S042	12547	7.61	9.275	0.85	0.869	-0.507	-0.336
BS_manning003/E01267N3753E01646N3535-BS-M732_E01547N3670_D076_S292D30R090_A001180_S030	7041	3.302	8.323	0.584	0.578	0.054	0.126
BS_manning003/E01267N3753E01646N3535-BS-M809_E01498N3715_D010_S067D50R270_A006995_S075	38042	9.195	10.956	1.506	1.14	0.242	1.324
BS_manning003/E01470N3877E01631N3641-BS-M792_E01583N3715_D010_S067D70R090_A008541_S034	24377	8.147	10.01	0.913	0.679	-2.58	1.177
BS_manning003/E02020N3739E02658N3366-BS-M707_E02226N3580_D010_S202D50R270_A001194_S013	1492	1.586	6.299	0.364	0.291	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M707_E01530N3737_D010_S022D90R090_A000668_S023	2294	2.395	6.772	0.38	0.351	-0.054	-0.007
BS_manning003/E01470N3877E01631N3641-BS-M754_E01538N3782_D010_S247D30R270_A003524_S022	3014	2.081	7.057	0.385	0.342	0.004	0.007
BS_manning003/E01598N4052E01840N3892-BS-M809_E01769N3940_D010_S292D50R270_A012497_S042	13141	5.132	9.316	0.845	0.795	0.005	0.007
BS_manning003/E01446N4259E02038N3783-BS-M754_E01822N3917_D010_S112D50R270_A001972_S039	10686	5.822	9.069	0.813	0.846	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M754_E01495N3692_D010_S112D50R090_A001972_S039	12554	11.656	9.778	1.406	1.733	0.103	0.33
BS_manning003/E01470N3877E01631N3641-BS-M707_E01538N3782_D010_S292D50R270_A001194_S013	1375	1.179	5.916	0.269	0.206	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M792_E01527N3715_D125_S157D30R270_A004781_S062	31338	5.894	10.654	1.352	0.867	0.34	1.627
BS_manning003/E01267N3753E01646N3535-BS-M792_E01572N3647_D010_S067D30R270_A004781_S062	24917	8.444	10.43	1.358	1.329	0.031	0.034
BS_manning003/E01108N3882E01527N3690-BS-M792_E01506N3760_D010_S112D70R090_A008541_S034	18010	11.297	10.04	1.273	1.314	-0.266	-0.15
BS_manning003/E01964N3926E02184N3685-BS-M754_E02027N3805_D010_S157D50R270_A003524_S022	3125	2.051	7.316	0.481	0.415	0.001	0.001
BS_manning003/E01598N4052E01840N3892-BS-M774_E01769N3940_D010_S112D50R270_A005608_S028	5279	3.13	7.992	0.56	0.57	0.002	0.002
BS_manning003/E01470N3877E01631N3641-BS-M732_E01579N3692_D010_S337D50R270_A002108_S017	6996	5.963	8.551	0.739	0.77	-0.036	-0.014
BS_manning003/E01598N4052E01840N3892-BS-M774_E01715N3962_D010_S247D50R090_A005608_S028	2608	1.881	7.009	0.424	0.35	0.001	0.001
BS_manning003/E01522N3585E03578N2685-BS-M732_E01863N3422_D076_S067D50R090_A001180_S030	2491	1.955	6.986	0.434	0.373	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M792_E01592N3602_D010_S067D70R270_A004781_S062	18099	7.923	10.104	1.35	1.252	-0.004	0.001
BS_manning003/E01267N3753E01646N3535-BS-M792_E01523N3692_D125_S067D30R270_A004781_S062	25267	6.267	10.356	1.244	0.968	1.789	2.453
BS_manning003/E01267N3753E01646N3535-BS-M809_E01470N3715_D010_S292D50R090_A006995_S075	8452	7.737	9.308	1.304	1.207	-3.057	-1.42
BS_manning003/E01470N3877E01631N3641-BS-M754_E01587N3737_D010_S067D70R270_A003524_S022	6470	3.503	8.14	0.53	0.547	0.022	0.109
BS_manning003/E01267N3753E01646N3535-BS-M774_E01523N3692_D010_S202D10R090_A003139_S050	3730	3.474	7.63	0.552	0.553	-0.84	0.137
BS_manning003/E01267N3753E01646N3535-BS-M732_E01547N3670_D076_S292D50R090_A001180_S030	6753	3.042	8.273	0.58	0.597	-0.011	0.019
BS_manning003/E01267N3753E01646N3535-BS-M732_E01572N3647_D010_S112D50R270_A001180_S030	3134	2.439	7.485	0.568	0.501	-0.014	-0.007
BS_manning003/E01267N3753E01646N3535-BS-M774_E01592N3602_D010_S247D50R090_A003139_S050	14978	5.642	9.621	1.007	0.92	-0.013	-0.011
BS_manning003/E01470N3877E01631N3641-BS-M650_E01555N3715_D059_S292D50R090_A000318_S006	1003	0.941	5.427	0.226	0.16	0.004	0.01
BS_manning003/E01267N3753E01646N3535-BS-M809_E01502N3737_D010_S022D30R270_A006995_S075	1061	0.926	5.569	0.246	0.2	-0.636	-0.387
BS_manning003/E01446N4259E02038N3783-BS-M792_E01866N3985_D010_S292D50R090_A004781_S062	10977	5.131	9.023	0.755	0.711	-0.002	-0.002
BS_manning003/E01470N3877E01631N3641-BS-M754_E01534N3760_D010_S067D30R270_A003524_S022	5332	2.394	7.755	0.437	0.417	-0.05	-0.021
BS_manning003/E01267N3753E01646N3535-BS-M774_E01502N3737_D107_S247D30R090_A003139_S050	11194	4.91	8.972	0.704	0.596	-0.022	0.018
BS_manning003/E01108N3882E01527N3690-BS-M809_E01452N3782_D010_S292D30R270_A012497_S042	8197	4.789	8.394	0.539	0.504	-0.047	-0.024
BS_manning003/E01889N4173E02097N3847-BS-M809_E02002N3940_D010_S292D30R090_A012497_S042	8993	3.467	8.61	0.61	0.547	-0.001	-0.001
BS_manning003/E01267N3753E01646N3535-BS-M707_E01530N3737_D010_S022D70R090_A000668_S023	2424	2.274	6.851	0.389	0.356	-0.028	0.008
BS_manning003/E01267N3753E01646N3535-BS-M732_E01523N3692_D010_S202D70R270_A001180_S030	26843	8.912	10.201	1.003	0.867	-1.041	1.836
BS_manning003/E01446N4259E02038N3783-BS-M707_E02004N3827_D062_S337D30R270_A000668_S023	1569	1.644	6.378	0.375	0.295	0.001	0.001
BS_manning003/E01446N4259E02038N3783-BS-M732_E01980N3850_D010_S337D30R090_A001180_S030	2254	2.135	6.859	0.422	0.374	0.001	0.001
BS_manning003/E01446N4259E02038N3783-BS-M792_E01946N3827_D010_S157D30R270_A004781_S062	16608	8.227	9.868	1.162	1.232	0.004	0.005
BS_manning003/E01446N4259E02038N3783-BS-M792_E02004N3827_D010_S247D70R270_A004781_S062	3358	2.054	7.222	0.407	0.367	-0.002	-0.002
BS_manning003/E01267N3753E01646N3535-BS-M754_E01523N3692_D010_S337D10R270_A001972_S039	2562	2.691	6.979	0.419	0.5	-0.887	0.607
