id	count	dmax	logsum	mean	sd	dzmin	dzmax	hmax
BS_manning003/E01522N3585E03578N2685-BS-M754_E01855N3378_D091_S247D30R090_A001972_S039	8870	2.329	8.78	0.733	0.509	0.001	0.001	2.718
BS_manning003/E01267N3753E01646N3535-BS-M650_E01530N3737_D010_S202D70R090_A000178_S012	7143	1.794	8.383	0.612	0.453	-0.007	-0.001	2.034
BS_manning003/E01267N3753E01646N3535-BS-M774_E01547N3670_D107_S067D10R090_A003139_S050	26583	4.129	10.123	0.937	0.9	-0.021	-0.011	4.739
BS_manning003/E01108N3882E01527N3690-BS-M792_E01506N3760_D010_S112D90R270_A008541_S034	237167	8.027	12.588	1.235	1.038	0.639	1.406	9.592
BS_manning003/E01267N3753E01646N3535-BS-M707_E01502N3737_D115_S112D50R270_A000668_S023	13689	2.318	9.121	0.668	0.524	-0.001	0.617	1.892
BS_manning003/E01267N3753E01646N3535-BS-M732_E01572N3647_D010_S022D30R090_A001180_S030	4746	1.176	7.62	0.429	0.272	-0.002	0.001	1.276
BS_manning003/E01446N4259E02038N3783-BS-M707_E01975N3827_D010_S157D30R090_A000668_S023	4638	1.263	7.762	0.507	0.302	0.001	0.001	1.392
BS_manning003/E01267N3753E01646N3535-BS-M754_E01527N3715_D091_S157D90R270_A001972_S039	31791	4.003	10.271	0.908	0.8	-0.17	0.887	3.345
BS_manning003/E01470N3877E01631N3641-BS-M732_E01538N3782_D010_S337D30R270_A002108_S017	8514	2.125	8.724	0.722	0.491	-0.002	0.005	2.515
BS_manning003/E01267N3753E01646N3535-BS-M774_E01547N3670_D010_S067D50R090_A003139_S050	52055	10.908	10.81	0.952	1.114	-0.013	-0.004	12.876
BS_manning003/E01470N3877E01631N3641-BS-M754_E01555N3715_D010_S157D50R090_A003524_S022	19348	3.074	9.798	0.93	0.734	-0.056	0.001	3.311
BS_manning003/E01267N3753E01646N3535-BS-M809_E01495N3692_D010_S022D70R270_A006995_S075	223722	15.074	13.308	2.692	2.653	-2.598	4.458	19.074
BS_manning003/E01267N3753E01646N3535-BS-M792_E01572N3647_D010_S337D70R270_A004781_S062	17192	3.353	9.632	0.887	0.753	-0.085	-0.045	3.873
BS_manning003/E01522N3585E03578N2685-BS-M754_E01895N3445_D010_S247D50R090_A001972_S039	8545	2.257	8.72	0.717	0.506	-0.001	0.001	2.681
BS_manning003/E01470N3877E01631N3641-BS-M754_E01534N3760_D010_S202D30R090_A003524_S022	17385	3.366	9.577	0.83	0.694	-0.452	0.137	3.987
BS_manning003/E01267N3753E01646N3535-BS-M707_E01551N3692_D168_S067D50R270_A000668_S023	4532	0.887	7.383	0.355	0.22	-0.018	-0.005	0.931
BS_manning003/E01267N3753E01646N3535-BS-M754_E01544N3647_D091_S112D50R270_A001972_S039	8455	1.855	8.674	0.692	0.464	-0.013	-0.005	2.0
BS_manning003/E01470N3877E01631N3641-BS-M680_E01559N3737_D010_S112D30R270_A000638_S009	3186	0.839	6.801	0.282	0.179	-0.007	-0.004	0.957
BS_manning003/E01470N3877E01631N3641-BS-M680_E01559N3737_D075_S022D30R090_A000638_S009	5626	1.262	7.911	0.485	0.333	0.001	0.001	1.381
BS_manning003/E01267N3753E01646N3535-BS-M707_E01502N3737_D010_S157D30R090_A000668_S023	2304	0.876	6.626	0.327	0.24	-1.06	0.109	1.149
BS_manning003/E01889N4173E02097N3847-BS-M792_E02002N3940_D010_S337D30R090_A008541_S034	6329	1.238	7.958	0.452	0.282	-0.002	-0.002	1.437
BS_manning003/E01446N4259E02038N3783-BS-M774_E02004N3827_D107_S022D50R090_A003139_S050	6401	1.418	8.078	0.503	0.326	0.001	0.001	1.477
BS_manning003/E01470N3877E01631N3641-BS-M754_E01538N3782_D010_S202D50R090_A003524_S022	13060	2.939	9.266	0.81	0.589	-0.414	-0.014	3.774
BS_manning003/E01267N3753E01646N3535-BS-M680_E01527N3715_D010_S202D50R090_A000357_S016	3354	0.915	6.897	0.295	0.18	0.001	0.008	1.125
BS_manning003/E01267N3753E01646N3535-BS-M732_E01551N3692_D076_S337D70R090_A001180_S030	6736	1.486	8.226	0.554	0.363	0.01	0.036	1.784
BS_manning003/E01446N4259E02038N3783-BS-M754_E01851N3917_D010_S112D50R270_A001972_S039	12379	3.192	9.244	0.835	0.649	0.001	0.001	4.564
BS_manning003/E01470N3877E01631N3641-BS-M792_E01579N3692_D010_S067D70R090_A008541_S034	87167	9.201	11.325	0.951	1.031	0.077	0.17	12.041
BS_manning003/E01522N3585E03578N2685-BS-M809_E02133N3288_D010_S022D30R090_A006995_S075	13371	2.969	9.333	0.845	0.69	-0.001	-0.001	3.941
BS_manning003/E01267N3753E01646N3535-BS-M680_E01547N3670_D010_S247D50R090_A000357_S016	2473	0.552	6.288	0.217	0.13	-0.002	-0.001	0.607
BS_manning003/E01470N3877E01631N3641-BS-M707_E01583N3715_D010_S157D10R090_A001194_S013	2448	0.51	6.308	0.224	0.125	0.001	0.001	0.578
BS_manning003/E01267N3753E01646N3535-BS-M680_E01502N3737_D010_S067D90R090_A000357_S016	12252	3.837	9.003	0.664	0.743	-0.848	0.842	4.257
BS_manning003/E01267N3753E01646N3535-BS-M732_E01551N3692_D010_S337D70R090_A001180_S030	6780	1.559	8.242	0.56	0.377	0.013	0.034	1.837
BS_manning003/E01380N4178E01687N3892-BS-M809_E01673N3895_D010_S247D50R270_A012497_S042	9881	1.878	8.829	0.691	0.471	-0.028	-0.021	2.298
BS_manning003/E01267N3753E01646N3535-BS-M754_E01575N3670_D091_S247D30R090_A001972_S039	26658	4.333	10.13	0.941	0.888	0.001	0.011	5.277
BS_manning003/E01522N3585E03578N2685-BS-M774_E01828N3378_D010_S067D50R090_A003139_S050	24568	6.303	10.013	0.908	0.919	-0.001	-0.001	8.647
BS_manning003/E01267N3753E01646N3535-BS-M732_E01551N3692_D142_S247D30R090_A001180_S030	10211	1.999	8.919	0.731	0.523	0.014	0.047	2.095
BS_manning003/E01267N3753E01646N3535-BS-M774_E01498N3715_D010_S337D30R270_A003139_S050	3115	0.924	6.835	0.298	0.223	-0.402	0.358	1.34
BS_manning003/E01267N3753E01646N3535-BS-M707_E01530N3737_D220_S022D30R090_A000668_S023	5812	1.237	7.793	0.417	0.279	-0.249	-0.069	1.532
BS_manning003/E01446N4259E02038N3783-BS-M809_E02004N3827_D010_S067D50R270_A006995_S075	11629	2.25	8.978	0.682	0.479	-0.008	-0.008	2.348
BS_manning003/E01522N3585E03578N2685-BS-M754_E02353N3310_D010_S067D70R270_A001972_S039	9198	2.381	8.787	0.712	0.496	0.001	0.001	2.605
BS_manning003/E01598N4052E01840N3892-BS-M809_E01764N3917_D010_S157D50R090_A012497_S042	14393	2.657	9.385	0.827	0.577	-0.007	-0.005	2.858
BS_manning003/E01598N4052E01840N3892-BS-M809_E01798N3940_D010_S337D50R090_A012497_S042	12138	2.082	9.125	0.756	0.528	-0.007	-0.005	2.316
BS_manning003/E01889N4173E02097N3847-BS-M732_E01943N3940_D010_S112D50R090_A002108_S017	4508	0.906	7.238	0.309	0.206	0.001	0.001	0.983
BS_manning003/E01446N4259E02038N3783-BS-M732_E01985N3872_D010_S112D30R270_A001180_S030	4194	0.861	7.197	0.318	0.222	0.001	0.001	1.016
BS_manning003/E01470N3877E01631N3641-BS-M754_E01538N3782_D010_S157D50R270_A003524_S022	22428	5.656	9.989	0.971	0.926	-0.014	0.002	7.929
BS_manning003/E01522N3585E03578N2685-BS-M754_E01853N3512_D091_S247D50R090_A001972_S039	7978	1.827	8.552	0.649	0.425	0.001	0.001	2.037
BS_manning003/E01522N3585E03578N2685-BS-M774_E01895N3445_D010_S022D30R090_A003139_S050	7267	1.545	8.388	0.604	0.395	-0.001	-0.001	1.917
BS_manning003/E01470N3877E01631N3641-BS-M707_E01587N3737_D094_S112D50R270_A001194_S013	4463	0.884	7.223	0.307	0.206	-0.004	-0.002	0.96
BS_manning003/E01108N3882E01527N3690-BS-M732_E01509N3782_D115_S337D70R180_A002133_S017	2315	0.484	6.122	0.196	0.111	-0.001	0.019	0.529
BS_manning003/E01446N4259E02038N3783-BS-M680_E02004N3827_D010_S337D50R090_A000357_S016	3155	0.814	6.89	0.311	0.176	0.001	0.001	0.873
BS_manning003/E01522N3585E03578N2685-BS-M732_E01918N3422_D010_S067D50R090_A001180_S030	5310	1.405	7.958	0.538	0.347	0.001	0.001	1.561
BS_manning003/E01598N4052E01840N3892-BS-M809_E01769N3940_D010_S247D50R090_A012497_S042	15027	2.451	9.455	0.85	0.636	0.013	0.016	2.901
BS_manning003/E01267N3753E01646N3535-BS-M792_E01523N3692_D125_S022D50R270_A004781_S062	79595	6.084	11.316	1.031	1.027	-0.3	-0.146	6.845
BS_manning003/E01267N3753E01646N3535-BS-M732_E01523N3692_D010_S157D50R270_A001180_S030	6131	1.249	7.969	0.471	0.301	-0.068	-0.028	1.482
BS_manning003/E01267N3753E01646N3535-BS-M792_E01498N3715_D125_S067D10R090_A004781_S062	51951	6.024	10.812	0.955	1.012	-2.056	-0.431	7.584
BS_manning003/E01889N4173E02097N3847-BS-M732_E01991N3895_D010_S292D50R270_A002108_S017	4386	0.995	7.238	0.317	0.223	0.001	0.001	1.076
BS_manning003/E01267N3753E01646N3535-BS-M732_E01523N3692_D010_S337D70R090_A001180_S030	5583	0.964	7.686	0.39	0.257	-0.031	0.025	1.135
BS_manning003/E01598N4052E01840N3892-BS-M754_E01759N3895_D140_S112D50R270_A003524_S022	6161	1.276	7.929	0.45	0.287	0.001	0.001	1.444
BS_manning003/E01267N3753E01646N3535-BS-M732_E01527N3715_D010_S067D10R090_A001180_S030	7324	2.14	8.463	0.647	0.436	-0.022	-0.013	2.736
BS_manning003/E01470N3877E01631N3641-BS-M732_E01559N3737_D010_S022D50R270_A002108_S017	14927	3.795	9.523	0.916	0.774	-0.034	-0.008	4.329
BS_manning003/E01267N3753E01646N3535-BS-M707_E01575N3670_D062_S022D70R090_A000668_S023	3810	0.852	7.19	0.348	0.207	0.001	0.001	0.92
BS_manning003/E01380N4178E01687N3892-BS-M809_E01590N3917_D010_S112D50R270_A012497_S042	14314	2.471	9.226	0.709	0.524	0.008	0.008	2.495
BS_manning003/E01267N3753E01646N3535-BS-M792_E01519N3670_D125_S337D50R090_A004781_S062	7973	1.415	8.178	0.447	0.337	-0.825	-0.065	1.849
BS_manning003/E01470N3877E01631N3641-BS-M707_E01579N3692_D010_S202D50R090_A001194_S013	5479	1.137	7.791	0.441	0.294	-0.001	-0.001	1.23
BS_manning003/E01267N3753E01646N3535-BS-M809_E01498N3715_D010_S157D90R270_A006995_S075	8740	2.11	8.447	0.533	0.511	-2.621	-1.27	4.587
BS_manning003/E01470N3877E01631N3641-BS-M707_E01555N3715_D094_S157D50R270_A001194_S013	4315	0.944	7.38	0.371	0.215	-0.004	0.002	1.125
BS_manning003/E01446N4259E02038N3783-BS-M732_E02004N3827_D010_S337D30R270_A001180_S030	6086	1.558	8.097	0.539	0.365	0.001	0.001	1.837
BS_manning003/E01446N4259E02038N3783-BS-M774_E01946N3827_D107_S157D90R270_A003139_S050	22526	4.745	9.958	0.938	0.858	0.001	0.001	6.012
BS_manning003/E01446N4259E02038N3783-BS-M774_E01899N3872_D010_S292D30R090_A003139_S050	10992	2.081	8.976	0.72	0.51	0.001	0.001	2.248
BS_manning003/E01470N3877E01631N3641-BS-M792_E01583N3715_D010_S202D10R090_A008541_S034	25362	4.231	10.118	0.977	0.854	-0.004	0.016	5.075
BS_manning003/E01964N3926E02184N3685-BS-M707_E01998N3805_D094_S157D90R270_A001194_S013	3357	0.81	6.989	0.323	0.19	0.001	0.001	0.865
BS_manning003/E01446N4259E02038N3783-BS-M754_E01980N3850_D091_S157D50R270_A001972_S039	6904	1.545	8.263	0.562	0.343	0.001	0.001	1.683
BS_manning003/E01446N4259E02038N3783-BS-M732_E01970N3805_D076_S157D70R270_A001180_S030	7718	1.979	8.611	0.712	0.503	0.001	0.001	2.322
BS_manning003/E01470N3877E01631N3641-BS-M754_E01555N3715_D010_S112D70R270_A003524_S022	28795	4.722	10.149	0.887	0.842	-0.581	1.334	3.999
BS_manning003/E01267N3753E01646N3535-BS-M650_E01551N3692_D041_S292D50R270_A000178_S012	1668	0.323	5.465	0.141	0.074	-0.001	0.001	0.443
BS_manning003/E01108N3882E01527N3690-BS-M809_E01484N3805_D010_S292D70R090_A012497_S042	206168	9.276	12.405	1.183	1.062	0.23	0.472	10.823
BS_manning003/E01470N3877E01631N3641-BS-M732_E01579N3692_D010_S202D50R090_A002108_S017	8809	1.776	8.702	0.683	0.463	-0.001	0.001	1.904
BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S112D50R270_A006995_S075	475458	12.037	14.097	2.786	1.565	1.046	3.916	11.382
BS_manning003/E01267N3753E01646N3535-BS-M774_E01527N3715_D107_S022D70R270_A003139_S050	46663	5.119	10.645	0.899	0.95	-0.666	-0.391	6.447
BS_manning003/E01446N4259E02038N3783-BS-M809_E01904N3895_D010_S112D50R090_A006995_S075	38769	3.971	10.511	0.947	0.864	-0.001	0.001	4.414
BS_manning003/E01470N3877E01631N3641-BS-M707_E01587N3737_D094_S202D50R090_A001194_S013	6670	1.74	8.189	0.54	0.345	0.002	0.004	2.023
BS_manning003/E01267N3753E01646N3535-BS-M792_E01519N3670_D010_S292D50R090_A004781_S062	40939	4.971	10.516	0.901	0.927	0.007	0.043	5.434
BS_manning003/E01267N3753E01646N3535-BS-M732_E01498N3715_D142_S247D70R090_A001180_S030	5763	1.365	7.71	0.387	0.321	-0.507	-0.089	1.735
BS_manning003/E01267N3753E01646N3535-BS-M707_E01502N3737_D115_S157D50R090_A000668_S023	1162	0.362	4.742	0.098	0.079	-0.617	-0.103	0.81
BS_manning003/E01267N3753E01646N3535-BS-M680_E01530N3737_D133_S157D10R090_A000357_S016	7208	1.522	8.326	0.573	0.392	0.039	0.117	1.576
BS_manning003/E01522N3585E03578N2685-BS-M792_E01918N3422_D010_S067D70R270_A004781_S062	21221	3.949	9.922	0.96	0.845	0.001	0.001	4.982
BS_manning003/E01267N3753E01646N3535-BS-M792_E01519N3670_D125_S292D50R270_A004781_S062	31096	4.115	10.306	0.962	0.907	-0.062	-0.045	4.704
BS_manning003/E01598N4052E01840N3892-BS-M732_E01798N3940_D010_S112D70R270_A002108_S017	7398	1.883	8.515	0.674	0.487	0.001	0.001	2.185
BS_manning003/E01267N3753E01646N3535-BS-M809_E01470N3715_D144_S292D50R090_A006995_S075	22426	3.489	9.891	0.881	0.722	-0.634	0.008	4.335
BS_manning003/E01470N3877E01631N3641-BS-M792_E01534N3760_D010_S292D10R090_A008541_S034	23643	3.876	9.963	0.898	0.854	-0.623	-0.019	4.353
BS_manning003/E01267N3753E01646N3535-BS-M732_E01551N3692_D142_S157D90R270_A001180_S030	4500	0.927	7.328	0.338	0.215	0.005	0.048	1.03
BS_manning003/E01470N3877E01631N3641-BS-M792_E01587N3737_D010_S202D10R090_A008541_S034	25411	4.194	10.107	0.965	0.851	0.001	0.033	5.049
BS_manning003/E01470N3877E01631N3641-BS-M732_E01587N3737_D115_S157D10R090_A002108_S017	11526	2.31	9.056	0.743	0.534	0.011	0.019	2.457
BS_manning003/E01522N3585E03578N2685-BS-M732_E01899N3467_D010_S247D30R090_A001180_S030	4343	1.088	7.584	0.453	0.267	0.001	0.001	1.212
BS_manning003/E01267N3753E01646N3535-BS-M774_E01527N3715_D010_S202D50R090_A003139_S050	135190	7.295	12.019	1.227	1.132	-0.211	0.048	9.41
BS_manning003/E01267N3753E01646N3535-BS-M809_E01467N3692_D010_S067D70R090_A006995_S075	255066	17.284	12.804	1.426	1.246	0.364	1.124	18.613
BS_manning003/E01598N4052E01840N3892-BS-M792_E01769N3940_D010_S337D50R090_A008541_S034	8137	1.86	8.598	0.666	0.463	-0.004	-0.004	2.074
BS_manning003/E01446N4259E02038N3783-BS-M792_E02009N3850_D010_S112D30R270_A004781_S062	9362	2.132	8.749	0.673	0.486	-0.001	-0.001	2.342
BS_manning003/E01267N3753E01646N3535-BS-M792_E01502N3737_D125_S067D90R270_A004781_S062	135861	5.575	11.686	0.875	0.864	-1.484	1.441	6.184
BS_manning003/E01267N3753E01646N3535-BS-M754_E01495N3692_D091_S247D30R090_A001972_S039	6561	1.413	8.105	0.504	0.314	0.048	0.167	1.349
BS_manning003/E01267N3753E01646N3535-BS-M680_E01551N3692_D092_S202D70R270_A000357_S016	1745	0.344	5.531	0.144	0.079	0.001	0.001	0.38
BS_manning003/E01446N4259E02038N3783-BS-M792_E01970N3805_D010_S157D70R090_A004781_S062	71294	8.251	11.15	0.976	1.016	-0.002	-0.002	10.005
BS_manning003/E01470N3877E01631N3641-BS-M754_E01587N3737_D010_S067D30R270_A003524_S022	14168	2.773	9.37	0.828	0.642	-0.047	-0.014	3.175
BS_manning003/E01470N3877E01631N3641-BS-M809_E01579N3692_D010_S202D30R270_A012497_S042	132275	9.862	11.97	1.194	1.094	-0.164	-0.085	12.52
BS_manning003/E01446N4259E02038N3783-BS-M792_E01980N3850_D010_S247D50R090_A004781_S062	8381	1.777	8.584	0.638	0.428	0.005	0.005	1.91
BS_manning003/E01470N3877E01631N3641-BS-M792_E01534N3760_D010_S157D30R270_A008541_S034	110289	5.934	11.58	0.97	1.0	-0.266	-0.001	7.749
BS_manning003/E01267N3753E01646N3535-BS-M732_E01530N3737_D010_S157D10R090_A001180_S030	19039	3.182	9.778	0.926	0.752	0.002	0.594	3.789
BS_manning003/E01267N3753E01646N3535-BS-M809_E01502N3737_D010_S337D10R090_A006995_S075	18346	3.614	9.73	0.917	0.805	-1.182	-0.069	5.064
BS_manning003/E01522N3585E03578N2685-BS-M754_E02353N3310_D010_S067D30R090_A001972_S039	8092	1.858	8.575	0.654	0.425	0.001	0.001	2.036
BS_manning003/E01446N4259E02038N3783-BS-M707_E01946N3827_D010_S157D70R270_A000668_S023	5295	1.593	8.072	0.605	0.37	0.001	0.001	1.973
BS_manning003/E01964N3926E02184N3685-BS-M707_E01998N3805_D010_S157D50R270_A001194_S013	4070	1.15	7.483	0.436	0.251	0.001	0.001	1.279
BS_manning003/E01267N3753E01646N3535-BS-M732_E01530N3737_D142_S247D70R090_A001180_S030	8669	2.468	8.758	0.734	0.534	-0.614	-0.231	3.085
BS_manning003/E01522N3585E03578N2685-BS-M774_E02348N3288_D010_S067D50R090_A003139_S050	14546	2.914	9.465	0.887	0.726	0.001	0.001	3.395
BS_manning003/E01108N3882E01527N3690-BS-M754_E01474N3737_D140_S292D50R090_A003524_S022	3477	0.949	6.791	0.256	0.225	-0.709	-0.166	1.448
BS_manning003/E01267N3753E01646N3535-BS-M754_E01547N3670_D010_S112D30R270_A001972_S039	10404	2.687	9.023	0.797	0.568	-0.008	0.001	3.174
BS_manning003/E01267N3753E01646N3535-BS-M809_E01616N3580_D010_S202D50R270_A006995_S075	23306	3.935	10.018	0.962	0.851	0.001	0.004	5.496
BS_manning003/E01964N3926E02184N3685-BS-M732_E02016N3760_D010_S337D50R090_A002108_S017	6208	1.506	8.146	0.556	0.375	0.001	0.001	1.662
BS_manning003/E01522N3585E03578N2685-BS-M809_E02374N3288_D010_S067D50R090_A006995_S075	43503	5.531	10.639	0.959	0.954	-0.001	-0.001	5.908
BS_manning003/E01470N3877E01631N3641-BS-M792_E01583N3715_D010_S067D30R090_A008541_S034	54683	6.282	10.87	0.961	0.973	0.001	0.039	8.679
BS_manning003/E01267N3753E01646N3535-BS-M792_E01502N3737_D125_S112D70R270_A004781_S062	241842	6.656	12.804	1.504	0.914	-0.666	2.078	5.145
BS_manning003/E01470N3877E01631N3641-BS-M754_E01583N3715_D010_S292D70R090_A003524_S022	12420	2.569	9.207	0.802	0.58	-0.01	0.037	2.806
BS_manning003/E01108N3882E01527N3690-BS-M792_E01481N3782_D010_S112D30R270_A008541_S034	28099	4.762	10.26	1.017	0.915	-0.26	0.043	6.68
BS_manning003/E01267N3753E01646N3535-BS-M707_E01551N3692_D115_S022D70R090_A000668_S023	4019	0.831	7.147	0.316	0.2	0.005	0.021	0.85
BS_manning003/E01267N3753E01646N3535-BS-M732_E01527N3715_D010_S337D70R270_A001180_S030	14743	3.063	9.39	0.811	0.654	-0.822	0.021	3.963
BS_manning003/E01267N3753E01646N3535-BS-M754_E01523N3692_D091_S292D50R270_A001972_S039	8380	1.739	8.643	0.677	0.436	-0.031	-0.011	1.926
BS_manning003/E01470N3877E01631N3641-BS-M792_E01488N3827_D010_S337D70R090_A008541_S034	15460	2.882	9.464	0.833	0.619	0.1	0.376	2.824
BS_manning003/E01267N3753E01646N3535-BS-M774_E01523N3692_D010_S067D10R270_A003139_S050	15936	4.764	9.605	0.931	0.813	0.022	0.03	6.976
BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D144_S112D90R270_A006995_S075	254972	7.879	12.914	1.592	0.975	-1.354	1.807	6.227
BS_manning003/E01267N3753E01646N3535-BS-M732_E01498N3715_D010_S292D50R090_A001180_S030	1701	0.373	5.513	0.145	0.082	-0.014	0.025	0.386
BS_manning003/E01267N3753E01646N3535-BS-M809_E01551N3692_D010_S112D70R090_A006995_S075	207826	7.616	12.334	1.093	0.966	0.387	1.196	9.793
BS_manning003/E01267N3753E01646N3535-BS-M707_E01527N3715_D062_S067D50R090_A000668_S023	8191	1.832	8.633	0.685	0.488	0.013	0.083	2.071
BS_manning003/E01470N3877E01631N3641-BS-M732_E01559N3737_D115_S157D10R090_A002108_S017	14502	2.83	9.409	0.841	0.623	0.05	0.103	2.924
BS_manning003/E01267N3753E01646N3535-BS-M754_E01530N3737_D091_S202D50R090_A001972_S039	38012	4.415	10.485	0.941	0.9	-0.553	-0.018	5.342
BS_manning003/E01470N3877E01631N3641-BS-M754_E01534N3760_D010_S022D70R270_A003524_S022	26501	4.292	10.18	0.995	0.836	-0.73	1.341	5.159
BS_manning003/E01267N3753E01646N3535-BS-M707_E01572N3647_D115_S067D30R090_A000668_S023	4323	0.846	7.331	0.353	0.222	-0.001	-0.001	1.007
BS_manning003/E01470N3877E01631N3641-BS-M754_E01579N3692_D010_S202D50R270_A003524_S022	16353	5.209	9.631	0.931	0.813	-0.005	-0.001	6.944
BS_manning003/E01522N3585E03578N2685-BS-M792_E02219N3310_D010_S022D50R090_A004781_S062	28170	5.494	10.147	0.906	0.916	-0.001	-0.001	7.248
BS_manning003/E01446N4259E02038N3783-BS-M774_E02009N3850_D107_S202D50R090_A003139_S050	5680	1.191	7.836	0.445	0.266	0.001	0.001	1.234
BS_manning003/E01267N3753E01646N3535-BS-M809_E01616N3580_D010_S202D30R090_A006995_S075	26686	4.098	10.136	0.945	0.868	-0.007	-0.002	4.967
BS_manning003/E01470N3877E01631N3641-BS-M774_E01559N3737_D010_S337D50R090_A005608_S028	108490	7.618	11.562	0.968	1.016	0.083	0.172	10.246
BS_manning003/E01470N3877E01631N3641-BS-M680_E01587N3737_D075_S337D30R090_A000638_S009	3862	0.806	7.122	0.32	0.203	0.001	0.001	0.925
BS_manning003/E01470N3877E01631N3641-BS-M680_E01559N3737_D010_S247D70R090_A000638_S009	4160	0.962	7.276	0.347	0.219	-0.001	0.002	1.131
BS_manning003/E01267N3753E01646N3535-BS-M809_E01495N3692_D010_S247D50R270_A006995_S075	163622	14.243	12.265	1.297	1.274	-0.086	0.036	16.191
BS_manning003/E01889N4173E02097N3847-BS-M732_E01991N3895_D010_S112D30R270_A002108_S017	4192	0.891	7.151	0.304	0.213	0.001	0.001	0.935
BS_manning003/E01267N3753E01646N3535-BS-M774_E01523N3692_D107_S157D30R090_A003139_S050	7397	1.989	8.301	0.544	0.439	-1.763	-0.254	3.56
BS_manning003/E01267N3753E01646N3535-BS-M809_E01551N3692_D010_S067D50R270_A006995_S075	189103	12.148	12.415	1.303	1.246	-0.173	-0.042	14.4
BS_manning003/E01267N3753E01646N3535-BS-M680_E01523N3692_D092_S202D50R270_A000357_S016	1073	0.226	4.532	0.086	0.049	-0.004	-0.001	0.272
BS_manning003/E01470N3877E01631N3641-BS-M809_E01538N3782_D010_S067D70R270_A012497_S042	63598	4.372	11.019	0.96	0.921	0.471	1.177	4.173
BS_manning003/E01446N4259E02038N3783-BS-M809_E01970N3805_D010_S202D50R090_A006995_S075	18961	3.05	9.763	0.917	0.693	-0.004	-0.002	3.346
BS_manning003/E01108N3882E01527N3690-BS-M774_E01506N3760_D010_S022D90R090_A005608_S028	3465	1.015	6.896	0.285	0.252	-1.382	-0.735	1.889
BS_manning003/E01446N4259E02038N3783-BS-M792_E01980N3850_D010_S112D50R090_A004781_S062	12667	2.226	9.128	0.727	0.507	0.001	0.001	2.492
BS_manning003/E01267N3753E01646N3535-BS-M792_E01519N3670_D010_S202D50R270_A004781_S062	31599	5.434	10.281	0.923	0.978	-0.062	-0.024	7.5
BS_manning003/E01470N3877E01631N3641-BS-M707_E01579N3692_D094_S157D10R090_A001194_S013	2275	0.492	6.09	0.194	0.118	0.001	0.004	0.526
BS_manning003/E01446N4259E02038N3783-BS-M792_E02009N3850_D010_S112D50R270_A004781_S062	12243	2.524	9.13	0.753	0.567	-0.001	-0.001	2.768
BS_manning003/E01470N3877E01631N3641-BS-M707_E01534N3760_D094_S292D30R090_A001194_S013	9181	1.751	8.654	0.624	0.435	-0.149	0.001	1.834
BS_manning003/E01267N3753E01646N3535-BS-M707_E01527N3715_D010_S292D50R090_A000668_S023	6521	1.492	8.144	0.528	0.362	-0.053	0.016	1.706
BS_manning003/E01267N3753E01646N3535-BS-M774_E01547N3670_D107_S247D10R090_A003139_S050	37463	5.529	10.457	0.928	0.929	0.01	0.036	5.94
BS_manning003/E01267N3753E01646N3535-BS-M732_E01527N3715_D076_S292D70R090_A001180_S030	8103	1.711	8.436	0.569	0.413	-0.578	-0.054	2.296
BS_manning003/E01267N3753E01646N3535-BS-M774_E01498N3715_D107_S067D50R090_A003139_S050	55740	5.477	10.836	0.912	0.939	-1.005	0.242	5.898
BS_manning003/E01522N3585E03578N2685-BS-M792_E01899N3467_D010_S067D70R090_A004781_S062	21025	4.849	9.886	0.935	0.814	-0.001	-0.001	6.741
BS_manning003/E01267N3753E01646N3535-BS-M707_E01502N3737_D168_S022D50R090_A000668_S023	2655	0.643	6.376	0.221	0.149	-0.454	-0.259	1.027
BS_manning003/E01267N3753E01646N3535-BS-M792_E01527N3715_D010_S022D30R270_A004781_S062	148228	13.13	12.182	1.318	1.292	-0.234	-0.037	15.401
BS_manning003/E01522N3585E03578N2685-BS-M792_E01825N3512_D010_S247D50R090_A004781_S062	25996	3.919	10.123	0.958	0.851	-0.004	-0.002	4.761
BS_manning003/E01522N3585E03578N2685-BS-M754_E01890N3422_D010_S067D50R270_A001972_S039	8976	2.328	8.821	0.755	0.547	0.001	0.001	2.913
BS_manning003/E01598N4052E01840N3892-BS-M792_E01769N3940_D010_S292D70R270_A008541_S034	15186	3.086	9.451	0.837	0.633	0.001	0.001	3.836
BS_manning003/E01522N3585E03578N2685-BS-M792_E01918N3422_D010_S247D50R090_A004781_S062	25443	3.784	10.087	0.944	0.858	-0.002	-0.002	4.945
BS_manning003/E01267N3753E01646N3535-BS-M707_E01527N3715_D115_S067D90R270_A000668_S023	5864	1.341	7.845	0.435	0.298	-0.19	-0.034	1.77
BS_manning003/E01889N4173E02097N3847-BS-M754_E01943N3940_D010_S337D30R090_A003524_S022	4001	0.95	7.045	0.286	0.185	-0.001	-0.001	1.135
BS_manning003/E01470N3877E01631N3641-BS-M792_E01579N3692_D010_S112D70R270_A008541_S034	34707	4.618	10.32	0.874	0.972	-0.753	-0.216	5.71
BS_manning003/E01446N4259E02038N3783-BS-M792_E02009N3850_D010_S247D30R090_A004781_S062	8474	1.934	8.53	0.598	0.402	0.004	0.004	1.997
