eve_id,id,max_off,mean_prob,dzmax,dzmin,max,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02140N3655_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02140N3655_S002,0.8,3.2087549408052154e-08,0.002,0.002,3.906,21.4,36.55,36542140,66.0,0.002,1.0,2.5670039526441724e-08,1.8674136321195144e-05,372.0,"36.377,21.072"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02133N3599_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02133N3599_S005,1.83,1.347119989563432e-08,0.007,0.005,8.292,21.33,35.99,35992133,101.0,0.007,1.0,2.465229580901081e-08,1.8674136321195144e-05,270.0,"35.717,21.072"
E01548N3896E01854N3659-PS-Str_PYes_Hom-M792_E01666N3714_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M792_E01666N3714_S000,0.36,8.636624666782167e-08,0.007,0.005,2.445,16.66,37.14,37141666,30.0,0.007,1.0,3.1091848800415803e-08,1.8674136321195144e-05,115.0,"37.037,16.452"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02426N3465_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02426N3465_S003,0.73,3.2657559320659855e-08,0.01,0.01,4.177,24.26,34.65,34652426,60.0,0.01,1.0,2.3840018304081694e-08,1.8674136321195144e-05,536.0,"34.397,24.042"
E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01735N3756_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01735N3756_S000,0.22,2.893553878741046e-07,0.001,0.001,0.983,17.35,37.56,37561735,19.0,0.001,1.0,6.365818533230301e-08,1.8674136321195144e-05,86.0,"37.367,17.112"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02375N3448_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02375N3448_S004,0.41,2.0040045170000443e-08,0.004,0.004,1.864,23.75,34.48,34472375,109.0,0.004,1.0,8.216418519700181e-09,1.8674136321195144e-05,596.0,"34.397,23.712"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02270N3527_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02270N3527_S001,1.14,1.9432133994360347e-08,0.004,0.004,6.128,22.7,35.27,35272270,86.0,0.004,1.0,2.2152632753570794e-08,1.8674136321195144e-05,367.0,"35.057,22.392"
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02326N3457_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02326N3457_S001,1.2,1.3122909568526236e-08,0.007,0.007,6.2,23.26,34.57,34572326,81.0,0.007,1.0,1.5747491482231484e-08,1.8674136321195144e-05,491.0,"34.397,23.052"
E02113N3823E02873N3483-PS-Str_PYes_Var-M850_E02218N3671_S000,PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Var-M850_E02218N3671_S000,0.48,7.325814558593404e-06,0.001,0.001,3.417,22.18,36.71,36712218,52.0,0.001,1.0,3.516390988124834e-06,1.8674136321195144e-05,219.0,"36.707,22.062"
E01577N3897E01966N3571-PS-Mur_PYes_Hom-M824_E01762N3719_S000,PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Hom-M824_E01762N3719_S000,1.05,1.2373365530671368e-07,0.011,0.01,3.605,17.62,37.19,37191762,29.0,0.011,1.0,1.2992033807204936e-07,1.8674136321195144e-05,178.0,"37.037,17.442"
