id	count	dmax	logsum	mean	sd	dzmin	dzmax	hmax
BS_manning003/E01267N3753E01646N3535-BS-M792_E01527N3715_D010_S247D10R090_A004781_S062	2219	3.742	7.069	0.529	0.514	-1.089	-0.008	5.537
BS_manning003/E01267N3753E01646N3535-BS-M774_E01527N3715_D107_S157D10R090_A003139_S050	20389	7.021	9.969	1.048	0.899	-0.439	0.826	8.124
BS_manning003/E01267N3753E01646N3535-BS-M774_E01530N3737_D107_S337D10R270_A003139_S050	45313	8.31	11.298	1.78	1.175	0.575	1.635	8.809
BS_manning003/E01522N3585E03578N2685-BS-M732_E01844N3467_D010_S067D50R090_A001180_S030	2733	2.483	7.22	0.5	0.453	0.001	0.001	3.265
BS_manning003/E01074N3655E02165N3000-BS-M809_E01648N3265_D010_S112D50R090_A006995_S075	11928	5.326	9.186	0.818	0.743	-0.001	-0.001	5.46
BS_manning003/E01267N3753E01646N3535-BS-M707_E01502N3737_D010_S292D70R270_A000668_S023	722	0.525	4.77	0.162	0.1	-0.03	-0.011	0.702
BS_manning003/E01446N4259E02038N3783-BS-M754_E01980N3850_D010_S022D50R090_A001972_S039	1593	1.314	6.28	0.335	0.246	0.001	0.001	1.526
BS_manning003/E01446N4259E02038N3783-BS-M809_E01985N3872_D010_S157D50R090_A006995_S075	15731	5.702	9.646	0.982	0.857	-0.007	-0.007	6.696
BS_manning003/E01470N3877E01631N3641-BS-M792_E01538N3782_D010_S247D70R090_A008541_S034	12363	3.642	9.133	0.748	0.587	0.085	0.126	4.288
BS_manning003/E01598N4052E01840N3892-BS-M754_E01798N3940_D010_S292D30R090_A003524_S022	3013	2.066	7.176	0.434	0.381	-0.001	-0.001	2.499
BS_manning003/E01446N4259E02038N3783-BS-M754_E01923N3850_D091_S157D10R090_A001972_S039	4684	2.808	7.722	0.482	0.451	0.001	0.001	3.671
BS_manning003/E01267N3753E01646N3535-BS-M754_E01498N3715_D010_S157D70R270_A001972_S039	1869	2.361	6.969	0.568	0.584	-0.805	-0.286	3.394
BS_manning003/E01889N4173E02097N3847-BS-M754_E02049N3895_D010_S337D30R090_A003524_S022	909	0.575	5.057	0.172	0.111	-0.001	-0.001	0.705
BS_manning003/E01470N3877E01631N3641-BS-M754_E01555N3715_D010_S157D10R090_A003524_S022	11428	4.275	8.995	0.706	0.602	0.047	0.323	4.471
BS_manning003/E01470N3877E01631N3641-BS-M732_E01555N3715_D010_S067D10R090_A002108_S017	1444	1.647	6.338	0.391	0.327	-0.298	-0.085	2.057
BS_manning003/E01267N3753E01646N3535-BS-M792_E01498N3715_D010_S292D50R090_A004781_S062	6346	5.478	8.848	1.097	0.978	-3.491	-2.178	9.186
BS_manning003/E01470N3877E01631N3641-BS-M809_E01534N3760_D010_S022D10R090_A012497_S042	7497	3.599	8.449	0.623	0.621	-0.509	0.42	4.253
BS_manning003/E01267N3753E01646N3535-BS-M792_E01547N3670_D010_S157D70R090_A004781_S062	17140	13.137	10.303	1.739	1.799	-3.242	-1.751	17.572
BS_manning003/E01446N4259E02038N3783-BS-M754_E01933N3895_D010_S112D50R270_A001972_S039	5390	2.879	7.942	0.521	0.5	0.001	0.001	3.313
BS_manning003/E01470N3877E01631N3641-BS-M754_E01555N3715_D010_S112D50R270_A003524_S022	16400	6.966	9.637	0.934	0.915	0.062	0.34	7.999
BS_manning003/E01267N3753E01646N3535-BS-M732_E01523N3692_D076_S202D70R270_A001180_S030	23983	3.833	9.974	0.894	0.71	0.166	0.994	3.174
BS_manning003/E01267N3753E01646N3535-BS-M707_E01502N3737_D010_S202D70R090_A000668_S023	561	0.387	4.269	0.126	0.079	0.005	0.027	0.435
BS_manning003/E01446N4259E02038N3783-BS-M774_E01946N3827_D107_S157D30R090_A003139_S050	13236	5.37	9.331	0.852	0.768	-0.002	-0.001	6.113
BS_manning003/E01267N3753E01646N3535-BS-M774_E01530N3737_D010_S337D30R090_A003139_S050	35584	11.134	10.915	1.545	1.482	0.047	0.225	12.139
BS_manning003/E01267N3753E01646N3535-BS-M707_E01547N3670_D168_S067D50R090_A000668_S023	1940	1.651	6.562	0.364	0.308	0.022	0.034	1.674
BS_manning003/E01470N3877E01631N3641-BS-M754_E01538N3782_D140_S157D30R270_A003524_S022	3177	1.252	6.771	0.274	0.258	-0.036	-0.024	1.34
BS_manning003/E01267N3753E01646N3535-BS-M680_E01551N3692_D051_S247D10R090_A000357_S016	3694	2.699	7.703	0.599	0.561	0.01	0.114	3.296
BS_manning003/E01522N3585E03578N2685-BS-M792_E01770N3512_D010_S067D50R090_A004781_S062	13296	5.066	9.329	0.847	0.765	-0.005	-0.005	6.332
BS_manning003/E01267N3753E01646N3535-BS-M680_E01551N3692_D092_S112D10R090_A000357_S016	1325	1.177	5.841	0.259	0.214	-0.091	0.005	1.451
BS_manning003/E01470N3877E01631N3641-BS-M792_E01534N3760_D010_S112D70R270_A008541_S034	36049	11.201	10.922	1.537	1.546	0.106	0.181	13.947
BS_manning003/E01470N3877E01631N3641-BS-M809_E01534N3760_D010_S202D70R090_A012497_S042	38597	6.415	10.84	1.322	0.887	-2.515	1.42	7.475
BS_manning003/E01889N4173E02097N3847-BS-M732_E01967N3917_D115_S292D70R090_A002108_S017	1185	0.867	5.595	0.226	0.164	0.001	0.001	1.083
BS_manning003/E01470N3877E01631N3641-BS-M732_E01534N3760_D115_S112D70R270_A002108_S017	3056	1.53	6.861	0.312	0.288	0.014	0.028	1.659
BS_manning003/E01108N3882E01527N3690-BS-M792_E01449N3760_D010_S112D70R090_A008541_S034	1695	1.271	6.376	0.346	0.248	-0.317	-0.137	1.726
BS_manning003/E01470N3877E01631N3641-BS-M809_E01579N3692_D010_S337D30R090_A012497_S042	37943	11.783	10.935	1.478	1.373	0.069	0.137	14.965
BS_manning003/E01446N4259E02038N3783-BS-M792_E01957N3872_D125_S337D50R090_A004781_S062	8960	3.222	8.596	0.604	0.531	-0.002	-0.002	3.893
BS_manning003/E01522N3585E03578N2685-BS-M732_E01640N3557_D076_S067D30R090_A001180_S030	2838	1.941	7.172	0.459	0.396	-0.001	-0.001	2.376
BS_manning003/E01470N3877E01631N3641-BS-M732_E01583N3715_D010_S337D70R090_A002108_S017	15491	7.764	9.758	1.116	1.167	0.019	0.04	10.52
BS_manning003/E01267N3753E01646N3535-BS-M809_E01572N3647_D010_S247D30R090_A006995_S075	34350	9.259	10.74	1.344	1.252	0.028	0.085	9.429
BS_manning003/E01267N3753E01646N3535-BS-M774_E01502N3737_D010_S202D50R090_A003139_S050	8498	3.077	8.499	0.578	0.477	0.076	0.239	3.772
BS_manning003/E01470N3877E01631N3641-BS-M792_E01559N3737_D010_S022D70R270_A008541_S034	11168	7.891	9.619	1.347	1.409	-1.177	2.088	7.572
BS_manning003/E01267N3753E01646N3535-BS-M754_E01523N3692_D010_S292D70R270_A001972_S039	41703	14.508	11.047	1.505	1.676	0.387	1.293	14.917
BS_manning003/E01267N3753E01646N3535-BS-M707_E01527N3715_D010_S067D50R270_A000668_S023	7258	4.737	8.459	0.649	0.768	-0.014	0.526	6.381
BS_manning003/E01267N3753E01646N3535-BS-M792_E01568N3625_D010_S067D30R090_A004781_S062	23622	8.745	10.397	1.387	1.302	-0.036	-0.034	8.959
BS_manning003/E01267N3753E01646N3535-BS-M774_E01495N3692_D010_S022D30R270_A003139_S050	885	0.813	5.309	0.227	0.15	-0.41	-0.115	1.25
BS_manning003/E01522N3585E03578N2685-BS-M754_E01715N3512_D091_S067D50R090_A001972_S039	5752	2.832	8.037	0.538	0.517	-0.001	-0.001	3.502
BS_manning003/E01964N3926E02184N3685-BS-M754_E02040N3737_D010_S157D50R090_A003524_S022	3301	2.454	7.403	0.497	0.427	-0.001	-0.001	3.055
BS_manning003/E01267N3753E01646N3535-BS-M774_E01530N3737_D107_S022D30R090_A003139_S050	3802	2.323	7.481	0.467	0.403	-0.967	0.169	2.683
BS_manning003/E01267N3753E01646N3535-BS-M754_E01502N3737_D091_S112D10R090_A001972_S039	10696	2.847	8.824	0.635	0.454	0.179	0.452	2.808
BS_manning003/E01267N3753E01646N3535-BS-M732_E01498N3715_D010_S112D30R090_A001180_S030	1937	3.225	6.818	0.471	0.493	-1.148	0.018	4.916
BS_manning003/E01598N4052E01840N3892-BS-M792_E01711N3940_D010_S157D30R090_A008541_S034	1266	0.693	5.537	0.2	0.147	-0.001	-0.001	0.871
BS_manning003/E01598N4052E01840N3892-BS-M774_E01764N3917_D010_S292D70R270_A005608_S028	6682	4.233	8.421	0.68	0.704	0.001	0.001	4.982
BS_manning003/E01267N3753E01646N3535-BS-M754_E01575N3670_D091_S022D30R270_A001972_S039	15865	5.902	9.728	1.058	1.012	-0.011	-0.004	7.68
BS_manning003/E01446N4259E02038N3783-BS-M732_E02004N3827_D076_S337D50R090_A001180_S030	3065	2.231	7.243	0.456	0.392	0.001	0.001	2.489
BS_manning003/E01267N3753E01646N3535-BS-M707_E01572N3647_D062_S067D50R270_A000668_S023	2557	2.507	7.235	0.542	0.459	-0.001	0.001	3.07
BS_manning003/E01446N4259E02038N3783-BS-M707_E01946N3827_D062_S337D70R090_A000668_S023	1943	1.974	6.679	0.409	0.344	0.001	0.001	2.342
BS_manning003/E01470N3877E01631N3641-BS-M754_E01579N3692_D010_S022D90R270_A003524_S022	15167	7.484	9.785	1.171	1.133	-0.144	-0.068	8.789
BS_manning003/E01522N3585E03578N2685-BS-M792_E02380N3310_D010_S067D30R090_A004781_S062	8835	3.483	8.611	0.622	0.586	0.001	0.001	3.954
BS_manning003/E01470N3877E01631N3641-BS-M680_E01559N3737_D075_S247D50R090_A000638_S009	1019	0.647	5.275	0.191	0.128	0.004	0.005	0.755
BS_manning003/E01267N3753E01646N3535-BS-M792_E01544N3647_D010_S022D50R090_A004781_S062	53284	16.545	11.512	1.874	2.094	0.109	0.28	21.859
BS_manning003/E01267N3753E01646N3535-BS-M792_E01498N3715_D010_S112D70R090_A004781_S062	4100	8.271	8.642	1.382	1.436	-3.481	-1.992	14.119
BS_manning003/E01267N3753E01646N3535-BS-M809_E01547N3670_D010_S112D70R090_A006995_S075	94900	20.573	12.304	2.324	2.097	0.764	1.356	19.425
BS_manning003/E01470N3877E01631N3641-BS-M754_E01583N3715_D010_S292D70R270_A003524_S022	8032	8.524	8.806	0.831	0.952	-0.205	-0.095	10.187
BS_manning003/E01446N4259E02038N3783-BS-M754_E01980N3850_D091_S157D50R090_A001972_S039	3236	2.228	7.311	0.462	0.393	-0.001	-0.001	2.504
BS_manning003/E01446N4259E02038N3783-BS-M774_E01970N3805_D107_S112D50R090_A003139_S050	2438	1.444	6.661	0.32	0.268	0.001	0.001	1.495
BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D144_S202D50R270_A006995_S075	63277	6.168	11.637	1.789	1.024	1.038	2.958	5.202
BS_manning003/E01267N3753E01646N3535-BS-M792_E01547N3670_D010_S157D50R270_A004781_S062	85506	19.063	12.248	2.44	2.077	1.278	2.831	21.367
BS_manning003/E01522N3585E03578N2685-BS-M754_E02380N3310_D010_S247D50R270_A001972_S039	4636	2.357	7.797	0.525	0.48	0.001	0.001	3.336
BS_manning003/E01446N4259E02038N3783-BS-M809_E01970N3805_D010_S202D50R270_A006995_S075	5107	2.524	7.848	0.501	0.481	0.001	0.002	3.04
BS_manning003/E01446N4259E02038N3783-BS-M809_E02009N3850_D010_S337D50R270_A006995_S075	19204	8.201	10.197	1.396	1.328	0.007	0.007	10.146
BS_manning003/E01470N3877E01631N3641-BS-M680_E01534N3760_D010_S247D50R270_A000638_S009	1068	1.134	5.561	0.243	0.192	0.001	0.001	1.309
BS_manning003/E01522N3585E03578N2685-BS-M754_E01882N3378_D091_S247D30R090_A001972_S039	5319	3.043	8.036	0.581	0.545	0.001	0.001	3.619
BS_manning003/E01267N3753E01646N3535-BS-M792_E01502N3737_D125_S157D90R090_A004781_S062	35546	5.856	10.596	1.125	0.829	-0.411	1.403	5.145
BS_manning003/E01964N3926E02184N3685-BS-M732_E02032N3827_D010_S337D30R090_A002108_S017	1527	1.263	6.181	0.316	0.234	0.001	0.001	1.582
BS_manning003/E01446N4259E02038N3783-BS-M732_E01980N3850_D076_S157D30R090_A001180_S030	2114	1.594	6.651	0.366	0.292	0.001	0.001	1.816
BS_manning003/E01267N3753E01646N3535-BS-M774_E01530N3737_D107_S202D30R090_A003139_S050	481	1.688	5.197	0.373	0.302	-1.94	-0.858	4.408
BS_manning003/E01267N3753E01646N3535-BS-M792_E01523N3692_D125_S157D90R270_A004781_S062	894	1.424	5.593	0.299	0.231	-1.479	0.024	2.98
BS_manning003/E01889N4173E02097N3847-BS-M732_E01973N3940_D010_S112D70R270_A002108_S017	1447	1.097	6.042	0.29	0.205	0.001	0.001	1.238
BS_manning003/E01522N3585E03578N2685-BS-M754_E01836N3422_D010_S247D30R090_A001972_S039	5709	4.082	8.238	0.662	0.662	-0.001	-0.001	4.689
BS_manning003/E01267N3753E01646N3535-BS-M774_E01502N3737_D010_S067D30R270_A003139_S050	11856	5.103	9.108	0.761	0.744	-0.159	-0.048	6.757
BS_manning003/E01522N3585E03578N2685-BS-M792_E01747N3535_D010_S067D50R090_A004781_S062	12886	5.442	9.304	0.852	0.783	-0.007	-0.005	6.92
BS_manning003/E01470N3877E01631N3641-BS-M732_E01555N3715_D010_S247D30R270_A002108_S017	13780	5.096	9.402	0.879	0.686	0.249	0.739	5.612
BS_manning003/E01267N3753E01646N3535-BS-M792_E01491N3670_D010_S247D10R090_A004781_S062	28417	7.332	10.527	1.313	1.137	0.207	1.376	8.257
BS_manning003/E01522N3585E03578N2685-BS-M754_E01644N3580_D091_S067D50R090_A001972_S039	8031	3.405	8.508	0.617	0.593	-0.002	-0.001	3.769
BS_manning003/E01470N3877E01631N3641-BS-M732_E01538N3782_D010_S157D50R090_A002108_S017	1310	0.811	5.736	0.236	0.166	0.005	0.008	1.122
BS_manning003/E01267N3753E01646N3535-BS-M754_E01551N3692_D010_S202D10R090_A001972_S039	13152	5.855	9.402	0.921	0.905	0.002	0.266	7.077
BS_manning003/E01889N4173E02097N3847-BS-M774_E01973N3940_D010_S292D30R090_A005608_S028	5117	2.734	7.844	0.498	0.457	0.001	0.001	2.986
BS_manning003/E01267N3753E01646N3535-BS-M774_E01470N3715_D010_S247D50R270_A003139_S050	1808	2.098	6.616	0.412	0.351	-0.271	-0.095	2.481
BS_manning003/E01470N3877E01631N3641-BS-M792_E01559N3737_D010_S112D70R090_A008541_S034	17687	9.667	9.861	1.084	1.082	-0.365	-0.204	11.536
BS_manning003/E01964N3926E02184N3685-BS-M732_E02045N3760_D010_S157D50R270_A002108_S017	2072	1.898	6.738	0.407	0.325	0.001	0.001	2.072
BS_manning003/E01446N4259E02038N3783-BS-M754_E01885N3940_D010_S112D50R090_A001972_S039	6211	3.251	8.184	0.577	0.572	-0.001	0.001	3.493
BS_manning003/E01267N3753E01646N3535-BS-M792_E01519N3670_D125_S247D10R090_A004781_S062	43884	9.359	11.099	1.507	1.268	0.532	1.058	8.751
BS_manning003/E01108N3882E01527N3690-BS-M754_E01474N3737_D010_S067D90R270_A003524_S022	1387	0.766	5.799	0.237	0.159	0.05	0.103	0.819
BS_manning003/E01889N4173E02097N3847-BS-M754_E02043N3872_D010_S112D70R090_A003524_S022	1382	1.683	6.139	0.335	0.254	0.001	0.001	1.884
BS_manning003/E01267N3753E01646N3535-BS-M754_E01527N3715_D091_S247D30R090_A001972_S039	951	1.917	6.019	0.431	0.378	-1.56	-0.466	3.581
BS_manning003/E01267N3753E01646N3535-BS-M754_E01498N3715_D091_S202D10R270_A001972_S039	3594	1.214	6.954	0.291	0.246	0.095	0.562	1.219
BS_manning003/E01267N3753E01646N3535-BS-M774_E01502N3737_D010_S202D50R270_A003139_S050	5297	3.88	8.036	0.583	0.558	-0.239	-0.076	4.506
BS_manning003/E01522N3585E03578N2685-BS-M792_E02326N3310_D010_S202D50R270_A004781_S062	10875	3.947	9.078	0.805	0.776	0.001	0.001	4.886
BS_manning003/E01470N3877E01631N3641-BS-M792_E01513N3805_D010_S067D70R270_A008541_S034	5035	1.127	7.445	0.34	0.225	0.021	0.027	1.14
BS_manning003/E01267N3753E01646N3535-BS-M707_E01547N3670_D062_S067D30R090_A000668_S023	3495	2.776	7.583	0.562	0.534	0.001	0.002	3.128
BS_manning003/E01267N3753E01646N3535-BS-M754_E01523N3692_D091_S112D30R270_A001972_S039	25801	7.415	10.17	1.012	0.999	0.411	1.56	6.168
BS_manning003/E01522N3585E03578N2685-BS-M754_E02910N3378_D010_S157D50R270_A001972_S039	2469	1.849	6.959	0.426	0.367	0.001	0.001	2.223
BS_manning003/E01267N3753E01646N3535-BS-M792_E01527N3715_D125_S112D70R090_A004781_S062	2247	4.685	7.434	0.753	0.816	-2.044	-1.348	7.008
BS_manning003/E01446N4259E02038N3783-BS-M809_E01933N3895_D010_S337D30R090_A006995_S075	12019	5.577	9.275	0.887	0.847	-0.008	-0.007	6.687
BS_manning003/E01470N3877E01631N3641-BS-M680_E01583N3715_D075_S112D50R090_A000638_S009	1019	0.742	5.404	0.217	0.156	0.001	0.002	0.873
BS_manning003/E01267N3753E01646N3535-BS-M792_E01502N3737_D125_S157D50R090_A004781_S062	1643	4.117	7.055	0.704	0.741	-2.413	-1.872	7.213
BS_manning003/E01267N3753E01646N3535-BS-M754_E01530N3737_D010_S292D70R270_A001972_S039	16365	11.25	9.811	1.114	1.276	-0.176	-0.074	11.812
BS_manning003/E01267N3753E01646N3535-BS-M792_E01502N3737_D125_S067D50R090_A004781_S062	14243	4.533	9.29	0.76	0.598	-0.097	0.042	5.016
BS_manning003/E01267N3753E01646N3535-BS-M754_E01547N3670_D091_S292D50R270_A001972_S039	9378	4.872	8.887	0.772	0.838	-0.016	0.114	5.129
BS_manning003/E01267N3753E01646N3535-BS-M732_E01547N3670_D010_S112D70R270_A001180_S030	6091	4.841	8.513	0.817	0.814	-0.097	-0.039	5.786
BS_manning003/E01470N3877E01631N3641-BS-M774_E01587N3737_D010_S067D30R270_A005608_S028	9176	4.038	8.638	0.615	0.547	-0.016	0.291	5.023
BS_manning003/E01267N3753E01646N3535-BS-M680_E01527N3715_D010_S247D50R090_A000357_S016	4414	3.801	7.939	0.635	0.668	0.018	0.242	5.18
BS_manning003/E01964N3926E02184N3685-BS-M707_E02040N3737_D094_S337D30R090_A001194_S013	792	0.568	4.874	0.164	0.114	0.001	0.001	0.702
BS_manning003/E01522N3585E03578N2685-BS-M754_E01872N3467_D010_S247D30R090_A001972_S039	3537	2.331	7.486	0.504	0.439	-0.001	-0.001	2.657
BS_manning003/E01446N4259E02038N3783-BS-M792_E01970N3805_D010_S292D50R270_A004781_S062	5536	3.018	7.842	0.459	0.454	-0.001	-0.001	3.577
BS_manning003/E01267N3753E01646N3535-BS-M792_E01530N3737_D010_S067D90R270_A004781_S062	39339	9.932	10.97	1.477	1.272	0.381	0.785	12.377
BS_manning003/E01446N4259E02038N3783-BS-M809_E01980N3850_D010_S247D70R270_A006995_S075	5206	2.447	7.722	0.433	0.415	-0.007	-0.005	2.936
BS_manning003/E01108N3882E01527N3690-BS-M809_E01477N3760_D010_S247D30R090_A012497_S042	13240	4.003	9.211	0.755	0.612	-0.007	0.01	4.877
BS_manning003/E01267N3753E01646N3535-BS-M754_E01498N3715_D172_S292D50R270_A001972_S039	25741	3.76	10.013	0.867	0.694	0.776	1.051	2.934
BS_manning003/E01267N3753E01646N3535-BS-M680_E01530N3737_D010_S202D70R270_A000357_S016	1214	1.346	5.818	0.276	0.211	-0.013	-0.007	1.521
BS_manning003/E01267N3753E01646N3535-BS-M774_E01523N3692_D010_S157D70R090_A003139_S050	49978	13.689	11.386	1.763	1.573	-2.99	1.742	14.679
BS_manning003/E01267N3753E01646N3535-BS-M754_E01592N3602_D091_S292D50R090_A001972_S039	3959	2.01	7.314	0.379	0.373	0.005	0.007	2.325
BS_manning003/E01267N3753E01646N3535-BS-M774_E01551N3692_D107_S067D50R270_A003139_S050	16053	5.686	9.712	1.029	0.979	-0.227	0.645	5.66
BS_manning003/E01267N3753E01646N3535-BS-M809_E01467N3692_D010_S067D50R090_A006995_S075	6214	9.737	9.084	1.419	1.445	-2.978	-1.24	13.289
BS_manning003/E01267N3753E01646N3535-BS-M809_E01547N3670_D010_S067D30R090_A006995_S075	58456	15.074	11.504	1.695	1.728	0.022	0.106	15.172
BS_manning003/E01267N3753E01646N3535-BS-M809_E01516N3647_D010_S022D50R090_A006995_S075	51416	12.863	11.543	2.004	1.682	-4.423	1.334	13.423
BS_manning003/E01267N3753E01646N3535-BS-M792_E01495N3692_D125_S292D70R090_A004781_S062	3941	4.63	7.891	0.678	0.705	-1.508	-0.82	6.444
BS_manning003/E01598N4052E01840N3892-BS-M809_E01798N3940_D010_S292D50R090_A012497_S042	19114	6.502	9.92	1.064	0.923	-0.005	-0.005	7.173
BS_manning003/E01446N4259E02038N3783-BS-M754_E01970N3805_D010_S337D70R090_A001972_S039	12941	7.146	9.535	1.07	1.152	-0.001	-0.001	8.64
BS_manning003/E01267N3753E01646N3535-BS-M707_E01551N3692_D115_S112D30R090_A000668_S023	1715	1.774	6.372	0.341	0.301	-0.43	-0.071	2.199
BS_manning003/E01470N3877E01631N3641-BS-M774_E01559N3737_D010_S202D50R270_A005608_S028	29071	9.068	10.551	1.315	1.267	0.344	0.918	13.622
BS_manning003/E01267N3753E01646N3535-BS-M774_E01575N3670_D010_S067D90R090_A003139_S050	27660	10.904	10.537	1.362	1.466	0.066	0.144	13.442
BS_manning003/E01470N3877E01631N3641-BS-M774_E01534N3760_D010_S202D50R270_A005608_S028	3579	3.786	7.445	0.478	0.542	-0.451	1.704	5.124
BS_manning003/E01267N3753E01646N3535-BS-M792_E01488N3647_D010_S202D30R090_A004781_S062	3787	5.088	7.867	0.689	0.696	-2.874	0.222	6.777
BS_manning003/E01522N3585E03578N2685-BS-M792_E01848N3490_D010_S022D50R090_A004781_S062	14283	6.906	9.612	1.046	1.069	-0.004	-0.004	8.304
BS_manning003/E01889N4173E02097N3847-BS-M774_E01967N3917_D010_S112D50R270_A005608_S028	5195	2.963	7.943	0.542	0.507	0.001	0.001	3.233
BS_manning003/E01108N3882E01527N3690-BS-M732_E01506N3760_D010_S157D50R270_A002108_S017	1049	0.71	5.408	0.212	0.144	-0.019	-0.01	0.861
BS_manning003/E01446N4259E02038N3783-BS-M792_E02009N3850_D010_S292D30R090_A004781_S062	4877	2.955	7.83	0.516	0.487	0.001	0.001	3.806
BS_manning003/E01470N3877E01631N3641-BS-M707_E01583N3715_D010_S157D70R270_A001194_S013	8306	6.476	8.959	0.936	1.08	0.004	0.008	8.067
BS_manning003/E01267N3753E01646N3535-BS-M809_E01495N3692_D010_S202D50R090_A006995_S075	37765	6.279	10.837	1.346	0.953	0.599	1.313	6.142
BS_manning003/E01267N3753E01646N3535-BS-M707_E01502N3737_D062_S292D50R090_A000668_S023	438	0.293	3.707	0.091	0.053	0.014	0.036	0.282
BS_manning003/E01108N3882E01527N3690-BS-M774_E01506N3760_D010_S292D50R090_A005608_S028	14096	8.376	9.622	1.071	1.162	0.051	0.091	10.808
BS_manning003/E01522N3585E03578N2685-BS-M774_E01882N3378_D010_S247D50R090_A003139_S050	13128	6.8	9.47	0.988	1.026	-0.001	-0.001	8.147
BS_manning003/E01267N3753E01646N3535-BS-M680_E01530N3737_D010_S112D50R270_A000357_S016	1107	1.19	5.653	0.257	0.207	0.001	0.002	1.7
BS_manning003/E01470N3877E01631N3641-BS-M707_E01555N3715_D010_S157D90R090_A001194_S013	5255	5.817	8.323	0.783	0.793	-0.101	-0.037	7.506
BS_manning003/E01470N3877E01631N3641-BS-M650_E01555N3715_D059_S112D90R270_A000318_S006	1105	0.931	5.601	0.244	0.172	0.005	0.021	1.155
BS_manning003/E01267N3753E01646N3535-BS-M754_E01568N3625_D010_S067D50R270_A001972_S039	6784	4.685	8.584	0.788	0.836	0.01	0.01	5.975
BS_manning003/E01446N4259E02038N3783-BS-M754_E01946N3827_D010_S337D50R270_A001972_S039	7794	5.475	8.723	0.788	0.865	0.001	0.001	7.068
BS_manning003/E01889N4173E02097N3847-BS-M707_E01996N3917_D010_S292D30R090_A001194_S013	949	0.888	5.305	0.211	0.147	0.001	0.001	1.17
BS_manning003/E01470N3877E01631N3641-BS-M680_E01587N3737_D010_S157D50R270_A000638_S009	1854	2.34	6.703	0.439	0.392	0.001	0.001	3.085
BS_manning003/E01470N3877E01631N3641-BS-M792_E01538N3782_D010_S022D30R270_A008541_S034	3620	0.952	6.827	0.255	0.208	-0.117	0.134	1.076
BS_manning003/E01267N3753E01646N3535-BS-M754_E01530N3737_D010_S337D10R270_A001972_S039	9819	5.212	8.972	0.802	0.855	0.019	0.034	6.888
BS_manning003/E01267N3753E01646N3535-BS-M707_E01551N3692_D115_S337D70R270_A000668_S023	2478	2.118	7.092	0.485	0.39	-0.141	-0.069	2.359
BS_manning003/E01470N3877E01631N3641-BS-M809_E01513N3805_D010_S157D50R090_A012497_S042	9943	5.396	8.829	0.686	0.663	-0.231	-0.056	7.05
BS_manning003/E01470N3877E01631N3641-BS-M707_E01534N3760_D010_S292D30R090_A001194_S013	1374	1.247	6.048	0.307	0.217	-0.005	-0.004	1.677
BS_manning003/E01267N3753E01646N3535-BS-M754_E01470N3715_D172_S067D50R090_A001972_S039	207	0.139	2.461	0.052	0.035	-0.143	-0.007	0.204
BS_manning003/E01267N3753E01646N3535-BS-M754_E01527N3715_D010_S202D50R090_A001972_S039	3751	7.328	8.654	1.529	1.298	-2.346	0.707	8.829
BS_manning003/E01470N3877E01631N3641-BS-M707_E01587N3737_D178_S337D30R090_A001194_S013	1740	1.341	6.209	0.285	0.24	0.001	0.001	1.476
BS_manning003/E01267N3753E01646N3535-BS-M707_E01527N3715_D115_S067D70R270_A000668_S023	8094	1.908	8.345	0.52	0.34	0.213	0.484	1.827
BS_manning003/E01267N3753E01646N3535-BS-M732_E01551N3692_D010_S292D30R090_A001180_S030	2992	3.359	7.561	0.642	0.613	-1.116	0.028	4.768
BS_manning003/E01964N3926E02184N3685-BS-M732_E01988N3760_D010_S157D90R270_A002108_S017	3380	3.044	7.577	0.577	0.531	0.001	0.001	3.995
BS_manning003/E01267N3753E01646N3535-BS-M707_E01530N3737_D010_S112D90R270_A000668_S023	3986	5.501	7.973	0.727	0.771	0.01	0.03	6.676
BS_manning003/E01470N3877E01631N3641-BS-M707_E01559N3737_D010_S202D10R090_A001194_S013	807	0.729	4.933	0.171	0.116	0.005	0.011	1.12
BS_manning003/E01267N3753E01646N3535-BS-M754_E01530N3737_D091_S337D50R090_A001972_S039	12151	4.554	9.166	0.787	0.675	-0.275	0.156	5.734
BS_manning003/E01108N3882E01527N3690-BS-M792_E01477N3760_D010_S247D30R090_A008541_S034	8024	3.485	8.457	0.586	0.539	-0.014	-0.005	4.259
BS_manning003/E01267N3753E01646N3535-BS-M707_E01530N3737_D115_S112D70R270_A000668_S023	1920	1.36	6.389	0.309	0.24	0.019	0.054	1.46
BS_manning003/E01267N3753E01646N3535-BS-M754_E01530N3737_D010_S067D50R270_A001972_S039	12651	5.018	9.237	0.812	0.777	-0.036	-0.024	6.635
BS_manning003/E01470N3877E01631N3641-BS-M774_E01559N3737_D010_S112D10R090_A005608_S028	9745	3.348	8.726	0.632	0.525	0.019	0.091	4.361
BS_manning003/E01267N3753E01646N3535-BS-M774_E01527N3715_D107_S112D70R270_A003139_S050	43080	6.844	11.218	1.728	1.054	0.932	1.618	6.487
BS_manning003/E01267N3753E01646N3535-BS-M792_E01551N3692_D010_S067D30R270_A004781_S062	21288	8.482	10.358	1.48	1.434	-0.347	2.747	9.47
