,Train_size,RP,Site,True,Pred,Bias,Pred_low,Pred_high,Sigma
178,892,1000000.0,2,4.117844824408092,4.566171195455484,0.4483263710473926,5.3679574528082705,3.7755108435653346,0.398111652310734
179,892,10000000.0,2,5.421263629077283,5.887729929042943,0.4664662999656599,7.114873544955199,4.588825156466342,0.6315120971222143
180,892,100000000.0,2,6.6891201351536544,7.037099173438939,0.34797903828528476,8.536229657121543,5.700667283750597,0.7088905933427365
181,892,1000000000.0,2,7.022159145917837,7.141961808002975,0.11980266208513779,8.622345529186072,5.758955037238507,0.7158476229868913
182,892,1000.0,3,0.0,0.0,0.0,0.07970864433530715,0.0,0.019927161083826788
183,892,10000.0,3,0.0,0.0,0.0,0.08940751273382348,0.0,0.02235187818345587
184,892,100000.0,3,0.8895605648252498,1.0097522506643406,0.12019168583909079,1.5402404156373717,0.4903304406275332,0.2624774937524596
185,892,1000000.0,3,2.6678405640613527,3.475292701505267,0.8074521374439141,4.226357674510106,2.724319060876524,0.37550965340839537
186,892,10000000.0,3,4.362668852919924,4.5404081949968225,0.17773934207689823,5.835276795959083,3.439813834763184,0.5988657402989748
187,892,100000000.0,3,6.160423136706249,5.99212278666943,-0.16830035003681854,7.488634716377781,4.501377413983087,0.7468143255986737
188,892,1000000000.0,3,6.37644754044327,6.202749291468623,-0.17369824897464703,7.6534746541499645,4.838494807123449,0.7037449617566289
189,892,1000.0,4,0.0,0.0,0.0,0.18671032279651953,0.0,0.04667758069912988
190,892,10000.0,4,1.1373701959312041,1.3361379860220273,0.19876779009082313,1.8700477477117794,0.7764856231588966,0.2733905311382207
191,892,100000.0,4,2.974338182902808,3.2887316377111957,0.31439345480838776,3.8612481280197226,2.7171870226798807,0.2860152763349605
192,892,1000000.0,4,4.582247778434207,5.935121750223005,1.3528739717887985,6.856850366160631,5.003540715125773,0.4633274127587146
193,892,10000000.0,4,6.349771234316684,6.640976692317417,0.29120545800073305,8.289906868661852,5.116785693671065,0.7932802937476968
194,892,100000000.0,4,7.722310942983323,7.977569408556498,0.2552584655731751,9.659720259149166,6.2986401679107615,0.8402700228096012
195,892,1000000000.0,4,8.993180763905627,8.232507080639293,-0.7606736832663348,10.12345255337566,6.351566610404176,0.942971485742871
196,892,1000.0,5,0.6755648752224959,0.8236288643729415,0.1480639891504456,1.4122747624533472,0.24046765151937236,0.2929517777334937
197,892,10000.0,5,3.060441298481421,3.2746445085147493,0.21420321003332843,3.996264270736785,2.5505210859096508,0.36143579620678357
198,892,100000.0,5,4.940173073431346,5.44951516338447,0.5093420899531242,6.192918329106054,4.695720114709262,0.374299553599198
199,892,1000000.0,5,6.714517771123502,8.4860914039589,1.7715736328353984,9.66812903830855,7.304499895266366,0.590907285760546
200,892,10000000.0,5,8.618955803473286,9.315189918474516,0.6962341150012303,11.229514090846473,7.345103375307507,0.9711026788847417
201,892,100000000.0,5,10.08349153327847,10.688925086395418,0.6054335531169475,12.52731970720172,8.872253076647047,0.9137666576386683
202,892,1000000000.0,5,11.154261304175764,11.003892773485715,-0.15036853069004863,13.094938296247097,8.922852253225585,1.043021510755378
203,892,1000.0,6,0.0,0.0,0.0,0.019824056785283373,0.0,0.004956014196320843
204,892,10000.0,6,0.0,0.0,0.0,0.05134827758023684,0.0,0.01283706939505921
205,892,100000.0,6,1.7785537275472387,1.8060053027969687,0.027451575249729965,2.571438493835908,0.9850203553120922,0.3966045346309539
206,892,1000000.0,6,4.048510634085829,4.946529532888634,0.898018898802805,5.968140841654592,3.9165768459989443,0.512890998913912
207,892,10000000.0,6,6.1630088341310225,6.8202111678482975,0.657202333717275,8.56372980457895,5.270913748297165,0.8232040140704462
208,892,100000000.0,6,7.902834526671923,8.743498474513352,0.8406639478414286,10.780280539289237,6.69116253137441,1.0222795019787068
209,892,1000000000.0,6,8.21279056880808,9.003645164622593,0.7908545958145137,10.995145489567673,7.289720419929853,0.926356267409455
210,892,1000.0,7,0.0,0.0,0.0,0.0900178148509566,0.0,0.02250445371273915
211,892,10000.0,7,0.6403835375201357,0.6923445465758774,0.05196100905574175,1.2922622451417336,0.10289932934713047,0.29734072894865077
212,892,100000.0,7,3.2107319253467477,3.4651692352586805,0.2544373099119328,4.217879269088335,2.689254373199371,0.3821562239722409
213,892,1000000.0,7,5.093057151770431,6.01754975219025,0.9244926004198195,6.900068709320512,5.125718959975195,0.4435874373363291
214,892,10000000.0,7,7.344897502240284,7.922016932473946,0.5771194302336626,9.592029320823128,6.254614991482581,0.8343535823351369
215,892,100000000.0,7,8.34303504691091,9.438568584415009,1.0955335375040995,11.274076513022333,7.601384472842124,0.9181730100450523
216,892,1000000000.0,7,9.623495921484418,9.560855987713744,-0.062639933770674,11.430635829428523,7.850000559999887,0.895158817357159
217,892,1000.0,8,0.0,0.0,0.0,0.009989556467368946,0.0,0.0024973891168422364
218,892,10000.0,8,0.0,0.0,0.0,0.052423504347200583,0.0,0.013105876086800146
219,892,100000.0,8,0.4148781471981973,0.6282074628053188,0.21332931560712148,1.1104874090752401,0.16883123258000884,0.23541404412380781
220,892,1000000.0,8,2.4659414871525014,2.495678187121369,0.02973669996886752,3.217026886562659,1.7715425594965757,0.36137108176652083
221,892,10000000.0,8,4.925483006755997,4.949542441690956,0.024059434934958546,6.136683339120287,3.7655443544499607,0.5927847461675816
222,892,100000000.0,8,6.10162515652854,6.199752763966569,0.09812760743802951,7.8229718288978125,4.54139742398809,0.8203936012274307
223,892,1000000000.0,8,7.112240293670511,6.342868177517722,-0.7693721161527893,8.222266184268861,4.898524822130953,0.830935340534477
224,892,1000.0,9,0.0,0.0,0.0,0.040044429055998594,0.0,0.010011107263999649
225,892,10000.0,9,1.1632400868571453,1.2106560018148198,0.0474159149576745,1.8308514971170864,0.6025238180078778,0.30708191977730215
226,892,100000.0,9,2.7466548370440473,2.758029697857346,0.01137486081329886,3.2841025122145924,2.2757411183909846,0.25209034845590195
227,892,1000000.0,9,3.939098634609512,4.140989917845676,0.20189128323616412,5.073452460037234,3.429002477518777,0.41111249562961416
228,892,10000000.0,9,5.6217401578126225,6.059169986740685,0.4374298289280629,7.133369928027714,4.99412554249405,0.5348110963834161
229,892,100000000.0,9,6.833206429789875,6.684893019033172,-0.14831341075670323,8.520529907810806,5.278283978936325,0.8105614822186202
230,892,1000000000.0,9,7.869641525132395,7.007199972661993,-0.8624415524704023,9.250356488824911,5.495291879374342,0.9387661523626423
231,892,1000.0,10,0.0,0.0,0.0,0.009837529737500076,0.0,0.002459382434375019
232,892,10000.0,10,0.0,0.0,0.0,0.13736350932143063,0.0,0.03434087733035766
233,892,100000.0,10,1.175398937727467,1.242870154841686,0.0674712171142191,1.8478955969807196,0.7207817681270592,0.2817784572134151
234,892,1000000.0,10,3.123717296094119,3.4316276507806696,0.3079103546865505,4.365596657298415,2.537927662799072,0.45691724862483574
235,892,10000000.0,10,5.360641257629954,5.785234323147844,0.42459306551788956,7.112091680928394,4.336456154258881,0.6939088816673782
236,892,100000000.0,10,6.631204245767506,6.749169893139789,0.11796564737228277,8.573594850823056,5.204118124346503,0.8423691816191383
237,892,1000000000.0,10,7.396223327502627,7.596342404636974,0.20011907713434685,9.377232849859585,5.966679712531928,0.8526382843319142
238,892,1000.0,11,0.0,0.0,0.0,0.03979670128402984,0.0,0.00994917532100746
239,892,10000.0,11,0.0,0.0,0.0,0.040006348201246204,0.0,0.010001587050311551
240,892,100000.0,11,0.0,0.40749109721240767,0.40749109721240767,0.8293610450693061,0.0,0.20734026126732652
241,892,1000000.0,11,2.3178129665843676,2.4532228265937506,0.13540986000938293,3.220663817780708,1.781269747099653,0.35984851767026377
242,892,10000000.0,11,3.976256510211769,4.257324358653289,0.2810678484415199,5.4726195224003185,3.115809923396632,0.5892023997509216
243,892,100000000.0,11,4.9811771947951895,5.029721460493493,0.04854426569830306,6.604343802164271,3.7248222737255885,0.7198803821096706
244,892,1000000000.0,11,5.52528785976876,5.955521994431871,0.43023413466311133,7.386237352110711,4.534811639254282,0.7128564282141072
245,892,1000.0,12,0.0,0.0,0.0,0.019109309206324445,0.0,0.004777327301581111
246,892,10000.0,12,0.0,0.0,0.0,0.019925016525084053,0.0,0.004981254131271013
247,892,100000.0,12,0.0,0.0,0.0,0.020006587256960015,0.0,0.005001646814240004
248,892,1000000.0,12,0.22536173549121127,0.520755260989183,0.2953935254979717,1.001230831319174,0.0,0.2503077078297935
249,892,10000000.0,12,1.9846288175398301,1.6748977762797643,-0.3097310412600658,2.3135482137296495,1.1219036775141351,0.2979111340538786
250,892,100000000.0,12,3.246162838265235,2.1677367559625678,-1.0784260823026672,3.0114288454656775,1.3599755186524287,0.4128633317033122
251,892,1000000000.0,12,3.4900357131246467,2.300787485481982,-1.1892482276426648,3.2005236350109882,1.43906079927372,0.44036570893431703
252,1658,1000.0,1,0.0,0.0,0.0,0.019939430031389253,0.0,0.004984857507847313
253,1658,10000.0,1,0.0,0.0,0.0,0.3237282682890785,0.0,0.08093206707226963
254,1658,100000.0,1,2.410258236361121,2.7461947576820966,0.3359365213209755,4.086201719914824,1.5180697990894818,0.6420329802063355
255,1658,1000000.0,1,7.4243857134306115,6.16577302942754,-1.2586126840030714,7.846552104027261,4.495325468679534,0.837806658836932
